segment_name,parent_name,parent_start_fraction,parent_end_fraction,refinement_level,segment_type,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,q_ambient_W_per_m,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,prandtl_inner,nusselt_inner,h_inner_multiplier,profile_descriptor_htc_signal,profile_descriptor_friction_signal,profile_descriptor_developing_signal,profile_descriptor_htc_shape_signal,profile_descriptor_friction_shape_signal,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_developing_contribution,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_developing_contribution,profile_descriptor_source_kind,profile_descriptor_source_case_id,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_htc_multiplier,profile_descriptor_friction_multiplier,outer_conv_multiplier,outer_rad_multiplier,outer_insulation_multiplier,R_i_prime_K_m_W,R_wall_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,T_pipe_outer_wall_K,T_outer_surface_K,external_boundary_source,external_boundary_drive_selector,external_ambient_temperature_K,external_surroundings_temperature_K,external_emissivity,external_prescribed_h_W_m2K,external_boundary_coverage_multiplier,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_reservoir_setup_heat_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_reservoir_temperature_K,upcomer_prediction_stream,tswfc2_mode,tswfc2_node_ids,tswfc2_node_count,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_q_external_W,tswfc2_energy_residual_W,tswfc2_inner_wall_temperature_K,tswfc2_outer_wall_temperature_K,tswfc2_external_drive_temperature_K,notes
right_vertical__s09,right_vertical,0.8571428571428571,1.0,1,vertical,2.6633714285714287,2.794,561.1120506421612,560.836010966781,560.9740308044711,0.0,0.0,9.597454310440146,73.47132564860124,409.06999159576264,6.132179445870318,0.0,434.6645572493179,7.907278002683533,15.5242854802085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.035212716987961065,0.0012271947319269071,2.834405870304318,0.6812088803253539,3.5520546623495597,558.2968761985386,350.0493194811031,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
bottom_horizontal_inlet,bottom_horizontal_inlet,0.0,1.0,0,horizontal,2.794,2.8194,560.836010966781,560.7824307143578,560.8092208405694,0.0,0.0,1.8629087574317675,73.34286446581763,706.0266479927486,5.977586725299597,0.0,434.2153335140013,7.916680254242323,26.797983488892093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.020402156042242114,0.0012273707997856736,2.835571681178852,0.6988263468592507,3.55602755488013,559.2228755386516,351.2539260428405,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run between TP2 and the heated incline.
heated_incline__s00,heated_incline,0.0,0.14285714285714285,1,heater,2.8194,2.9500285714285712,560.7824307143578,561.7258009692367,561.2541158417973,42.5,0.0,9.700540000285349,74.2604768175825,409.1414026724418,6.434460874494757,0.0,435.4259065718149,7.891385516639041,15.522930625491405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03520657100025001,0.0012268964577637467,2.8324312113119707,0.6492066974614211,3.5180713762314055,558.5480912116828,348.21039890665315,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s01,heated_incline,0.14285714285714285,0.2500000000000007,1,heater,2.9500285714285712,3.0480000000000005,561.7258009692367,562.4311274329236,562.0784642010801,31.875000000000217,0.0,7.351898871875011,75.04125416028684,450.55094522220526,6.602927644436682,0.0,437.67198893483965,7.8448099681241,17.08078582620269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03197078153997685,0.001226017437004258,2.8266142375631826,0.6326428698329085,3.4924539063730724,559.5869918018888,347.47431438782456,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s02,heated_incline,0.2500000000000007,0.2857142857142857,1,heater,3.0480000000000005,3.0806571428571425,562.4311274329236,562.6641291077069,562.5476282703153,10.62499999999978,0.0,2.523868615584091,77.28381587528004,649.9985525565852,7.588291613520249,0.0,438.9508857261005,7.818494795713498,24.631124098019683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02216076602889855,0.0012255175448324372,2.823307772892661,0.5504921670159166,3.3971862234823087,560.7401333559254,342.54413527644203,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s03,heated_incline,0.2857142857142857,0.42857142857142855,1,heater,3.0806571428571425,3.211285714285714,562.6641291077069,563.6043099850018,563.1342195463544,42.5,0.0,9.81143092496726,75.10937934686223,409.6246522975222,6.448757717058644,0.0,440.5482806622227,7.7858320368693965,15.513771430476272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03516503648287951,0.0012248937770116812,2.8191835915932106,0.6477674115784247,3.5033409334315264,560.4005380742029,348.6534082447789,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s04,heated_incline,0.42857142857142855,0.4999999999999988,1,heater,3.211285714285714,3.2765999999999984,563.6043099850018,564.0717790325043,563.838044508753,21.249999999999645,0.0,4.996804112006983,76.50399996511258,516.3243476522047,6.900979503992707,0.0,442.46681968174516,7.746901807788031,19.541780316592813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02789809527253212,0.0012241455033601399,2.8142386314992383,0.6053191567745719,3.4486800290497026,561.6098489148001,346.3093367487638,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s05,heated_incline,0.4999999999999988,0.5714285714285714,1,heater,3.2765999999999984,3.341914285714285,564.0717790325043,564.538842638654,564.3053108355791,21.250000000000355,0.0,5.010900788446519,76.71982834454298,516.4772336865503,6.904691789671844,0.0,443.7401951534123,7.721241276612011,19.53888775305393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.027889836962438623,0.0012236493934229457,2.8109615575681732,0.6049937088464887,3.4450687527705233,562.0715016719704,346.415013492231,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s06,heated_incline,0.5714285714285714,0.7142857142857143,1,heater,3.341914285714285,3.4725428571428565,564.538842638654,565.4758251253638,565.0073338820089,42.500000000000014,0.0,9.922635207306048,75.96068072084677,410.11108357541394,6.462954897185075,0.0,445.652798529556,7.68296353235703,15.504568286527205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.035123327359867396,0.0012229050323438477,2.806046856160006,0.646344460193414,3.488737548745631,562.245994504946,349.09676517644,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s07,heated_incline,0.7142857142857143,0.75,1,heater,3.4725428571428565,3.5051999999999994,565.4758251253638,565.7074789747945,565.5916520500791,10.624999999999995,0.0,2.57073070502676,78.71878799294547,651.2533950883186,7.614064573192021,0.0,447.2462454892321,7.6513128759270606,24.607382889699416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022118066410042693,0.0012222856026737193,2.8019590544866495,0.5486287979462504,3.3739282044456163,563.7542148074039,343.1873940323554,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s08,heated_incline,0.75,0.8571428571428571,1,heater,3.5051999999999994,3.603171428571428,565.7074789747945,566.4076775571253,566.0575782659599,31.874999999999986,0.0,7.530189009456751,76.86107183755803,451.6882644090711,6.633628542584166,0.0,448.5155095550024,7.626255690708499,17.059268165777656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.031890281367336584,0.0012217926576039665,2.7987072888047146,0.6297149542606407,3.4615343170902957,563.5122083137281,348.4005663366117,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s09,heated_incline,0.8571428571428571,1.0,1,heater,3.603171428571428,3.733799999999999,566.4076775571253,567.3414508926767,566.874564224901,42.500000000000014,0.0,10.034213608270576,76.81484608256123,410.60092370073875,6.477061660883249,0.0,450.74195518551795,7.582628912440302,15.495317179561871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.035081425810010385,0.0012209289519779563,2.793012613804446,0.6449367495608849,3.474251718127319,564.0855511865473,349.5407171505067,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
bottom_horizontal_exit,bottom_horizontal_exit,0.0,1.0,0,horizontal,3.733799999999999,3.759199999999999,567.3414508926767,567.2857333576821,567.3135921251794,0.0,0.0,1.9372189600536045,76.2684629942364,708.9420992804875,6.0242657480524,0.0,451.93988288479954,7.559326105703424,26.74282474976837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.020318254279084905,0.0012204647510861712,2.789953505478809,0.6934114909565463,3.5049037154655265,565.6708943260483,352.88542863779765,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run that closes the loop back to TP3.
