segment_name,parent_name,parent_start_fraction,parent_end_fraction,refinement_level,segment_type,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,q_ambient_W_per_m,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,prandtl_inner,nusselt_inner,h_inner_multiplier,profile_descriptor_htc_signal,profile_descriptor_friction_signal,profile_descriptor_developing_signal,profile_descriptor_htc_shape_signal,profile_descriptor_friction_shape_signal,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_developing_contribution,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_developing_contribution,profile_descriptor_source_kind,profile_descriptor_source_case_id,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_htc_multiplier,profile_descriptor_friction_multiplier,outer_conv_multiplier,outer_rad_multiplier,outer_insulation_multiplier,R_i_prime_K_m_W,R_wall_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,T_pipe_outer_wall_K,T_outer_surface_K,external_boundary_source,external_boundary_drive_selector,external_ambient_temperature_K,external_surroundings_temperature_K,external_emissivity,external_prescribed_h_W_m2K,external_boundary_coverage_multiplier,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_reservoir_setup_heat_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_reservoir_temperature_K,upcomer_prediction_stream,tswfc2_mode,tswfc2_node_ids,tswfc2_node_count,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_q_external_W,tswfc2_energy_residual_W,tswfc2_inner_wall_temperature_K,tswfc2_outer_wall_temperature_K,tswfc2_external_drive_temperature_K,notes
right_vertical__s09,right_vertical,0.8571428571428571,1.0,1,vertical,2.6633714285714287,2.794,582.7403558391914,582.4564721720672,582.5984140056293,0.0,0.0,10.906786323024807,83.49464595491426,428.9651070744183,6.289427111103908,0.0,545.3952346442444,6.8169648239063845,15.936220817337288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.033579574666501404,0.00120453780834944,2.6856693457466303,0.6641773599538985,3.3846308181753795,579.6942646957015,355.45525352062043,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
bottom_horizontal_inlet,bottom_horizontal_inlet,0.0,1.0,0,horizontal,2.794,2.8194,582.4564721720672,582.4013741015267,582.4289231367969,0.0,0.0,2.1168740335706775,83.34149738467235,740.3539964078909,6.13090568865623,0.0,544.8859210144054,6.824531600142615,27.50925571093267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.019456187056756565,0.0012047122529316645,2.686804095212648,0.6813504083099093,3.388815402832246,580.7070397464977,356.78476327220574,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run between TP2 and the heated incline.
heated_incline__s00,heated_incline,0.0,0.14285714285714285,1,heater,2.8194,2.9500285714285712,582.4013741015267,583.3697185174976,582.8855463095122,48.22857142857143,0.0,11.024864009035438,84.3985652485215,429.04979012182923,6.59664650223511,0.0,546.2555896577733,6.80421311972917,15.934648046098484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.033572946949208475,0.0012042432174633373,2.6837534450652942,0.6332452546699442,3.3517758899019103,579.9499311888655,353.4449909445779,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s01,heated_incline,0.14285714285714285,0.2500000000000007,1,heater,2.9500285714285712,3.0480000000000005,583.3697185174976,584.0937248731409,583.7317216953193,36.17142857142882,0.0,8.355124566293748,85.28123645969062,472.50645288919833,6.767955670151087,0.0,548.7962050854715,6.766779043577055,17.5332255141211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03048522566041445,0.0012033739388223332,2.6781028855678715,0.6172166748518634,3.3270081600189716,581.0289266423991,352.63700119490574,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s02,heated_incline,0.2500000000000007,0.2857142857142857,1,heater,3.0480000000000005,3.0806571428571425,584.0937248731409,584.3328684990722,584.2132966861066,12.057142857142608,0.0,2.869222068458047,87.85894347859475,681.6996263071753,7.769458667933289,0.0,550.242227910347,6.745619458752903,25.2830690141172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02113022405536499,0.001202879602919716,2.674891487661594,0.5376558744711937,3.2348804657910724,582.2510171119333,347.23787708609905,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s03,heated_incline,0.2857142857142857,0.42857142857142855,1,heater,3.0806571428571425,3.211285714285714,584.3328684990722,585.2980200354242,584.8154442672483,48.22857142857143,0.0,11.147535719545147,85.33765314612427,429.62324762488873,6.610793525706034,0.0,552.0479351513895,6.719344260565887,15.924009777746917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.033528134061558,0.0012022627326816345,2.6708860284206626,0.6318901169779513,3.3375065421928536,581.8511651153202,353.9240196291283,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s04,heated_incline,0.42857142857142855,0.4999999999999988,1,heater,3.211285714285714,3.2765999999999984,585.2980200354242,585.7778863087447,585.5379531720844,24.114285714285312,0.0,5.6778079330431925,86.93056765376862,541.563684402293,7.070803363880744,0.0,554.215915991803,6.6880120301631525,20.057950406174218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02659791684190745,0.0012015227203836928,2.6660838820652955,0.590780832007581,3.284664153635168,583.121098365884,351.35691308538475,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s05,heated_incline,0.4999999999999988,0.5714285714285714,1,heater,3.2765999999999984,3.341914285714285,585.7778863087447,586.257346485783,586.0176163972639,24.11428571428612,0.0,5.6934102644778966,87.16944849375462,541.744929724609,7.074483039842665,0.0,555.6543452709213,6.667351363151754,20.054594847494908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02658901828513942,0.0012010320990585343,2.6629018543567184,0.5904735470774938,3.2811654518184104,583.5949394861678,351.47125344889616,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s06,heated_incline,0.5714285714285714,0.7142857142857143,1,heater,3.341914285714285,3.4725428571428565,586.257346485783,587.2192960348432,586.7383212603131,48.22857142857145,0.0,11.270557335212244,86.27941967025991,430.1999291894889,6.624844222898923,0.0,557.8143055599317,6.6365167228296436,15.913333157660052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.033483189710113846,0.0012002959209516423,2.6581298487610474,0.630549935021348,3.323363269413461,583.7453832260609,354.403482466762,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s07,heated_incline,0.7142857142857143,0.75,1,heater,3.4725428571428565,3.5051999999999994,587.2192960348432,587.457088664358,587.3381923496006,12.057142857142853,0.0,2.9211276443981142,89.44835306555913,683.1872884764211,7.7950618316374145,0.0,559.6131837200221,6.611008801680328,25.255526666690017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.021084212316731858,0.001199683302413171,2.654161192274939,0.5358899242237306,3.2123350121178142,585.344818565754,347.93447114623996,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s08,heated_incline,0.75,0.8571428571428571,1,heater,3.5051999999999994,3.603171428571428,587.457088664358,588.1759603801161,587.816524522237,36.17142857142856,0.0,8.552399154062307,87.29482951069728,473.8547797739799,6.798357625648688,0.0,561.0456694143812,6.590807056950603,17.508262844908025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.030398481680821855,0.0011991957768329002,2.6510044887313766,0.6144565091008842,3.297058675289916,585.0578610795986,353.6388762036999,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s09,heated_incline,0.8571428571428571,1.0,1,heater,3.603171428571428,3.733799999999999,588.1759603801161,589.1346970561974,588.6553287181567,48.22857142857145,0.0,11.39399716798425,87.22438776890824,430.7801164743135,6.638807766980317,0.0,563.5577082100887,6.555615515629507,15.90261327526348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03343809356899161,0.0011983415081048602,2.6454765295231284,0.6292236860739115,3.3093366506741364,585.6337214321636,354.8836507874926,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
bottom_horizontal_exit,bottom_horizontal_exit,0.0,1.0,0,horizontal,3.733799999999999,3.759199999999999,589.1346970561974,589.0774606517716,589.1060788539845,0.0,0.0,2.1990289991526373,86.57594484852903,743.810379701373,6.177015770116225,0.0,564.9088124115088,6.536810147988961,27.445265444954384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.01936577686387268,0.0011978823851873546,2.642507342525089,0.6762642754588386,3.3393352772329874,587.32578856344,358.54821861515484,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run that closes the loop back to TP3.
