source_id,case_label,case_family,element_name,element_kind,measurement_kind,dp_pa,resistance_pa_s_kg,reference_length_m,start_patch,end_patch,adjacent_major_spans,package_root,element_order_index,feature_endpoint_dp_pa,feature_endpoint_resistance_pa_s_kg,feature_probe_dp_pa,feature_probe_resistance_pa_s_kg,feature_probe_status
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,left_upper_leg,major_span,direct_prgh_terminal,nan,1766.3586057637772,nan,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_01_upper_start,left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh,8,,,,,
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,test_section_complex,minor_feature,feature_endpoint_or_probe,4826.882543175312,323380.537682784,0.25127800000000006,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg|test_section_span|left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh,9,6.5910313685,441.5709826714574,4826.882543175312,323380.537682784,probe_ready_for_downstream_review
viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,Salt 3,test_section_span,major_span,direct_prgh_terminal,5.536862496440575,1614.1076130406782,nan,ncc_pipeleg_left_05_fitting_end,ncc_pipeleg_left_03_fitting_start,test_section_span,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh,10,,,,,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,left_lower_leg,major_span,direct_prgh_terminal,5.476444647125761,1284.4508488959327,nan,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_left_06_connector_start,left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,0,,,,,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,corner_lower_left,minor_feature,feature_endpoint_or_probe,369.1124784056581,26421.394672976847,0.20635081146333206,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg|lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,1,0.5379278012500002,38.50534342210153,369.1124784056581,26421.394672976847,probe_ready_for_downstream_review
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,lower_leg,major_span,direct_prgh_terminal,7.886757141804036,627.2796824094266,nan,ncc_pipeleg_lower_01_fitting_start,ncc_pipeleg_lower_09_fitting_end,lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,2,,,,,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,corner_lower_right,minor_feature,feature_endpoint_or_probe,352.05634398072687,25200.50162383644,0.2063504440343609,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,lower_leg|right_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,3,2.7202840257500007,194.7203144618297,352.05634398072687,25200.50162383644,probe_ready_for_downstream_review
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,right_leg,major_span,direct_prgh_terminal,15.438703937266904,1288.704308922228,nan,ncc_pipeleg_right_01_lower_start,ncc_pipeleg_right_03_upper_end,right_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,4,,,,,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,corner_upper_right,minor_feature,feature_endpoint_or_probe,228.6829760840026,16369.327832547582,0.2294842671364168,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg|upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,5,8.9529821655,640.8623092791445,228.6829760840026,16369.327832547582,probe_ready_for_downstream_review
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,upper_leg,major_span,direct_prgh_terminal,nan,4622.047313130089,nan,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_upper_01_straight_start,upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,6,,,,,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,corner_upper_left,minor_feature,feature_endpoint_or_probe,568.5459854040862,40697.019875846134,0.24229320516510972,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg|left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,7,3.414532995,244.41526408014752,568.5459854040862,40697.019875846134,probe_ready_for_downstream_review
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,left_upper_leg,major_span,direct_prgh_terminal,nan,2091.908141861884,nan,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_01_upper_start,left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,8,,,,,
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,test_section_complex,minor_feature,feature_endpoint_or_probe,4826.068193830893,345454.1905997831,0.25127800000000006,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg|test_section_span|left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,9,6.1950993565,443.45064096289383,4826.068193830893,345454.1905997831,probe_ready_for_downstream_review
viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,Salt 3,test_section_span,major_span,direct_prgh_terminal,5.125467623993617,1600.66267025827,nan,ncc_pipeleg_left_05_fitting_end,ncc_pipeleg_left_03_fitting_start,test_section_span,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh,10,,,,,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,left_lower_leg,major_span,direct_prgh_terminal,5.789563435487084,1083.0317671711791,nan,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_left_06_connector_start,left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,0,,,,,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,corner_lower_left,minor_feature,feature_endpoint_or_probe,366.7753743764224,21589.053720120508,0.20635081146333206,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg|lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,1,0.8570143419999998,50.44539508632046,366.7753743764224,21589.053720120508,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,lower_leg,major_span,direct_prgh_terminal,9.095087299018534,588.2583890530842,nan,ncc_pipeleg_lower_01_fitting_start,ncc_pipeleg_lower_09_fitting_end,lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,2,,,,,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,corner_lower_right,minor_feature,feature_endpoint_or_probe,349.7454214241289,20586.64026811798,0.2063504440343609,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,lower_leg|right_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,3,2.3263323029999996,136.93207496742775,349.7454214241289,20586.64026811798,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,right_leg,major_span,direct_prgh_terminal,12.212353171434128,767.0046488595463,nan,ncc_pipeleg_right_01_lower_start,ncc_pipeleg_right_03_upper_end,right_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,4,,,,,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,corner_upper_right,minor_feature,feature_endpoint_or_probe,240.62124154872322,14163.396108120549,0.2294842671364168,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg|upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,5,11.042015061999997,649.9527313064398,240.62124154872322,14163.396108120549,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,upper_leg,major_span,direct_prgh_terminal,nan,3745.9931224623288,nan,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_upper_01_straight_start,upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,6,,,,,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,corner_upper_left,minor_feature,feature_endpoint_or_probe,570.587779606715,33585.81596956179,0.24229320516510972,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg|left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,7,1.1605733049999998,68.31341790702692,570.587779606715,33585.81596956179,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,left_upper_leg,major_span,direct_prgh_terminal,nan,1751.4972753689672,nan,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_01_upper_start,left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,8,,,,,
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,test_section_complex,minor_feature,feature_endpoint_or_probe,4800.544687609422,282568.6357020081,0.25127800000000006,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg|test_section_span|left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,9,8.782543147999998,516.956178270721,4800.544687609422,282568.6357020081,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,Salt 4,test_section_span,major_span,direct_prgh_terminal,7.718780088513487,1958.4366862336942,nan,ncc_pipeleg_left_05_fitting_end,ncc_pipeleg_left_03_fitting_start,test_section_span,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh,10,,,,,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,left_lower_leg,major_span,direct_prgh_terminal,5.471661803180574,1099.7452702523092,nan,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_left_06_connector_start,left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,0,,,,,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,corner_lower_left,minor_feature,feature_endpoint_or_probe,366.90559703364374,23104.085282750326,0.20635081146333206,ncc_pipeleg_left_07_lower_end,ncc_pipeleg_lower_01_fitting_start,left_lower_leg|lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,1,0.7292125172499999,45.91859138700511,366.90559703364374,23104.085282750326,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,lower_leg,major_span,direct_prgh_terminal,8.553841140486991,602.3876177591511,nan,ncc_pipeleg_lower_01_fitting_start,ncc_pipeleg_lower_09_fitting_end,lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,2,,,,,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,corner_lower_right,minor_feature,feature_endpoint_or_probe,349.74172402172593,22023.274335586488,0.2063504440343609,ncc_pipeleg_lower_09_fitting_end,ncc_pipeleg_right_01_lower_start,lower_leg|right_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,3,2.6705505479999996,168.16485796816534,349.74172402172593,22023.274335586488,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,right_leg,major_span,direct_prgh_terminal,12.599390618267304,865.5020709135777,nan,ncc_pipeleg_right_01_lower_start,ncc_pipeleg_right_03_upper_end,right_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,4,,,,,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,corner_upper_right,minor_feature,feature_endpoint_or_probe,241.68337954459417,15218.828651200982,0.2294842671364168,ncc_pipeleg_right_03_upper_end,ncc_pipeleg_upper_01_straight_start,right_leg|upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,5,11.297425465500002,711.4001082041088,241.68337954459417,15218.828651200982,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,upper_leg,major_span,direct_prgh_terminal,nan,4171.129238194309,nan,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_upper_01_straight_start,upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,6,,,,,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,corner_upper_left,minor_feature,feature_endpoint_or_probe,568.2615960991268,35783.49440655208,0.24229320516510972,ncc_pipeleg_upper_09_straight_end,ncc_pipeleg_left_01_upper_start,upper_leg|left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,7,1.9600395675,123.42390438086618,568.2615960991268,35783.49440655208,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,left_upper_leg,major_span,direct_prgh_terminal,nan,1945.5168393875138,nan,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_01_upper_start,left_upper_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,8,,,,,
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,test_section_complex,minor_feature,feature_endpoint_or_probe,4799.5292382655825,302226.87725249847,0.25127800000000006,ncc_pipeleg_left_02_connector_end,ncc_pipeleg_left_06_connector_start,left_upper_leg|test_section_span|left_lower_leg,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,9,8.54999935625,538.3943877971062,4799.5292382655825,302226.87725249847,probe_ready_for_downstream_review
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,Salt 4,test_section_span,major_span,direct_prgh_terminal,7.312530121874904,1974.7508073570173,nan,ncc_pipeleg_left_05_fitting_end,ncc_pipeleg_left_03_fitting_start,test_section_span,tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh,10,,,,,
