segment_name,parent_name,parent_start_fraction,parent_end_fraction,refinement_level,segment_type,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,q_ambient_W_per_m,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,prandtl_inner,nusselt_inner,h_inner_multiplier,profile_descriptor_htc_signal,profile_descriptor_friction_signal,profile_descriptor_developing_signal,profile_descriptor_htc_shape_signal,profile_descriptor_friction_shape_signal,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_developing_contribution,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_developing_contribution,profile_descriptor_source_kind,profile_descriptor_source_case_id,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_htc_multiplier,profile_descriptor_friction_multiplier,outer_conv_multiplier,outer_rad_multiplier,outer_insulation_multiplier,R_i_prime_K_m_W,R_wall_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,T_pipe_outer_wall_K,T_outer_surface_K,external_boundary_source,external_boundary_drive_selector,external_ambient_temperature_K,external_surroundings_temperature_K,external_emissivity,external_prescribed_h_W_m2K,external_boundary_coverage_multiplier,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_reservoir_setup_heat_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_reservoir_temperature_K,upcomer_prediction_stream,tswfc2_mode,tswfc2_node_ids,tswfc2_node_count,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_q_external_W,tswfc2_energy_residual_W,tswfc2_inner_wall_temperature_K,tswfc2_outer_wall_temperature_K,tswfc2_external_drive_temperature_K,notes
right_vertical__s09,right_vertical,0.8571428571428571,1.0,1,vertical,2.6633714285714287,2.794,522.8168988903772,522.5492149462668,522.683056918322,0.0,0.0,7.510119959678391,57.49216942011014,372.7197748890777,5.837830694166614,0.0,267.52463292570786,10.70780825443189,14.6096337596138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.038646905296656195,0.0012694769716284579,3.1178061173976976,0.7155560538008722,3.8732785534668546,520.3883073951894,341.13886987470516,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,Right-side downcomer.
bottom_horizontal_inlet,bottom_horizontal_inlet,0.0,1.0,0,horizontal,2.794,2.8194,522.5492149462668,522.4972502552773,522.5232326007721,0.0,0.0,1.4579256083578565,57.398645998340804,643.3034772570978,5.690366588972756,0.0,267.1838956182331,10.722748492178914,25.218823810041155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02239140056221462,0.0012696596815660035,3.1190427308974287,0.7340994695087946,3.876803260650004,521.1651451423847,342.13631557790507,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run between TP2 and the heated incline.
heated_incline__s00,heated_incline,0.0,0.14285714285714285,1,heater,2.8194,2.9500285714285712,522.4972502552773,523.409544691551,522.9533974734142,33.18571428571428,0.0,7.5904541964870536,58.10715154791052,372.77007044238604,6.1313959384342365,0.0,268.09957532289064,10.682682858593878,14.608648132736814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03864169090945165,0.0012691688955814566,3.115721177368987,0.6812959293805151,3.8369279665545353,520.633848451902,339.5881658174881,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s01,heated_incline,0.14285714285714285,0.2500000000000007,1,heater,2.9500285714285712,3.0480000000000005,523.409544691551,524.0915740196298,523.7505593555904,24.889285714285887,0.0,5.754292122810848,58.734390288240974,410.45079280886193,6.294921552078549,0.0,269.80011651761663,10.608979306421563,16.075680474879984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03509425756923084,0.0012682592802952936,3.1095665390389997,0.6635976413234489,3.809526697211975,521.6144975910189,338.9760028598476,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s02,heated_incline,0.2500000000000007,0.2857142857142857,1,heater,3.0480000000000005,3.0806571428571425,524.0915740196298,524.316896382296,524.2042352009629,8.2964285714284,0.0,1.974769035535676,60.469742995406946,592.107951243557,7.2516821059096275,0.0,270.7691485798186,10.567384063118485,23.182490776408006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.02432743186791641,0.0012677420072200933,3.1060674367960495,0.5760449828421543,3.7077075935133403,522.6563916957182,334.83329206625865,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s03,heated_incline,0.2857142857142857,0.42857142857142855,1,heater,3.0806571428571425,3.211285714285714,524.316896382296,525.2258640409774,524.7713802116367,33.18571428571428,0.0,7.683791222813299,58.821673840434265,373.11160224392324,6.146241597446545,0.0,271.98014288608937,10.51580893147706,14.601960508760001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03860631981342735,0.0012670966437979107,3.1017027653282385,0.6796503241933941,3.8212265059788577,522.42551810736,339.9781696952492,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s04,heated_incline,0.42857142857142855,0.4999999999999988,1,heater,3.211285714285714,3.2765999999999984,525.2258640409774,525.6777973641942,525.4518307025858,16.592857142856865,0.0,3.9134078777471077,59.916568556933974,470.2537308011283,6.584712792753147,0.0,273.43568731130733,10.454407942529281,18.394137115414228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.030631263292243593,0.0012663225121713302,3.0964685575998776,0.6343929075954263,3.762759050999719,523.5404167557975,338.010646139974,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s05,heated_incline,0.4999999999999988,0.5714285714285714,1,heater,3.2765999999999984,3.341914285714285,525.6777973641942,526.1293081775002,525.9035527708472,16.59285714285742,0.0,3.925261900735019,60.09806059742929,470.36205717474814,6.588555395150285,0.0,274.40241589072906,10.413978114638743,18.392018869610784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03062420878259251,0.0012658092877329949,3.092999263088347,0.634022914545167,3.7589121957038394,523.9868046793817,338.1035475384942,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s06,heated_incline,0.5714285714285714,0.7142857142857143,1,heater,3.341914285714285,3.4725428571428565,526.1293081775002,527.0349400552434,526.5821241163718,33.1857142857143,0.0,7.777380837575003,59.538129771462145,373.4562479637164,6.160974424978164,0.0,275.8552852948927,10.353736579216063,14.595221212228886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03857069180357824,0.0012650393589890702,3.0877959406152273,0.678025066512149,3.8056567382899438,524.209939818448,340.3683443983046,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s07,heated_incline,0.7142857142857143,0.75,1,heater,3.4725428571428565,3.5051999999999994,527.0349400552434,527.2588595074019,527.1468997813226,8.296428571428567,0.0,2.0141293171183103,61.6750009616281,592.9970291392862,7.278264465403909,0.0,277.06663007426727,10.30398011689421,23.16510555320102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.024290957853931858,0.0012643986791604496,3.083467259219349,0.5739410973772096,3.6829637131296504,525.5706639101594,335.3978177326573,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s08,heated_incline,0.75,0.8571428571428571,1,heater,3.5051999999999994,3.603171428571428,527.2588595074019,527.9355423777415,527.5972009425717,24.889285714285705,0.0,5.904293635723171,60.26546434829721,411.2566053569029,6.326750514742578,0.0,278.03206596202733,10.264626873682705,16.059923479635135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03502549419194982,0.001263888870380461,3.080023552344099,0.6602591780000723,3.776572113406502,525.4098755381084,339.79082595239936,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
heated_incline__s09,heated_incline,0.8571428571428571,1.0,1,heater,3.603171428571428,3.733799999999999,527.9355423777415,528.8378276802719,528.3866850290067,33.1857142857143,0.0,7.871273287509178,60.256903994492795,373.8041528358788,6.1756042345554985,0.0,279.72667183398556,10.19619080814504,14.588427640561838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.03853479350897843,0.0012629957345893213,3.0739921561658368,0.6764188467423929,3.7902087921517977,525.9881557421306,340.7589055082219,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,36 inch heated incline with full-wrap uniform heater tape.
bottom_horizontal_exit,bottom_horizontal_exit,0.0,1.0,0,horizontal,3.733799999999999,3.759199999999999,528.8378276802719,528.7836316497555,528.8107296650137,0.0,0.0,1.5205282034229175,59.863315095390455,645.3689955702546,5.738951832990954,0.0,280.6387075245838,10.159691665192755,25.178434754811462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disabled,,,,,1.0,1.0,1.0,1.0,1.0,0.022319736369735686,0.0012625159473671798,3.0707530032760166,0.7278846757803158,3.8222199313734353,527.3990443145719,343.5735896993432,,,300.0,300.0,0.85,,1.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,0.0,0.0,0.0,,,,1 inch horizontal run that closes the loop back to TP3.
