case_slug,fluid,group,series,unit,n_window,t_start,t_end,window_s,verdict,osc_mean,osc_rmse_about_trend,fit_slope,fit_slope_se,unc_sem_corrected,unc_rel_sem_corrected,drift_over_window,half_drift_over_window,two_sided_95_sem,paper_envelope_abs,paper_envelope_rel,near_zero_mean,trend_resolved,drift_ratio,rel_drift_over_window,use_note
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,2215.0,2515.0,300,steady,-0.014926053517973428,3.886652914865044e-06,-2.0656981311742338e-08,2.5868228535051415e-09,8.172244314432967e-07,5.4751541019146405e-05,-6.19709439352e-06,3.09854719676e-06,1.60175988563e-06,8.58695999726e-06,0.000575300094356,False,False,1.5944553139337585,0.00041518639780169475,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,2215.0,2515.0,300,steady,462.89438068770755,0.022591889159155536,0.00039400958966799343,1.503638643863517e-05,0.006067261065781803,1.3107225576529715e-05,0.1182028769,0.0591014384502,0.0118918316889,0.0935851592983,0.000202173893663,False,True,5.232093521160687,0.0002553560419653135,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,2215.0,2515.0,300,steady,458.70785746843853,0.04514503130335535,0.0004200520437394218,3.0046984193282322e-05,0.004617448226977296,1.0066206958957533e-05,0.126015613122,0.0630078065609,0.00905019852488,0.117203036389,0.000255506929914,False,False,2.791350664374455,0.00027471867130703564,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,2215.0,2515.0,300,steady,455.32490679734246,0.005217120525309161,0.0002355837922157854,3.472336455036686e-06,0.0055625698736684,1.2216704578702537e-05,0.0706751376647,0.0353375688324,0.0109026369524,0.0514573263101,0.000113012324918,False,True,13.546771120559358,0.00015521913387486167,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,2215.0,2515.0,300,steady,462.55127475083015,0.0010291454526894614,0.00041320100855865664,6.849639097990908e-07,0.009148264724578317,1.9777839180113295e-05,0.123960302568,0.0619801512838,0.0179305988602,0.0809398955967,0.000174985779988,False,True,120.44974035851985,0.0002679925650067069,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,2215.0,2515.0,300,steady,463.0749118504988,0.0008474385485244827,0.00040881219775140655,5.640260276085076e-07,0.01040422205303742,2.246768673228483e-05,0.122643659325,0.0613218296627,0.020392275224,0.0825615434352,0.00017828982163,False,True,144.72277611038928,0.0002648462617750642,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,2215.0,2515.0,300,steady,464.62702885714276,0.0029003770072913897,0.0004083293366482472,1.9303914423505283e-06,0.004442044797424874,9.560452839670364e-06,0.122498800994,0.0612494004972,0.00870640780295,0.0728561853075,0.000156805740481,False,True,42.235475142203526,0.00026364975213729637,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,2215.0,2515.0,300,steady,460.84326588938393,0.0016370510189180453,0.0003927977182719571,1.0895650012623065e-06,0.006229790627408665,1.351824164205971e-05,0.117839315482,0.0589196577408,0.0122103896297,0.0727670983894,0.000157899884354,False,True,71.98267746076058,0.000255703672384511,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,5476.0,5776.0,300,steady,-0.01707165638916944,3.6778928757409913e-05,-1.512878220941247e-08,2.4478793327087964e-08,9.185079838532477e-06,0.0005380309695290994,-4.53863466282e-06,2.26931733141e-06,1.80027564835e-05,5.70510025723e-05,0.00334185513531,False,False,0.12340312282503156,0.0002658578968179755,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,5476.0,5776.0,300,steady,478.8712173388704,0.07387724788217957,4.752568920376857e-05,4.917016192641484e-05,0.010281210483980547,2.146967725710086e-05,0.0142577067611,0.00712885338057,0.0201511725486,0.101157273811,0.00021124108142,False,False,0.19299185026314128,2.977357219413166e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,5476.0,5776.0,300,steady,474.98162490033206,0.3201470543198829,-0.0002555741897867798,0.0002130788971224052,0.03452543311905342,7.268793424650496e-05,-0.076672256936,0.038336128468,0.0676698489133,0.426153031701,0.000897198984888,False,False,0.23949074621009928,0.0001614215222580926,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,5476.0,5776.0,300,steady,474.2508628405316,0.05161394499719791,2.262349827286618e-05,3.435247124014031e-05,0.012755206642574752,2.689548431430842e-05,0.00678704948186,0.00339352474093,0.0250002050194,0.0800076747576,0.000168703277161,False,False,0.13149642954492857,1.4311095695659327e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,5476.0,5776.0,300,steady,478.96225007641175,0.016284664710950605,5.798190534862129e-05,1.0838514207131988e-05,0.0036312359591909645,7.581465885070591e-06,0.0173945716046,0.00869728580229,0.00711722248001,0.0320991729933,6.70181689437e-05,False,False,1.068156570204938,3.631720788394352e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,5476.0,5776.0,300,steady,479.2864158372095,0.011782849036633108,5.375609645551442e-05,7.842260123302501e-06,0.002751453126237249,5.740728373098279e-06,0.0161268289367,0.00806341446833,0.00539284812743,0.0252391116324,5.26597683523e-05,False,False,1.36866974078304,3.3647581912965864e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,5476.0,5776.0,300,steady,480.7094780797339,0.05296892928599691,-4.036145431345207e-05,3.525430230177175e-05,0.00680411976686895,1.4154328294189302e-05,-0.012108436294,0.00605421814702,0.0133360747431,0.0723592221761,0.000150525890326,False,False,0.22859507370175702,2.518867808141538e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,5476.0,5776.0,300,steady,476.8332354844462,0.014134255195069162,6.445263187535981e-05,9.407275400393774e-06,0.002081731392980085,4.365743069199271e-06,0.0193357895626,0.0096678947813,0.00408019353024,0.0278823435066,5.84739934881e-05,False,False,1.3680090882576803,4.0550423342373455e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,2132.0,2432.0,300,steady,-0.013160447718637855,1.4212084772823974e-06,-2.1890066467184103e-08,9.45907609750382e-10,3.0200432263968996e-07,2.294787602187658e-05,-6.56701994016e-06,3.28350997008e-06,5.91928472374e-07,5.29664691973e-06,0.000402467076575,False,True,4.620729502481253,0.0004989966968110821,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,2132.0,2432.0,300,steady,450.325657996678,0.018135209674954487,0.00026732472948889495,1.2070173454608247e-05,0.002651943996824499,5.888947142434558e-06,0.0801974188467,0.0400987094233,0.00519781023378,0.0634317293321,0.000140857462162,False,True,4.422194189319168,0.0001780876070962408,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,2132.0,2432.0,300,steady,444.8900081063123,0.03450279448955411,0.00030467057270468434,2.296387643826152e-05,0.0034991782279817835,7.865265940397586e-06,0.0914011718114,0.0457005859057,0.00685838932684,0.0870617697221,0.000195692796277,False,False,2.6490947519940002,0.00020544667253925784,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,2132.0,2432.0,300,steady,441.2131643687707,0.00037598089373172376,0.00013631819321906742,2.5023998532688187e-07,0.0015296913757392948,3.467012091372601e-06,0.0408954579657,0.0204477289829,0.00299819509645,0.023821904973,5.39918272999e-05,False,True,108.77004296633395,9.268866223479081e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,2132.0,2432.0,300,steady,449.091746435216,0.0005447865881846242,0.0002798845244329134,3.6259126489251073e-07,0.009721679823600768,2.164742483193949e-05,0.0839653573299,0.0419826786649,0.0190544924543,0.0615819577074,0.000137125561082,False,True,154.12522839387296,0.00018696704625807787,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,2132.0,2432.0,300,steady,449.89697228239186,0.0004980469820480977,0.0002791747464302041,3.314829863901083e-07,0.010817506998417038,2.4044409420090724e-05,0.0837524239291,0.0418762119645,0.0212023137169,0.0635765726635,0.000141313626409,False,True,168.16169347046264,0.00018615911884041622,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,2132.0,2432.0,300,steady,451.7831504651162,0.0005556945875338594,0.0002825885406261746,3.698512550744744e-07,0.009981556707087237,2.209368963143292e-05,0.0847765621879,0.0423882810939,0.0195638511459,0.0625078268274,0.000138358030314,False,True,152.55963273654666,0.00018764879146239492,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,9159.0,9459.0,300,steady,-0.01320302968797342,1.4517362122993864e-06,-1.4073667202038063e-09,9.662258229630063e-10,1.856577855408718e-07,1.4061756273257997e-05,-4.22210016061e-07,2.11105008031e-07,3.6388925966e-07,2.02673047999e-06,0.000153504955142,False,False,0.29083108383196477,3.1978267567309276e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,9159.0,9459.0,300,steady,450.9156684750835,0.01857832545127107,1.7672164748856274e-05,1.2365096114807813e-05,0.0016610736517192175,3.6837789587943855e-06,0.00530164942466,0.00265082471233,0.00325570435737,0.024484854521,5.43002965583e-05,False,False,0.2853674535179467,1.1757518745325742e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,9159.0,9459.0,300,steady,445.5553505382058,0.03646777818183146,3.702877384437242e-05,2.4271702177603228e-05,0.002942039184925531,6.603083503254339e-06,0.0111086321533,0.00555431607666,0.00576639680245,0.0477884910609,0.000107256014327,False,False,0.3046149973251218,2.4932103586890213e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,9159.0,9459.0,300,steady,441.72526038538206,0.00047978402836325486,2.2212835801190095e-05,3.1932779090461236e-07,0.000247528253842446,5.603669883549123e-07,0.00666385074036,0.00333192537018,0.000485155377531,0.00429686477607,9.72745994269e-06,False,True,13.889271727302443,1.5085962560853254e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,9159.0,9459.0,300,steady,449.71661857807305,0.00026381954986681586,2.1165053354144258e-05,1.7558924240103273e-07,0.00023844573986368114,5.302133165939158e-07,0.00634951600624,0.00317475800312,0.000467353650133,0.00390593120312,8.68531657885e-06,False,True,24.06764778974381,1.4118926772862786e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,9159.0,9459.0,300,steady,450.50978905647884,0.00011645903934259497,2.0769091989164604e-05,7.751114160888218e-08,0.000235600966295099,5.229652540703451e-07,0.00623072759675,0.00311536379837,0.000461777893938,0.00369360073166,8.19871359375e-06,False,True,53.50145108461742,1.3830393363479737e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,9159.0,9459.0,300,steady,452.3799039800661,0.0002623098432948071,2.078898638093131e-05,1.7458443349524582e-07,0.00021700985287097994,4.797071022866267e-07,0.00623669591428,0.00311834795714,0.000425339311627,0.00380599711206,8.41327627195e-06,False,True,23.776065114224632,1.3786412392346698e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,9159.0,9459.0,300,steady,448.9744133630322,0.0009690914319596498,1.9399350829453997e-05,6.449940136772648e-07,0.00023911792783743314,5.325869820650267e-07,0.00581980524884,0.00290990262442,0.000468671138561,0.00434766519494,9.68354780481e-06,False,True,6.005424314883963,1.2962443015946243e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,7408.0,7708.0,300,steady,-0.013198694072757481,1.4501674673249942e-06,-3.6443207014149395e-09,9.651817201218294e-10,1.891991393543301e-07,1.4334686319068723e-05,-1.09329621042e-06,5.46648105212e-07,3.70830313134e-07,2.36764588567e-06,0.000179384859791,False,False,0.7539103138489214,8.283366554279635e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,7408.0,7708.0,300,steady,450.86991698006653,0.018538556493054796,4.2089547864741526e-05,1.2338627260442023e-05,0.0016958064009739472,3.7611877331104365e-06,0.0126268643594,0.00631343217971,0.00332378054591,0.0281757692187,6.24920141211e-05,False,False,0.6811136759301044,2.8005559661193152e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,7408.0,7708.0,300,steady,445.5031652823918,0.03634200545283427,3.93202318980874e-05,2.4187992163654386e-05,0.0029247279617645736,6.564999285494799e-06,0.0117960695694,0.00589803478471,0.00573246680506,0.0479725070426,0.000107681630078,False,False,0.32458499255731793,2.6478082511375705e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,7408.0,7708.0,300,steady,441.67383808970067,0.00048006605419680527,3.8002833380993114e-05,3.1951549762489005e-07,0.00041566443536326367,9.411117424592518e-07,0.0114008500143,0.00570042500715,0.000814702293312,0.00699519335466,1.583791647e-05,False,True,23.74850276254714,2.5812826187777297e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,7408.0,7708.0,300,steady,449.66770852491715,0.00026567970594780987,3.61701071483699e-05,1.7682729847828062e-07,0.00040447850962679926,8.995053501921322e-07,0.0108510321445,0.00542551607226,0.000792777878869,0.00648397365707,1.44194780593e-05,False,True,40.8425329507198,2.41312238766411e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,7408.0,7708.0,300,steady,450.4615393754153,0.00012037148695261036,3.580275285473327e-05,8.011513252662554e-08,0.0004127189019398118,9.162134075021469e-07,0.0107408258564,0.00537041292821,0.000808929047802,0.00629971346296,1.39850196128e-05,False,True,89.23064862236511,2.384404642250392e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,7408.0,7708.0,300,steady,452.331778754153,0.00026155404274793746,3.5655363798391074e-05,1.7408139857801496e-07,0.00037545366596319484,8.300404340311844e-07,0.0106966091395,0.00534830456976,0.000735889185288,0.00634574779779,1.40289674435e-05,False,True,40.89636324155679,2.3647706488760854e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,7408.0,7708.0,300,steady,448.9286825201602,0.0009605239044963951,3.42275059054802e-05,6.392917612957322e-07,0.0003842437763098046,8.559127346302923e-07,0.0102682517716,0.00513412588582,0.000753117801567,0.00684776759189,1.52535755868e-05,False,True,10.690261557860683,2.2872790649064707e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,6927.0,7227.0,300,steady,-0.014980051385747524,4.567790381844644e-06,-3.818073160106631e-09,3.0401645859820727e-09,8.576468618466287e-07,5.725259812276879e-05,-1.14542194803e-06,5.72710974016e-07,1.68098784922e-06,6.82148920508e-06,0.000455371549097,False,False,0.2507606199672905,7.646315213055802e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,6927.0,7227.0,300,steady,463.7429898604655,0.024989076284360142,7.339754416844913e-05,1.6631871956750412e-05,0.0037550595372261024,8.09728582281309e-06,0.0220192632505,0.0110096316253,0.00735991669296,0.0433586246026,9.34970997958e-05,False,False,0.881155549727778,4.748160884795274e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,6927.0,7227.0,300,steady,459.61578876411966,0.04562700746599378,7.366434753911912e-05,3.0367770993562148e-05,0.0037295387249320707,8.114470425310203e-06,0.0220993042617,0.0110496521309,0.00730989590087,0.0639865554977,0.000139217487871,False,False,0.4843470016789189,4.808212598866434e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,6927.0,7227.0,300,steady,456.2446576013286,0.005768964430123168,9.26673239312632e-05,3.839624827785544e-06,0.002310142888381072,5.063386167690098e-06,0.0278001971794,0.0139000985897,0.00452788006123,0.024196943081,5.30350168005e-05,False,True,4.818923312166344,6.093265250608385e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,6927.0,7227.0,300,steady,463.4429863853822,0.001104277727790618,7.444588721918589e-05,7.349693747903622e-07,0.001204057603839183,2.598070613238136e-06,0.0223337661658,0.0111668830829,0.00235995290352,0.0146311137142,3.15704717603e-05,False,True,20.224772811854148,4.819096808422477e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,6927.0,7227.0,300,steady,463.9458376312294,0.0008632072506944497,7.348777716663597e-05,5.745211348477923e-07,0.001339069095153315,2.8862616851790433e-06,0.02204633315,0.011023166575,0.0026245754265,0.0145109492522,3.12772484958e-05,False,True,25.54002313147223,4.751919590992101e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,6927.0,7227.0,300,steady,465.472468681063,0.003581341395460371,7.24731491056117e-05,2.3836179795083574e-06,0.0008893255172307269,1.910586720092534e-06,0.0217419447317,0.0108709723658,0.00174307801377,0.0161953917751,3.47934472279e-05,False,True,6.070894207193739,4.670941074837418e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,6927.0,7227.0,300,steady,461.68739225641787,0.0018138571933342033,7.026742683939488e-05,1.2072411258453048e-06,0.0011540102326296079,2.4995489415242227e-06,0.0210802280518,0.0105401140259,0.00226186005595,0.0146158312752,3.16574191116e-05,False,True,11.621768311908353,4.565909402202315e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,5301.0,5601.0,300,steady,-0.014968714423820603,4.1603578305976475e-06,-1.3590192840641498e-08,2.768991456321682e-09,7.716412674209753e-07,5.155026982096851e-05,-4.07705785219e-06,2.0385289261e-06,1.51241688415e-06,7.71130364084e-06,0.000515161384104,False,False,0.9799776889880571,0.00027237194436045793,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,5301.0,5601.0,300,steady,463.59138029235896,0.02449854257558034,0.0001345430674792678,1.6305389547314504e-05,0.0040505640994341575,8.73735852655352e-06,0.0403629202438,0.0201814601219,0.00793910563489,0.0526191083324,0.000113503206853,False,False,1.6475641405710926,8.706572632633052e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,5301.0,5601.0,300,steady,459.4499233455147,0.04506666423944589,0.00012776950386129694,2.9994825763825514e-05,0.003778517484414576,8.224002861728767e-06,0.0383308511584,0.0191654255792,0.00740589426945,0.0716379840881,0.000155921201524,False,False,0.8505366839385219,8.342770171617502e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,5301.0,5601.0,300,steady,456.0740211627907,0.005078359642862478,0.00015049456249587617,3.3799819716937646e-06,0.0032270035081058517,7.075613515276301e-06,0.0451483687488,0.0225741843744,0.00632492687589,0.0339774708931,7.44999042184e-05,False,True,8.890344899502713,9.899351125866392e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,5301.0,5601.0,300,steady,463.28182742192666,0.001014717794836245,0.00012680614683944862,6.75361355654235e-07,0.002017317429939106,4.354406563203839e-06,0.0380418440518,0.0190209220259,0.00395394216268,0.0239895819834,5.17818324905e-05,False,True,37.49007285121453,8.211382748062892e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,5301.0,5601.0,300,steady,463.7872090265781,0.0007865654463401013,0.0001251798209060199,5.235109789680557e-07,0.0022018927875581216,4.747635865550441e-06,0.0375539462718,0.0187769731359,0.00431570986361,0.0238792484459,5.14875097482e-05,False,True,47.744210537781626,8.097236305983134e-05,Use as steady-window uncertainty component.
