source_id,case_id,span,property_mode,orientation,heating_cooling_sign,T_basis_K,delta_T_basis_K,rho_kg_m3,mu_pa_s,cp_jkgk,k_w_mk,Re,Pr,Gr,Gr_star,Ri,Ra,Gz,Bo,L_m,D_h_m,L_over_D,reset_distance_m,reset_distance_basis,flow_reset_flag,fit_use_status,quality_flags
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,75.608601,23.529302,1590.5347,335.58271,0.27822795,37424.172,375.35021,2.5929178,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,replication_reis_jadyn,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,58.359068,51.342315,947.58342,199.92811,0.27822795,48651.126,632.17921,2.5929178,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,shen_celsius_comparison,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,75.608601,22.140687,1590.5347,335.58271,0.27822795,35215.531,353.19838,2.5929178,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,sohal_janz_full,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5,58.359068,55.603727,947.58342,199.92811,0.27822795,52689.169,684.65009,2.5929178,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,cooling,460.99,3.89285,1947.9958,0.0077917734,1560,0.6,84.591687,20.258611,9542.4391,583.48989,1.3335338,193316.56,104.78794,162.32179,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,cooling,460.99,3.89285,1947.9958,0.0077917734,1423.5,0.54378135,84.591687,20.39715,9542.4391,583.48989,1.3335338,194638.56,105.50453,162.32179,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,replication_reis_jadyn,mostly_horizontal,cooling,460.99,3.89285,1947.9958,0.0098944602,2350.9569,0.54378135,66.614978,42.777211,5917.6301,361.84431,1.3335338,253139.71,174.24418,162.32179,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,shen_celsius_comparison,mostly_horizontal,cooling,460.99,3.89285,1947.9958,0.0077917734,1520.824,0.61040576,84.591687,19.413179,9542.4391,583.48989,1.3335338,185249.07,100.41493,162.32179,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,sohal_janz_full,mostly_horizontal,cooling,460.99,3.89285,1947.9958,0.0098944602,2350.9569,0.5,66.614978,46.522899,5917.6301,361.84431,1.3335338,275305.3,189.50148,162.32179,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1560,0.6,93.778356,23.271447,1863.77,333.48151,0.21192739,43372.625,390.48598,1.1078064,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,93.778356,23.529302,1863.77,333.48151,0.21192739,43853.208,394.81269,1.1078064,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,replication_reis_jadyn,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,72.383531,51.342315,1110.3672,198.6763,0.21192739,57008.821,664.95866,1.1078064,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,shen_celsius_comparison,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,93.778356,22.140687,1863.77,333.48151,0.21192739,41265.148,371.51225,1.1078064,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,sohal_janz_full,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5,72.383531,55.603727,1110.3672,198.6763,0.21192739,61740.554,720.15023,1.1078064,0.12192,0.021814959,5.5888256,0.12192,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,cooling_expected,450,1,1956.235,0.0089505564,1560,0.6,84.474574,23.271447,1863.77,284.14248,0.26118023,43372.625,299.70448,4.826451,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,cooling_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,84.474574,23.529302,1863.77,284.14248,0.26118023,43853.208,303.02531,4.826451,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,replication_reis_jadyn,mostly_horizontal,cooling_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,65.202336,51.342315,1110.3672,169.28188,0.26118023,57008.821,510.36683,4.826451,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,shen_celsius_comparison,mostly_horizontal,cooling_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,84.474574,22.140687,1863.77,284.14248,0.26118023,41265.148,285.14183,4.826451,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,sohal_janz_full,mostly_horizontal,cooling_expected,450,1,1956.235,0.011596125,2397.5132,0.5,65.202336,55.603727,1110.3672,169.28188,0.26118023,61740.554,552.72728,4.826451,0.14309042,0.021814959,6.5592798,0.14309042,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,not_fit_recirculation,recirculation_invalid_single_f;coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating,472.549,16.441,1939.33,0.0068113718,1560,0.6,111.85194,17.709567,52500.394,3210.4674,4.1963866,929759.23,121.13152,16.724372,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating,472.549,16.441,1939.33,0.0068113718,1423.5,0.54659784,111.85194,17.738796,52500.394,3210.4674,4.1963866,931293.79,121.33145,16.724372,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,replication_reis_jadyn,mostly_horizontal,heating,472.549,16.441,1939.33,0.0083490817,2303.8775,0.54659784,91.251374,35.190884,34942.528,2136.781,4.1963866,1229658.4,196.37007,16.724372,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,shen_celsius_comparison,mostly_horizontal,heating,472.549,16.441,1939.33,0.0068113718,1519.0901,0.60507706,111.85194,17.100446,52500.394,3210.4674,4.1963866,897780.17,116.9652,16.724372,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,sohal_janz_full,mostly_horizontal,heating,472.549,16.441,1939.33,0.0083490817,2303.8775,0.5,91.251374,38.470523,34942.528,2136.781,4.1963866,1344257.3,214.67091,16.724372,0.35684162,0.021821329,16.352882,0.35684162,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_cp_1560_k_060,mostly_vertical_downcomer,cooling,479.97,5.52307,1933.7665,0.0062831039,1560,0.6,128.40578,16.33607,20649.401,1231.5886,1.2523864,337330.07,125.10952,2.0856751,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_parida_cp_santini_k,mostly_vertical_downcomer,cooling,479.97,5.52307,1933.7665,0.0062831039,1423.5,0.54863142,128.40578,16.302381,20649.401,1231.5886,1.2523864,336634.4,124.85151,2.0856751,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,replication_reis_jadyn,mostly_vertical_downcomer,cooling,479.97,5.52307,1933.7665,0.0074804759,2274.672,0.54863142,107.85234,31.014682,14567.918,868.87175,1.2523864,451819.34,199.5056,2.0856751,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,shen_celsius_comparison,mostly_vertical_downcomer,cooling,479.97,5.52307,1933.7665,0.0062831039,1517.977,0.60165598,128.40578,15.85226,20649.401,1231.5886,1.2523864,327339.68,121.40427,2.0856751,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,sohal_janz_full,mostly_vertical_downcomer,cooling,479.97,5.52307,1933.7665,0.0074804759,2274.672,0.5,107.85234,34.031258,14567.918,868.87175,1.2523864,495764.58,218.91008,2.0856751,0.36576,0.021814959,16.766477,0.36576,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_cp_1560_k_060,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1560,0.6,87.328316,23.271447,1590.5347,335.58271,0.20856094,37014.044,428.78036,1.7309068,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_parida_cp_santini_k,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1423.5,0.5415,87.328316,23.529302,1590.5347,335.58271,0.20856094,37424.172,433.53139,1.7309068,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;updated_candidate_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,replication_reis_jadyn,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5415,67.405019,51.342315,947.58342,199.92811,0.20856094,48651.126,730.17019,1.7309068,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;replication_plus_measured_k_candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,shen_celsius_comparison,mostly_horizontal,heating_expected,450,1,1956.235,0.0089505564,1522.4725,0.61547215,87.328316,22.140687,1590.5347,335.58271,0.20856094,35215.531,407.94592,1.7309068,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;clean_celsius_basis_comparison
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,sohal_janz_full,mostly_horizontal,heating_expected,450,1,1956.235,0.011596125,2397.5132,0.5,67.405019,55.603727,947.58342,199.92811,0.20856094,52689.169,790.77431,1.7309068,0.098072727,0.020692105,4.7396206,0.098072727,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,False,fit_target,coarse_no_gci;thermal_deltaT_default_1K_no_segment_match;source_supported_sensitivity_k_screening
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,jin_viscosity_cp_1560_k_060,mostly_horizontal,cooling,476.553,4.61867,1936.3282,0.0065176659,1560,0.6,116.30921,16.945931,16083.777,983.47198,1.1889397,272554.59,120.51844,116.91068,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;historical_constant_cp_k_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,jin_viscosity_parida_cp_santini_k,mostly_horizontal,cooling,476.553,4.61867,1936.3282,0.0065176659,1423.5,0.54767317,116.30921,16.940573,16083.777,983.47198,1.1889397,272468.41,120.48033,116.91068,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;updated_candidate_sensitivity
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,replication_reis_jadyn,mostly_horizontal,cooling,476.553,4.61867,1936.3282,0.0078688549,2288.0206,0.54767317,96.337345,32.873807,11034.412,674.71927,1.1889397,362743.11,193.65049,116.91068,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;replication_plus_measured_k_candidate
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,shen_celsius_comparison,mostly_horizontal,cooling,476.553,4.61867,1936.3282,0.0065176659,1518.4896,0.60323122,116.30921,16.406657,16083.777,983.47198,1.1889397,263881.02,116.68315,116.91068,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;clean_celsius_basis_comparison
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,sohal_janz_full,mostly_horizontal,cooling,476.553,4.61867,1936.3282,0.0078688549,2288.0206,0.5,96.337345,36.008204,11034.412,674.71927,1.1889397,397329.34,212.11436,116.91068,0.35687444,0.02182174,16.354078,0.35687444,section_length_since_local_endpoint_only; upstream reset map handled by TODO-LITREV-RESET-NAMED-LOSSES,True,fit_target,coarse_no_gci;thermal_deltaT_from_segment_when_available;source_supported_sensitivity_k_screening
