time_s,TW1,TW10,TW11,TW2,TW3,TW4,TW5,TW6,TW7,TW8,TW9
1281.0,448.01736225,445.44399549999997,453.0530595,446.79428275,449.043708,456.3223475,460.74207925,463.79289024999997,456.17319849999996,455.44251600000007,445.07487375
1282.0,448.017368,445.44453799999997,453.053566,446.79437275,449.0416395,456.32796425,460.74300075,463.79232149999996,456.173799,455.4430815,445.07543125
1283.0,448.0176795,445.44507424999995,453.0540795,446.794648,449.03013475,456.331196,460.74464850000004,463.7921325,456.17440775,455.4436505,445.07598475
1284.0,448.0181455,445.445612,453.0546025,446.795123,449.02749525,456.3302,460.7468745,463.79234725000003,456.1750205,455.44421824999995,445.076539
1285.0,448.01853500000004,445.44614975,453.055135,446.79583175000005,449.03263400000003,456.32787500000006,460.749136,463.793086,456.17562925000004,455.444779,445.07709324999996
1286.0,448.01859825,445.44669475,453.05568325,446.79678524999997,449.038293,456.32588400000003,460.75040149999995,463.79445025,456.17623150000003,455.445337,445.07765125
1287.0,448.01818675000004,445.44724800000006,453.05624375,446.7979175,449.04306399999996,456.32466225,460.75165925,463.79640075000003,456.176826,455.4458935,445.07821824999996
1288.0,448.01786125,445.447802,453.05679525000005,446.799085,449.04643949999996,456.32464525,460.75508749999995,463.79864725000004,456.17740575,455.44644874999994,445.0787965
1289.0,448.01783575,445.44836,453.057334,446.80012875,449.0483355,456.32556775,460.76019125,463.80072724999997,456.17796075,455.44700425,445.0793845
1290.0,448.0183355,445.44893075000005,453.05786924999995,446.80113975000006,449.04898225,456.3265315,460.76300499999996,463.80228175,456.17848200000003,455.44755925000004,445.07997724999996
1291.0,448.01958175,445.44951349999997,453.058402,446.80235825,449.0493045,456.32694424999994,460.76345225,463.80325525,456.178978,455.4481135,445.08057
1292.0,448.02145499999995,445.4501005,453.05893100000003,446.8033355,449.050199,456.327262,460.762748,463.80384174999995,456.17947150000003,455.4486705,445.08116175
1293.0,448.02351475,445.45068625,453.05945275,446.80371925000003,449.05108425000003,456.32851225,460.7603315,463.80421225,456.17999224999994,455.44922925000003,445.08174999999994
1294.0,448.02518575,445.45126525,453.05996200000004,446.80371075,449.05077975,456.32999924999996,460.75650774999997,463.80422699999997,456.18055025,455.44978599999996,445.08233225000004
1295.0,448.026077,445.4518385,453.0604635,446.8035175,449.04894200000007,456.32923925,460.75294475,463.80365525,456.181131,455.45034275,445.08290725000006
1296.0,448.02627474999997,445.45240574999997,453.06096625,446.80331325,449.04872824999995,456.32790975,460.75091425,463.80266275,456.18171725,455.45089825,445.083474
1297.0,448.02617325000006,445.4529605,453.06147024999996,446.80321649999996,449.05285849999996,456.33011500000003,460.75054775,463.80171249999995,456.182304,455.45145625,445.084033
1298.0,448.0261505,445.45350125000004,453.06197425,446.80328175,449.052073,456.33563775,460.751372,463.80110174999993,456.18289625,455.452018,445.0845855
1299.0,448.02642675000004,445.45403450000003,453.0624835,446.80353175,449.040702,456.33932575,460.75295174999997,463.80087325,456.18349675,455.45258275,445.08513375000007
1300.0,448.0268915,445.45456575,453.06300075,446.80397825,449.03675675,456.3386635,460.755125,463.8010445,456.18410274999997,455.453146,445.08567975000005
1301.0,448.02728875,445.455098,453.06352775,446.80465449999997,449.0415525,456.3363555,460.75743700000004,463.80172474999995,456.184706,455.453703,445.08622775
1302.0,448.027409,445.45563775000005,453.06407,446.80557799999997,449.04725825,456.33430675,460.75879775,463.803024,456.1853055,455.454256,445.08677924999995
1303.0,448.02701525000003,445.4561875,453.06462624999995,446.806691,449.05213725000004,456.33297575,460.75994325,463.8049225,456.18590225,455.45480799999996,445.08733850000004
1304.0,448.026662,445.45673775,453.065175,446.807858,449.0556575,456.3328245,460.76308400000005,463.80715575,456.1864855,455.45535875,445.0879105
1305.0,448.02659524999996,445.4572905,453.0657105,446.80891175,449.05769675000005,456.33368275,460.76820250000003,463.80926675,456.1870395,455.4559095,445.08849175
1306.0,448.02702125,445.45785575,453.06624124999996,446.80990575,449.0584425,456.33467924999997,460.77130274999996,463.81087425,456.18755799999997,455.45645924999997,445.08907825
1307.0,448.028185,445.45843349999996,453.06677025,446.8111037499999,449.05873275,456.33514325,460.77189175,463.811891,456.1880495,455.45700825,445.0896665
1308.0,448.03000499999996,445.45901675,453.0672955,446.81213175,449.05956825,456.335413,460.77129874999997,463.81249725,456.18853475000003,455.457559,445.09025275
1309.0,448.032068,445.4595985,453.06781350000006,446.81256549999995,449.060509,456.33654075,460.7690635,463.81288125,456.1890435,455.45811225,445.0908365
1310.0,448.03380074999995,445.46017375,453.0683195,446.81258099999997,449.0603735,456.33813375,460.7653145,463.8129355,456.18959125,455.458664,445.09141475
1311.0,448.0347745,445.46074225,453.06881699999997,446.81239274999996,449.0586255,456.337625,460.76165799999995,463.81241375,456.19016425,455.4592145,445.09198675000005
1312.0,448.03502425000005,445.46130525,453.0693160000001,446.8121765,449.05798775,456.33612400000004,460.7594585,463.81143575,456.19074375,455.45976525,445.09255025000004
1313.0,448.03493074999994,445.46185699999995,453.06981600000006,446.81205925,449.061857,456.33785675,460.75894500000004,463.8104585,456.19132475000004,455.4603175,445.09310600000003
1314.0,448.03488325,445.462394,453.07031525,446.812101,449.06225825,456.343217,460.75967149999997,463.80980624999995,456.19191025,455.46087274999996,445.093655
1315.0,448.03512250000006,445.46292250000005,453.07082,446.81232550000004,449.051306,456.34733375,460.761184,463.8095395,456.19250425,455.46143225000003,445.094199
1316.0,448.03558225,445.46344849999997,453.07133350000004,446.8127445,449.04603425000005,456.34704275,460.76330075,463.80966625,456.19310475,455.46199025,445.0947415
1317.0,448.03598575,445.46397600000006,453.07185525,446.81338999999997,449.05038375,456.3447735,460.76564924999997,463.81028799999996,456.19370275,455.46254250000004,445.0952845
1318.0,448.03615749999994,445.46451125,453.0723919999999,446.81428375,449.0561245,456.34267575,460.76711549999993,463.81152199999997,456.194297,455.46309075,445.09583050000003
1319.0,448.03578849999997,445.46505575000003,453.072944,446.81537725,449.06111224999995,456.341243,460.76817875,463.813366,456.194889,455.4636375,445.0963845
1320.0,448.03540725000005,445.465602,453.07349125,446.81654249999997,449.0647815,456.3409537499999,460.771037,463.81558225,456.19546925,455.46418300000005,445.09695024999996
1321.0,448.03529925000004,445.46614975,453.07402475000004,446.817608,449.06696524999995,456.34173675,460.776122,463.81772025,456.19602150000003,455.46472774999995,445.09752575
1322.0,448.03565349999997,445.46670975,453.07455300000004,446.81859075,449.06781924999996,456.342758,460.77950975,463.8193795,456.1965385,455.465272,445.098107
1323.0,448.03673150000003,445.46728325,453.07507899999996,446.81976475,449.0680915,456.3432745,460.78025974999997,463.8204425,456.19702700000005,455.46581575,445.09868974999995
1324.0,448.03849275000005,445.467863,453.07560125000003,446.820839,449.06886299999996,456.34350825,460.77977125,463.8210715,456.19750675,455.466361,445.09927175000007
1325.0,448.040553,445.4684425,453.0761175,446.82132675,449.06984524999996,456.34450925000004,460.77771974999996,463.82146875,456.19800725000005,455.4669085,445.099851
1326.0,448.042343,445.469015,453.07662200000004,446.821369,449.0698705,456.34616925,460.77406249999996,463.82156,456.19854625000005,455.46745549999997,445.10042500000003
1327.0,448.0434,445.46958125,453.0771165,446.82118775000004,449.06824225,456.34592925,460.77032375,463.8210905,456.19911225,455.46800075,445.10099275
1328.0,448.04370675,445.47014199999995,453.07761174999996,446.820962,449.067235,456.34431499999994,460.76795625,463.820133,456.19968700000004,455.46854675000003,445.10155275
1329.0,448.043626,445.47069225,453.07810775,446.82082599999995,449.0707435,456.34557625,460.76728775000004,463.8191315,456.200262,455.4690935,445.102105
1330.0,448.04355525,445.47122775,453.07860375000007,446.82084425,449.0722012499999,456.35070025000005,460.76790875,463.81843949999995,456.20084149999997,455.46964349999996,445.10265025
1331.0,448.04375650000003,445.471754,453.07910325,446.82104425,449.06192125,456.35520475,460.7693495,463.81813475,456.20142975,455.470197,445.10319124999995
1332.0,448.0442065,445.47227725,453.07961075000003,446.8214365,449.05534075,456.35532375,460.77140325,463.81821850000006,456.20202474999996,455.4707505,445.10372925
1333.0,448.04461525,445.472801,453.08012725000003,446.8220515,449.05914225000004,456.35311875,460.77377225,463.81878424999996,456.20261800000003,455.47129874999996,445.1042685
1334.0,448.044833,445.47333025,453.0806575,446.8229155,449.06490575,456.35097175,460.77534825,463.81995274999997,456.20320725,455.471842,445.104811
1335.0,448.04449700000004,445.47387000000003,453.08120425,446.82398875,449.06999425,456.34944375,460.77635475,463.82174124999995,456.20379425000004,455.472384,445.10536
1336.0,448.04408975,445.47441175,453.081748,446.82515075,449.07381100000003,456.34901625,460.77893725,463.82393625,456.2043715,455.47292425,445.10592125
1337.0,448.04394149999996,445.47495449999997,453.08227775,446.82622875,449.076142,456.34971425000003,460.78393575,463.82609875,456.20492225,455.4734645,445.10649275
1338.0,448.04422650000004,445.475508,453.082801,446.8272045,449.077112,456.35075175,460.78760575,463.82781024999997,456.20543775,455.47400374999995,445.1070705
1339.0,448.045218,445.476075,453.0833215,446.82835050000006,449.07738,456.35132425,460.78853925,463.82892200000003,456.20592375,455.47454225,445.10764975
1340.0,448.0469155,445.47664949999995,453.08383875,446.82946625,449.07808275,456.351537,460.78815050000003,463.82957650000003,456.20639825,455.4750825,445.10822874999997
1341.0,448.04896499999995,445.47722400000004,453.08435049999997,446.8300115,449.079093,456.35241175,460.78628175000006,463.829987,456.20689025,455.4756255,445.108805
1342.0,448.0508065,445.47779175,453.08485025,446.83008349999994,449.07926949999995,456.35410199999995,460.78273375,463.830113,456.20742075,455.476167,445.10937575
1343.0,448.051946,445.47835299999997,453.08533925,446.82991225000006,449.07778475000003,456.35413975,460.7789295,463.8296965,456.20797999999996,455.47670800000003,445.1099405
1344.0,448.05231449999997,445.4789085,453.08582824999996,446.82967899999994,449.07646925,456.35246975,460.77639700000003,463.82876324999995,456.20854925,455.47724874999994,445.11049775
1345.0,448.05224899999996,445.47945400000003,453.08631850000006,446.829525,449.07954424999997,456.3532695,460.7755715,463.827741,456.20911924999996,455.47779049999997,445.111046
1346.0,448.05215775,445.4799845,453.08680775000005,446.8295205,449.081899,456.35809825,460.77608275,463.8270075,456.20969325,455.478335,445.111588
1347.0,448.0523205,445.480505,453.08730025,446.82969625,449.07252625,456.36294375,460.7774505,463.82666325,456.21027525,455.47888375,445.11212424999997
1348.0,448.0527555,445.4810215,453.087801,446.83006275,449.0646985,456.36350225,460.77944125,463.8267035,456.21086525,455.47943275,445.112658
1349.0,448.05316974999994,445.4815385,453.08831024999995,446.8306475,449.0678295,456.36138674999995,460.78181700000005,463.82721200000003,456.21145375000003,455.479977,445.1131925
1350.0,448.05342525,445.48206000000005,453.08883249999997,446.83148075,449.07359700000006,456.35919475000003,460.783505,463.82831375,456.21203875,455.48051575,445.1137295
1351.0,448.05313075000004,445.48259199999995,453.0893715,446.83253225,449.07877825,456.35757724999996,460.784481,463.83004199999993,456.21262149999995,455.4810525,445.1142725
1352.0,448.0527,445.48312725000005,453.08991025,446.83368925,449.08274075,456.35701174999997,460.7868015,463.832209,456.21319575,455.48158850000004,445.114827
1353.0,448.05251275,445.48366275,453.09043475,446.834779,449.0852195,456.357615,460.79166625000005,463.83439075,456.21374525,455.482124,445.11539175
1354.0,448.05273175,445.484208,453.09095175,446.83575124999993,449.08631175,456.3586595,460.79560275,463.83615175,456.21425975,455.48265849999996,445.11596325
1355.0,448.05363625,445.48476725,453.09146649999997,446.83686825,449.08659,456.3592895,460.79673825,463.83731325,456.21474349999994,455.48319250000003,445.11653725
1356.0,448.05526475,445.48533424999994,453.09197774999996,446.83801700000004,449.0872215,456.35949400000004,460.7964415,463.8379955,456.2152135,455.4837275,445.11711025
1357.0,448.05729799999995,445.48590225,453.09248375000004,446.83862150000004,449.0882465,456.36024575,460.79474925,463.83841875,456.21569775,455.48426550000005,445.11768075
1358.0,448.05918475,445.48646375000004,453.09297875000004,446.83872675000003,449.0885635,456.36193225,460.79132325,463.838576,456.216219,455.48480275,445.11824625
1359.0,448.06040725,445.48701875,453.09346200000005,446.838567,449.08724025,456.36224899999996,460.787467,463.838213,456.2167715,455.4853385,445.1188055
1360.0,448.06084124999995,445.4875685,453.09394425,446.8383275,449.08567974999994,456.360581,460.78477225,463.83730975000003,456.21733525,455.4858745,445.11935675
1361.0,448.06079725000006,445.4881085,453.09442850000005,446.83815575,449.088267,456.36093525,460.7837855,463.83626975000004,456.21790024999996,455.48641175,445.11990024999994
1362.0,448.060689,445.4886335,453.09491249999996,446.83812950000004,449.09134675,456.36541725,460.784182,463.835496,456.21846825,455.486951,445.1204355
1363.0,448.060814,445.48914775000003,453.09539825,446.83828074999997,449.0830825,456.3705485,460.785475,463.83511175,456.2190445,455.4874945,445.12096675
1364.0,448.06123,445.48965799999996,453.0958925,446.83862124999996,449.07411575000003,456.37157225,460.7874005,463.8351115,456.21962875,455.48803975,445.121494
1365.0,448.0616505,445.49016774999996,453.09639500000003,446.839176,449.076451,456.36958175,460.7897705,463.83556575,456.22021325000003,455.48857925,445.12202175
1366.0,448.061938,445.490682,453.09691025,446.83997850000003,449.0821985,456.367352,460.791569,463.83660175000006,456.220793,455.48911350000003,445.12255174999996
1367.0,448.06169275,445.49120650000003,453.0974425,446.84100675,449.08746725000003,456.36565025,460.79253975,463.83826975,456.22137125000006,455.4896465,445.12308774999997
1368.0,448.06124275,445.4917355,453.097978,446.84215574999996,449.09157325,456.36495025,460.79461725,463.84040650000003,456.221942,455.4901775,445.12363425
1369.0,448.06101850000005,445.49226425,453.09849875000003,446.8432565,449.09420124999997,456.36544975000004,460.799304,463.842604,456.22249,455.4907085,445.124192
1370.0,448.06117525,445.49280225,453.0990115,446.84422875,449.0954215,456.36649224999996,460.803489,463.844414,456.22300399999995,455.4912385,445.1247565
1371.0,448.06199349999997,445.49335425,453.09952175,446.84531525,449.09572525,456.3671805,460.80484624999997,463.845627,456.22348575,455.49176775,445.12532375
1372.0,448.06354999999996,445.4939155,453.10002875,446.84648949999996,449.09628475,456.36738825000003,460.80464075,463.846339,456.2239515,455.49229799999995,445.12589025
1373.0,448.0655595,445.49447825000004,453.10053125,446.84715525,449.097311,456.36802474999996,460.8031195,463.84677475,456.22442775,455.492831,445.12645475
1374.0,448.06748625,445.49503575,453.1010235,446.84729600000003,449.097757,456.36967599999997,460.7998305,463.846961,456.22494049999995,455.49336375,445.12701400000003
1375.0,448.06879050000003,445.49558625000003,453.101504,446.84715025,449.09660825000003,456.370263,460.79593925,463.84665075,456.22548600000005,455.49389475,445.12756775
1376.0,448.0692945,445.49613149999993,453.101982,446.84690624999996,449.094866,456.36865150000006,460.79308825,463.8457805,456.226045,455.49442624999995,445.12811325
1377.0,448.06927675,445.4966685,453.10246225000003,446.84671749999995,449.09692800000005,456.36858275,460.79193724999993,463.844727,456.22660475,455.49495850000005,445.12865075
1378.0,448.06915425,445.49719075,453.102942,446.84666925000005,449.100557,456.372677,460.79221474999997,463.84391425,456.22716749999995,455.49549275,445.12918149999996
1379.0,448.0692425,445.49770175000003,453.10342399999996,446.84679625,449.09355574999995,456.37803325,460.79343,463.84348975,456.2277375,455.49603125,445.129706
1380.0,448.06963475,445.498208,453.10391300000003,446.84711125,449.08360475,456.379541,460.7952905,463.84344899999996,456.22831575000004,455.49657149999996,445.13022749999993
1381.0,448.0700615,445.4987135,453.10441074999994,446.84763625,449.0850205,456.37771125000006,460.79764149999994,463.843851,456.2288955,455.49710725,445.1307495
1382.0,448.0703735,445.4992235,453.10492,446.8484075,449.090715,456.37544875,460.7995465,463.8448225,456.22947075,455.497637,445.13127325
1383.0,448.0701835,445.499743,453.105447,446.84941100000003,449.0960645,456.37366925,460.80053525,463.84642825000003,456.23004399999996,455.49816549999997,445.131803
1384.0,448.069719,445.50026825,453.105979,446.8505505,449.10031100000003,456.37283775,460.80238875,463.848531,456.23061125,455.49869199999995,445.132343
1385.0,448.0694575,445.50079275,453.10649724999996,446.85166075,449.10308999999995,456.37322574999996,460.80686049999997,463.85074075,456.2311575,455.499218,445.13289425000005
1386.0,448.06955524999995,445.5013255,453.10700675000004,446.85263625,449.104443,456.37425525000003,460.81126900000004,463.8525985,456.23166999999995,455.4997435,445.13345324999995
1387.0,448.07028725,445.50187225,453.10751325,446.85369275,449.10478825000007,456.375001,460.81286825,463.85386450000004,456.23215,455.500268,445.1340155
1388.0,448.07176725,445.50242849999995,453.108017,446.854884,449.10527825,456.37522350000006,460.81275625,463.85461024999995,456.2326115,455.50079299999993,445.13457750000003
1389.0,448.0737465,445.5029875,453.10851649999995,446.85561225,449.10629275,456.37575375,460.81140000000005,463.85506025,456.23308025,455.50132125000005,445.13513775
1390.0,448.07570625000005,445.50354200000004,453.10900575,446.85579125000004,449.10685650000005,456.377341,460.80826049999996,463.8552725,456.23358375,455.5018492500001,445.13569375
1391.0,448.0770895,445.50408899999996,453.10948325,446.85566175,449.10589000000004,456.37818174999995,460.80435224999997,463.85501450000004,456.23412175,455.5023755,445.1362435
1392.0,448.07766649999996,445.504631,453.10995650000007,446.8554145,449.10402725,456.37667799999997,460.8013525,463.85418225,456.23467475,455.50290200000006,445.13678625
1393.0,448.077679,445.50516475,453.11043225,446.8552095,449.1055455,456.376217,460.80003424999995,463.85311949999993,456.23523,455.50342950000004,445.1373205
1394.0,448.07754575,445.50568475,453.11090774999997,446.8551395,449.10954649999996,456.37988725,460.80018850000005,463.852268,456.23578725000004,455.50395875,445.1378475
1395.0,448.07759749999997,445.506192,453.11138425,446.85524200000003,449.10391450000003,456.38539975,460.80132325,463.85180325,456.23635125,455.50449225,445.13836925000004
1396.0,448.07796125,445.50669475,453.11186799999996,446.85553150000004,449.09317825,456.3874055,460.80311925,463.85172224999997,456.2369245,455.505028,445.13888699999995
1397.0,448.078393,445.5071955,453.11236049999997,446.85602725,449.0935525,456.3857725,460.80544075,463.8520725,456.23749975,455.5055595,445.1394045
1398.0,448.07872325000005,445.5077,453.112864,446.85676674999996,449.0991497499999,456.3834855,460.80744424999995,463.8529805,456.2380705,455.50608475,445.139924
1399.0,448.07859225,445.508214,453.113385,446.857744,449.10457425,456.38163375,460.8084735,463.854522,456.23863925,455.50660875,445.14044875
1400.0,448.078118,445.50873425,453.11391325,446.85887199999996,449.1089575,456.3806745,460.81012575,463.856586,456.23920275,455.50713075,445.14098349999995
1401.0,448.07781925,445.50925374999997,453.11442875,446.8599895,449.111888,456.3809425,460.8143505,463.858803,456.23974725,455.507652,445.14152975
1402.0,448.07786150000004,445.5097805,453.11493375,446.86097125000003,449.11337625,456.38194799999997,460.8189524999999,463.86070574999997,456.24025875,455.50817300000006,445.1420845
1403.0,448.07850825,445.51032075,453.115436,446.86199925,449.11377849999997,456.382748,460.820809,463.8620265,456.24073625,455.50869325,445.14264275
1404.0,448.07990800000005,445.510872,453.11593525,446.863198,449.11420250000003,456.38299574999996,460.8207965,463.862808,456.24119275000004,455.50921325,445.14320075
1405.0,448.0818505,445.51142600000003,453.11643025,446.86398875000003,449.11519275,456.38343075,460.8195955,463.863273,456.24165249999993,455.50973625,445.143757
1406.0,448.08383599999996,445.511976,453.11691625000003,446.86420875,449.11586025,456.38492875000003,460.81661725,463.863509,456.2421445,455.51025975000005,445.14430925
1407.0,448.085296,445.51251849999994,453.11739024999997,446.8640965,449.1150795,456.38599975,460.81270900000004,463.86330150000003,456.242673,455.51078175000004,445.1448555
1408.0,448.08594949999997,445.51305525,453.11785925,446.86384825000005,449.11315349999995,456.38464999999997,460.80956675,463.86251075,456.24321975000004,455.5113035,445.14539425000004
1409.0,448.08599749999996,445.5135845,453.11833125,446.863628,449.11413175,456.38383475,460.808079,463.8614435,456.2437695,455.51182625,445.14592500000003
1410.0,448.085857,445.51410025,453.118803,446.863536,449.11833574999997,456.38705224999995,460.80810399999996,463.86055450000003,456.24432125,455.5123505,445.14644825000005
1411.0,448.085874,445.51460324999994,453.119276,446.86361400000004,449.11411899999996,456.392649,460.80915474999995,463.8600485,456.24487999999997,455.5128785,445.14696575000005
1412.0,448.08620625000003,445.5151005,453.119756,446.86387825,449.10283749999996,456.3951545,460.81088500000004,463.85992775,456.2454485,455.51340975,445.14747975
1413.0,448.08664174999996,445.515596,453.12024425,446.86434425000004,449.10205599999995,456.39375824999996,460.81316775000005,463.86022775,456.246021,455.51393725,445.14799250000004
1414.0,448.08698575000005,445.51609500000006,453.12074299999995,446.86505150000005,449.10750025,456.391457,460.8152595,463.861072,456.24658925,455.5144585,445.14850675
1415.0,448.08691699999997,445.51660325,453.12125925,446.86600124999995,449.11299275000005,456.38953849999996,460.81634799999995,463.86254825000003,456.24715575000005,455.5149775,445.1490255
1416.0,448.08643975,445.51711925,453.12178475,446.867115,449.11750699999993,456.3884545,460.81782125,463.86456975,456.24771825,455.51549450000005,445.149554
1417.0,448.08610625,445.51763500000004,453.122299,446.86823825,449.12058924999997,456.38859625,460.8217745,463.8667895,456.24826199999995,455.51601124999996,445.15009425000005
1418.0,448.08609675,445.51815675,453.12280225,446.869228,449.12221650000004,456.38956475,460.8265335,463.86873525000004,456.24877275,455.516527,445.1506425
1419.0,448.08666,445.51869274999996,453.1233015,446.87023024999996,449.12268875,456.39041675,460.82866075,463.87011,456.24924875,455.51704225000003,445.1511945
1420.0,448.08797775,445.51923999999997,453.12379899999996,446.87142800000004,449.12305325,456.3906985,460.828756,463.87093,456.24970099999996,455.51755725,445.151747
1421.0,448.08987775,445.519791,453.12429199999997,446.8722795,449.12400750000006,456.3910495,460.82770025,463.87141099999997,456.2501535,455.518075,445.15229750000003
1422.0,448.09188275,445.520339,453.12477750000005,446.87254425000003,449.124766,456.39243725,460.82489075,463.87166824999997,456.25063624999996,455.51859375,445.15284475000004
1423.0,448.093417,445.52088,453.1252505,446.87245175,449.12417074999996,456.39371,460.82099975,463.87150975,456.25115675,455.51911099999995,445.15338625
1424.0,448.09415049999996,445.521415,453.12571700000007,446.872204,449.1222335,456.39255525,460.817724,463.870764,456.25169725,455.519628,445.15392075
1425.0,448.0942395,445.52194349999996,453.12618625000005,446.8719695,449.12268874999995,456.39143275,460.81606350000004,463.86969625000006,456.25224275,455.52014575000004,445.1544475
1426.0,448.09409650000003,445.522459,453.12665575,446.871856,449.12694175,456.394175,460.81595450000003,463.86877100000004,456.25278925,455.52066500000006,445.1549665
1427.0,448.0940815,445.52296125000004,453.127126,446.8719095,449.12413499999997,456.39978075,460.816917,463.86822374999997,456.2533425,455.52118799999994,445.15548025000004
1428.0,448.09437925,445.523457,453.12760149999997,446.87214825,449.11257675,456.40278025,460.81858025,463.86806325,456.2539055,455.52171425,445.15598975
1429.0,448.0948175,445.5239515,453.1280865,446.87258625,449.1105425,456.40166050000005,460.82081725,463.86831475,456.25447325000005,455.52223775,445.15649824999997
1430.0,448.0951717500001,445.52444825,453.12858074999997,446.87326075,449.115765,456.39935825,460.82298425,463.86909649999996,456.25503849999996,455.52275475,445.1570085
1431.0,448.0951655,445.5249535,453.129092,446.87418225,449.12131850000003,456.397379,460.824147,463.87050650000003,456.25560025,455.52326949999997,445.15752325
1432.0,448.09469325,445.52546725,453.12961525000003,446.87528050000003,449.12595825,456.3961765,460.82546675,463.8724825,456.25615899999997,455.523782,445.15804725
1433.0,448.09432625,445.5259805,453.13012775,446.87640725,449.12919249999993,456.39618724999997,460.8291315,463.8747,456.25670149999996,455.52429375,445.15858325
1434.0,448.0942685,445.5264985,453.13062875,446.87740675,449.13096175,456.39710475,460.83400624999996,463.876686,456.25721175,455.52480525,445.15912775000004
1435.0,448.09475100000003,445.52702999999997,453.1311255,446.87838775000006,449.131518,456.39800525000004,460.83641475,463.87811624999995,456.25768700000003,455.52531600000003,445.15967724999996
1436.0,448.09598425,445.527574,453.13161974999997,446.87957600000004,449.13183200000003,456.398329,460.8366295,463.8789775,456.25813650000003,455.52582625,445.16022749999996
1437.0,448.097837,445.52812224999997,453.1321105,446.88048699999996,449.13273975000004,456.39861025,460.8357075,463.87947625000004,456.25858325,455.52633875,445.1607765
1438.0,448.0998545,445.52866774999995,453.13259350000004,446.88079974999994,449.13357525,456.39987475,460.83307325,463.87975275,456.25905775,455.526853,445.161322
1439.0,448.10145875,445.5292065,453.1330645,446.88072975,449.13316225,456.40131324999993,460.82921875,463.87964150000005,456.25957050000005,455.52736625,445.16186225
1440.0,448.1022745,445.5297395,453.1335275,446.88048475,449.13126175,456.40039025,460.8258195,463.87894375,456.26010525,455.52787875,445.16239525000003
1441.0,448.10241,445.53026575,453.13399300000003,446.88023699999997,449.1312235,456.39901475,460.82398549999994,463.87788075,456.26064575000004,455.52839175,445.16292075
1442.0,448.10226775,445.5307795,453.134459,446.880103,449.13538575,456.40126725,460.82373724999997,463.87692175,456.261187,455.5289065,445.16343825
1443.0,448.102223,445.5312795,453.13492475,446.880133,449.1339375,456.40680575,460.824609,463.87633200000005,456.2617345,455.52942475000003,445.16394975
1444.0,448.10248349999995,445.53177225,453.135396,446.88034650000003,449.12238575000003,456.410283,460.826205,463.87613225,456.26229200000006,455.5299465,445.16445699999997
1445.0,448.10292150000004,445.53226325,453.13587525,446.88075625,449.11903275,456.40948325,460.82838925,463.87633675,456.2628545,455.53046625,445.164963
1446.0,448.10328375,445.53275525000004,453.1363645,446.88139925,449.1239485,456.40719375000003,460.830619,463.87705675,456.263415,455.53097925,445.1654705
1447.0,448.10333775000004,445.53325525,453.1368695,446.88229125,449.12955575,456.40516049999997,460.83187125,463.87840074999997,456.26397249999997,455.5314895,445.16598175
1448.0,448.10287874999995,445.53376449999996,453.13738749999993,446.88337250000006,449.13431449999996,456.40384525,460.83306275,463.88032725,456.264527,455.53199825,445.16650175
1449.0,448.1024795,445.53427350000004,453.1378975,446.88450125,449.137701,456.40372075000005,460.83642925,463.88253775000004,456.26506675,455.53250549999996,445.167033
1450.0,448.10237574999996,445.534786,453.138394,446.885512,449.139614,456.404576,460.84137525,463.884561,456.2655765,455.533013,445.167574
1451.0,448.10278,445.53531175,453.13888599999996,446.88647525,449.14026624999997,456.40551874999994,460.84407375,463.88604675,456.26605075,455.533519,445.16812000000004
1452.0,448.103927,445.5358495,453.1393755,446.88764725,449.14054050000004,456.40589275,460.84442225000004,463.88695100000007,456.266498,455.53402525,445.16866675000006
1453.0,448.10572599999995,445.53639275,453.13986174999997,446.88861475,449.14139224999997,456.406118,460.84362475,463.88746949999995,456.26693900000004,455.53453325000004,445.16921225
1454.0,448.1077495,445.536934,453.140341,446.88897925000003,449.14229150000006,456.40725150000003,460.84117125,463.88776349999995,456.26740499999994,455.53504375,445.16975475000004
1455.0,448.10941975000003,445.53746775,453.14080800000005,446.88893425000003,449.14205525,456.40881700000006,460.8373715,463.887697,456.26790950000003,455.53555224999997,445.17029174999993
1456.0,448.1103195,445.5379955,453.14126624999994,446.88869375,449.14023175,456.40815424999994,460.83386099999996,463.887049,456.2684385,455.53606049999996,445.1708225
1457.0,448.11050675,445.53851625,453.1417265,446.888435,449.13974025000005,456.406584,460.831855,463.885996,456.268974,455.53656925,445.17134424999995
1458.0,448.110371,445.53902600000004,453.1421875,446.8882805,449.14368675,456.40834175,460.8314625,463.88500525,456.26951099999997,455.5370795,445.17185825
1459.0,448.11029875,445.53952125,453.14264799999995,446.888287,449.143507,456.41373575,460.83223825,463.88437275,456.27005425,455.53759325,445.17236625
1460.0,448.11052175,445.54000874999997,453.14311349999997,446.88847549999997,449.1322515,456.4176645,460.83376599999997,463.8841335,456.2706065,455.53811025000005,445.17286925
1461.0,448.11095575,445.54049349999997,453.1435865,446.88885799999997,449.127541,456.41722599999997,460.83589325,463.88429225000004,456.271165,455.5386265,445.17337074999995
1462.0,448.1113255,445.54097949999993,453.14406925000003,446.88946975,449.13205425,456.4149685,460.83817224999996,463.88495224999997,456.27172199999995,455.53913575,445.173873
1463.0,448.11143549999997,445.54147225,453.144567,446.89033200000006,449.13770525,456.41288625000004,460.839524,463.88622875,456.27227550000003,455.53964175,445.1743785
