source_id,case_id,span,property_mode,T_basis_K,rho_kg_m3,mu_pa_s,cp_jkgk,k_w_mk,Re,Re_ratio_to_replication,Pr,Pr_ratio_to_replication,Gz,Gz_ratio_to_replication,buoyancy_head_proxy_pa,buoyancy_head_ratio_to_replication,pressure_residual_proxy_pa,pressure_residual_ratio_to_replication,heat_residual_W,heat_residual_ratio_to_replication,model_form_admission_flag,source_status,provenance_author_title,quality_flags
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,replication_reis_jadyn,450,1956.235,0.011596125,2397.5132,0.5415,58.359068,1,51.342315,1,632.17921,1,0.70468115,1,-1.110223e-16,1,,,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,sohal_janz_full,450,1956.235,0.011596125,2397.5132,0.5,58.359068,1,55.603727,1.083,684.65009,1.083,0.70468115,1,-1.110223e-16,1,,,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_parida_cp_santini_k,450,1956.235,0.0089505564,1423.5,0.5415,75.608601,1.2955759,23.529302,0.45828285,375.35021,0.5937402,0.70468115,1,-1.110223e-16,1,,,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_cp_1560_k_060,450,1956.235,0.0089505564,1560,0.6,75.608601,1.2955759,23.271447,0.45326057,371.23679,0.58723346,0.70468115,1,-1.110223e-16,1,,,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,shen_celsius_comparison,450,1956.235,0.0089505564,1522.4725,0.61547215,75.608601,1.2955759,22.140687,0.43123663,353.19838,0.55869977,0.70468115,1,-1.110223e-16,1,,,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,replication_reis_jadyn,450,1956.235,0.011596125,2397.5132,0.5415,56.741724,1,51.342315,1,444.14197,1,1.3256791,1,-2.220446e-16,1,,,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,sohal_janz_full,450,1956.235,0.011596125,2397.5132,0.5,56.741724,1,55.603727,1.083,481.00575,1.083,1.3256791,1,-2.220446e-16,1,,,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,jin_viscosity_parida_cp_santini_k,450,1956.235,0.0089505564,1423.5,0.5415,73.513208,1.2955759,23.529302,0.45828285,263.70494,0.5937402,1.3256791,1,-2.220446e-16,1,,,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,jin_viscosity_cp_1560_k_060,450,1956.235,0.0089505564,1560,0.6,73.513208,1.2955759,23.271447,0.45326057,260.81502,0.58723346,1.3256791,1,-2.220446e-16,1,,,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,left_upper_leg,shen_celsius_comparison,450,1956.235,0.0089505564,1522.4725,0.61547215,73.513208,1.2955759,22.140687,0.43123663,248.14202,0.55869977,1.3256791,1,-2.220446e-16,1,,,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,replication_reis_jadyn,460.99,1947.9958,0.0098944602,2350.9569,0.54378135,66.614978,1,42.777211,1,174.24418,1,-38.021662,1,0,,-81.2753,1,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,sohal_janz_full,460.99,1947.9958,0.0098944602,2350.9569,0.5,66.614978,1,46.522899,1.0875627,189.50148,1.0875627,-38.021662,1,0,,-81.2753,1,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_parida_cp_santini_k,460.99,1947.9958,0.0077917734,1423.5,0.54378135,84.591687,1.2698599,20.39715,0.4768228,105.50453,0.60549813,-38.021662,1,0,,-81.2753,1,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_cp_1560_k_060,460.99,1947.9958,0.0077917734,1560,0.6,84.591687,1.2698599,20.258611,0.47358419,104.78794,0.60138555,-38.021662,1,0,,-81.2753,1,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,shen_celsius_comparison,460.99,1947.9958,0.0077917734,1520.824,0.61040576,84.591687,1.2698599,19.413179,0.45382058,100.41493,0.57628853,-38.021662,1,0,,-81.2753,1,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,replication_reis_jadyn,472.549,1939.33,0.0083490817,2303.8775,0.54659784,91.251374,1,35.190884,1,196.37007,1,5.2382187,1,0,,-98.2377,1,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,sohal_janz_full,472.549,1939.33,0.0083490817,2303.8775,0.5,91.251374,1,38.470523,1.0931957,214.67091,1.0931957,5.2382187,1,0,,-98.2377,1,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_parida_cp_santini_k,472.549,1939.33,0.0068113718,1423.5,0.54659784,111.85194,1.2257563,17.738796,0.50407362,121.33145,0.6178714,5.2382187,1,0,,-98.2377,1,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,jin_viscosity_cp_1560_k_060,472.549,1939.33,0.0068113718,1560,0.6,111.85194,1.2257563,17.709567,0.50324302,121.13152,0.61685328,5.2382187,1,0,,-98.2377,1,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,lower_leg,shen_celsius_comparison,472.549,1939.33,0.0068113718,1519.0901,0.60507706,111.85194,1.2257563,17.100446,0.48593398,116.9652,0.59563662,5.2382187,1,0,,-98.2377,1,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,replication_reis_jadyn,479.97,1933.7665,0.0074804759,2274.672,0.54863142,107.85234,1,31.014682,1,199.5056,1,0.73990031,1,-2.220446e-16,1,-162.689,1,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,sohal_janz_full,479.97,1933.7665,0.0074804759,2274.672,0.5,107.85234,1,34.031258,1.0972628,218.91008,1.0972628,0.73990031,1,-2.220446e-16,1,-162.689,1,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_parida_cp_santini_k,479.97,1933.7665,0.0062831039,1423.5,0.54863142,128.40578,1.1905701,16.302381,0.52563432,124.85151,0.62580452,0.73990031,1,-2.220446e-16,1,-162.689,1,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,jin_viscosity_cp_1560_k_060,479.97,1933.7665,0.0062831039,1560,0.6,128.40578,1.1905701,16.33607,0.52672055,125.10952,0.62709776,0.73990031,1,-2.220446e-16,1,-162.689,1,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,right_leg,shen_celsius_comparison,479.97,1933.7665,0.0062831039,1517.977,0.60165598,128.40578,1.1905701,15.85226,0.51112117,121.40427,0.6085256,0.73990031,1,-2.220446e-16,1,-162.689,1,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,replication_reis_jadyn,450,1956.235,0.011596125,2397.5132,0.5415,72.383531,1,51.342315,1,664.95866,1,0.41403822,1,1.110223e-16,1,,,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,sohal_janz_full,450,1956.235,0.011596125,2397.5132,0.5,72.383531,1,55.603727,1.083,720.15023,1.083,0.41403822,1,1.110223e-16,1,,,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,jin_viscosity_parida_cp_santini_k,450,1956.235,0.0089505564,1423.5,0.5415,93.778356,1.2955759,23.529302,0.45828285,394.81269,0.5937402,0.41403822,1,1.110223e-16,1,,,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,jin_viscosity_cp_1560_k_060,450,1956.235,0.0089505564,1560,0.6,93.778356,1.2955759,23.271447,0.45326057,390.48598,0.58723346,0.41403822,1,1.110223e-16,1,,,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_lower_leg,shen_celsius_comparison,450,1956.235,0.0089505564,1522.4725,0.61547215,93.778356,1.2955759,22.140687,0.43123663,371.51225,0.55869977,0.41403822,1,1.110223e-16,1,,,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,replication_reis_jadyn,450,1956.235,0.011596125,2397.5132,0.5415,67.405019,1,51.342315,1,730.17019,1,0.62389909,1,0,,,,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,sohal_janz_full,450,1956.235,0.011596125,2397.5132,0.5,67.405019,1,55.603727,1.083,790.77431,1.083,0.62389909,1,0,,,,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_parida_cp_santini_k,450,1956.235,0.0089505564,1423.5,0.5415,87.328316,1.2955759,23.529302,0.45828285,433.53139,0.5937402,0.62389909,1,0,,,,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,jin_viscosity_cp_1560_k_060,450,1956.235,0.0089505564,1560,0.6,87.328316,1.2955759,23.271447,0.45326057,428.78036,0.58723346,0.62389909,1,0,,,,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,test_section_span,shen_celsius_comparison,450,1956.235,0.0089505564,1522.4725,0.61547215,87.328316,1.2955759,22.140687,0.43123663,407.94592,0.55869977,0.62389909,1,0,,,,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,replication_reis_jadyn,450,1956.235,0.011596125,2397.5132,0.5415,65.202336,1,51.342315,1,510.36683,1,1.464474,1,0,,,,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,sohal_janz_full,450,1956.235,0.011596125,2397.5132,0.5,65.202336,1,55.603727,1.083,552.72728,1.083,1.464474,1,0,,,,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,jin_viscosity_parida_cp_santini_k,450,1956.235,0.0089505564,1423.5,0.5415,84.474574,1.2955759,23.529302,0.45828285,303.02531,0.5937402,1.464474,1,0,,,,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,jin_viscosity_cp_1560_k_060,450,1956.235,0.0089505564,1560,0.6,84.474574,1.2955759,23.271447,0.45326057,299.70448,0.58723346,1.464474,1,0,,,,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,left_upper_leg,shen_celsius_comparison,450,1956.235,0.0089505564,1522.4725,0.61547215,84.474574,1.2955759,22.140687,0.43123663,285.14183,0.55869977,1.464474,1,0,,,,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;no_thermal_segment_match
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,replication_reis_jadyn,476.553,1936.3282,0.0078688549,2288.0206,0.54767317,96.337345,1,32.873807,1,193.65049,1,-36.448269,1,0,,-71.7842,1,property_mode_reported_no_closure_fit,replication_plus_measured_k_candidate,"Reis, Seo, and Hassan, Molten Salt Flow Visualization to Characterize Boundary Layer Behavior and Heat Transfer in a Natural Circulation Loop; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,sohal_janz_full,476.553,1936.3282,0.0078688549,2288.0206,0.5,96.337345,1,36.008204,1.0953463,212.11436,1.0953463,-36.448269,1,0,,-71.7842,1,property_mode_reported_no_closure_fit,source_supported_sensitivity_k_screening,"Sohal et al., Engineering Database of Liquid Salt Thermophysical and Thermochemical Properties; Janz et al., Molten Salts data compilations",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,jin_viscosity_parida_cp_santini_k,476.553,1936.3282,0.0065176659,1423.5,0.54767317,116.30921,1.2073118,16.940573,0.51532132,120.48033,0.62215349,-36.448269,1,0,,-71.7842,1,property_sensitivity_material_closure_fit_blocked,updated_candidate_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Parida and Basu, On the Specific Heat Capacity of HITEC-Salt Nanocomposites for Concentrated Solar Power Applications; Santini et al., Measurement of Thermal Conductivity of Molten Salts in the Range 100-500 C",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,jin_viscosity_cp_1560_k_060,476.553,1936.3282,0.0065176659,1560,0.6,116.30921,1.2073118,16.945931,0.51548431,120.51844,0.62235028,-36.448269,1,0,,-71.7842,1,property_sensitivity_material_closure_fit_blocked,historical_constant_cp_k_sensitivity,"Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power; Hoffman and Cohen, Fused Salt Heat Transfer Part III: Forced-Convection Heat Transfer in Circular Tubes Containing NaNO2-KNO3-NaNO3",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,upper_leg,shen_celsius_comparison,476.553,1936.3282,0.0065176659,1518.4896,0.60323122,116.30921,1.2073118,16.406657,0.49907992,116.68315,0.60254507,-36.448269,1,0,,-71.7842,1,property_sensitivity_material_closure_fit_blocked,clean_celsius_basis_comparison,"Shen et al., Convective Heat Transfer of Molten Salt in Receiver Tube with Axially and Circumferentially Non-Uniform Heat Flux; Jin et al., Accurate Viscosity Measurement of Nitrates/Nitrites Salts for Concentrated Solar Power",first_order_property_reduction_no_full_1d_rerun;thermal_residual_from_existing_package
