comparison_id,basis,case_family,left_source_id,right_source_id,quantity,left_value,right_value,delta,delta_pct,unit,admissibility_role,model_form_use
corrected_lo5q_minus_nominal:viscosity_screening_salt_test_3_jin_coarse_mesh->salt3_jin_lo5q_corrected:avg_yplus,corrected_lo5q_minus_nominal,salt3,viscosity_screening_salt_test_3_jin_coarse_mesh,salt3_jin_lo5q_corrected,avg_yplus,0.728932879021,0.711519655689,-0.0174132233318,-2.38886512502,,comparison_or_uq_support,mesh/wall-resolution adequacy support
corrected_hi10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi10q_corrected:total_Q_postProc_W,corrected_hi10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi10q_corrected,total_Q_postProc_W,0.37241,3.98766,3.61525,970.771461561,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
corrected_hi10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi10q_corrected:mdot_kg_s,corrected_hi10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi10q_corrected,mdot_kg_s,0.016985141185,0.0188806196125,0.0018954784275,11.1596271521,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_hi10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi10q_corrected:temperature_station_avg_K,corrected_hi10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi10q_corrected,temperature_station_avg_K,477.379633333,486.850563,9.470929667,1.9839408734,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
corrected_hi10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi10q_corrected:magU_m_s,corrected_hi10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi10q_corrected,magU_m_s,0.03336776152,0.03808160519,0.00471384367,14.1269400621,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_hi10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi10q_corrected:avg_yplus,corrected_hi10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi10q_corrected,avg_yplus,0.864496020058,0.977733431533,0.113237411475,13.0986619773,,comparison_or_uq_support,mesh/wall-resolution adequacy support
corrected_hi5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi5q_corrected:total_Q_postProc_W,corrected_hi5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi5q_corrected,total_Q_postProc_W,0.37241,5.23701,4.8646,1306.24848957,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
corrected_hi5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi5q_corrected:mdot_kg_s,corrected_hi5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi5q_corrected,mdot_kg_s,0.016985141185,0.01767259498,0.000687453795,4.04738346012,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_hi5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi5q_corrected:temperature_station_avg_K,corrected_hi5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi5q_corrected,temperature_station_avg_K,477.379633333,480.2851705,2.905537167,0.608642883802,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
corrected_hi5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi5q_corrected:magU_m_s,corrected_hi5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi5q_corrected,magU_m_s,0.03336776152,0.03492921255,0.00156145103,4.67951986849,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_hi5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_hi5q_corrected:avg_yplus,corrected_hi5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_hi5q_corrected,avg_yplus,0.864496020058,0.899420913723,0.034924893665,4.03991375954,,comparison_or_uq_support,mesh/wall-resolution adequacy support
corrected_lo10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo10q_corrected:total_Q_postProc_W,corrected_lo10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo10q_corrected,total_Q_postProc_W,0.37241,-5.03448,-5.40689,-1451.86488011,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
corrected_lo10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo10q_corrected:mdot_kg_s,corrected_lo10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo10q_corrected,mdot_kg_s,0.016985141185,0.0156244612025,-0.0013606799825,-8.01100189677,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_lo10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo10q_corrected:temperature_station_avg_K,corrected_lo10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo10q_corrected,temperature_station_avg_K,477.379633333,469.316967333,-8.062666,-1.68894218291,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
corrected_lo10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo10q_corrected:magU_m_s,corrected_lo10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo10q_corrected,magU_m_s,0.03336776152,0.03016676528,-0.00320099624,-9.59308054896,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_lo10q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo10q_corrected:avg_yplus,corrected_lo10q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo10q_corrected,avg_yplus,0.864496020058,0.786490950936,-0.0780050691221,-9.02318429608,,comparison_or_uq_support,mesh/wall-resolution adequacy support
corrected_lo5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo5q_corrected:total_Q_postProc_W,corrected_lo5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo5q_corrected,total_Q_postProc_W,0.37241,-4.81978,-5.19219,-1394.21336699,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
corrected_lo5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo5q_corrected:mdot_kg_s,corrected_lo5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo5q_corrected,mdot_kg_s,0.016985141185,0.0165099318,-0.000475209385,-2.79779473025,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_lo5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo5q_corrected:temperature_station_avg_K,corrected_lo5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo5q_corrected,temperature_station_avg_K,477.379633333,475.426883667,-1.952749666,-0.409055923137,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
corrected_lo5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo5q_corrected:magU_m_s,corrected_lo5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo5q_corrected,magU_m_s,0.03336776152,0.03227424552,-0.001093516,-3.27716319641,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
corrected_lo5q_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->salt4_jin_lo5q_corrected:avg_yplus,corrected_lo5q_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,salt4_jin_lo5q_corrected,avg_yplus,0.864496020058,0.841143398181,-0.0233526218772,-2.7012989459,,comparison_or_uq_support,mesh/wall-resolution adequacy support
validation_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->val_salt_test_2_coarse_mesh_laminar:total_Q_postProc_W,validation_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,val_salt_test_2_coarse_mesh_laminar,total_Q_postProc_W,0.362005,0.193062,-0.168943,-46.6686924214,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
validation_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->val_salt_test_2_coarse_mesh_laminar:mdot_kg_s,validation_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,val_salt_test_2_coarse_mesh_laminar,mdot_kg_s,0.01316160563,0.0136900585025,0.0005284528725,4.01510945819,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
validation_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->val_salt_test_2_coarse_mesh_laminar:temperature_station_avg_K,validation_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,val_salt_test_2_coarse_mesh_laminar,temperature_station_avg_K,447.902339333,453.6023815,5.700042167,1.27260825998,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
validation_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->val_salt_test_2_coarse_mesh_laminar:magU_m_s,validation_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,val_salt_test_2_coarse_mesh_laminar,magU_m_s,0.02262535199,0.0245411569,0.00191580491,8.46751427711,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
validation_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->val_salt_test_2_coarse_mesh_laminar:avg_yplus,validation_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,val_salt_test_2_coarse_mesh_laminar,avg_yplus,0.622607611264,0.662135849239,0.0395282379748,6.34882022958,,comparison_or_uq_support,mesh/wall-resolution adequacy support
kirst_minus_nominal:viscosity_screening_salt_test_1_jin_coarse_mesh->viscosity_screening_salt_test_1_kirst_coarse_mesh:total_Q_postProc_W,kirst_minus_nominal,salt1,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_kirst_coarse_mesh,total_Q_postProc_W,-9.4561,-9.48783,-0.03173,-0.335550596969,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
kirst_minus_nominal:viscosity_screening_salt_test_1_jin_coarse_mesh->viscosity_screening_salt_test_1_kirst_coarse_mesh:mdot_kg_s,kirst_minus_nominal,salt1,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_kirst_coarse_mesh,mdot_kg_s,0.0112647880625,0.010932096545,-0.0003326915175,-2.95337573733,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_1_jin_coarse_mesh->viscosity_screening_salt_test_1_kirst_coarse_mesh:temperature_station_avg_K,kirst_minus_nominal,salt1,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_kirst_coarse_mesh,temperature_station_avg_K,429.151230667,429.4821175,0.330886833,0.0771026177615,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
kirst_minus_nominal:viscosity_screening_salt_test_1_jin_coarse_mesh->viscosity_screening_salt_test_1_kirst_coarse_mesh:magU_m_s,kirst_minus_nominal,salt1,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_kirst_coarse_mesh,magU_m_s,0.01683624265,0.01661807913,-0.00021816352,-1.2957969574,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_1_jin_coarse_mesh->viscosity_screening_salt_test_1_kirst_coarse_mesh:avg_yplus,kirst_minus_nominal,salt1,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_kirst_coarse_mesh,avg_yplus,0.491771038148,0.468346237271,-0.0234248008764,-4.76335511026,,comparison_or_uq_support,mesh/wall-resolution adequacy support
kirst_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->viscosity_screening_salt_test_2_kirst_coarse_mesh:total_Q_postProc_W,kirst_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_kirst_coarse_mesh,total_Q_postProc_W,0.362005,-0.773351,-1.135356,-313.629922239,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
kirst_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->viscosity_screening_salt_test_2_kirst_coarse_mesh:mdot_kg_s,kirst_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_kirst_coarse_mesh,mdot_kg_s,0.01316160563,0.0122435622,-0.00091804343,-6.9751628776,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->viscosity_screening_salt_test_2_kirst_coarse_mesh:temperature_station_avg_K,kirst_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_kirst_coarse_mesh,temperature_station_avg_K,447.902339333,446.646902,-1.255437333,-0.280292649257,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
kirst_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->viscosity_screening_salt_test_2_kirst_coarse_mesh:magU_m_s,kirst_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_kirst_coarse_mesh,magU_m_s,0.02262535199,0.0195855104,-0.00303984159,-13.4355549091,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_2_jin_coarse_mesh->viscosity_screening_salt_test_2_kirst_coarse_mesh:avg_yplus,kirst_minus_nominal,salt2,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_kirst_coarse_mesh,avg_yplus,0.622607611264,0.56226393757,-0.0603436736936,-9.69208737605,,comparison_or_uq_support,mesh/wall-resolution adequacy support
kirst_minus_nominal:viscosity_screening_salt_test_3_jin_coarse_mesh->viscosity_screening_salt_test_3_kirst_coarse_mesh:total_Q_postProc_W,kirst_minus_nominal,salt3,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_kirst_coarse_mesh,total_Q_postProc_W,0.972496,0.868638,-0.103858,-10.6795297873,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
kirst_minus_nominal:viscosity_screening_salt_test_3_jin_coarse_mesh->viscosity_screening_salt_test_3_kirst_coarse_mesh:mdot_kg_s,kirst_minus_nominal,salt3,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_kirst_coarse_mesh,mdot_kg_s,0.0149255091125,0.0139685385125,-0.0009569706,-6.41164460647,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_3_jin_coarse_mesh->viscosity_screening_salt_test_3_kirst_coarse_mesh:temperature_station_avg_K,kirst_minus_nominal,salt3,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_kirst_coarse_mesh,temperature_station_avg_K,461.266480333,460.996399833,-0.2700805,-0.0585519458958,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
kirst_minus_nominal:viscosity_screening_salt_test_3_jin_coarse_mesh->viscosity_screening_salt_test_3_kirst_coarse_mesh:magU_m_s,kirst_minus_nominal,salt3,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_kirst_coarse_mesh,magU_m_s,0.02809688538,0.02502156699,-0.00307531839,-10.9454067538,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_3_jin_coarse_mesh->viscosity_screening_salt_test_3_kirst_coarse_mesh:avg_yplus,kirst_minus_nominal,salt3,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_kirst_coarse_mesh,avg_yplus,0.728932879021,0.657724287357,-0.0712085916641,-9.76888184269,,comparison_or_uq_support,mesh/wall-resolution adequacy support
kirst_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->viscosity_screening_salt_test_4_kirst_coarse_mesh:total_Q_postProc_W,kirst_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_kirst_coarse_mesh,total_Q_postProc_W,0.37241,0.416831,0.044421,11.9279825998,W,diagnostic_only_forbidden_runtime_input,"thermal source/sink imbalance, passive-loss diagnosis, heat-flow UQ support"
kirst_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->viscosity_screening_salt_test_4_kirst_coarse_mesh:mdot_kg_s,kirst_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_kirst_coarse_mesh,mdot_kg_s,0.016985141185,0.0158791593525,-0.0011059818325,-6.51146681946,kg/s,diagnostic_only_forbidden_runtime_input,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->viscosity_screening_salt_test_4_kirst_coarse_mesh:temperature_station_avg_K,kirst_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_kirst_coarse_mesh,temperature_station_avg_K,477.379633333,477.208374167,-0.171259166,-0.0358748371405,K,diagnostic_only_forbidden_runtime_input,"thermal drift, TP/TW residual shape, wall/core contrast diagnosis"
kirst_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->viscosity_screening_salt_test_4_kirst_coarse_mesh:magU_m_s,kirst_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_kirst_coarse_mesh,magU_m_s,0.03336776152,0.03063556278,-0.00273219874,-8.18813913652,m/s,comparison_or_uq_support,"hydraulic stability, recirculation/profile-shape comparison, source-family error support"
kirst_minus_nominal:viscosity_screening_salt_test_4_jin_coarse_mesh->viscosity_screening_salt_test_4_kirst_coarse_mesh:avg_yplus,kirst_minus_nominal,salt4,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_kirst_coarse_mesh,avg_yplus,0.864496020058,0.768968678826,-0.0955273412321,-11.0500614249,,comparison_or_uq_support,mesh/wall-resolution adequacy support
