asset_family,source_id,case_label,scope_name,scope_kind,pressure_method_label,pressure_method_status,screened_candidate_flag,closure_supported_candidate_flag,fit_use_status,fit_status_screened,fit_reason_screened,net_section_role,support_fraction,pressure_loss_hydro_pa,apparent_darcy_f_local,direct_prgh_darcy,shear_darcy_core,direct_to_shear_darcy_ratio,pressure_loss_to_driving_head_ratio,dh_effective_m,bulk_velocity_effective_m_s,rho_effective_kg_m3,mu_effective_pa_s,re_effective,property_temperature_k,residual_risk_label,todo_required,missing_requirement,exclusion_reason_primary,exclusion_reasons_json
straight_section_friction,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,right_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,no,no,excluded,screening_only,support_fraction_below_floor,dissipative,0.7311827956989247,92.59078868356482,8.692186061921927,0.5861458910194836,0.9004901581952294,0.65091870875551,0.004074454717126621,0.022082226572606178,0.023041686494310605,1931.6903975597997,0.00610306845424576,161.04468811632603,482.73923227984557,none_additional_beyond_screened_direct_vs_shear_gate,no,,support_fraction_below_floor,"[""support_fraction_below_floor""]"
straight_section_friction,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,test_section_span,test_section_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,yes,yes,fit_used,candidate,dissipative_with_agreeing_friction_proxies,dissipative,1.0,109.33969761918434,26.714861457611974,0.9462823935072293,0.6533696092812143,1.4483110020195988,0.004811489923216969,0.020787565883064133,0.0264578316002016,1931.8381195447018,0.0061155941413672515,173.73605749616746,482.54219081672426,none_additional_beyond_screened_direct_vs_shear_gate,no,,closure_supported,[]
straight_section_friction,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,upper_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,no,no,excluded,screening_only,direct_to_shear_magnitude_gap,dissipative,0.9468085106382979,195.0839358850933,19.16219335817849,2.7825833391160986,0.6333193199752299,4.393649856165654,0.00858466240652874,0.022197541157231646,0.022862720553883345,1935.5142918851689,0.006441595781347617,152.48800820502908,477.6386662862894,none_additional_beyond_screened_direct_vs_shear_gate,no,,direct_to_shear_magnitude_gap,"[""direct_to_shear_magnitude_gap""]"
straight_section_friction,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,left_lower_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,no,no,excluded,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.9411764705882353,-159.43601104235609,-47.649233088245744,0.9226453397207941,1.0652125768468088,0.8661607643161373,-0.007016870602326915,0.02195991413590978,0.022164081557311865,1930.9738333716764,0.007036601571810425,133.56534951242872,483.6950335178386,none_additional_beyond_screened_direct_vs_shear_gate,no,,buoyancy_aided_or_net_gain_section,"[""buoyancy_aided_or_net_gain_section""]"
straight_section_friction,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,left_upper_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,no,no,excluded,screening_only,buoyancy_aided_or_net_gain_section,buoyancy_aided_or_net_gain,0.9487179487179487,-147.5764692620246,-38.172600237066675,1.6677488221215744,0.7237270400658041,2.304389265281474,-0.006494925343339168,0.021982731251817298,0.022099194594076978,1931.7589665645978,0.007107892121048865,132.02926500849122,482.64777035534473,none_additional_beyond_screened_direct_vs_shear_gate,no,,buoyancy_aided_or_net_gain_section,"[""buoyancy_aided_or_net_gain_section""]"
straight_section_friction,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,lower_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,yes,yes,fit_used,candidate,dissipative_with_agreeing_friction_proxies,dissipative,0.75,17.07347607964857,1.846950237665355,0.40272557352865723,0.713504558680582,0.5644330770266981,0.0007514135081502441,0.022041740782055636,0.021621782639912622,1936.8190356479454,0.007593076715822505,121.56502531923894,475.89831179412374,none_additional_beyond_screened_direct_vs_shear_gate,no,,closure_supported,[]
straight_section_friction,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,right_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,no,no,excluded,screening_only,support_fraction_below_floor,dissipative,0.7311827956989247,101.63516936377164,10.92418920483481,0.6906100097314851,1.025214156703437,0.6736251203866837,0.004473022295331427,0.022082226572606178,0.021528742596620062,1931.2483664025854,0.007061412589816814,130.01937340090194,483.32884300041945,none_additional_beyond_screened_direct_vs_shear_gate,no,,support_fraction_below_floor,"[""support_fraction_below_floor""]"
straight_section_friction,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,test_section_span,test_section_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,yes,yes,fit_used,candidate,dissipative_with_agreeing_friction_proxies,dissipative,1.0,109.69085169870596,30.66803329834763,1.0325582259510822,0.784298166605983,1.3165378550091913,0.004827557510983981,0.020787565883064133,0.024734362213673734,1931.374957815856,0.0070728954971104995,140.40213430161438,483.1599869069545,none_additional_beyond_screened_direct_vs_shear_gate,no,,closure_supported,[]
straight_section_friction,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,upper_leg,main_loop_leg,hydro_corrected_section_from_additive_june17_package,defended_direct_hydro,no,no,excluded,screening_only,direct_to_shear_magnitude_gap,dissipative,0.9574468085106383,194.58251053371805,21.87016794094873,3.3195225663504,0.7588065074386792,4.374662755008935,0.008563688271956886,0.022197541157231646,0.021374547074921695,1935.2654738344872,0.00743921517108406,123.42843402316294,477.9705564432609,none_additional_beyond_screened_direct_vs_shear_gate,no,,direct_to_shear_magnitude_gap,"[""direct_to_shear_magnitude_gap""]"
feature_keff,viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-2.8799800039358643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.580992402296549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,6.934467379306799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,1.3910623722775115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-1.9671766580806922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-2.936433146286606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.6253060323052311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,8.379556798679346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,1.0735870700791372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-1.5968360472313963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-2.8795212908404597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.5299636128950753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,0.5899294168684746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,3.777339954989263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,0.09968157080851614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-3.1028471815001994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.681040428073409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,4.464640036324539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,1.0753139168089416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_2_kirst_coarse_mesh,Salt 2 Kirst,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.30946042610847146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,val_salt_test_2_coarse_mesh_laminar,Salt 2 val,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-2.764730171411776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,val_salt_test_2_coarse_mesh_laminar,Salt 2 val,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.4221492782533038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,val_salt_test_2_coarse_mesh_laminar,Salt 2 val,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.9087642621663189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,val_salt_test_2_coarse_mesh_laminar,Salt 2 val,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,4.388506564853458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,val_salt_test_2_coarse_mesh_laminar,Salt 2 val,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,0.7045262217884686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-2.738043544106076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.6548580217247879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-1.8077145426487535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,6.848022030058528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_jin_coarse_mesh,Salt 3 Jin,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,2.134448787545761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-3.0695785305844145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.5574684979721576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,corner_upper_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-0.16121747487918336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,corner_upper_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,5.284666212053072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,test_section_complex,connector_expansion_contraction,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,yes,no,excluded,candidate,positive_residual_feature_loss,feature_minor_loss,nan,1.389495842525354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,feature_pressure_method_residual_only,"[""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,corner_lower_left,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-2.600065429539471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
feature_keff,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,corner_lower_right,corner,residual_prgh_feature_budget_from_additive_june17_package,residual_prgh_only,no,no,excluded,screening_only,nonpositive_residual_feature_loss,feature_minor_loss,nan,-1.1457942898335838,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,feature_loss_not_defensible_without_feature_hydro_integral,yes,Need feature-path density-integral or equivalent hydro-corrected feature pressure-loss closure; current preserved artifacts only store residual p_rgh subtraction.,nonpositive_residual_feature_loss,"[""nonpositive_residual_feature_loss"", ""feature_pressure_method_residual_only""]"
