case_slug,fluid,group,series,unit,representative,n_total,t_first,t_last,n_window,t_start,t_end,dt_median,window_seconds,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,fit_n,fit_slope,fit_intercept,fit_r2,fit_slope_se,fit_t_stat,osc_mean,osc_minimum,osc_maximum,osc_peak_to_peak,osc_rmse_about_mean,osc_var_about_mean,osc_rmse_about_trend,osc_var_about_trend,osc_cov,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_naive,unc_rel_sem_corrected
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 37 (0.010497 0.75394 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00014558390244174128,323.0246074625628,False,True,301,0.00021737819673932105,446.1523124378991,0.9998857714322793,1.3436698089976666e-07,1617.794753470557,447.9441609136214,447.911126,447.976311,0.0651849999999854,0.018889230377429175,0.00035680302425159313,0.00020188387359732117,4.0757098418659154e-08,4.216871660722831e-05,63.21374391240864,4.761622732187434,0.0010887571387357927,0.00865638914889191,2.4305644179291838e-06,1.9324705854489644e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 38 (-0 0.75394 0.010497),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00014781258211802478,644.6070257052984,False,True,301,0.00022179633627423886,448.3289516838124,0.9999713124784274,6.87023382150937e-08,3228.3666325858885,450.157218883721,450.123912,450.190193,0.06628100000000359,0.0192723233372044,0.0003714224468137534,0.00010322397713470149,1.0655189455505377e-08,4.2812427589176546e-05,61.68203997282038,4.879864546189343,0.001110838249846232,0.008724291937145794,2.467667302105778e-06,1.9380544332444313e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 39 (-0.010497 0.75394 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.0001184986620806649,263.88153885564736,False,True,301,0.00018077865833533653,456.1824983100391,0.9998288396360283,1.367887357301702e-07,1321.5902418452126,457.67265679069726,457.645005,457.699361,0.054355999999984306,0.015709335138414948,0.0002467832104910386,0.00020552251489737097,4.2239504129740077e-08,3.43243908180408e-05,56.693651820895,5.309236401826976,0.0009054710242286807,0.006817761007268529,1.9784249961053942e-06,1.4896588000419753e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 4 (0.282856 0.890185 -0.010497),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00013664024278426957,232.32790666976626,False,True,301,0.0002045242749334372,447.356652212355,0.9997792011043991,1.7577441738026245e-07,1163.5611028138333,449.04254581063134,449.011214,449.072722,0.06150800000000345,0.01777322703852025,0.0003158875993627872,0.00026409777180683315,6.97476330733341e-08,3.958027408390721e-05,58.894637063335516,5.110821884788991,0.001024431775668489,0.0078617805286502,2.2813690712071385e-06,1.750787448093091e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 40 (0.604664 0.763421 -0.010497),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00014503211900011788,281.28440583817525,False,True,301,0.00021548228817846508,443.9504702427309,0.9998493605160854,1.5296008188740176e-07,1408.7485147732052,445.726690744186,445.693877,445.758597,0.06472000000002254,0.01872482501364591,0.00035061907179165957,0.00022981965978849899,5.281707602530142e-08,4.200965614687088e-05,59.62947084734206,5.047839528386773,0.0010792809711054074,0.008334220716414341,2.421396325410619e-06,1.8698051719764667e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 41 (0.604664 0.752924 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00015985552021789123,286.6042007820912,False,True,301,0.00022549977690258536,421.3354308406531,0.999854899992827,1.5709984251836736e-07,1435.3914891812892,423.1942255016611,423.159945,423.22767,0.06772499999999582,0.019595263267493456,0.0003839743425223783,0.00023603957264468255,5.571467985428437e-08,4.630323876528542e-05,56.309344886293665,5.345471530663587,0.0011294521979775005,0.008475358787685718,2.668874313298179e-06,2.002711350240872e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 42 (0.604664 0.763421 0.010497),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.0001450322807028254,281.29373734621515,False,True,301,0.00021548252843720463,443.95046827888933,0.999849370508903,1.5295517820254074e-07,1408.795249493719,445.7266907607972,445.693877,445.758597,0.06472000000002254,0.018724845797906113,0.00035061985015536227,0.00022981229209378696,5.281368959740006e-08,4.20097027753605e-05,59.63679867719499,5.047219278641492,0.0010792821690902494,0.008334742045793158,2.4213990130320796e-06,1.86992213357626e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 43 (0.604664 0.773917 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00014113948592550736,275.06680980299046,False,True,301,0.0002120260539922065,448.9256990043839,0.9998424745391538,1.5390871951132985e-07,1377.6091092525683,450.67342976744163,450.64109,450.704762,0.06367199999999684,0.01842455110446519,0.0003394640834010495,0.00023124497006098051,5.347423617850377e-08,4.0882266154391894e-05,59.75959151781262,5.036848351118339,0.0010619734707115714,0.008209514567375153,2.356414646542565e-06,1.821610511099237e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 5 (0.282856 0.879688 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.0001458918913306095,309.9150796331811,False,True,301,0.00021727181800182066,444.98879666999187,0.9998759044398471,1.3998221932561838e-07,1552.138686245685,446.7797682657809,446.746698,446.811867,0.06516900000002579,0.01888007967833589,0.0003564574086603118,0.0002103206642209724,4.423478179835101e-08,4.225813481129809e-05,45.71342012158336,6.584499676450251,0.0010882297012085262,0.00735770603730275,2.435718397528598e-06,1.64683062213457e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 6 (0.282856 0.890185 0.010497),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00013664036515425673,232.51197508727847,False,True,301,0.00020452445622757892,447.35664661163486,0.9997795504804698,1.7563542101293262e-07,1164.4829673196678,449.0425417043188,449.01121,449.072718,0.06150800000000345,0.017773239687583302,0.0003158880489922862,0.00026388893236678175,6.963736862567991e-08,3.958030261481651e-05,58.88882315258406,5.111326460372506,0.0010244325047483627,0.00786139806767708,2.2813707157014115e-06,1.750702291555613e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 7 (0.282856 0.900681 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00012497884469403985,187.43886136486225,False,True,301,0.00018880484301775642,451.6520070079082,0.9996608210007315,2.0112482420716363e-07,938.7446018263896,453.2083253289036,453.179307,453.236013,0.056706000000019685,0.01640817465745353,0.00026922819558950026,0.0003021862835320503,9.131654995491268e-08,3.620448641481982e-05,58.34613283709411,5.158868040841884,0.0009457514644573683,0.007224088548736593,2.0867919047405295e-06,1.5939884916045854e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 8 (0.887519 0.534132 -0.010497),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.0001425676775643881,40.25752637163208,False,True,301,0.00021184030714394323,444.0216856704716,0.9926983888179861,1.050687815919346e-06,201.62059932005982,445.76788532225913,445.734721,445.801455,0.06673399999999674,0.01847453068827247,0.00034130828415192125,0.0015786387756791154,2.4921003840776563e-06,4.1444283665515005e-05,4.705833886211116,63.96315876809434,0.0010648542460303077,0.0023099812954663216,2.3888087973418997e-06,5.182027174964312e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,probe 9 (0.877023 0.534132 0),K,False,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00016541303054092918,32.71439164624902,False,True,301,0.00024472493630502693,441.8261263766161,0.9889844214623695,1.4936593447166188e-06,163.84253690151607,443.84339402657844,443.803224,443.881641,0.07841700000000174,0.021382425849637097,0.0004572081352152287,0.0022441952057490272,5.0364121215069196e-06,4.8175609094131664e-05,4.914677733734525,61.245114391514456,0.0012324625367002157,0.0027322551270244494,2.776795944892249e-06,6.155899048619918e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,wall_temperature,wall T (spatial mean),K,True,479,7915.0,8393.0,301,8093.0,8393.0,1.0,300.0,steady,0.00014213318141527456,65.2642141389708,False,True,301,0.0002127343193968573,447.26400159340267,0.9972091814538188,6.50840589814772e-07,326.8608668943052,449.01757058819095,448.9838137045454,449.049804,0.06599029545458279,0.01851048933681139,0.00034263821548820815,0.0009778758031646717,9.562410864149517e-07,4.122442093427114e-05,4.720892364000917,63.75913212833877,0.0010669268680754504,0.002318177580069056,2.376136120191975e-06,5.162776986727618e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_hiins_loH__salt2_jin_hiins_loH,salt2,heat,total_Q,W,True,478,7916.0,8393.0,301,8093.0,8393.0,1.0,300.0,not steady (drifting),0.0840352014043175,8.995780779255451,False,True,301,-0.0002678760093287276,3.164401227288728,0.8716077230977606,5.9457568067375685e-06,-45.0533074318105,0.9562992823920269,0.905594,1.00995,0.1043559999999999,0.024931405439978984,0.0006215749772126136,0.008933388303985507,7.980542658978505e-05,0.02607071436634056,4.528021948331926,66.47494279723736,0.0014370223195503122,0.0030578612481817523,0.0015026909943462836,0.003197598601698216
