scenario_id,case_id,variant_id,input_family,level,segment_name,parent_segment,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,T_pipe_outer_wall_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,Q_known_W,mdot_model_kg_s,cp_J_kg_K,enthalpy_transport_W,segment_residual_R_s_W,residual_owner_label
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,511.960356032,511.750095003,511.855225517,509.673275437,0,0,6.03415244163,6.03415244163,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,511.750095003,511.540141422,511.645118212,509.466139969,0,0,6.02532922673,6.02532922673,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,511.540141422,511.486944818,511.51354312,510.093698074,0,0,1.52666326341,1.52666326341,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,511.486944818,511.329343481,511.408144149,509.419495778,0,0,4.52291062902,4.52291062902,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,511.329343481,510.772827445,511.051085463,505.273688111,0,15.9711946591,0,-15.9711946591,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,510.772827445,510.451677967,510.612252706,505.270671984,0,9.21652171682,0,-9.21652171682,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,510.451677967,510.153154084,510.302416025,505.336425548,0,8.56720037398,0,-8.56720037398,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,510.153154084,509.724162523,509.938658304,505.482792623,0,12.3114310715,0,-12.3114310715,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,509.724162523,509.568491107,509.646326815,507.680385907,0,0,4.46752509549,4.46752509549,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,509.568491107,509.51602406,509.542257583,508.140552855,0,0,1.50572607482,1.50572607482,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,509.51602406,509.30932159,509.412672825,507.265166855,0,0,5.93202786556,5.93202786556,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,509.30932159,509.102918486,509.206120038,507.061516341,0,0,5.92343658368,5.92343658368,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,509.102918486,509.051451185,509.077184835,507.701883296,0,0,1.47703490359,1.47703490359,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s00,right_vertical,1.8796,2.01022857143,509.051451185,508.787878937,508.919665061,506.609726665,0,0,7.5640870758,7.5640870758,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s01,right_vertical,2.01022857143,2.1082,508.787878937,508.589888517,508.688883727,506.579792748,0,0,5.68200736545,5.68200736545,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s02,right_vertical,2.1082,2.14085714286,508.589888517,508.522990945,508.556439731,507.050807157,0,0,1.9198598678,1.9198598678,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,508.522990945,508.260394745,508.391692845,506.089742195,0,0,7.53607622589,7.53607622589,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s04,right_vertical,2.27148571429,2.3368,508.260394745,508.128217251,508.194305998,506.339385722,0,0,3.79328879897,3.79328879897,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s05,right_vertical,2.3368,2.40211428571,508.128217251,507.996162762,508.062190007,506.208881354,0,0,3.78975876128,3.78975876128,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,507.996162762,507.734537587,507.865350174,505.57135118,0,0,7.50820954533,7.50820954533,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s07,right_vertical,2.53274285714,2.5654,507.734537587,507.668042497,507.701290042,506.204111113,0,0,1.90830922876,1.90830922876,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s08,right_vertical,2.5654,2.66337142857,507.668042497,507.471606184,507.569824341,505.476197732,0,0,5.63740711768,5.63740711768,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,right_vertical__s09,right_vertical,2.66337142857,2.794,507.471606184,507.210945856,507.34127602,505.055183061,0,0,7.48052013695,7.48052013695,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,507.210945856,507.160159921,507.185552888,505.827240203,0,0,1.45748074301,1.45748074301,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s00,heated_incline,2.8194,2.95002857143,507.160159921,508.220767943,507.690463932,505.392202724,37.9571428571,0,7.51944832934,45.4765911865,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s01,heated_incline,2.95002857143,3.048,508.220767943,509.014464029,508.617615986,506.504985521,28.4678571429,0,5.69005322206,34.1579103649,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s02,heated_incline,3.048,3.08065714286,509.014464029,509.278055904,509.146259967,507.637175434,9.48928571429,0,1.92459469269,11.413880407,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,509.278055904,510.334739311,509.806397608,507.476020782,37.9571428571,0,7.63208011135,45.5892229685,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s04,heated_incline,3.21128571429,3.2766,510.334739311,510.861533633,510.598136472,508.712221135,18.9785714286,0,3.86039308133,22.8389645099,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s05,heated_incline,3.2766,3.34191428571,510.861533633,511.387832109,511.124682871,509.232292179,18.9785714286,0,3.87462320404,22.8531946326,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,511.387832109,512.440573459,511.914202784,509.551649671,37.9571428571,0,7.7452124454,45.7023553025,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s07,heated_incline,3.47254285714,3.5052,512.440573459,512.702539054,512.571556257,511.028426645,9.48928571429,0,1.97126664872,11.460552363,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s08,heated_incline,3.5052,3.60317142857,512.702539054,513.489935551,513.096237303,510.921126523,28.4678571429,0,5.87084350159,34.3387006444,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,heated_incline__s09,heated_incline,3.60317142857,3.7338,513.489935551,514.538716736,514.014326143,511.61953164,37.9571428571,0,7.85886443273,45.8160072899,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_minus_2K,salt_2,V03,ambient_temperature,ambient_minus_2K,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,514.538716736,514.485263417,514.511990076,513.087389217,0,0,1.53403059811,1.53403059811,0.0201412924022,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_lower_vertical__s00,left_lower_vertical,0,0.121412,516.542039128,516.290221937,516.416130533,514.09240303,0,0,7.28665550505,7.28665550505,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,516.290221937,516.163450965,516.226836451,514.353727279,0,0,3.66829411848,3.66829411848,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,516.163450965,516.036791812,516.100121389,514.228547022,0,0,3.66505848112,3.66505848112,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,516.036791812,515.785857204,515.911324508,513.59516676,0,0,7.2611169194,7.2611169194,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,test_section__s00,test_section,0.364236,0.4572,515.785857204,515.310546807,515.548202005,498.86125523,18.5,0,32.2533933014,50.7533933014,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,test_section__s01,test_section,0.4572,0.550164,515.310546807,514.838980798,515.074763802,498.441209101,18.5,0,32.1450478807,50.6450478807,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,514.838980798,514.590131631,514.714556214,512.416303698,0,0,7.20077218383,7.20077218383,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,514.590131631,514.464855624,514.527493628,512.674923869,0,0,3.62503532216,3.62503532216,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,514.464855624,514.339689384,514.402272504,512.551212536,0,0,3.62185906394,3.62185906394,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,514.339689384,514.091706632,514.215698008,511.924892129,0,0,7.17570147052,7.17570147052,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,514.091706632,514.039757162,514.065731897,512.673052991,0,0,1.50323308693,1.50323308693,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,514.039757162,513.831824078,513.93579062,511.768051318,0,0,6.01681908791,6.01681908791,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,513.831824078,513.62419357,513.728008824,511.563205974,0,0,6.00806367134,6.00806367134,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,513.62419357,513.571594243,513.597893906,512.187468146,0,0,1.52203760416,1.52203760416,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,513.571594243,513.415739735,513.493666989,511.517981199,0,0,4.50986290315,4.50986290315,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,513.415739735,512.85801049,513.136875113,507.320174223,0,16.1387164128,0,-16.1387164128,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,512.85801049,512.536166221,512.697088355,507.319154247,0,9.31303986,0,-9.31303986,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,512.536166221,512.237016759,512.38659149,507.387130084,0,8.65633232752,0,-8.65633232752,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,512.237016759,511.807189226,512.022102993,507.536919624,0,12.4376941401,0,-12.4376941401,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,511.807189226,511.653257056,511.730223141,509.777246476,0,0,4.45423756693,4.45423756693,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,511.653257056,511.601383384,511.62732022,510.235011234,0,0,1.50103977845,1.50103977845,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,511.601383384,511.396983073,511.499183228,509.365775455,0,0,5.9145939206,5.9145939206,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,511.396983073,511.192877371,511.294930222,509.164390059,0,0,5.90606905658,5.90606905658,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,511.192877371,511.141976805,511.167427088,509.800931753,0,0,1.4728815743,1.4728815743,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s00,right_vertical,1.8796,2.01022857143,511.141976805,510.881317727,511.011647266,508.716685547,0,0,7.54250419157,7.54250419157,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s01,right_vertical,2.01022857143,2.1082,510.881317727,510.685522484,510.783420106,508.688064427,0,0,5.66559614708,5.66559614708,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s02,right_vertical,2.1082,2.14085714286,510.685522484,510.619379759,510.652451121,509.156880725,0,0,1.91393471921,1.91393471921,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,510.619379759,510.359681352,510.489530555,508.202462163,0,0,7.51470604596,7.51470604596,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s04,right_vertical,2.27148571429,2.3368,510.359681352,510.228976043,510.294328698,508.451565067,0,0,3.78213897691,3.78213897691,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s05,right_vertical,2.3368,2.40211428571,510.228976043,510.098391785,510.163683914,508.322512681,0,0,3.77863621922,3.77863621922,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,510.098391785,509.839649136,509.96902046,507.689809952,0,0,7.48705010526,7.48705010526,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s07,right_vertical,2.53274285714,2.5654,509.839649136,509.773902467,509.806775801,508.319557829,0,0,1.90247425863,1.90247425863,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s08,right_vertical,2.5654,2.66337142857,509.773902467,509.579636818,509.676769642,507.59669536,0,0,5.62133543445,5.62133543445,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,right_vertical__s09,right_vertical,2.66337142857,2.794,509.579636818,509.321843891,509.450740355,507.179342997,0,0,7.45956878125,7.45956878125,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,509.321843891,509.271614014,509.296728953,507.947024337,0,0,1.45347422716,1.45347422716,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s00,heated_incline,2.8194,2.95002857143,509.271614014,510.324240846,509.79792743,507.514551548,37.9571428571,0,7.49803705822,45.4551799154,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s01,heated_incline,2.95002857143,3.048,510.324240846,511.111976731,510.718108789,508.619223318,28.4678571429,0,5.67367024237,34.1415273852,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s02,heated_incline,3.048,3.08065714286,511.111976731,511.373601444,511.242789088,509.743683926,9.48928571429,0,1.91879910553,11.4080848198,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,511.373601444,512.422351594,511.897976519,509.58275067,37.9571428571,0,7.61021561336,45.5673584705,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s04,heated_incline,3.21128571429,3.2766,512.422351594,512.94520589,512.683778742,510.810235789,18.9785714286,0,3.8490594401,22.8276308687,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s05,heated_incline,3.2766,3.34191428571,512.94520589,513.467570443,513.206388166,511.326423825,18.9785714286,0,3.86323094527,22.8418023738,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,513.467570443,514.512426836,513.989998639,511.642863777,37.9571428571,0,7.72288825566,45.6800311128,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s07,heated_incline,3.47254285714,3.5052,514.512426836,514.772445447,514.642436141,513.109571849,9.48928571429,0,1.96527413232,11.4545598466,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s08,heated_incline,3.5052,3.60317142857,514.772445447,515.553959076,515.163202262,513.002356249,28.4678571429,0,5.8537216511,34.321578794,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,heated_incline__s09,heated_incline,3.60317142857,3.7338,515.553959076,516.594903989,516.074431532,513.695324267,37.9571428571,0,7.83607373834,45.7932165955,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V03__ambient_plus_2K,salt_2,V03,ambient_temperature,ambient_plus_2K,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,516.594903989,516.542039128,516.568471558,515.153017268,0,0,1.52972124031,1.52972124031,0.0203082820594,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_lower_vertical__s00,left_lower_vertical,0,0.121412,523.425011736,523.171595358,523.298303547,520.933621014,0,0,7.49269502277,7.49269502277,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,523.171595358,523.044147139,523.107871248,521.20358201,0,0,3.76824022713,3.76824022713,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,523.044147139,522.916808339,522.980477739,521.077697986,0,0,3.7650050308,3.7650050308,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,522.916808339,522.664257103,522.790532721,520.43330763,0,0,7.46711569549,7.46711569549,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,test_section__s00,test_section,0.364236,0.4572,522.664257103,522.327158426,522.495707764,507.878169717,18.5,0,28.4667007758,46.9667007758,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,test_section__s01,test_section,0.4572,0.550164,522.327158426,521.992436729,522.159797577,507.576611522,18.5,0,28.3964230356,46.8964230356,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,521.992436729,521.741454806,521.866945768,519.523260372,0,0,7.42071641973,7.42071641973,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,521.741454806,521.615231368,521.678343087,519.790964164,0,0,3.7320273678,3.7320273678,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,521.615231368,521.489115708,521.552173538,519.66628414,0,0,3.72884075998,3.72884075998,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,521.489115708,521.23898595,521.364050829,519.02772442,0,0,7.39552076707,7.39552076707,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,521.23898595,521.185112759,521.212049354,519.751606873,0,0,1.59286268004,1.59286268004,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,521.185112759,520.97550039,521.080306575,518.870730645,0,0,6.19756036746,6.19756036746,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,520.97550039,520.766185421,520.870842906,518.664167054,0,0,6.18876721024,6.18876721024,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,520.766185421,520.713239878,520.73971265,519.304067653,0,0,1.56543509556,1.56543509556,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,520.713239878,520.556157603,520.634698741,518.621226554,0,0,4.64442164562,4.64442164562,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,520.556157603,519.990921183,520.273539393,514.312775883,0,16.7122970862,0,-16.7122970862,0.0207507417802,,,,diagnostic_missing_cp
salt_2__V04__external_hA_0p5,salt_2,V04,external_convection_hA,external_hA_0p5,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,519.990921183,519.664765873,519.827843528,514.316798328,0,9.64340871592,0,-9.64340871592,0.0207507417802,,,,diagnostic_missing_cp
