case_id,variant_id,input_family,level,sensor,baseline_prediction_K,variant_prediction_K,delta_prediction_K,runtime_temperature_allowed,fit_allowed,model_selection_allowed
salt_3,V02,cooler_hx_strength,hx_ua_1p2,TW7,528.67622546,525.108914836,-3.56731062367,false,false,false
salt_3,V02,cooler_hx_strength,hx_ua_1p2,TW8,526.857898199,523.358656133,-3.4992420657,false,false,false
salt_3,V02,cooler_hx_strength,hx_ua_1p2,TW9,526.279888137,522.793535453,-3.48635268415,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TP1,525.555244608,524.540245268,-1.01499934028,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TP2,,,,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TP3,531.055703912,530.054988182,-1.0007157303,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TP4,530.295691413,529.291289105,-1.00440230767,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TP5,529.210323677,528.203656858,-1.00666681973,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TP6,528.459570619,527.449264946,-1.01030567362,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW1,523.336062861,522.313453178,-1.02260968313,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW10,521.51394014,520.518303501,-0.995636638763,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW11,524.430978992,523.413454938,-1.01752405451,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW2,522.667076142,521.641666034,-1.0254101081,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW3,522.429638566,521.402626984,-1.02701158127,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW4,523.777716148,522.754202377,-1.02351377092,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW5,525.397155744,524.3788635,-1.01829224418,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW6,527.453150251,526.441317064,-1.01183318634,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW7,528.67622546,527.667605895,-1.00861956548,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW8,526.857898199,525.843432228,-1.01446597119,false,false,false
salt_3,V03,ambient_temperature,ambient_minus_2K,TW9,526.279888137,525.262011907,-1.0178762299,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TP1,525.555244608,526.571165338,1.01592072994,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TP2,,,,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TP3,531.055703912,532.057523183,1.00181927129,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TP4,530.295691413,531.301165373,1.0054739602,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TP5,529.210323677,530.218013157,1.00768947998,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TP6,528.459570619,529.470867887,1.01129726819,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW1,523.336062861,524.359564693,1.02350183187,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW10,521.51394014,522.510543757,0.996603617721,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW11,524.430978992,525.449435545,1.01845655307,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW2,522.667076142,523.693358578,1.02628243563,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW3,522.429638566,523.457505723,1.0278671579,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW4,523.777716148,524.802130594,1.02441444654,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW5,525.397155744,526.416411316,1.01925557239,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW6,527.453150251,528.466012285,1.01286203462,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW7,528.67622546,529.685917592,1.00969213156,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW8,526.857898199,527.873357595,1.01545939604,false,false,false
salt_3,V03,ambient_temperature,ambient_plus_2K,TW9,526.279888137,527.298724119,1.01883598224,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TP1,525.555244608,533.97331624,8.41807163155,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TP2,,,,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TP3,531.055703912,539.244657723,8.18895381135,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TP4,530.295691413,538.482839581,8.18714816867,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TP5,529.210323677,537.664984649,8.45466097112,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TP6,528.459570619,536.910894873,8.45132425385,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW1,523.336062861,531.725627986,8.38956512445,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW10,521.51394014,529.798364815,8.28442467524,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW11,524.430978992,532.829247754,8.39826876158,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW2,522.667076142,531.049968183,8.38289204094,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW3,522.429638566,530.814501015,8.38486244982,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW4,523.777716148,532.104783269,8.32706712123,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW5,525.397155744,533.667170113,8.27001436926,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW6,527.453150251,535.674189143,8.22103889212,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW7,528.67622546,536.838872131,8.16264667099,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW8,526.857898199,535.281835833,8.42393763443,false,false,false
salt_3,V04,external_convection_hA,external_hA_0p5,TW9,526.279888137,534.704107604,8.42421946681,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TP1,525.555244608,512.759001458,-12.7962431504,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TP2,,,,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TP3,531.055703912,518.685692302,-12.3700116102,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TP4,530.295691413,517.938672867,-12.3570185457,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TP5,529.210323677,516.328294788,-12.8820288894,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TP6,528.459570619,515.593386226,-12.8661843928,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW1,523.336062861,510.619559231,-12.7165036303,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW10,521.51394014,508.917340883,-12.5965992562,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW11,524.430978992,511.686930082,-12.7440489098,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW2,522.667076142,509.968505372,-12.6985707707,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW3,522.429638566,509.732949682,-12.6966888835,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW4,523.777716148,511.187855271,-12.5898608765,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW5,525.397155744,512.909443456,-12.4877122879,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW6,527.453150251,515.051257626,-12.4018926245,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW7,528.67622546,516.3826429,-12.2935825605,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW8,526.857898199,514.06038743,-12.7975107687,false,false,false
salt_3,V04,external_convection_hA,external_hA_2p0,TW9,526.279888137,513.491183942,-12.7887041948,false,false,false
salt_3,V05,radiation,radiation_on,TP1,525.555244608,525.555244608,0,false,false,false
salt_3,V05,radiation,radiation_on,TP2,,,,false,false,false
salt_3,V05,radiation,radiation_on,TP3,531.055703912,531.055703912,0,false,false,false
salt_3,V05,radiation,radiation_on,TP4,530.295691413,530.295691413,0,false,false,false
salt_3,V05,radiation,radiation_on,TP5,529.210323677,529.210323677,0,false,false,false
salt_3,V05,radiation,radiation_on,TP6,528.459570619,528.459570619,0,false,false,false
salt_3,V05,radiation,radiation_on,TW1,523.336062861,523.336062861,0,false,false,false
salt_3,V05,radiation,radiation_on,TW10,521.51394014,521.51394014,0,false,false,false
salt_3,V05,radiation,radiation_on,TW11,524.430978992,524.430978992,0,false,false,false
salt_3,V05,radiation,radiation_on,TW2,522.667076142,522.667076142,0,false,false,false
salt_3,V05,radiation,radiation_on,TW3,522.429638566,522.429638566,0,false,false,false
salt_3,V05,radiation,radiation_on,TW4,523.777716148,523.777716148,0,false,false,false
salt_3,V05,radiation,radiation_on,TW5,525.397155744,525.397155744,0,false,false,false
salt_3,V05,radiation,radiation_on,TW6,527.453150251,527.453150251,0,false,false,false
salt_3,V05,radiation,radiation_on,TW7,528.67622546,528.67622546,0,false,false,false
salt_3,V05,radiation,radiation_on,TW8,526.857898199,526.857898199,0,false,false,false
salt_3,V05,radiation,radiation_on,TW9,526.279888137,526.279888137,0,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TP1,525.555244608,525.583552589,0.0283079807801,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TP2,,,,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TP3,531.055703912,530.848871704,-0.206832207769,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TP4,530.295691413,530.122075597,-0.173615816225,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TP5,529.210323677,529.08252731,-0.127796367171,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TP6,528.459570619,528.364213754,-0.0953568648575,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW1,523.336062861,523.407260047,0.0711971856438,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW10,521.51394014,521.555908276,0.0419681365449,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW11,524.430978992,524.459687679,0.0287086868768,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW2,522.667076142,522.760301804,0.0932256614516,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW3,522.429638566,522.538831795,0.109193229763,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW4,523.777716148,523.829017814,0.051301666012,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW5,525.397155744,525.373456738,-0.0236990056292,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW6,527.453150251,527.348497777,-0.104652473553,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW7,528.67622546,528.51568918,-0.160536280367,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW8,526.857898199,526.774748762,-0.0831494373714,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_0p9,TW9,526.279888137,526.230262012,-0.0496261246319,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TP1,525.555244608,525.526189909,-0.0290546993051,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TP2,,,,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TP3,531.055703912,531.253650395,0.197946483112,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TP4,530.295691413,530.461519526,0.165828113116,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TP5,529.210323677,529.331921982,0.121598304677,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TP6,528.459570619,528.549833154,0.0902625347585,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW1,523.336062861,523.266312529,-0.0697503320597,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW10,521.51394014,521.473644871,-0.0402952687655,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW11,524.430978992,524.402138824,-0.0288401680637,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW2,522.667076142,522.576181331,-0.0908948113221,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW3,522.429638566,522.323278152,-0.106360413148,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW4,523.777716148,523.727272992,-0.0504431559998,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW5,525.397155744,525.419166431,0.0220106864754,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW6,527.453150251,527.553168943,0.100018692574,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW7,528.67622546,528.830155689,0.153930228542,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW8,526.857898199,526.937105928,0.0792077287776,false,false,false
salt_3,V07,pressure_loss_terms,major_loss_1p1,TW9,526.279888137,526.326607917,0.0467197803539,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TP1,543.600418695,543.618015534,0.0175968396508,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TP2,,,,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TP3,549.226882102,549.264727247,0.0378451456003,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TP4,548.460739154,548.495773478,0.0350343237264,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TP5,547.228015326,547.25854753,0.0305322043765,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TP6,546.47150684,546.499297793,0.0277909534171,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW1,541.242426602,541.256148874,0.0137222722452,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW10,539.340308738,539.356360909,0.0160521710679,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW11,542.35564116,542.37297779,0.0173366293598,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW2,540.553336826,540.565164665,0.0118278391699,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW3,540.327806666,540.338312103,0.0105054367535,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW4,541.706526337,539.653553264,-2.0529730731,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW5,543.34482735,543.706952112,0.362124761643,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW6,545.452524498,546.767024976,1.31450047874,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW7,546.694635326,546.728283308,0.0336479815685,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW8,544.725117864,544.751605999,0.0264881348492,false,false,false
salt_4,V01,heater_source_fraction,upstream_plus_0p10,TW9,544.162890006,544.18658806,0.0236980539348,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TP1,543.600418695,543.782079654,0.181660958956,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TP2,,,,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TP3,549.226882102,549.602958956,0.376076854041,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TP4,548.460739154,548.809822482,0.349083327406,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TP5,547.228015326,547.533754426,0.305739099644,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TP6,546.47150684,546.750930734,0.279423894063,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW1,541.242426602,541.387015312,0.14458871054,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW10,539.340308738,539.507568373,0.167259635565,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW11,542.35564116,542.534896123,0.179254963068,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW2,540.553336826,540.67976723,0.126430404674,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW3,540.327806666,540.441540094,0.113733427717,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW4,541.706526337,539.632526077,-2.07400025969,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW5,543.34482735,542.122553653,-1.22227369715,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW6,545.452524498,545.235562438,-0.216962059493,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW7,546.694635326,547.03052359,0.335888263754,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW8,544.725117864,544.992150823,0.267032959258,false,false,false
salt_4,V01,heater_source_fraction,downstream_plus_0p10,TW9,544.162890006,544.403123409,0.240233402862,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TP1,543.600418695,547.775418363,4.17499966774,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TP2,,,,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TP3,549.226882102,553.300730518,4.07384841658,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TP4,548.460739154,552.514574533,4.053835379,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TP5,547.228015326,551.222679049,3.9946637228,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TP6,546.47150684,550.446693336,3.9751864961,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW1,541.242426602,545.358331134,4.11590453215,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW10,539.340308738,501.320428996,-38.0198797419,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW11,542.35564116,546.501350959,4.14570979881,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW2,540.553336826,544.651236165,4.09789933896,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW3,540.327806666,544.419026656,4.09121999008,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW4,541.706526337,545.772134783,4.06560844576,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW5,543.34482735,547.392632839,4.04780548919,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW6,545.452524498,549.493824227,4.04129972907,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW7,546.694635326,550.70798429,4.01334896319,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW8,544.725117864,548.660766935,3.9356490714,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_0p8,TW9,544.162890006,548.083320321,3.92043031458,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TP1,543.600418695,539.825293666,-3.77512502922,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TP2,,,,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TP3,549.226882102,545.545215157,-3.68166694523,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TP4,548.460739154,544.796454048,-3.6642851057,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TP5,547.228015326,543.615834315,-3.61218101062,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TP6,546.47150684,542.876250007,-3.59525683276,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW1,541.242426602,537.519550775,-3.72287582737,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW10,539.340308738,573.454929958,34.1146212205,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW11,542.35564116,538.606786957,-3.74885420347,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW2,540.553336826,536.846223257,-3.70711356909,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW3,540.327806666,536.626398004,-3.70140866245,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW4,541.706526337,538.028764713,-3.67776162383,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW5,543.34482735,539.68401945,-3.66080790049,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW6,545.452524498,541.798634201,-3.65389029685,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW7,546.694635326,543.066480644,-3.62815468259,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW8,544.725117864,541.165165009,-3.55995285466,false,false,false
salt_4,V02,cooler_hx_strength,hx_ua_1p2,TW9,544.162890006,540.616017678,-3.5468723282,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TP1,543.600418695,542.619336797,-0.9810818975,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TP2,,,,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TP3,549.226882102,548.257425884,-0.969456217938,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TP4,548.460739154,547.488133513,-0.972605641151,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TP5,547.228015326,546.253643038,-0.974372287736,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TP6,546.47150684,545.49402253,-0.977484309546,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW1,541.242426602,540.254151083,-0.988275518488,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW10,539.340308738,538.376899539,-0.963409198396,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW11,542.35564116,541.37177378,-0.983867380431,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW2,540.553336826,539.562593009,-0.990743816476,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW3,540.327806666,539.33575417,-0.992052496171,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW4,541.706526337,540.717319876,-0.98920646118,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW5,543.34482735,542.359871909,-0.984955440735,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW6,545.452524498,544.473026209,-0.979498288987,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW7,546.694635326,545.717693764,-0.976941562302,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW8,544.725117864,543.74334665,-0.981771213733,false,false,false
salt_4,V03,ambient_temperature,ambient_minus_2K,TW9,544.162890006,543.178302111,-0.984587895124,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TP1,543.600418695,544.582391336,0.981972641456,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TP2,,,,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TP3,549.226882102,550.19737208,0.97048997845,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TP4,548.460739154,549.43435487,0.973615715621,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TP5,547.228015326,548.203355143,0.975339816948,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TP6,546.47150684,547.44993563,0.978428789598,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW1,541.242426602,542.23157154,0.989144938432,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW10,539.340308738,540.304644396,0.964335657793,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW11,542.35564116,543.340407984,0.984766824146,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW2,540.553336826,541.544935312,0.991598485827,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW3,540.327806666,541.320701437,0.992894770869,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW4,541.706526337,542.696610513,0.990084175616,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW5,543.34482735,544.330708862,0.985881512226,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW6,545.452524498,546.432999429,0.980474930971,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW7,546.694635326,547.672587743,0.977952416675,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW8,544.725117864,545.707835152,0.982717287759,false,false,false
salt_4,V03,ambient_temperature,ambient_plus_2K,TW9,544.162890006,545.148399189,0.985509183134,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TP1,543.600418695,552.324519362,8.72410066707,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TP2,,,,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TP3,549.226882102,557.739238776,8.51235667385,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TP4,548.460739154,556.969865174,8.5091260203,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TP5,547.228015326,555.994146814,8.76613148761,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TP6,546.47150684,555.232996285,8.76148944466,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW1,541.242426602,549.937392346,8.69496574366,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW10,539.340308738,547.933160021,8.59285128264,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW11,542.35564116,551.061016355,8.70537519503,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW2,540.553336826,549.24076702,8.6874301945,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW3,540.327806666,549.016558837,8.68875217076,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW4,541.706526337,550.341801624,8.6352752866,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW5,543.34482735,551.928141536,8.58331418577,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW6,545.452524498,553.992075529,8.53955103101,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW7,546.694635326,555.179942739,8.48530741313,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW8,544.725117864,553.459895061,8.73477719719,false,false,false
salt_4,V04,external_convection_hA,external_hA_0p5,TW9,544.162890006,552.896482013,8.73359200705,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TP1,543.600418695,530.347010734,-13.2534079609,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TP2,,,,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TP3,549.226882102,536.369745512,-12.8571365902,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TP4,548.460739154,535.619118113,-12.8416210415,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TP5,547.228015326,533.879849782,-13.3481655437,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TP6,546.47150684,533.141455634,-13.3300512059,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW1,541.242426602,528.072728991,-13.1696976107,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW10,539.340308738,526.282753788,-13.0575549495,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW11,542.35564116,529.155319715,-13.2003214454,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW2,540.553336826,527.403159605,-13.1501772205,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW3,540.327806666,527.180577321,-13.1472293449,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW4,541.706526337,528.658629431,-13.0478969057,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW5,543.34482735,530.390474902,-12.9543524478,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW6,545.452524498,532.574869991,-12.8776545062,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW7,546.694635326,533.918246135,-12.776389191,false,false,false
salt_4,V04,external_convection_hA,external_hA_2p0,TW8,544.725117864,531.465519042,-13.2595988219,false,false,false
