case_key,case_id,run_class,patch,root_Q_W,expected_Q_W,root_matches_expected,latest_restart_time_s,latest_restart_T_path,restart_processor_block_count,restart_Q_value_counts_json,restart_type_counts_json,restart_all_processors_have_expected_Q
salt3_jin_lo5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-17.1909442294,-17.1909442294,True,9389.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/9389/T,64,"{""-17.1909442"": 64}","{""externalTemperature"": 64}",True
salt3_jin_lo5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,9389.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/9389/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_lower_04_straight,104.125,104.125,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""104.125"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_lower_05_straight,104.125,104.125,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""104.125"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_lower_06_straight,104.125,104.125,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""104.125"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_04_reducer,-19.0005173062,-19.0005173062,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""-19.0005173"": 64}","{""externalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_05_cooler,-120.307085995,-120.307085995,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""-120.307086"": 64}","{""externalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-19.0005173062,-19.0005173062,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""-19.0005173"": 64}","{""externalTemperature"": 64}",True
salt3_jin_hi5q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,7639.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7639/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_lower_04_straight,109.083333333333,109.08333333333333,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""109.083333"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_lower_05_straight,109.083333333333,109.08333333333333,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""109.083333"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_lower_06_straight,109.083333333333,109.08333333333333,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""109.083333"": 64}","{""rcExternalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_04_reducer,-19.9053038446,-19.9053038446,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""-19.9053038"": 64}","{""externalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_05_cooler,-126.035994852,-126.035994852,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""-126.035995"": 64}","{""externalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-19.9053038446,-19.9053038446,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""-19.9053038"": 64}","{""externalTemperature"": 64}",True
salt3_jin_hi10q_corrected,salt_3,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,7637.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt3_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/processors64/7637/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_04_straight,101.28,101.27999999999999,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""101.28"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_05_straight,101.28,101.27999999999999,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""101.28"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_06_straight,101.28,101.27999999999999,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""101.28"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_04_reducer,-18.4852073453,-18.4852073453,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""-18.4852073"": 64}","{""externalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_05_cooler,-115.333718843,-115.333718843,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""-115.333719"": 64}","{""externalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-18.4852073453,-18.4852073453,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""-18.4852073"": 64}","{""externalTemperature"": 64}",True
salt4_jin_lo10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,11655.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11655/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_04_straight,106.906666666667,106.90666666666668,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""106.906667"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_05_straight,106.906666666667,106.90666666666668,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""106.906667"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_06_straight,106.906666666667,106.90666666666668,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""106.906667"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_04_reducer,-19.5121633089,-19.5121633089,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""-19.5121633"": 64}","{""externalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_05_cooler,-121.741147668,-121.741147668,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""-121.741148"": 64}","{""externalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-19.5121633089,-19.5121633089,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""-19.5121633"": 64}","{""externalTemperature"": 64}",True
salt4_jin_lo5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,11695.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11695/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_04_straight,118.16,118.16000000000001,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""118.16"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_05_straight,118.16,118.16000000000001,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""118.16"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_06_straight,118.16,118.16000000000001,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""118.16"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_04_reducer,-21.5660752362,-21.5660752362,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""-21.5660752"": 64}","{""externalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_05_cooler,-134.556005317,-134.556005317,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""-134.556005"": 64}","{""externalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-21.5660752362,-21.5660752362,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""-21.5660752"": 64}","{""externalTemperature"": 64}",True
salt4_jin_hi5q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,11399.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11399/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_04_straight,123.786666666667,123.78666666666668,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""123.786667"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_05_straight,123.786666666667,123.78666666666668,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""123.786667"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_lower_06_straight,123.786666666667,123.78666666666668,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""123.786667"": 64}","{""rcExternalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_04_reducer,-22.5930311998,-22.5930311998,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""-22.5930312"": 64}","{""externalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_05_cooler,-140.963434142,-140.963434142,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""-140.963434"": 64}","{""externalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_upper_06_reducer,-22.5930311998,-22.5930311998,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""-22.5930312"": 64}","{""externalTemperature"": 64}",True
salt4_jin_hi10q_corrected,salt_4,corrected_salt_q_perturbation,pipeleg_left_04_test_section,37.0,37.0,True,11536.0,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/processors64/11536/T,64,"{""37"": 64}","{""rcExternalTemperature"": 64}",True
