case_slug,fluid,group,series,unit,representative,n_total,t_first,t_last,n_window,t_start,t_end,dt_median,window_seconds,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,fit_n,fit_slope,fit_intercept,fit_r2,fit_slope_se,fit_t_stat,osc_mean,osc_minimum,osc_maximum,osc_peak_to_peak,osc_rmse_about_mean,osc_var_about_mean,osc_rmse_about_trend,osc_var_about_trend,osc_cov,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_naive,unc_rel_sem_corrected
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 36 (-0 0.75394 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013974069682560334,263.0261435370179,False,True,301,-0.00020998623880660844,452.5357647041116,0.9998277247462296,1.59405793693107e-07,-1317.3061903313283,450.80547809634515,450.774489,450.83758,0.0630909999999858,0.018247430694687847,0.0003329687269574362,0.0002395042211198165,5.7362271934209953e-08,4.047739342419447e-05,63.578405568403475,4.734311867512258,0.0010517644200140207,0.00838635594246218,2.333078170335011e-06,1.8603047988405026e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 37 (0.010497 0.75394 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001365834694612234,246.65561334885558,False,True,301,-0.00020386257332071409,449.4556253450265,0.9998041026932089,1.6502839775270527e-07,-1235.3181397676888,447.77579774086377,447.745701,447.807071,0.061370000000010805,0.017715504330397747,0.0003138390936803413,0.00024795207847029516,6.14802332177394e-08,3.956333598148161e-05,56.15040318917861,5.360602647605016,0.0010211046940839142,0.007651502283752148,2.2803927752139177e-06,1.7087797782630973e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 38 (-0 0.75394 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00014033397699821033,250.63061745983862,False,True,301,-0.00021049149105632905,451.71419582982594,0.9998102661140923,1.6769210070236457e-07,-1255.226037330934,449.9797459435218,449.948694,450.011981,0.06328700000000254,0.018291495917063177,0.0003345788228839388,0.0002519542422905196,6.348094020818985e-08,4.0649598302940045e-05,62.34031344383655,4.828336326399386,0.0010543042972071353,0.008324352596269893,2.3430038945340973e-06,1.8499393964533475e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 39 (-0.010497 0.75394 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001105933357040102,345.44034217866994,False,True,301,-0.000168659307385989,458.90187938389033,0.9999001136680414,9.748761419775254e-08,-1730.058826179349,457.5121266910298,457.487161,457.537845,0.05068399999998974,0.014655663317978893,0.00021478846728995206,0.00014647331546940837,2.1454432144600823e-08,3.2033387669910343e-05,52.81457279201236,5.699184601669693,0.0008447383901582489,0.006139020975701213,1.8463737699541314e-06,1.341826941310139e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 4 (0.282856 0.890185 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001268853644877107,306.33489004641973,False,True,301,-0.0001898639849507849,450.4672799270242,0.9998729872070468,1.2375373434377928e-07,-1534.2081267895799,448.90280069102977,448.874725,448.931651,0.05692599999997583,0.016498469180999162,0.00027219948531637914,0.00018593766931544853,3.457281687046109e-08,3.675287647036693e-05,52.09202727470821,5.778235475702862,0.0009509559542716555,0.006863506221461041,2.1184005820586944e-06,1.5289515260086438e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 40 (0.604664 0.763421 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013537611568801555,305.8653078722458,False,True,301,-0.00020107627862973597,447.2515975790987,0.999872596962576,1.3126314421583233e-07,-1531.8563320341607,445.59472904318966,445.565056,445.625372,0.06031600000000026,0.017472778917252012,0.00030529800309116634,0.0001972204170801761,3.889589291327861e-08,3.9212265716811134e-05,56.40452041572814,5.33645172020765,0.0010071142338568637,0.007563724286170037,2.260157421564222e-06,1.697444739171705e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 41 (0.604664 0.752924 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00014921806507708273,293.4231336803097,False,True,301,-0.00021042675276671771,424.7927853364855,0.9998615647370007,1.4319201059486913e-07,-1469.5425526363672,423.05886889368776,423.027862,423.090924,0.06306199999994533,0.018285401134779625,0.0003343558946598,0.00021514331551920015,4.62866462125941e-08,4.322188347592505e-05,54.818490219949375,5.490848047662229,0.001053952999796512,0.007803416353240984,2.491267947065221e-06,1.8445225775900085e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 42 (0.604664 0.763421 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.000135375862213155,305.97250005168615,False,True,301,-0.0002010759024003871,447.251595057042,0.9998726862024829,1.3121691292344212e-07,-1532.393179511119,445.5947296212628,445.565056,445.625373,0.060316999999997734,0.01747274544459192,0.0003052968333715077,0.00019715095542875962,3.8868499226472765e-08,3.9212190546874364e-05,56.38446171054196,5.338350156559592,0.0010071123045248106,0.007562364764796272,2.2601530888410974e-06,1.697139634309403e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 43 (0.604664 0.773917 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013165100704676128,304.168398571003,False,True,301,-0.00019771417614572706,452.17074572506203,0.9998711716565912,1.2978840727404707e-07,-1523.3577504981267,450.54158091362126,450.512343,450.571644,0.05930100000000493,0.017180636992099436,0.0002951742874542956,0.00019500465243062453,3.8026814469588674e-08,3.813329938883786e-05,55.627221630149656,5.411019842070624,0.0009902754532301026,0.007385836654177916,2.1979668363172904e-06,1.6393240861810582e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 5 (0.282856 0.879688 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013690443361392979,263.0616060532586,False,True,301,-0.00020381640843985613,448.30430016235505,0.9998277711828811,1.547012638975206e-07,-1317.483796220767,446.6248529568106,446.59461,446.655826,0.061216000000001713,0.017711282997477422,0.00031368954541673285,0.00023243575316565822,5.4026379349686794e-08,3.9655838407161214e-05,45.11160808638533,6.672340285977119,0.0010208613804993927,0.006856633384847556,2.28572452639153e-06,1.5352108910765438e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 6 (0.282856 0.890185 0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001268845967085926,306.55401488294825,False,True,301,-0.0001898628333810107,450.46726403277415,0.9998731686966404,1.2366452510468354e-07,-1535.3055633399267,448.9027942857146,448.874719,448.931644,0.056924999999978354,0.016498367616567713,0.00027219613401141025,0.00018580363410360766,3.452299044610732e-08,3.675265074439912e-05,52.033433632173924,5.784742212627731,0.0009509501001951488,0.006859602836642114,2.118387571430207e-06,1.5280820088360067e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 7 (0.282856 0.900681 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00011489101698515265,290.1846972560422,False,True,301,-0.00017350711887526463,454.48631725753864,0.999858458084135,1.1938643299609662e-07,-1453.323585611587,453.0566185980065,453.030868,453.082924,0.05205599999999322,0.015077228325345261,0.00022732281397459347,0.0001793758807917138,3.2175706609803115e-08,3.327890534300563e-05,43.82976192159833,6.867479694241138,0.0008690369932267878,0.005753376826105706,1.918164215139471e-06,1.2699023896637146e-05
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 8 (0.887519 0.534132 -0.010497),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013300135329086412,36.34171804811192,False,True,301,-0.0001975527561549629,447.2310212954346,0.9910549579392024,1.085400014904169e-06,-182.00917029875387,445.60318658471766,445.572917,445.635297,0.06237999999996191,0.01724279638090838,0.0002973140270334671,0.0016307932048789846,2.65948647707947e-06,3.8695406361575006e-05,4.63514140879814,64.93868761558392,0.000993858260838085,0.002139715072564253,2.230366143598333e-06,4.801839701739773e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,probe 9 (0.877023 0.534132 0),K,False,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.0001540854422399199,29.016154072797224,False,True,301,-0.00022786173725550086,445.5179414325935,0.9860392083778182,1.5679916307960818e-06,-145.32076114450538,443.6403607176082,443.605656,443.675566,0.06990999999999303,0.01993874356256661,0.0003975534948537914,0.002355878074163408,5.550161500323889e-06,4.4943484245470355e-05,4.924575965293903,61.12201377769508,0.0011492500730525394,0.0025503451565478006,2.590499365733036e-06,5.74867704196819e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,wall_temperature,wall T (spatial mean),K,True,476,7915.0,8390.0,301,8090.0,8390.0,1.0,300.0,steady,0.00013243659320166172,59.95453216419211,False,True,301,-0.00019815465400295607,450.49964273104416,0.9966946788653048,6.599247905195417e-07,-300.2685409756376,448.8668483820598,448.8378052272728,448.8973849772727,0.05957974999989801,0.01724632964543149,0.0002974358862388891,0.0009915246446771746,9.831211210021972e-07,3.842192781132283e-05,4.651115856969513,64.71565302957642,0.0009940619148195188,0.0021438382436667724,2.214603102017033e-06,4.776111783247606e-06
modern_runs__2026-07-01_insulation_truesteady__salt2_jin_loins_hiH__salt2_jin_loins_hiH,salt2,heat,total_Q,W,True,475,7916.0,8390.0,301,8090.0,8390.0,1.0,300.0,not steady (drifting),0.0885466185837104,8.38585531041097,False,True,301,0.0002622893634903523,-3.049912733898044,0.8550573855625128,6.2451877492999135e-06,41.9986354324984,-0.8886483787375413,-0.940263,-0.835944,0.10431899999999994,0.024646572017666197,0.0006074535122220063,0.009383277690161989,8.804590021069172e-05,0.027734897859916608,4.558498417875772,66.03051540385613,0.0014206047940240128,0.0030330821984545222,0.0015986129362461625,0.00341314098019677
