source_id,case_label,paper_class,checkpoint_case_key,checkpoint_lane,retained_window_status,package_root,requested_time_count,span_name,streamwise_bin_index,time_sample_count,loop_s_mid_m,loop_s_fraction,streamwise_bin_length_m,mean_wall_heat_w,mean_wall_heat_abs_w,mean_wall_heat_per_length_w_m,mean_wall_heat_abs_per_length_w_m,mean_cumulative_wall_heat_w,mean_cumulative_wall_heat_abs_w
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,3,4,1.844616757157827,0.5001366457746669,0.009934375514244828,-0.28001955471165696,0.28001955471165696,-28.186930754745376,28.186930754745376,188.30351069197985,242.73589997215015
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,4,4,1.8545511326720714,0.5028301837295187,0.009934375514244835,-0.2797488716939271,0.2797488716939271,-28.15968364521726,28.15968364521726,188.02376182028593,243.01564884384402
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,5,4,1.8644855081863163,0.5055237216843707,0.009934375514244836,-0.27802618685618363,0.27802618685618363,-27.98627719050117,27.98627719050117,187.74573563342975,243.29367503070023
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,6,4,1.8744198837005612,0.5082172596392224,0.00993437551424482,-0.28011477652052685,0.28011477652052685,-28.196515837243368,28.196515837243368,187.46562085690925,243.57378980722075
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,7,4,1.8843542592148057,0.5109107975940743,0.009934375514244836,-0.2784610764654287,0.2784610764654287,-28.030053430751153,28.030053430751153,187.1871597804438,243.85225088368617
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,8,4,1.8942886347290506,0.5136043355489263,0.009934375514244836,-0.276889029233274,0.276889029233274,-27.87181024476522,27.87181024476522,186.91027075121053,244.12913991291947
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,9,4,1.9042230102432955,0.5162978735037781,0.009934375514244836,-0.2767511467722213,0.2767511467722213,-27.8579309162805,27.8579309162805,186.63351960443833,244.40589105969167
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,10,4,1.9141573857575405,0.5189914114586299,0.009934375514244823,-0.2767143960207553,0.2767143960207553,-27.854231564326994,27.854231564326994,186.35680520841754,244.68260545571243
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,11,4,1.9240917612717856,0.5216849494134818,0.009934375514244836,-0.27679084680178767,0.27679084680178767,-27.861927144277878,27.861927144277878,186.08001436161578,244.9593963025142
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,12,4,1.93402613678603,0.5243784873683337,0.009934375514244836,-0.2675593218306192,0.2675593218306192,-26.93267648751224,26.93267648751224,185.81245503978516,245.22695562434484
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,13,4,1.943960512300275,0.5270720253231856,0.009934375514244836,-0.2879554524845113,0.2879554524845113,-28.98576282642164,28.98576282642164,185.52449958730065,245.51491107682932
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,14,4,1.95389488781452,0.5297655632780375,0.009934375514244809,-0.27831230312357275,0.27831230312357275,-28.015077819889466,28.015077819889466,185.2461872841771,245.7932233799529
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,15,4,1.9638292633287646,0.5324591012328893,0.009934375514244864,-0.2770308050426,0.2770308050426,-27.886081479944725,27.886081479944725,184.96915647913448,246.07025418499552
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,16,4,1.9737636388430095,0.5351526391877413,0.009934375514244809,-0.27679442217148725,0.27679442217148725,-27.862287043065194,27.862287043065194,184.69236205696296,246.34704860716698
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,17,4,1.9836980143572542,0.5378461771425931,0.009934375514244864,-0.2752104471682918,0.2752104471682918,-27.702843200729486,27.702843200729486,184.41715160979467,246.6222590543353
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,18,4,1.9936323898714992,0.540539715097445,0.009934375514244809,-0.27614584407200166,0.27614584407200166,-27.797000795474126,27.797000795474126,184.14100576572267,246.8984048984073
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,19,4,2.0035667653857443,0.543233253052297,0.009934375514244864,-0.2758549093922253,0.2758549093922253,-27.76771514190076,27.76771514190076,183.86515085633047,247.17425980779953
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,20,4,2.013501140899989,0.5459267910071486,0.009934375514244809,-0.27565156112473027,0.27565156112473027,-27.74724598737747,27.74724598737747,183.58949929520574,247.44991136892426
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,21,4,2.0234355164142337,0.5486203289620006,0.009934375514244809,-0.27542242419448637,0.27542242419448637,-27.724180931107412,27.724180931107412,183.31407687101125,247.72533379311875
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,22,4,2.033369891928479,0.5513138669168528,0.009934375514244864,-0.27530474199647803,0.27530474199647803,-27.712334972814304,27.712334972814304,183.03877212901477,248.00063853511523
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,23,4,2.043304267442723,0.5540074048717043,0.009934375514244809,-0.27522837244634873,0.27522837244634873,-27.704647569613343,27.704647569613343,182.7635437565684,248.27586690756158
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,24,4,2.053238642956968,0.5567009428265564,0.00993437551424487,-0.6190821639191587,0.6190821639191587,-62.31716961287187,62.31716961287187,182.14446159264924,248.89494907148074
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,25,4,2.0631730184712134,0.559394480781408,0.009934375514244809,-1.9628029517189935,1.9628029517189935,-197.57688330832156,197.57688330832156,180.18165864093024,250.85775202319974
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,26,4,2.0731073939854574,0.5620880187362602,0.009934375514244809,-1.9718900005497706,1.9718900005497706,-198.49159091301672,198.49159091301672,178.2097686403805,252.82964202374947
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,27,4,2.0830417694997028,0.564781556691112,0.009934375514244864,-1.9628029520703838,1.9628029520703838,-197.5768833436916,197.5768833436916,176.24696568831013,254.79244497581988
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,28,4,2.0929761450139477,0.5674750946459638,0.009934375514244864,-1.9900641038835651,1.9900641038835651,-200.32100669337692,200.32100669337692,174.25690158442654,256.78250907970346
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,29,4,2.1029105205281926,0.5701686326008155,0.009934375514244809,-1.9628029485452576,1.9628029485452576,-197.57688298885145,197.57688298885145,172.29409863588128,258.7453120282487
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,30,4,2.1128448960424366,0.5728621705556673,0.009934375514244809,-1.9628029545016374,1.9628029545016374,-197.5768835884241,197.5768835884241,170.3312956813797,260.7081149827503
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,31,4,2.122779271556682,0.5755557085105196,0.009934375514244864,-1.9628029479668962,1.9628029479668962,-197.57688293063217,197.57688293063217,168.36849273341278,262.6709179307172
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,32,4,2.1327136470709274,0.5782492464653713,0.009934375514244809,-1.7447137339187833,1.7447137339187833,-175.62389617918654,175.62389617918654,166.623778999494,264.41563166463595
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,33,4,2.1426480225851723,0.5809427844202231,0.009934375514244864,-3.7914295051088263,3.7914295051088263,-381.64749255474686,381.64749255474686,162.83234949438514,268.20706116974486
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,34,4,2.152582398099416,0.5836363223750749,0.009934375514244809,-4.02000781573353,4.02000781573353,-404.6563178500026,404.6563178500026,158.81234167865165,272.2270689854784
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,35,4,2.1625167736136612,0.5863298603299267,0.009934375514244809,-4.020007823520253,4.020007823520253,-404.65631863381867,404.65631863381867,154.7923338551314,276.24707680899866
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,36,4,2.1724511491279066,0.589023398284779,0.009934375514244864,-4.020007816937129,4.020007816937129,-404.6563179711553,404.6563179711553,150.77232603819425,280.2670846259358
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,37,4,2.182385524642152,0.5917169362396307,0.009934375514244864,-4.020007823001553,4.020007823001553,-404.65631858160367,404.65631858160367,146.7523182151927,284.28709244893736
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,38,4,2.1923199001563956,0.5944104741944826,0.009934375514244809,-4.020007818790024,4.020007818790024,-404.656318157671,404.656318157671,142.73231039640268,288.3071002677274
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,39,4,2.2022542756706405,0.5971040121493343,0.009934375514244809,-4.020007821255476,4.020007821255476,-404.65631840584484,404.65631840584484,138.71230257514722,292.32710808898287
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,40,4,2.212188651184886,0.5997975501041861,0.009934375514244864,-3.573340282346819,3.573340282346819,-359.69450492615465,359.69450492615465,135.13896229280041,295.9004483713296
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,41,4,2.222123026699131,0.6024910880590384,0.009934375514244809,-4.020007823434473,4.020007823434473,-404.656318625184,404.656318625184,131.11895446936595,299.92045619476414
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,42,4,2.232057402213375,0.6051846260138901,0.009934375514244864,-4.020007819583791,4.020007819583791,-404.6563182375698,404.6563182375698,127.09894664978215,303.94046401434787
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,43,4,2.24199177772762,0.607878163968742,0.009934375514244809,-4.02000782131828,4.02000782131828,-404.6563184121667,404.6563184121667,123.07893882846388,307.9604718356662
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,44,4,2.251926153241865,0.6105717019235937,0.009934375514244809,-4.0200078237470835,4.0200078237470835,-404.65631865665154,404.65631865665154,119.0589310047168,311.98047965941333
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,45,4,2.2618605287561087,0.6132652398784455,0.009934375514244864,-4.02000781381442,4.02000781381442,-404.65631765682156,404.65631765682156,115.03892319090238,316.00048747322774
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,46,4,2.271794904270354,0.6159587778332978,0.009934375514244864,-4.020007825882116,4.020007825882116,-404.65631887156286,404.65631887156286,111.01891536502026,320.0204952991098
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,47,4,2.2817292797845994,0.6186523157881495,0.009934375514244809,-4.020007815146751,4.020007815146751,-404.656317790937,404.656317790937,106.99890754987351,324.0405031142566
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,48,4,2.2916636552988447,0.6213458537430013,0.009934375514244809,-3.573340291646607,3.573340291646607,-359.6945058622787,359.6945058622787,103.4255672582269,327.61384340590314
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,49,4,2.301598030813088,0.624039391697853,0.009934375514244809,-4.020007815024922,4.020007815024922,-404.65631777867367,404.65631777867367,99.40555944320198,331.63385122092814
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,50,4,2.3115324063273333,0.6267329296527049,0.009934375514244809,-4.020007825139463,4.020007825139463,-404.6563187968092,404.6563187968092,95.38555161806252,335.6538590460676
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,51,4,2.3214667818415786,0.6294264676075572,0.00993437551424492,-4.0200078149474425,4.0200078149474425,-404.65631777087003,404.65631777087003,91.36554380311507,339.6738668610151
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,52,4,2.331401157355824,0.6321200055624089,0.009934375514244809,-4.020007824448321,4.020007824448321,-404.65631872723844,404.65631872723844,87.34553597866676,343.69387468546336
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,53,4,2.3413355328700676,0.6348135435172607,0.009934375514244809,-4.020007817687366,4.020007817687366,-404.65631804667686,404.65631804667686,83.32552816097939,347.7138825031507
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,54,4,2.3512699083843125,0.6375070814721124,0.00993437551424492,-4.0200078241593165,4.0200078241593165,-404.65631869814257,404.65631869814257,79.30552033682007,351.7338903273101
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,55,4,2.361204283898558,0.6402006194269643,0.009934375514244698,-4.020007817313938,4.020007817313938,-404.6563180090919,404.6563180090919,75.28551251950613,355.75389814462403
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,56,4,2.371138659412803,0.6428941573818164,0.00993437551424492,-3.5733402883079126,3.5733402883079126,-359.69450552619975,359.69450552619975,71.71217223119821,359.32723843293195
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,57,4,2.381073034927047,0.6455876953366683,0.009934375514244809,-4.020007817071355,4.020007817071355,-404.6563179846688,404.6563179846688,67.69216441412685,363.3472462500033
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,58,4,2.391007410441292,0.6482812332915201,0.009934375514244809,-4.020007825351226,4.020007825351226,-404.65631881812544,404.65631881812544,63.67215658877562,367.3672540753545
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,59,4,2.4009417859555375,0.6509747712463718,0.00993437551424492,-2.648537903602989,2.648537903602989,-266.6033612082859,266.6033612082859,61.023618685172636,370.0157919789575
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,60,4,2.4108761614697825,0.6536683092012237,0.009934375514244698,-1.9628029534816744,1.9628029534816744,-197.57688348575624,197.57688348575624,59.06081573169096,371.9785949324392
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,61,4,2.4208105369840265,0.6563618471560758,0.00993437551424492,-1.9628029502938553,1.9628029502938553,-197.5768831648641,197.5768831648641,57.0980127813971,373.941397882733
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,62,4,2.4307449124982714,0.6590553851109276,0.00993437551424492,-1.9628029506445541,1.9628029506445541,-197.57688320016567,197.57688320016567,55.13520983075255,375.90420083337756
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,63,4,2.4406792880125168,0.6617489230657795,0.009934375514244698,-1.8719324460434452,1.8719324460434452,-188.42980551312155,188.42980551312155,53.263277384709106,377.77613327942106
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,64,4,2.4506136635267617,0.6644424610206312,0.00993437551424492,-1.962802949603517,1.962802949603517,-197.57688309537426,197.57688309537426,51.30047443510559,379.7389362290246
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,65,4,2.4605480390410057,0.667135998975483,0.009934375514244698,-1.9718900015268617,1.9718900015268617,-198.4915910113735,198.4915910113735,49.32858443357873,381.71082623055145
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,66,4,2.470482414555251,0.6698295369303352,0.00993437551424492,-1.9628029535654197,1.9628029535654197,-197.5768834941817,197.5768834941817,47.36578148001331,383.67362918411686
viscosity_screening_salt_test_2_jin_coarse_mesh,Salt 2 Jin,paper-grade,salt2_cont,continuation,checkpoint_full_window_20,tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh,4,upper_leg,67,4,2.4804167900694956,0.6725230748851868,0.00993437551424492,-1.2702701389110327,1.2702701389110327,-127.86612878580942,127.86612878580942,46.09551134110228,384.94389932302784
