source_id,case_id,run_class,case_root,patch_name,role,role_group,bc_type,parent_span,one_d_segment,one_d_segment_mapping_status,area_m2,h_W_m2K,Ta_K,Tsur_K,emissivity,thicknessLayers,thickness_total_m,kappaLayerCoeffs,wall_layer_metadata_status,imposed_Q_W,realized_wallHeatFlux_W,realized_wallHeatFlux_mean_W_m2,wallHeatFlux_source_path,wallHeatFlux_sample_time_s,boundary_dictionary_path,radiation_metadata_status,fit_use_status,notes
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_02_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.005436027,3.7684020378678422,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-2.237592532,-411.6227641,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_03_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.000660878,7.064961950178061,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.290913716,-440.1924529,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_04_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.015262139,4.043882308607297,299.19,299.19,0.95,(0.001651 0.003175 0.035559999999999994),0.040386,((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,88.56666666666666,80.96440661,5304.918572,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_05_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.015262139,4.075095582961407,299.19,299.19,0.95,(0.001651 0.003175 0.035559999999999994),0.040386,((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,88.56666666666666,81.13614248,5316.170985,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_06_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.015262139,3.8932959282015895,299.19,299.19,0.95,(0.001651 0.003175 0.035559999999999994),0.040386,((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,88.56666666666666,81.41854849,5334.674681,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_07_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.000660878,6.884235880801226,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.237322177,-359.1010845,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_08_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.005436027,3.6236459846780718,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-1.946539246,-358.0812204,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_lower_09_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,mapped_to_1d_segment,0.002184983,3.651696012772319,299.19,299.19,0.95,(0.006096001 0.035559999999999994),0.041656001,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.917240977,-419.7931157,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_right_01_lower,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,right_leg,downcomer,mapped_to_1d_segment,0.021145,3.419742372264185,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-7.643655537,-361.4876049,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_right_02_middle,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,right_leg,downcomer,mapped_to_1d_segment,0.021145,3.4301671600008032,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-7.687792054,-363.5749313,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_right_03_upper,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,right_leg,downcomer,mapped_to_1d_segment,0.021145,3.4217493085645176,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-7.785866222,-368.2131042,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_01_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.007621011,3.6771932359460693,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-2.773769908,-363.9635309,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_02_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.000660878,6.940052046116287,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.238002249,-360.1301272,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_03_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.008003951,4.153537267146352,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-2.933276659,-366.4785649,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_04_reducer,cooler,intended_cooler_removal,externalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.005784004,,,,,,,,no_wall_layer_metadata,-16.13860204279952,-16.138602,-2790.212822,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,no_emissivity_metadata,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_05_cooler,cooler,intended_cooler_removal,externalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.018210507,,,,,,,,no_wall_layer_metadata,-104.07353581998868,-104.073536,-5715.026761,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,no_emissivity_metadata,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_06_reducer,cooler,intended_cooler_removal,externalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.005784004,,,,,,,,no_wall_layer_metadata,-16.13860204279952,-16.138602,-2790.212823,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,no_emissivity_metadata,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_07_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.008003951,4.136962230293746,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-3.155147774,-394.1987622,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_08_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.000660878,6.945156523353788,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.264552505,-400.3043159,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,pipeleg_upper_09_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upper_leg,cooling_branch,mapped_to_1d_segment,0.007621011,3.7005467209112615,299.19,299.19,0.95,(0.001651 0.035559999999999994),0.037211,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-3.003197713,-394.0681745,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5398/wallHeatFlux.dat,7915,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,junction_lower_left,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,mapped_to_grouped_junction_diagnostic,0.002924521,4.430053787713603,299.78999999999996,299.78999999999996,0.95,(0.006096001 0.035559999999999994),0.041656001,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-1.333872702,-456.0995935,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat,7618,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,junction_lower_left_left_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,mapped_to_grouped_junction_diagnostic,0.002183347,3.7298904334527156,299.78999999999996,299.78999999999996,0.95,(0.006096001 0.035559999999999994),0.041656001,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.987019102,-452.0669637,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat,7618,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,junction_lower_left_left_step,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,mapped_to_grouped_junction_diagnostic,,,,,,,,,no_wall_layer_metadata,,0,0,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat,7618,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,no_emissivity_metadata,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,junction_lower_left_left_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,mapped_to_grouped_junction_diagnostic,0.000505262,80.28924498719647,299.78999999999996,,,,,,h_only,,-5.417875854,-10722.91089,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat,7618,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,no_emissivity_metadata,validation_diagnostic,native_solver_outputs_read_only
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,junction_lower_left_lower_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,mapped_to_grouped_junction_diagnostic,0.001910429,5.814527160888802,299.78999999999996,299.78999999999996,0.95,(0.006096001 0.035559999999999994),0.041656001,((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),h_and_layers_present,,-0.302599946,-158.3937375,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/postProcessing/wallHeatFlux/5287/wallHeatFlux.dat,7618,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation/0/T,emissivity_and_Tsur_metadata_present,validation_diagnostic,native_solver_outputs_read_only
