Q_ambient_W,Q_hx_sink_W,Q_source_W,R_i_prime_K_m_W,R_ins_prime_K_m_W,R_o_prime_K_m_W,R_total_prime_K_m_W,R_wall_prime_K_m_W,T_avg_K,T_in_K,T_out_K,T_outer_surface_K,T_pipe_outer_wall_K,axial_mixing_mode,axial_mixing_net_W,axial_mixing_parent_segments,axial_mixing_q_from_prev_W,axial_mixing_q_to_next_W,axial_mixing_residual_W,external_ambient_temperature_K,external_boundary_coverage_multiplier,external_boundary_drive_selector,external_boundary_source,external_emissivity,external_prescribed_h_W_m2K,external_surroundings_temperature_K,h_inner_W_m2K,h_inner_multiplier,h_outer_W_m2K,h_rad_W_m2K,notes,nusselt_inner,outer_conv_multiplier,outer_insulation_multiplier,outer_rad_multiplier,parent_end_fraction,parent_name,parent_start_fraction,prandtl_inner,profile_descriptor_developing_signal,profile_descriptor_friction_developing_contribution,profile_descriptor_friction_multiplier,profile_descriptor_friction_shape_contribution,profile_descriptor_friction_shape_signal,profile_descriptor_friction_signal,profile_descriptor_htc_developing_contribution,profile_descriptor_htc_multiplier,profile_descriptor_htc_shape_contribution,profile_descriptor_htc_shape_signal,profile_descriptor_htc_signal,profile_descriptor_reference_path,profile_descriptor_section_id,profile_descriptor_section_label,profile_descriptor_source_case_id,profile_descriptor_source_kind,q_ambient_W_per_m,refinement_level,reynolds_inner,s_end_m,s_start_m,segment_name,segment_type,tswfc2_ambient_temperature_K,tswfc2_baseline_ambient_heat_W,tswfc2_baseline_covered_heat_W,tswfc2_baseline_uncovered_heat_W,tswfc2_coupling_mode,tswfc2_drive_selector,tswfc2_effective_hA_W_K,tswfc2_energy_residual_W,tswfc2_external_drive_temperature_K,tswfc2_guarded_residual_heat_W,tswfc2_inner_wall_temperature_K,tswfc2_mode,tswfc2_node_count,tswfc2_node_ids,tswfc2_node_minus_baseline_heat_W,tswfc2_node_overlap_fraction,tswfc2_node_surplus_heat_W,tswfc2_outer_wall_temperature_K,tswfc2_q_external_W,tswfc2_q_fluid_to_inner_wall_W,tswfc2_q_wall_conduction_W,tswfc2_selected_coupled_heat_W,tswfc2_unresolved_residual_heat_W,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_prediction_stream,upcomer_reservoir_setup_heat_W,upcomer_reservoir_temperature_K
13.227966080303162,0.0,0.0,0.05894448037450644,4.533662200471028,0.4739362984865277,5.068030006210881,0.0014870268788184674,360.09318532021126,360.853135418355,359.3332352220675,305.6196707769977,359.377294031698,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.37344685727604,1.0,3.4605403237995724,5.353503056324042,Right-side downcomer.,10.049606824283057,1.0,1.0,1.0,0.42857142857142855,right_vertical,0.2857142857142857,131.78879645374622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,101.26395730765765,1,7.074815140112519,2.2714857142857143,2.140857142857143,right_vertical__s03,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
12.901917330016083,0.0,0.0,0.04677554491561693,4.547129716206431,0.448030250517968,5.043424895102296,0.0014893834622796383,358.59201670958674,359.3332352220675,357.850798197106,305.20505211489524,358.03194743877265,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,307.94864855802007,1.0,3.981239519444436,5.342450319458395,Right-side downcomer.,12.660531112189965,1.0,1.0,1.0,0.4999999999999999,right_vertical,0.42857142857142855,137.27726731495804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,197.53591712623066,1,6.7900587017511285,2.3368,2.2714857142857143,right_vertical__s04,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
12.583905173330654,0.0,0.0,0.0467666407586758,4.560243042174889,0.4493684826605687,5.057869854760262,0.0014916891661280317,357.12784956589167,357.850798197106,356.40490093467736,305.07560354991284,356.58341210000987,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,308.0072805882897,1.0,3.9569199855656687,5.339003639391348,Right-side downcomer.,12.659326030329774,1.0,1.0,1.0,0.5714285714285714,right_vertical,0.4999999999999999,142.92568290089145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,192.66696459605103,1,6.5198538188659345,2.402114285714286,2.3368,right_vertical__s05,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
12.273731520738293,0.0,0.0,0.05891085564211908,4.573010988360097,0.47822179191891967,5.111637580846617,0.0014939449254814054,355.6997718606269,356.40490093467736,354.99464278657643,305.2110781141893,355.0421771566832,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.51292864995398,1.0,3.3924472659748437,5.342610744480084,Right-side downcomer.,10.046740028762857,1.0,1.0,1.0,0.7142857142857143,right_vertical,0.5714285714285714,148.73434799700283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,93.95901207914261,1,6.263406447977856,2.5327428571428574,2.402114285714286,right_vertical__s06,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
11.9712031653281,0.0,0.0,0.037104211316017675,4.585442208072072,0.415261567183765,5.039304138237675,0.0014961516658203336,354.3068940453745,354.99464278657643,353.6191453041726,304.4751850085243,353.89151401336505,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,388.2164673881877,1.0,4.736388315081135,5.3230427143907,Right-side downcomer.,15.94663659274828,1.0,1.0,1.0,0.7499999999999999,right_vertical,0.7142857142857143,154.70332872459082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,366.57227540374896,1,6.019965708255131,2.5654000000000003,2.5327428571428574,right_vertical__s07,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
11.676131662438493,0.0,0.0,0.053502869340449864,4.597545195056226,0.47054483075756565,5.123091205456951,0.0014983103027095908,352.94834849769893,353.6191453041726,352.2775516912252,304.86324557551546,352.3804848831751,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,269.2279128184807,1.0,3.54421725162718,5.333353643265291,Right-side downcomer.,11.055678588381578,1.0,1.0,1.0,0.8571428571428571,right_vertical,0.7499999999999999,160.83244833510065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,119.17894668572389,1,5.788821774400573,2.6633714285714287,2.5654000000000003,right_vertical__s08,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
11.38833321227507,0.0,0.0,0.058875670754756144,4.609328281191995,0.4824395236337114,5.152143897322006,0.00150042174154305,351.62328898070547,352.2775516912252,350.96902627018574,304.8339864719856,351.01890595868116,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.6590528425626,1.0,3.326116119767657,5.332575570358148,Right-side downcomer.,10.043739340606612,1.0,1.0,1.0,1.0,right_vertical,0.8571428571428571,167.12128385622074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,87.18102852791496,1,5.569303836844203,2.794,2.6633714285714287,right_vertical__s09,vertical,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
5.260031024280259,0.0,0.0,0.034103795119957724,4.617822243925265,0.4891085798282832,5.142536568826772,0.0015019499532660226,350.6668508028175,350.96902627018574,350.3646753354493,304.8189699610727,350.3163249386973,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,422.37134581833186,1.0,3.2084531054772882,5.3321762487287625,1 inch horizontal run between TP2 and the heated incline.,17.33528894517077,1.0,1.0,1.0,1.0,bottom_horizontal_inlet,0.0,171.8635896748717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,207.08783560158503,0,5.4144118912521435,2.8194,2.794,bottom_horizontal_inlet,horizontal,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
3.3323097628980696,0.0,0.0,0.058862229795204536,4.622200788875978,0.4704013212828377,5.1529670797312255,0.001502739777204864,350.1732456432096,350.3646753354493,349.9818159509699,304.58020516846665,349.5856653682079,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.7149197787054,1.0,3.5544479303302143,5.325831323315401,36 inch heated incline with full-wrap uniform heater tape.,10.042592812693213,1.0,1.0,1.0,0.14285714285714285,heated_incline,0.0,174.37976092948097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,25.50980789620132,1,5.335656466144027,2.9500285714285712,2.8194,heated_incline__s00,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
3.3073793445543314,0.0,3.451339214421978e-13,0.05347660067443964,4.6255813966948915,0.4640071828855123,5.14456853080597,0.0015033505511267793,349.7918184252005,349.9818159509699,349.6018208994311,304.49091986559307,349.2598720511035,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,269.36016240116294,1.0,3.679191424471557,5.323460362723214,36 inch heated incline with full-wrap uniform heater tape.,11.05296421448157,1.0,1.0,1.0,0.2500000000000007,heated_incline,0.14285714285714285,176.35678938245078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,33.75861098261907,1,5.275355686310529,3.0480000000000005,2.9500285714285712,heated_incline__s01,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
3.346468863036744,0.0,17.080714285713935,0.03708216513776334,4.620279940876843,0.4251284870652416,5.083992986192134,0.0015023931122854918,350.39080588626524,349.6018208994311,351.17979087309936,304.21366610718275,350.00762625076965,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,388.4472707786993,1.0,4.509855167040659,5.316103857987952,36 inch heated incline with full-wrap uniform heater tape.,15.941898388946033,1.0,1.0,1.0,0.2857142857142857,heated_incline,0.2500000000000007,173.2698105008512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,102.47279983052367,1,5.370115094449328,3.0806571428571425,3.0480000000000005,heated_incline__s02,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
3.640720825798892,0.0,68.32285714285713,0.05890418299640718,4.5802281305970896,0.46561872793156034,5.1062462663348605,0.0014952248098030045,354.8955563119674,351.17979087309936,358.6113217508355,305.00539081004143,354.24273977714245,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.54062699091833,1.0,3.6343579371382013,5.337134925342783,36 inch heated incline with full-wrap uniform heater tape.,10.046171031466406,1.0,1.0,1.0,0.42857142857142855,heated_incline,0.2857142857142857,152.16071614178236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,27.870784974400966,1,6.12132635866107,3.211285714285714,3.0806571428571425,heated_incline__s03,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
3.9969683936193157,0.0,34.161428571428,0.04678566951678424,4.531429208153954,0.4425797413294891,5.022281256240106,0.001486637239878998,360.3441658557581,358.6113217508355,362.07700996068064,305.317579115144,359.76253234921853,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,307.8820072706587,1.0,4.093066027746507,5.3454479939912884,36 inch heated incline with full-wrap uniform heater tape.,12.661901228697975,1.0,1.0,1.0,0.4999999999999988,heated_incline,0.42857142857142855,130.90788674430118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,61.19592903616728,1,7.122743941329708,3.2765999999999984,3.211285714285714,heated_incline__s04,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
4.194271065011145,0.0,26.57000000000057,0.046801810290009765,4.504275549281072,0.4400149112196204,4.992574194236374,0.0014819234456722415,363.3624183435851,362.07700996068064,364.6478267264895,305.5842680244752,362.7484260607501,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,307.77582647062593,1.0,4.140972229006174,5.35255853043324,36 inch heated incline with full-wrap uniform heater tape.,12.664085180051192,1.0,1.0,1.0,0.5714285714285714,heated_incline,0.4999999999999988,120.81193821048055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,64.21674858940841,1,7.721967987994892,3.341914285714285,3.2765999999999984,heated_incline__s05,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
4.460969788300213,0.0,53.140000000000015,0.058990706362509665,4.467446977576228,0.45429519354651965,4.982208476492972,0.0014755990077150464,367.44426896475466,364.6478267264895,370.2407112030198,306.1495624743022,366.6231150883345,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.18195221821694,1.0,3.827453621710233,5.367658176996735,36 inch heated incline with full-wrap uniform heater tape.,10.053546650015875,1.0,1.0,1.0,0.7142857142857143,heated_incline,0.5714285714285714,108.74982463296638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,34.150031187775014,1,8.583723162582615,3.4725428571428565,3.341914285714285,heated_incline__s06,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
4.676213545444633,0.0,13.284999999999993,0.03717229624015825,4.437632932082448,0.408809135315476,4.88508489762932,0.0014705339912379034,370.73525626599724,370.2407112030198,371.22980132897465,305.919452333253,370.1752488522438,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,387.5054085781137,1.0,4.856696741527406,5.361507142424136,36 inch heated incline with full-wrap uniform heater tape.,15.961260646105162,1.0,1.0,1.0,0.75,heated_incline,0.7142857142857143,100.1648878322212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,143.19114093662495,1,9.323359790668114,3.5051999999999994,3.4725428571428565,heated_incline__s07,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
4.776082529107397,0.0,22.774285714285707,0.05361795933645462,4.423775591932546,0.4439278486123415,4.922789595592525,0.001468195711183479,372.2637359694354,371.22980132897465,373.29767060989616,306.5165185067364,371.45413304159524,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,268.65001989241443,1.0,4.03237129750023,5.377480117168006,36 inch heated incline with full-wrap uniform heater tape.,11.067563133000725,1.0,1.0,1.0,0.8571428571428571,heated_incline,0.75,96.49033405863382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,48.74974876604229,1,9.68010020389859,3.603171428571428,3.5051999999999994,heated_incline__s08,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
4.939105107053621,0.0,30.365714285714294,0.05902422179421283,4.40112613282828,0.4484181637965232,4.910032913140099,0.0014643947210831764,374.7583415306981,373.29767060989616,376.2190124515,306.82732225950474,373.8359959473557,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,244.04329958894135,1.0,3.9298127248333694,5.385811466007796,36 inch heated incline with full-wrap uniform heater tape.,10.056402193976078,1.0,1.0,1.0,1.0,heated_incline,0.8571428571428571,90.87322851573423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,37.810297188730665,1,10.281070093073467,3.733799999999999,3.603171428571428,heated_incline__s09,heater,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
7.825079466545687,0.0,0.0,0.034197078166081446,4.391918280229078,0.46583169167799776,4.8934099067501675,0.0014628566770100728,375.76948144415763,376.2190124515,375.31995043681525,307.21297043272926,375.2177396749069,,0.0,,0.0,0.0,0.0,300.0,1.0,,,0.85,,300.0,421.2191980955948,1.0,3.571226569222007,5.396164806036738,1 inch horizontal run that closes the loop back to TP3.,17.358981092471883,1.0,1.0,1.0,1.0,bottom_horizontal_exit,0.0,88.71827751951562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,disabled,308.07399474589323,0,10.531773338035665,3.759199999999999,3.733799999999999,bottom_horizontal_exit,horizontal,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
