case_key,case_id,split_role,harvest_package,harvest_job_id,branch,station_count,adjacent_pair_count,net_delta_p_to_minus_from_Pa,net_delta_p_rgh_to_minus_from_Pa,dominant_adjacent_delta_p_sign,dominant_adjacent_delta_p_fraction,dominant_adjacent_delta_p_rgh_sign,dominant_adjacent_delta_p_rgh_fraction,mean_adjacent_delta_p_rgh_Pa,trimmed_mean_adjacent_delta_p_rgh_Pa,max_pair_reverse_area_fraction_proxy,low_recirc_pair_count,material_recirc_pair_count,upcomer_hybrid_lane,recirculation_policy_evidence_rows,recirculation_policy_context,recirculation_mask_status,pressure_definition_status,orientation_status,straight_loss_subtraction_status,admission_status,true_f_D_or_K_fit_admitted,blockers,next_use,source_paths
salt2_mainline,salt_2,training,AGENT-445_nominal_salt2_salt3_salt4,3297860,test_section_span,5,4,3803.7001355,-0.31755787464999996,positive,1.0,negative,1.0,-0.07938946866249999,-0.04681707908333333,0.3359073359,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt2_mainline,salt_2,training,AGENT-445_nominal_salt2_salt3_salt4,3297860,upper_leg,5,4,6955.108109,23.1885161191,positive,0.5,positive,1.0,5.797129029775,3.6774302263666665,0.5783308931,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,left_lower_leg,5,4,-4679.1867839999995,0.26489522534,negative,1.0,positive,0.75,0.066223806335,0.03295419017999999,0.6128472222,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,left_upper_leg,5,4,-5473.423992999999,-15.159309127900004,negative,1.0,negative,0.75,-3.7898272819750005,2.9625330273666663,0.8361538462,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,lower_leg,5,4,7050.107007300001,-2.5525094374000004,positive,0.75,negative,0.75,-0.6381273593500001,2.2514382012,0.5405797101,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,right_leg,5,4,-13983.016364,0.17881333129000032,negative,1.0,negative,0.5,0.04470333282250004,-0.8744505795699999,0.6718146718,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_unresolved_mixed_adjacent_p_rgh,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;orientation_unresolved;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,test_section_span,5,4,3784.4689506,-1.19667959432,positive,1.0,negative,0.75,-0.29916989858,-0.21768879287333334,0.3416988417,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,upper_leg,5,4,6920.4669434,23.7702169379,positive,0.5,positive,1.0,5.942554234475,3.424054632633333,0.5890625,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,left_lower_leg,5,4,-4647.602761,0.47064165017,negative,1.0,positive,0.75,0.1176604125425,0.05901290339,0.5902777778,0,4,yes,1,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,left_upper_leg,5,4,-5436.259996,-15.731768753100003,negative,1.0,negative,0.75,-3.9329421882750006,3.2149024623,0.8346153846,0,4,yes,1,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,lower_leg,5,4,7002.3834806,-4.0762807657,positive,0.75,positive,0.5,-1.019070191425,2.490558344766667,0.5405797101,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_unresolved_mixed_adjacent_p_rgh,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;orientation_unresolved;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,right_leg,5,4,-13888.824068999998,1.8437486853,negative,1.0,positive,0.75,0.460937171325,-0.8112208045666667,0.6737451737,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,test_section_span,5,4,3758.9391419,-1.9106993824999998,positive,1.0,negative,1.0,-0.477674845625,-0.3373414789,0.3436293436,0,4,yes,1,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,upper_leg,5,4,6873.9407067,24.844817989219997,positive,0.5,positive,1.0,6.211204497305,3.3015834164066664,0.6114583333,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,left_lower_leg,5,4,-4655.899155,0.51267961638,negative,1.0,positive,0.75,0.128169904095,0.08040826319333333,0.5946180556,0,4,yes,1,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,left_upper_leg,5,4,-5446.1852,-15.4786743821,negative,1.0,negative,0.75,-3.869668595525,2.8493153826333333,0.835,0,4,yes,1,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,lower_leg,5,4,7014.965523999999,-3.1487651946636,positive,0.75,positive,0.75,-0.7871912986659,2.469265795112133,0.5405797101,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,right_leg,5,4,-13913.546484999999,1.5978788427999997,negative,1.0,negative,0.5,0.3994697106999999,-0.7921620330666667,0.6747104247,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_unresolved_mixed_adjacent_p_rgh,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;orientation_unresolved;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,test_section_span,5,4,3765.7403684,-1.82658661291,positive,1.0,negative,0.75,-0.45664665322750003,-0.31461496580333337,0.3407335907,0,4,yes,1,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,AGENT-447_expanded_salt1_pm5_val,3297863,upper_leg,5,4,6886.275920499998,23.4527154508,positive,0.5,positive,1.0,5.8631788627,3.1780687769333333,0.6098958333,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,left_lower_leg,5,4,-4651.346954,0.49196568747,negative,1.0,positive,0.75,0.1229914218675,0.07941231085666667,0.5928819444,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,left_upper_leg,5,4,-5440.89502,-15.5452087458,negative,1.0,negative,0.5,-3.88630218645,3.0102566980666667,0.8346153846,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_unresolved_mixed_adjacent_p_rgh,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;orientation_unresolved;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,lower_leg,5,4,7008.156187400001,-3.314165621000001,positive,0.75,positive,0.5,-0.8285414052500002,2.5395998763333334,0.5405797101,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_unresolved_mixed_adjacent_p_rgh,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;orientation_unresolved;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,right_leg,5,4,-13900.425073999999,1.6909745383799994,negative,1.0,negative,0.5,0.42274363459499986,-0.8364890102066668,0.6756756757,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_unresolved_mixed_adjacent_p_rgh,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;orientation_unresolved;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,test_section_span,5,4,3762.2374514999997,-2.41437708844,positive,1.0,negative,0.75,-0.60359427211,-0.4632631788133333,0.3436293436,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,AGENT-445_nominal_salt2_salt3_salt4,3297860,upper_leg,5,4,6879.6189226999995,24.064522431900002,positive,0.5,positive,1.0,6.016130607975,3.258430940633333,0.6106770833,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/adjacent_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,AGENT-447_expanded_salt1_pm5_val,3297863,left_lower_leg,5,4,-4693.975431,-0.09556536396000001,negative,1.0,positive,0.75,-0.02389134099,0.04186142718,0.6284722222,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,AGENT-447_expanded_salt1_pm5_val,3297863,left_upper_leg,5,4,-5490.535382,-15.494332208,negative,1.0,negative,0.75,-3.873583052,2.655503827333334,0.84,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,AGENT-447_expanded_salt1_pm5_val,3297863,lower_leg,5,4,7071.9155137,-1.4956214338999994,positive,0.75,negative,0.75,-0.3739053584749998,2.2163934817,0.5405797101,0,4,no,0,none,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,AGENT-447_expanded_salt1_pm5_val,3297863,right_leg,5,4,-14026.698659,-1.3199948903999998,negative,1.0,negative,0.75,-0.32999872259999996,0.40926047886666667,0.6718146718,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,AGENT-447_expanded_salt1_pm5_val,3297863,test_section_span,5,4,3796.2599324000003,-0.6857993910619999,positive,1.0,negative,0.75,-0.17144984776549999,-0.110450172754,0.3416988417,0,4,yes,0,upcomer_hybrid_lane_by_policy,blocked_material_recirculation_mask,static_p_vs_p_rgh_net_sign_conflict_review,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;pressure_definition_conflict;recirculation_mask;upcomer_hybrid_lane_not_ordinary_pipe_fit,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,AGENT-447_expanded_salt1_pm5_val,3297863,upper_leg,5,4,6941.880251099999,22.9228656668,positive,0.5,positive,1.0,5.7307164167,3.5047243989333334,0.5783308931,0,4,no,0,none,blocked_material_recirculation_mask,static_p_and_p_rgh_net_sign_agree,orientation_screen_only_material_recirc,screen_only_no_straight_loss_subtraction_due_recirc_mask,not_admitted_recirc_mask,no,coarse_only_no_mesh_gci;no_geometry_distance_normalization;component_K_not_isolated;recirculation_mask,orientation_and_straight_loss_screen_only; do_not_submit_duplicate_pressure_ladder_jobs,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
