branch_name,branch_type,component_spans,component_span_count,branch_total_length_m,time_sample_count,total_row_count,usable_row_count,masked_row_count,warning_fraction,thermal_warning_fraction,mean_mdot_mean_abs_kg_s,mean_bulk_positive_mass_flux_kg_s,mean_t_wall_area_avg_k,mean_bulk_temp_fluid_area_avg_k,mean_bulk_temp_area_weighted_k,mean_bulk_minus_wall_temp_k,mean_abs_bulk_minus_wall_temp_k,min_abs_bulk_minus_wall_temp_k,mean_wall_heat_per_length_w_m,mean_wall_heatflux_area_avg_w_m2,mean_effective_htc_w_m2_k,mean_effective_ua_per_m_w_m_k,mean_effective_thermal_resistance_k_m_w,mean_effective_htc_tp_endpoint_proxy_w_m2_k,mean_effective_ua_per_m_tp_endpoint_proxy_w_m_k,mean_effective_thermal_resistance_tp_endpoint_proxy_k_m_w,min_bulk_positive_mass_flux_kg_s,mean_area_ratio_to_reference,max_area_ratio_to_reference,thermal_status_breakdown_json,mean_branch_total_wall_heat_w,mean_branch_total_abs_wall_heat_w,source_id,case_label,usable_fraction
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.013970318230333265,0.014635972385282553,455.363901604314,467.82967978365326,464.91479051224763,12.465778179338846,11.580675174602348,3.056864108776267,-27.632552259514686,-398.31598422164535,32.65063928610364,2.2642646348503455,0.45158876730844544,710.8285116616743,49.07327938824299,0.06189146081981183,0.005598512031847042,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-25.26720578610032,25.26720578610032,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.013970305828575754,0.014734502626179417,463.8684565817542,468.0945337713685,464.9636084507116,4.226077189614053,4.221330987375724,3.04933833917147,-29.360567385358614,-425.4402192023443,108.89450727046223,7.559684202919411,0.14766396266130263,84.02608333306607,5.817460758018312,0.18874355487881603,0.014262797400773027,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-9.066437777470405,9.066437777470405,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.9411764705882353
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.013970302781784159,0.014489879600047434,463.24707862176547,467.7334494747958,465.0232463594611,4.486370853030593,4.460763965795795,3.0934076029187736,-50.13694571841479,-765.8193794102336,170.42883430252482,11.13814773263757,0.09210803031164934,5764.41691739403,370.08484043996606,0.014772061584512792,0.014386924305975312,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-12.598311446231843,12.598311446231843,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,1.0
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01397030582807529,0.0144557223024224,463.732465489895,467.26818970322176,464.9133349112445,3.5357242133265814,3.547944442010523,2.588848143975099,-29.339593017643267,-424.85747747049624,121.70510667087068,8.377186397720893,0.12078405381289198,9818.670375019869,693.7549657756306,0.008676509377224351,0.013987031808679216,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-10.560604292386126,10.560604292386126,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.9487179487179487
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.9148936170212766,0.0425531914893617,0.013970387515329608,0.013896300275166614,454.55532231757826,462.5698249642781,461.95271017773456,8.014502646699528,8.014614813947716,0.25948521348078657,-183.75798106546205,-2643.5850222180748,318.64397179747675,22.008630402742384,0.06330410923637084,393.2408737005853,27.52144933716031,0.10791610219073305,0.013889992124647043,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-164.29687088794205,164.29687088794205,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.9574468085106383
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.013970305000067124,0.014559710521828863,463.6467024324826,467.67538751711936,464.96029391536814,4.028685084637029,4.0291371148635315,2.588848143975099,-35.02686530154117,-518.1775590556109,130.59957630319147,8.85008692297161,0.12211920578486524,5409.590831762898,372.0672422939345,0.07150270003161092,0.013987031808679216,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-32.225353516088376,32.225353516088376,viscosity_screening_salt_test_3_kirst_coarse_mesh,Salt 3 Kirst,0.96
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,280,88,0.9864130434782609,0.2391304347826087,0.01698895093463944,0.016768700141511036,489.08235666231417,475.7530964783173,475.3803259125604,-13.329260183997185,15.212921900480207,1.699260055108823,335.9207534904426,4842.541818992376,252.08683567078336,17.4927576759424,0.08510948677673158,357.91518155558174,24.46280611496412,0.10179520538555427,0.004528191820917513,1.4238283123963813,2.9195266054678455,"{""area_ratio_out_of_range"": 88, ""usable"": 280}",302.46762524928783,317.8947548705429,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.7608695652173914
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.01698846432954916,0.017548473081635152,469.45993769662044,482.73923227984557,480.5159887892735,13.27929458322471,12.287238218038466,3.872147531353562,-30.627546965541683,-441.48929776025426,34.233357338684655,2.3737469600102528,0.43464610634621365,406.0628477018227,28.61331221607505,0.15257207414877133,0.0072422945614495395,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-28.0058289452914,28.0058289452914,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.016988683924869463,0.01746184642697853,480.2357582353312,483.13895808907154,480.9412339874267,2.9031998537400603,2.9006565707808085,2.0320759835065587,-32.861921783949505,-476.1900003294457,186.27239835594693,12.941043321444008,0.09125720561778691,124.57553792192567,8.548029751450496,0.12318397085632557,0.017053791233554008,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-10.147643442709937,10.147643442709937,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.9411764705882353
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.01698828860444022,0.01756994958669979,477.8496335942137,482.54219081672426,480.2829376818337,4.6925572225105805,4.635532179060121,2.165624459548951,-76.04732307318085,-1159.4807138923627,245.20520432576996,16.02577406575454,0.0659930282693632,1499.2150209559054,99.47851492193817,0.017293670859337234,0.01730893829196707,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-19.109019247182758,19.109019247182758,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,1.0
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01698868355925734,0.017475844866150652,478.8646683762361,482.03531145310023,480.2189849675671,3.1706430768646077,3.1846758407916806,2.0319978912441456,-32.5710919126022,-471.65553503244695,151.71860777860988,10.425697148037532,0.09744491803882653,748.090757204234,51.22029173496422,0.021281738685084626,0.01691593858931828,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-11.72376225031767,11.72376225031767,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.9487179487179487
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,356,20,0.8670212765957447,0.05319148936170213,0.016988636685352235,0.01689976656494904,469.0192678200113,477.6386662862894,476.9215113130334,8.6193984662774,8.525785234013592,0.15235570390973407,-206.07706138484332,-2964.614593606004,338.53142834181455,23.696857249942372,0.061075835686909774,1619.9746462002927,113.97221658868234,0.09603051230883422,0.01688912732195033,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""small_delta_t"": 4, ""usable"": 356}",-184.25222214022128,184.25222214022128,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.9468085106382979
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.01698857535180511,0.0174969671941202,479.04554070408295,482.54403427879294,480.47846137798194,3.4984935747096673,3.498056095926055,2.0319978912441456,-44.543059043992834,-661.038269163432,188.93516484864668,12.804288019860685,0.0867454296764022,745.2505311073982,50.16263671527073,0.05432254847360529,0.01691593858931828,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-40.980424940210355,40.980424940210355,viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,0.96
lower_leg,span_section,lower_leg,1,0.9004136306150922,4,368,276,92,0.9375,0.25,0.015880550670732595,0.01571655875927473,489.73865785543256,475.89831179412374,475.547854703276,-13.840346061308601,15.730682918627407,1.171469491092921,335.7832816286675,4840.558625646269,243.90459912680888,16.932777236771585,0.08824071842527383,265.4017134824601,18.37223027837744,0.10479995650218371,0.008502382348686204,1.4356299959586623,2.9195266054678455,"{""area_ratio_out_of_range"": 92, ""usable"": 276}",302.3438437111195,317.80628192664227,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.75
right_leg,span_section,right_leg,1,0.9144000000000001,4,372,272,100,1.0,0.26881720430107525,0.015880553772587545,0.016518771655993005,469.96078657520934,483.32884300041945,480.7462222037377,13.368056425209975,12.403110330640342,3.6354677114643437,-30.717155544767017,-442.7807404897109,34.05696863440642,2.361605683939835,0.43602580965257426,3462.400131589182,245.22225850199342,0.09852986955645464,0.006537916773285458,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 100, ""usable"": 272}",-28.087767030135076,28.087767030135076,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,4,136,128,8,1.0,0.058823529411764705,0.01588054344356276,0.016550291587345913,480.0087587589644,483.6950335178386,481.04768780171884,3.6862747588742666,3.6824782713083346,2.6601861344700524,-32.81356225051886,-475.4800590896657,142.9793731388922,9.92926205968475,0.1156469348364904,105.89567991522887,7.322042811112854,0.14990148471198855,0.016217547873394286,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 8, ""usable"": 128}",-10.132710192441241,10.132710192441241,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.9411764705882353
test_section_span,span_section,test_section_span,1,0.25127800000000006,4,108,108,0,1.0,0.0,0.015880443234426184,0.016448152328633683,477.9143330110339,483.1599869069545,480.60945896453734,5.245653895920363,5.189205727882059,2.8539484008887825,-76.15471612840703,-1161.111393076618,218.52221635618116,14.29356943907624,0.07401241823227389,1135.3122010709262,74.82565863820051,0.018218929692306103,0.01624270542667425,1.0080518102155136,1.1086994291205967,"{""usable"": 108}",-19.136004759313884,19.136004759313884,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,1.0
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,4,156,148,8,1.0,0.05128205128205128,0.01588054344425598,0.01634432286904339,479.15916221336266,482.64777035534473,480.59546491860453,3.4886081419822026,3.503201074137237,2.3834097332323836,-32.6358055772588,-472.5925123247644,137.8925266594653,9.483112020054458,0.10706609950993469,748.3421229417172,51.31398823716026,0.020853533454691386,0.01583676964658903,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 8, ""usable"": 148}",-11.7470555320049,11.7470555320049,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.9487179487179487
upper_leg,span_section,upper_leg,1,0.9238969228247695,4,376,360,16,0.8829787234042553,0.0425531914893617,0.015880525886625488,0.015797298186147266,469.3304123316687,477.9705564432609,477.2920407293296,8.640144111592765,8.64043866928525,0.2678143147279002,-206.11137735621824,-2965.1052291094998,345.69227660695367,23.896672071902454,0.060571555034779324,5797.509068360536,406.4180272785818,0.09972123752320923,0.015791344638561668,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 16, ""usable"": 360}",-184.28290383734117,184.28290383734117,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.9574468085106383
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,4,400,384,16,1.0,0.04,0.015880516062234788,0.01644228421318805,479.10607207068364,483.1415688264031,480.7520809581799,4.03549675571935,4.037148948726667,2.3834097332323836,-44.58147735311415,-661.6119378763152,161.6428370469565,10.94828357063959,0.10093356328541664,637.0166265091584,42.87489417105042,0.06373498742938258,0.01583676964658903,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 16, ""usable"": 384}",-41.01577048376003,41.01577048376003,viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,0.96
lower_leg,span_section,lower_leg,1,0.9004136306150922,5,460,345,115,1.0,0.25,0.00652620306463257,0.013391142576847918,316.87314170673756,314.60887451798465,314.5724779984822,-2.264267188753154,2.3978510835286526,0.027234258928785948,57.625560889041346,830.6960071199538,299.4495523435493,20.775450992173106,0.06178813993007853,335.0193532205866,23.23601737617178,0.062254909493599964,0.003917629357820272,1.423828312396381,2.9195266054678455,"{""area_ratio_out_of_range"": 110, ""small_delta_t"": 5, ""usable"": 345}",51.88684049633282,54.82554956461108,val_water_test_1_coarse_mesh_laminar,Water 1,0.75
right_leg,span_section,right_leg,1,0.9144000000000001,5,465,340,125,1.0,0.26881720430107525,0.00652622445583881,0.013465536118564419,313.9878659162257,315.7872151294945,315.65801032855353,1.7993492132687223,1.6588915930826846,0.42663538211081686,-5.543872845530207,-79.91386818449413,45.319761350258396,3.1422540866870126,0.32485694734775006,79.99948399145731,5.545653538479733,0.18769962557166167,0.011061520139226831,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 125, ""usable"": 340}",-5.069317329952814,5.069317329952814,val_water_test_1_coarse_mesh_laminar,Water 1,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,5,170,81,89,1.0,0.5235294117647059,0.006526414474968851,0.013486004361738836,315.87551763894726,315.8807948150108,315.8259021655757,0.005277176063615529,0.2469184196017654,0.01312756558138517,-6.155261636889128,-89.21097922720034,260.69078264600716,18.163742123076236,0.05772984919217831,231.37072374900623,16.1000824477991,0.08314633861389818,0.013468598789147829,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 10, ""small_delta_t"": 79, ""usable"": 81}",-1.9007226904863959,1.9007226904863959,val_water_test_1_coarse_mesh_laminar,Water 1,0.4764705882352941
test_section_span,span_section,test_section_span,1,0.25127800000000006,5,135,135,0,1.0,0.0,0.006526278269955846,0.013444831300657533,314.92658197360623,315.7609130931379,315.5838968501655,0.8343311195320404,0.8269717975503096,0.3309912559313375,-13.141121260259837,-200.52003864546938,248.69070235255109,16.250617879840977,0.06654291138401325,196.6718731999698,12.861939749758465,0.08347055710043214,0.013422047147056537,1.0080518102155136,1.1086994291205967,"{""usable"": 135}",-3.302074668035568,3.302074668035568,val_water_test_1_coarse_mesh_laminar,Water 1,1.0
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,5,195,185,10,1.0,0.05128205128205128,0.0065262360105855545,0.013467032540774922,314.9292108299993,315.63652243885304,315.39977944547314,0.7073116088538118,0.7099068433775255,0.39950277995774286,-5.843984824192018,-84.61960144717261,121.4123460410063,8.333150658845469,0.12119121272706125,91.98502365897288,6.327124530301901,0.15896776357853867,0.013449686620659502,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 10, ""usable"": 185}",-2.1035060432463686,2.1035060432463686,val_water_test_1_coarse_mesh_laminar,Water 1,0.9487179487179487
upper_leg,span_section,upper_leg,1,0.9238969228247695,5,470,338,132,0.9659574468085106,0.28085106382978725,0.006526292975202354,0.013479547648458412,313.05205156999193,314.7518871628152,314.61974844525423,1.6998355928234437,1.3112502103124275,0.0022005795971722364,-37.09264844350726,-534.5496310467455,306.21416096623284,21.310061094466644,0.07233591283602862,217.77068703594787,15.139912164286102,0.15902000930657043,0.013466588248671325,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 20, ""small_delta_t"": 112, ""usable"": 338}",-33.16430686101049,33.16430686101049,val_water_test_1_coarse_mesh_laminar,Water 1,0.7191489361702128
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,5,500,401,99,1.0,0.198,0.006526285828287429,0.01346357412254403,315.1190185420769,315.7265351011557,315.54602056612424,0.6075165590787603,0.588501887146701,0.01312756558138517,-7.941477041614595,-117.8157176514127,191.21698372050685,12.910478450172285,0.09048226820287286,154.40226317549028,10.439391402305256,0.11893089525514303,0.013422047147056537,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 20, ""small_delta_t"": 79, ""usable"": 401}",-7.306303401768332,7.306303401768332,val_water_test_1_coarse_mesh_laminar,Water 1,0.802
lower_leg,span_section,lower_leg,1,0.9004136306150922,5,460,336,124,1.0,0.26956521739130435,0.00795658983140034,0.0163762587719535,322.534748110418,319.81573947401625,319.7597365965923,-2.719008636401961,2.8215965362031916,0.053860569840367134,76.21857756423604,1098.7255983961682,336.5739461933785,23.321384182987828,0.05534955539537818,347.8907878066201,24.11099915227567,0.06896473899985386,0.008197811611866931,1.4356299959586627,2.9195266054678455,"{""area_ratio_out_of_range"": 115, ""small_delta_t"": 9, ""usable"": 336}",68.62824614493181,72.46450383522632,val_water_test_2_coarse_mesh_laminar,Water 2,0.7304347826086957
right_leg,span_section,right_leg,1,0.9144000000000001,5,465,340,125,0.7591397849462366,0.26881720430107525,0.007956594773373534,0.016432093250850214,319.20509632038477,321.11514361575934,320.96895119154624,1.9100472953741099,1.798752024845167,0.5380201288260196,-7.311152057922813,-105.38873762333334,61.035707515303,4.231399234301303,0.261732941530585,116.54384683209848,8.077290541204814,0.1340786973109293,0.012697476135974058,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 125, ""usable"": 340}",-6.685317441764617,6.685317441764617,val_water_test_2_coarse_mesh_laminar,Water 2,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,5,170,97,73,1.0,0.4294117647058823,0.007956748680969508,0.016449405962508743,321.15273808827834,321.2162392790736,321.15511924519535,0.06350119079520893,0.3220331581055188,0.017629017004423986,-7.9698184903668015,-115.51104460631035,273.707079935196,19.13063456254384,0.05624279132848576,1803.8823032732232,128.8331323408364,0.06423743944700311,0.016414729211743393,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 10, ""small_delta_t"": 63, ""usable"": 97}",-2.461051330931602,2.461051330931602,val_water_test_2_coarse_mesh_laminar,Water 2,0.5705882352941176
test_section_span,span_section,test_section_span,1,0.25127800000000006,5,135,135,0,1.0,0.0,0.007956621039013057,0.016403841512825264,320.09002363465095,321.0933496131447,320.89421609529205,1.0033259784938613,0.9939740606241365,0.4252512561415642,-17.61685001749555,-268.7682545274752,278.15679044155314,18.17891698125888,0.05980565886413606,261.79037117060716,17.099910757416755,0.06569982109257134,0.01635878656226964,1.0080518102155136,1.1086994291205967,"{""usable"": 135}",-4.426726838696242,4.426726838696242,val_water_test_2_coarse_mesh_laminar,Water 2,1.0
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,5,195,185,10,1.0,0.05128205128205128,0.00795660875946387,0.016438618896574442,320.12130895730104,320.96295327413526,320.69689070663503,0.8416443168341652,0.8444666812319233,0.5270165177157651,-7.618986921108133,-110.31925691474937,133.16007890074235,9.148117345401078,0.11067987183690771,114.49478969601026,7.866752203107344,0.12936063341219786,0.016391686634165657,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 10, ""usable"": 185}",-2.7424070243340877,2.7424070243340877,val_water_test_2_coarse_mesh_laminar,Water 2,0.9487179487179487
upper_leg,span_section,upper_leg,1,0.9238969228247695,5,470,361,109,0.9744680851063829,0.23191489361702128,0.007956708964623577,0.016441581572317416,318.05481171887413,320.0476329284237,319.89648202756285,1.9928212095495361,1.6306140374580467,0.0033018221056408947,-49.70633677712198,-716.3205100442501,337.2958355192415,23.490327227089928,0.0668796105467193,351.1963325987409,24.478390831279377,0.09324866603438611,0.016411438190342117,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 20, ""small_delta_t"": 89, ""usable"": 361}",-44.442127348330565,44.442127348330565,val_water_test_2_coarse_mesh_laminar,Water 2,0.7680851063829788
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,5,500,417,83,1.0,0.166,0.007956645213226709,0.016430177144879186,320.3516623937374,321.0630118436058,320.8657587618013,0.7113494498682297,0.7123711239771817,0.017629017004423986,-10.467385546271679,-155.33788011445026,211.56180800390948,14.317381987731762,0.08197813613600952,554.3269614364909,38.94656368451686,0.09414279920971859,0.01635878656226964,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 20, ""small_delta_t"": 63, ""usable"": 417}",-9.630185193961932,9.630185193961932,val_water_test_2_coarse_mesh_laminar,Water 2,0.834
lower_leg,span_section,lower_leg,1,0.9004136306150922,5,460,340,120,1.0,0.2608695652173913,0.008777899566323901,0.018078870080214082,326.9840749458938,323.99696530026546,323.93364322969757,-2.9871096456285278,3.1341319204407965,0.04901312822789805,91.53544105380689,1319.5289830236227,364.3033369025072,25.272663668233488,0.052009225410220385,403.1333565428006,27.9472377102359,0.05725380478659706,0.008823900853372996,1.4356299959586627,2.9195266054678455,"{""area_ratio_out_of_range"": 115, ""small_delta_t"": 5, ""usable"": 340}",82.41975880921213,86.96330367685512,val_water_test_3_coarse_mesh_laminar,Water 3,0.7391304347826086
right_leg,span_section,right_leg,1,0.9144000000000001,5,465,340,125,0.8236559139784946,0.26881720430107525,0.00877768762783316,0.018135550085686715,323.2379099374223,325.2979257928032,325.14520552716203,2.0600158553811276,1.952617998643769,0.5834309151722437,-8.670207312698567,-124.97921623500912,67.40183126919045,4.672863582602597,0.23812756020540554,124.14793777539637,8.603566031324307,0.12740132181577432,0.014573239657967087,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 125, ""usable"": 340}",-7.928037566731558,7.928037566731558,val_water_test_3_coarse_mesh_laminar,Water 3,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,5,170,116,54,1.0,0.3176470588235294,0.008779910911140002,0.018159256837705442,325.32089320613625,325.38389763767617,325.3195965761719,0.06300443153989638,0.3748575828573788,0.009076122986471091,-9.375443938518806,-135.88291487791128,325.9553070743914,22.64256940375351,0.04817615093149577,678.803243471144,45.222965602425255,0.06214062524681996,0.01807657422173918,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 10, ""small_delta_t"": 44, ""usable"": 116}",-2.8951034218477396,2.8951034218477396,val_water_test_3_coarse_mesh_laminar,Water 3,0.6823529411764706
test_section_span,span_section,test_section_span,1,0.25127800000000006,5,135,135,0,1.0,0.0,0.008778088406280393,0.01811515719336059,324.1738257107346,325.2833772567801,325.07740473161334,1.1095515460455474,1.099043334798283,0.46492869935485714,-21.20309249916922,-323.44516578343485,302.15467442577904,19.74857488661114,0.05523181257623346,267.0658247187973,17.463703453204413,0.06270200547050407,0.018023926623778434,1.0080518102155136,1.1086994291205967,"{""usable"": 135}",-5.327870677006238,5.327870677006238,val_water_test_3_coarse_mesh_laminar,Water 3,1.0
left_upper_leg,span_section,left_upper_leg,1,0.37473599999999996,5,195,185,10,1.0,0.05128205128205128,0.008777864243310722,0.018125606613769843,324.2918943665321,325.13461700920766,324.8833172728285,0.8427226426753432,0.8468990836542558,0.4111704805775389,-9.0233547991852,-130.656018381231,161.40034604254024,11.059527258257193,0.09345615823732425,129.82798514137022,8.919679815956016,0.11412241299023836,0.01805304382225784,1.000000003625496,1.0000000037008272,"{""missing_wall_faces"": 10, ""usable"": 185}",-3.2479005201842623,3.2479005201842623,val_water_test_3_coarse_mesh_laminar,Water 3,0.9487179487179487
upper_leg,span_section,upper_leg,1,0.9238969228247695,5,470,360,110,0.9914893617021276,0.23404255319148937,0.008778180564645991,0.01814680310791896,321.9327963120787,324.2164679616606,324.0483311679433,2.283671649581921,1.8596256977839296,0.0009731040438509808,-60.06647826493617,-865.6293455814126,357.3903812741775,24.890031010383403,0.06462156157980051,306.4310939584886,21.336832930815845,0.1034149738166792,0.01807479875942527,1.0104220853162138,1.0217621659261193,"{""missing_wall_faces"": 20, ""small_delta_t"": 90, ""usable"": 360}",-53.70506558118941,53.70506558118941,val_water_test_3_coarse_mesh_laminar,Water 3,0.7659574468085106
upcomer,derived_branch,"left_lower_leg, test_section_span, left_upper_leg",3,0.949515,5,500,436,64,1.0,0.128,0.008778478838200458,0.018131455246838905,324.53140522838595,325.2460459002584,325.05838151559385,0.7146406718722157,0.7604674873562212,0.009076122986471091,-12.46809534521712,-185.06550541952558,247.77045928357728,16.77217492923538,0.0698425200468883,317.89901546476983,21.196652037314895,0.0847438277413638,0.018023926623778434,1.002264574166948,1.1086994291205967,"{""missing_wall_faces"": 20, ""small_delta_t"": 44, ""usable"": 436}",-11.470874619038236,11.470874619038236,val_water_test_3_coarse_mesh_laminar,Water 3,0.872
lower_leg,span_section,lower_leg,1,0.9004136306150922,5,460,338,122,1.0,0.26521739130434785,0.010905494740885655,0.022487190496883736,337.6381973378963,334.06222702301704,333.985725997051,-3.5759703148793562,3.7499518001025822,0.0044583210528230666,127.12374257236921,1832.555351829104,428.13650488763665,29.67657105473655,0.0448686155356731,460.2760260935755,31.90521610860838,0.046912240886280675,0.00542519065593137,1.4332696592462062,2.9195266054678455,"{""area_ratio_out_of_range"": 114, ""small_delta_t"": 8, ""usable"": 338}",114.46395058696535,120.74373408635915,val_water_test_4_coarse_mesh_laminar,Water 4,0.7347826086956522
right_leg,span_section,right_leg,1,0.9144000000000001,5,465,340,125,0.6967741935483871,0.26881720430107525,0.010918151558980873,0.022603052994446805,333.1745261907616,335.48718286089456,335.2885110808683,2.3126566701328386,2.194306221999691,0.6953884966317219,-12.105582402482556,-174.49914619133497,81.24683721591279,5.63254726356949,0.1912802913335116,327.9702619783926,22.83371976827225,0.061011762044115576,0.015282680374921432,1.4820533501328375,6.207896086691372,"{""area_ratio_out_of_range"": 125, ""usable"": 340}",-11.069344548830042,11.069344548830042,val_water_test_4_coarse_mesh_laminar,Water 4,0.7311827956989247
left_lower_leg,span_section,left_lower_leg,1,0.323501,5,170,119,51,1.0,0.3,0.010905524465673727,0.02260091234829454,335.17361423254005,335.562011024037,335.42792230331156,0.38839679149669537,0.36719017564263545,0.0029754833050787965,-12.845989280252365,-186.14975556565255,444.988654511519,30.822558823046194,0.03676893625057348,1683.660744741435,116.46357944043746,0.03374222427287373,0.022509348245153174,1.0000000034395247,1.0000000037008279,"{""missing_wall_faces"": 10, ""small_delta_t"": 41, ""usable"": 119}",-3.966795360962249,3.966795360962249,val_water_test_4_coarse_mesh_laminar,Water 4,0.7
test_section_span,span_section,test_section_span,1,0.25127800000000006,5,135,135,0,1.0,0.0,0.010918972212762047,0.02256008977460133,334.10083090523347,335.43522760810487,335.2097417894932,1.3343967028710746,1.3186302825775362,0.3948935255346555,-30.43430072040479,-464.1671723926278,382.2345272148321,24.940081097184734,0.04619734862728086,343.904695245058,22.44905110503382,0.051211618521598536,0.02247723899017579,1.0080518102155136,1.1086994291205967,"{""usable"": 135}",-7.647470216421861,7.647470216421861,val_water_test_4_coarse_mesh_laminar,Water 4,1.0
