path,type,date,task,status,tags,provenance,related,role,has_frontmatter
work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/README.md,work_product,2026-07-14,AGENT-360,,,,,,False
work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/test_section_boundary_form_bakeoff/README.md,work_product,2026-07-14,AGENT-360,,,,,,False
work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_probe_error_audit/README.md,work_product,2026-07-14,AGENT-360,complete,forward-model;predictive-1d;mdot;sensor-prediction;boundary-conditions,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-08/2026-07-08_thermal_boundary_contract/case_thermal_targets.csv;reports/2026-07/2026-07-01/2026-07-01_local_1d_validation_refresh/cfd_sensor_reference.csv;work_products/2026-07/2026-07-14/2026-07-14_cfd_case_admission_inventory/cfd_case_admission_inventory.csv,operational_notes/maps/forward-predictive-model.md;operational_notes/maps/thermal-boundary-and-radiation.md,Forward-pred/BC-modeling/Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_pm5_corrected_q_matched_plane_unlock/README.md,work_product,2026-07-14,AGENT-357,,cfd-pp;upcomer;matched-plane;corrected-q;perturbed-q;salt,"{'task': 'AGENT-357', 'generated_by': 'codex'}",work_products/2026-07/2026-07-14/2026-07-14_salt_training_promotion_and_legacy_perturbation_audit/README.md;work_products/2026-07/2026-07-14/2026-07-14_corrected_q_pm5_admission_split_processing/README.md;work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_compute_extraction/README.md,,True
work_products/2026-07/2026-07-14/2026-07-14_powerpoint_figures_and_deck/README.md,work_product,2026-07-14,AGENT-367,complete,thesis-dossier;weekly-presentation;figures;powerpoint;forward-v1,reports/thesis_dossier/2026-07-15_powerpoint_outline.md;tools/analyze/build_2026_07_15_powerpoint_deck.py;work_products/2026-07/2026-07-14/2026-07-14_flow_rate_temperature_bc_response_study/case_bc_response_matrix.csv;work_products/2026-07/2026-07-14/2026-07-14_corrected_q_pm5_admission_split_processing/corrected_q_pm5_split_admission_matrix.csv;work_products/2026-07/2026-07-14/2026-07-14_best_predictive_heat_loss_discrepancy/best_predictive_leg_heat_loss_discrepancy.csv;work_products/2026-07/2026-07-14/2026-07-14_scientific_closure_forward_v1_execution_dashboard/gate_landing_requirements.csv,reports/thesis_dossier/2026-07-15_powerpoint_outline.md;reports/thesis_dossier/2026-07-15_powerpoint_deck.pptx,Thesis/Presentation/Implementer/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_predictive_h1_hydraulic_scorecard/README.md,work_product,2026-07-14,AGENT-310,complete,forward-model;predictive-1d;hydraulics;h1-proxy;scorecard,work_products/2026-07/2026-07-13/2026-07-13_predictive_h1_proxy_rerun/summary.json;work_products/2026-07/2026-07-13/2026-07-13_predictive_hydraulic_gate/forward_v0_hydraulic_residuals.csv;work_products/2026-07/2026-07-13/2026-07-13_predictive_validation_split/admission_split_table.csv,.agent/status/2026-07-14_AGENT-310.md;.agent/journal/2026-07-14/predictive-h1-hydraulic-scorecard.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_salt1_terminal_bc_and_pm5_upcomer_harvest/README.md,work_product,2026-07-14,AGENT-363,,cfd-pp;salt1;boundary-conditions;corrected-q;upcomer,"{'task': 'AGENT-363', 'generated_by': 'tools/analyze/build_salt1_terminal_bc_and_pm5_upcomer_harvest.py'}",work_products/2026-07/2026-07-13/2026-07-13_salt1_terminal_harvest_admission_review/README.md;work_products/2026-07/2026-07-14/2026-07-14_pm5_corrected_q_matched_plane_unlock/README.md,,True
work_products/2026-07/2026-07-14/2026-07-14_salt_cfd_training_evidence_inventory/README.md,work_product,2026-07-14,AGENT-334,,cfd-pp;salt-cfd;admission;training-split;corrected-q;upcomer-onset,"{'task': 'AGENT-334/AGENT-340', 'generated_by': 'tools/analyze/build_salt_cfd_training_evidence_inventory.py'}",operational_notes/maps/cfd-runs-and-admission.md;operational_notes/maps/thermal-boundary-and-radiation.md;operational_notes/maps/forward-predictive-model.md,,True
work_products/2026-07/2026-07-14/2026-07-14_salt_training_promotion_and_legacy_perturbation_audit/README.md,work_product,2026-07-14,AGENT-355,,cfd-pp;salt;training-data;admission;perturbation;boundary-conditions,"{'task': 'AGENT-355', 'generated_by': 'tools/analyze/build_salt_training_promotion_and_legacy_perturbation_audit.py'}",work_products/2026-07/2026-07-13/2026-07-13_salt1_terminal_harvest_admission_review/README.md;work_products/2026-07/2026-07-14/2026-07-14_corrected_q_pm5_admission_split_processing/README.md;work_products/2026-07/2026-07-14/2026-07-14_val_salt_test_2_coarse_mesh_documentation/README.md,,True
work_products/2026-07/2026-07-14/2026-07-14_salt_training_testing_evidence_rollup/README.md,work_product,2026-07-14,AGENT-369,,salt;cfd-pp;training-data;testing-data;admission;handoff,"{'task': 'AGENT-369', 'generated_by': 'codex'}",operational_notes/07-26/14/2026-07-14_SALT_TRAINING_TESTING_EVIDENCE_ROLLOUT.md;work_products/2026-07/2026-07-14/2026-07-14_salt1_terminal_bc_and_pm5_upcomer_harvest/README.md;work_products/2026-07/2026-07-14/2026-07-14_salt_training_promotion_and_legacy_perturbation_audit/README.md,,True
work_products/2026-07/2026-07-14/2026-07-14_scientific_closure_forward_v1_execution_dashboard/README.md,work_product,2026-07-14,AGENT-348,complete,scientific-closure;forward-model;forward-v1;thesis-table;dashboard,work_products/2026-07/2026-07-14/2026-07-14_final_forward_v1_scorecard_gate/summary.json;work_products/2026-07/2026-07-14/2026-07-14_cfd_postprocess_admission_workflow_triage/summary.json;work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_compute_extraction/summary.json;work_products/2026-07/2026-07-14/2026-07-14_hydraulic_reset_k_admission_contract/f6_readiness_handoff.csv,operational_notes/maps/forward-predictive-model.md;operational_notes/maps/thermal-closures-and-internal-nu.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_submitted_cfd_run_steady_state_table/README.md,work_product,2026-07-14,AGENT-343,,cfd-pp;cfd-runs;steady-state;corrected-q;continuation,"{'task': 'AGENT-343', 'generated_by': 'tools/analyze/build_submitted_cfd_run_steady_state_table.py'}",operational_notes/maps/cfd-runs-and-admission.md;work_products/2026-07/2026-07-09/2026-07-09_cfd_steady_state_continuation_table/all_timeseries_case_rollup.csv,,True
work_products/2026-07/2026-07-14/2026-07-14_table_update_cadence_contract/README.md,work_product,2026-07-14,AGENT-325,complete,table-cadence;coordination;blocker-register;admission;scorecard;thesis-source,.agent/BOARD.md;.agent/BLOCKERS.md;operational_notes/07-26/14/2026-07-14_PROJECT_MISSION_AND_SCIENTIFIC_QUESTIONS.md;work_products/2026-07/2026-07-14/2026-07-14_blocker_resolution_plan/README.md;work_products/2026-07/2026-07-14/2026-07-14_math_theory_assumptions_results_register/README.md,.agent/journal/2026-07-14/table-update-cadence-contract.md;imports/2026-07-14_table_update_cadence_contract.json,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/README.md,work_product,2026-07-14,AGENT-319,complete,thermal-closure;internal-nu;admission-gate;forward-model,work_products/2026-07/2026-07-14/2026-07-14_thermal_closure_mesh_gate_refresh/thermal_admission_table.csv;work_products/2026-07/2026-07-14/2026-07-14_thermal_closure_mesh_gate_refresh/sign_convention_table.csv,operational_notes/maps/thermal-closures-and-internal-nu.md;operational_notes/maps/thermal-boundary-and-radiation.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_thermal_closure_mesh_gate_refresh/README.md,work_product,2026-07-14,AGENT-309,,,,,,False
work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/README.md,work_product,2026-07-14,AGENT-392,complete,thermal-parity;forward-model;overnight;compute-node,work_products/2026-07/2026-07-14/2026-07-14_tomorrow_thermal_parity_and_overnight_study_handoff/overnight_study_queue.csv;work_products/2026-07/2026-07-14/2026-07-14_tomorrow_forward_v1_full_context_and_overnight_plan/overnight_study_recommendations.csv,operational_notes/07-26/14/2026-07-14_TOMORROW_THERMAL_PARITY_AND_OVERNIGHT_STUDY_HANDOFF.md;operational_notes/07-26/14/2026-07-14_TOMORROW_FORWARD_V1_FULL_CONTEXT_AND_OVERNIGHT_PLAN.md,Scheduler/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/best_predictive_heat_loss_discrepancy_refresh/README.md,work_product,2026-07-14,AGENT-356,complete,thermal-parity;forward-model;heat-loss;thesis-source,work_products/2026-07/2026-07-13/2026-07-13_predictive_forward_v0_solve_case_confirmation/solve_case_full/forward_v0_results.csv;work_products/2026-07/2026-07-13/2026-07-13_predictive_forward_v0_solve_case_confirmation/solve_case_full/forward_v0_segment_states.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv,work_products/2026-07/2026-07-14/2026-07-14_3d_1d_heat_loss_alignment/README.md;operational_notes/maps/forward-predictive-model.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/README.md,work_product,2026-07-14,AGENT-365,complete,thermal-parity;external-boundary;radiation;heat-loss;thesis-source,work_products/2026-07/2026-07-13/2026-07-13_predictive_external_bc_implementation_wave/cfd_external_boundary_dictionary.csv;work_products/2026-07/2026-07-13/2026-07-13_wall_layer_drive_mapping/external_bc_drive_table.csv;work_products/2026-07/2026-07-14/2026-07-14_best_predictive_heat_loss_discrepancy/best_predictive_leg_heat_loss_discrepancy.csv;operational_notes/maps/thermal-boundary-and-radiation.md,operational_notes/maps/forward-predictive-model.md;reports/thesis_dossier/README.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/heater_fraction_forward_v1_paper_methods_refresh/README.md,work_product,2026-07-14,AGENT-390,complete,forward-model;boundary-modeling;heater-source;paper-methods,work_products/2026-07/2026-07-13/2026-07-13_heater_test_section_contract/case_contract_interpretation.csv;work_products/2026-07/2026-07-13/2026-07-13_heater_test_section_contract/case_heat_ledger.csv;work_products/2026-07/2026-07-14/2026-07-14_boundary_model_task_matrix/boundary_model_task_matrix.csv;work_products/2026-07/2026-07-14/2026-07-14_forward_v1_gate_refresh_after_fluid_api_and_audits/summary.json,operational_notes/maps/forward-predictive-model.md;operational_notes/maps/thermal-boundary-and-radiation.md,BC-modeling/Forward-pred/Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/README.md,work_product,2026-07-14,TODO-PRED-VALIDATION-SPLIT,,,,,,False
work_products/2026-07/2026-07-14/2026-07-14_tomorrow_forward_v1_full_context_and_overnight_plan/README.md,work_product,2026-07-14,AGENT-374,complete,forward-model;forward-v1;overnight;handoff,operational_notes/07-26/14/2026-07-14_TOMORROW_FORWARD_V1_FULL_CONTEXT_AND_OVERNIGHT_PLAN.md;work_products/2026-07/2026-07-14/2026-07-14_forward_v1_gate_refresh_after_fluid_api_and_audits/summary.json;work_products/2026-07/2026-07-14/2026-07-14_forward_v1_blocker_documentation_audit/summary.json,operational_notes/07-26/14/2026-07-14_TOMORROW_FORWARD_V1_FULL_CONTEXT_AND_OVERNIGHT_PLAN.md,Coordinator/Forward-pred/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_tomorrow_hydraulics_and_overnight_compute_handoff/README.md,work_product,2026-07-14,,,,,,,False
work_products/2026-07/2026-07-14/2026-07-14_tomorrow_thermal_parity_and_overnight_study_handoff/README.md,work_product,2026-07-14,AGENT-370,complete,thermal-parity;overnight;handoff;forward-model,work_products/2026-07/2026-07-14/2026-07-14_external_bc_thermal_profile_parity_study/README.md;operational_notes/07-26/14/2026-07-14_TOMORROW_HYDRAULICS_AND_OVERNIGHT_COMPUTE_HANDOFF.md,operational_notes/07-26/14/2026-07-14_TOMORROW_THERMAL_PARITY_AND_OVERNIGHT_STUDY_HANDOFF.md,Coordinator/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_upcomer_internal_nu_extraction_contract/README.md,work_product,2026-07-14,AGENT-339,complete,internal-nu;upcomer-recirculation;extraction-contract;therm-reconstr,work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/README.md;work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/blocked_missing_metrics.csv;work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/README.md,operational_notes/maps/thermal-closures-and-internal-nu.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_extraction_plan/README.md,work_product,2026-07-14,AGENT-341,complete,therm-reconstr;upcomer-recirculation;internal-nu;extraction-contract,work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/README.md;work_products/2026-07/2026-07-14/2026-07-14_upcomer_internal_nu_extraction_contract/upcomer_extraction_contract.csv;work_products/2026-07/2026-07-14/2026-07-14_salt_cfd_training_evidence_inventory/upcomer_onset_candidate_cases.csv,tools/extract/sample_upcomer_matched_plane_metrics.py;tools/extract/sample_upcomer_convection_cell.py;tools/extract/sample_physical_segment_interface_temperatures.py,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_upcomer_onset_blocker_resolution/README.md,work_product,2026-07-14,AGENT-324,complete,upcomer-onset;recirculation;blocker-resolution;thermal-closure,work_products/2026-07/2026-07-07/2026-07-07_upcomer_correlation_v2/upcomer_dataset.csv;work_products/2026-07/2026-07-07/2026-07-07_upcomer_correlation_v2/upcomer_correlation_fit.csv;work_products/2026-07/2026-07-08/2026-07-08_upcomer_onset/upcomer_onset_regime_table.csv;reports/2026-06/2026-06-29/2026-06-29_ethan_upcomer_recirculation_evidence/upcomer_recirculation_case_summary.csv,.agent/BLOCKERS.md;.agent/journal/2026-07-08/upcomer-onset.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/README.md,work_product,2026-07-14,AGENT-330,,,,,,False
work_products/2026-07/2026-07-14/2026-07-14_val_salt_test_2_coarse_mesh_documentation/README.md,work_product,2026-07-14,AGENT-354,complete,cfd-pp;salt2;boundary-conditions;provenance;rcExternalTemperature,imports/2026-05-29_val_salt_test_2_coarse_mesh_laminar_import.json;jadyn_runs/salt2/2026-06-01_continuation_candidate/README.md;jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation/case_config.yaml;jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation/0/T;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/case_config.yaml;jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T;work_products/2026-07/2026-07-14/2026-07-14_submitted_cfd_run_steady_state_table/submitted_cfd_run_steady_state_table.csv;work_products/2026-07/2026-07-14/2026-07-14_flow_rate_temperature_bc_response_study/case_bc_response_matrix.csv,operational_notes/maps/thermal-boundary-and-radiation.md;work_products/2026-07/2026-07-14/2026-07-14_cfd_postprocess_admission_workflow_triage/salt2_jin_vs_val_comparison.csv,Writer/Implementer,True
.agent/journal/2026-07-15/active-row-cleanup-and-forward-work-readiness.md,journal,2026-07-15,AGENT-401,complete,coordination;forward-v1;board-hygiene;active-rows,.agent/BOARD.md;.agent/BLOCKERS.md,.agent/status/2026-07-15_AGENT-401.md;work_products/2026-07/2026-07-15/2026-07-15_active_row_cleanup_and_forward_work_readiness/README.md,Coordinator/Forward-pred/Tester/Writer,True
.agent/journal/2026-07-15/agent373_hydraulic_chain_node_verification.md,journal,2026-07-15,AGENT-421,,journal;hydraulics;agent373;f6;pm5,"{'task': 'AGENT-421', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-421.md;work_products/2026-07/2026-07-15/2026-07-15_agent373_hydraulic_chain_node_verification/README.md,,True
.agent/journal/2026-07-15/blocker-resolution-wave-implementation.md,journal,2026-07-15,AGENT-413,,journal;blockers;forward-v1;fluid-api;thermal-admission;f6,"{'task': 'AGENT-413', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-413.md;work_products/2026-07/2026-07-15/2026-07-15_blocker_resolution_wave_implementation/README.md,,True
.agent/journal/2026-07-15/branch-scorecard-and-sensor-map-sbatch.md,journal,2026-07-15,AGENT-442,complete,journal;AGENT-442;sbatch;branch-scorecard;sensor-map,.agent/status/2026-07-15_AGENT-442.md;imports/2026-07-15_branch_scorecard_and_sensor_map_sbatch.json,,,True
.agent/journal/2026-07-15/branch-specific-model-forms-and-upcomer-omission-plan.md,journal,2026-07-15,AGENT-435,complete,branch-models;upcomer;recirculation;admission,,operational_notes/07-26/15/2026-07-15_branch_specific_model_forms_and_upcomer_omission_plan.md;.agent/BOARD.md,Coordinator/Writer,True
.agent/journal/2026-07-15/corrected-q-live-terminal-gate-followup.md,journal,2026-07-15,AGENT-408,complete,journal;cfd-pp;salt-q-perturbation;terminal-harvest,.agent/status/2026-07-15_AGENT-408.md;work_products/2026-07/2026-07-15/2026-07-15_corrected_q_live_terminal_gate_followup/README.md,operational_notes/maps/cfd-runs-and-admission.md;work_products/2026-07/2026-07-14/2026-07-14_corrected_q_postprocess_harvest_submission/README.md,cfd-pp/Coordinator/Writer/Tester,True
.agent/journal/2026-07-15/definitions-first-outline-and-figure-only-correction.md,journal,2026-07-15,AGENT-428,complete,,,,Thesis / Presentation / Documentation / Figures,True
.agent/journal/2026-07-15/diagnostic-cfd-heat-loss-replay-and-predictive-loss-plan.md,journal,2026-07-15,AGENT-410,complete,thermal-parity;heat-loss;diagnostic-replay;validation-split;val-salt2;thesis-source,work_products/2026-07/2026-07-14/2026-07-14_3d_1d_heat_loss_alignment/README.md;work_products/2026-07/2026-07-14/2026-07-14_3d_1d_heat_loss_alignment/heat_loss_alignment_by_segment.csv;work_products/2026-07/2026-07-14/2026-07-14_val_salt_test_2_coarse_mesh_documentation/README.md;work_products/2026-07/2026-07-15/2026-07-15_salt_forward_v1_unblock/salt_training_fit_input_table.csv;work_products/2026-07/2026-07-15/2026-07-15_diagnostic_cfd_heat_loss_replay_and_predictive_loss_plan/README.md,reports/thesis_dossier/2026-07-15_powerpoint_outline.md;operational_notes/maps/forward-predictive-model.md;operational_notes/maps/thermal-boundary-and-radiation.md,Forward-pred/Thermal parity/Writer/Implementer/Tester,True
.agent/journal/2026-07-15/downstream-pm5-final-state-refresh.md,journal,2026-07-15,AGENT-414,,journal;pm5;f6;internal-nu;downstream-refresh,"{'task': 'AGENT-414', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-414.md;work_products/2026-07/2026-07-15/2026-07-15_downstream_pm5_final_state_refresh/README.md,,True
.agent/journal/2026-07-15/expanded-salt-pressure-ladder-8pm-sbatch.md,journal,2026-07-15,AGENT-447,,,,,,False
.agent/journal/2026-07-15/f6-internal-nu-admission-review-and-forward-unblock.md,journal,2026-07-15,AGENT-425,complete,f6;internal-nu;hydraulic;forward-v1;admission;journal,work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/resampled_pm5_matched_plane_metrics.csv;work_products/2026-07/2026-07-15/2026-07-15_blocker_resolution_wave_implementation/thermal_internal_nu_admission_review.csv;work_products/2026-07/2026-07-15/2026-07-15_downstream_pm5_final_state_refresh/f6_pm5_row_readiness.csv;work_products/2026-07/2026-07-15/2026-07-15_agent373_hydraulic_chain_node_verification/hydraulic_admission_final_decisions.csv,work_products/2026-07/2026-07-15/2026-07-15_f6_internal_nu_admission_review_and_forward_unblock/README.md;.agent/status/2026-07-15_AGENT-425.md,Coordinator/Hydraulics/Internal-Nu/Forward-pred/Implementer/Tester/Writer,True
.agent/journal/2026-07-15/figure-rmse-context-and-steady-state-label-fix.md,journal,2026-07-15,AGENT-433,complete,presentation-figures;rmse;steady-state;svg,,work_products/2026-07/2026-07-15/2026-07-15_integrated_powerpoint_figures_and_definitions/figures/fig06_heater_cooler_rmse.svg;work_products/2026-07/2026-07-15/2026-07-15_integrated_powerpoint_figures_and_definitions/figures/fig07_steady_state_rms_sem.svg;reports/thesis_dossier/2026-07-15_integrated_weekly_powerpoint_outline_definitions_first.md,Implementer/Tester/Writer,True
.agent/journal/2026-07-15/forward-v1-hydraulic-unblock-plan-execution.md,journal,2026-07-15,AGENT-393,,,,,,False
.agent/journal/2026-07-15/forward-v1-next-step-execution-from-overnight.md,journal,2026-07-15,AGENT-394,,,,,,False
.agent/journal/2026-07-15/forward-v1-plan-implementation-closeout.md,journal,2026-07-15,AGENT-403,complete,forward-v1;implementation-closeout;sensor-policy;hx-candidate;pm5,work_products/2026-07/2026-07-15/2026-07-15_forward_v1_plan_implementation_closeout/README.md;work_products/2026-07/2026-07-15/2026-07-15_forward_v1_hydraulic_unblock_plan_execution/sensor_map_policy_refresh.csv;work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv,work_products/2026-07/2026-07-15/2026-07-15_forward_v1_next_step_execution_from_overnight/README.md;work_products/2026-07/2026-07-15/2026-07-15_forward_v1_hydraulic_unblock_plan_execution/README.md,Forward-pred/Coordinator/Tester/Writer,True
.agent/journal/2026-07-15/forward-v1_row_admission_ledger.md,journal,2026-07-15,AGENT-407,complete,forward-v1;admission;closure-ledger;predictive-1d;thesis-source,work_products/2026-07/2026-07-15/2026-07-15_forward_v1_row_admission_ledger/README.md;tools/analyze/build_forward_v1_row_admission_ledger.py,.agent/status/2026-07-15_AGENT-407.md;imports/2026-07-15_forward_v1_row_admission_ledger.json;operational_notes/maps/forward-predictive-model.md,Forward-pred/BC-modeling/Internal-Nu/Coordinator/Implementer/Tester/Writer,True
.agent/journal/2026-07-15/hydraulic-duplicate-slurm-tail-cancel.md,journal,2026-07-15,AGENT-412,complete,journal;scheduler;hydraulics;cleanup,.agent/status/2026-07-15_AGENT-412.md;work_products/2026-07/2026-07-15/2026-07-15_hydraulic_duplicate_slurm_tail_cancel/README.md,.agent/status/2026-07-15_AGENT-405.md;work_products/2026-07/2026-07-15/2026-07-15_sensor_policy_gate_opening_and_hydraulic_node_run/README.md,Coordinator/Hydraulics/Scheduler/Writer,True
.agent/journal/2026-07-15/integrated-powerpoint-figures-and-definitions.md,journal,2026-07-15,AGENT-427,complete,,,,Thesis / Presentation / Documentation / Figures,True
.agent/journal/2026-07-15/integrated-weekly-powerpoint-outline.md,journal,2026-07-15,AGENT-426,complete,journal;thesis-dossier;weekly-presentation;powerpoint-outline,reports/thesis_dossier/2026-07-15_integrated_weekly_powerpoint_outline.md,work_products/2026-07/2026-07-15/2026-07-15_mdot_temperature_error_report_and_presentation/mdot_temperature_error_report.md;work_products/2026-07/2026-07-15/2026-07-15_setup_bc_model_error_synthesis_report/report.md;work_products/2026-07/2026-07-15/2026-07-15_salt_training_testing_oscillation_steady_state/README.md,Thesis/Presentation/Writer,True
.agent/journal/2026-07-15/lead-closure-qoi-hydraulic-postprocess.md,journal,2026-07-15,AGENT-409,,journal;hydraulics;cfd-pp;mesh-gci,"{'task': 'AGENT-409', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-409.md;work_products/2026-07/2026-07-15/2026-07-15_lead_closure_qoi_hydraulic_postprocess/README.md,,True
.agent/journal/2026-07-15/litrev-study-backlog-tomorrow-todo-addendum.md,journal,2026-07-15,AGENT-443,complete,handoff;litrev-synthesis;tomorrow-start;research-pathways,operational_notes/07-26/15/2026-07-15_TOMORROW_START_HERE.md;reports/2026-07/2026-07-13/2026-07-13_litrev_lessons_and_research_pathways/research_pathways.csv;reports/2026-07/2026-07-13/2026-07-13_litrev_lessons_and_research_pathways/untried_litrev_model_forms.csv;reports/2026-07/2026-07-13/2026-07-13_litrev_lessons_and_research_pathways/litrev_to_current_evidence_crosswalk.csv,.agent/status/2026-07-15_AGENT-443.md;imports/2026-07-15_litrev_study_backlog_tomorrow_todo_addendum.json,Coordinator/Writer,True
.agent/journal/2026-07-15/loop-schematic-physical-leg-label-fix.md,journal,2026-07-15,AGENT-429,complete,,,,Thesis / Presentation / Documentation / Figures,True
.agent/journal/2026-07-15/m3-successor-test-section-loss-todo.md,journal,2026-07-15,AGENT-430,complete,journal;forward-predictive-model;m3;test-section;heat-loss;todo,.agent/BOARD.md;operational_notes/maps/forward-predictive-model.md;operational_notes/07-26/15/2026-07-15_m3_successor_test_section_heat_loss_requirement.md;reports/thesis_dossier/2026-07-15_integrated_weekly_powerpoint_outline_definitions_first.md,.agent/status/2026-07-15_AGENT-430.md;imports/2026-07-15_m3_successor_test_section_loss_todo.json,Coordinator/Writer,True
.agent/journal/2026-07-15/m3ts-val-salt2-matched-plane-sbatch-submit.md,journal,2026-07-15,AGENT-439,complete,journal;sbatch;m3ts;val-salt2;matched-plane;onset,work_products/2026-07/2026-07-15/2026-07-15_m3ts_val_salt2_matched_plane_sbatch_submit/README.md;work_products/2026-07/2026-07-15/2026-07-15_m3ts_val_salt2_matched_plane_sbatch_submit/local_validation_matrix.csv;work_products/2026-07/2026-07-15/2026-07-15_m3ts_val_salt2_matched_plane_sbatch_submit/submitted_jobs.csv,.agent/status/2026-07-15_AGENT-439.md;imports/2026-07-15_m3ts_val_salt2_matched_plane_sbatch_submit.json,Coordinator/Scheduler/Forward-pred/cfd-pp/Implementer/Tester/Writer,True
.agent/journal/2026-07-15/mdot_temperature_error_report_and_presentation.md,journal,2026-07-15,AGENT-420,,journal;mdot;temperature-probes;presentation,"{'task': 'AGENT-420', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-420.md;work_products/2026-07/2026-07-15/2026-07-15_mdot_temperature_error_report_and_presentation/README.md,,True
.agent/journal/2026-07-15/pm5-matched-plane-parser-repair.md,journal,2026-07-15,AGENT-404,,,,,,False
.agent/journal/2026-07-15/pm5-wall-band-vtk-and-f6-unlock-repair.md,journal,2026-07-15,AGENT-406,,journal;cfd-pp;pm5;matched-plane;wallHeatFlux;f6;internal-nu,"{'task': 'AGENT-406', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-406.md;work_products/2026-07/2026-07-15/2026-07-15_pm5_wall_band_vtk_and_f6_unlock_repair/README.md,,True
.agent/journal/2026-07-15/pressure-ladder-unlock-plan-and-sbatch.md,journal,2026-07-15,AGENT-445,,,,,,False
.agent/journal/2026-07-15/rclone-box-upload-sbatch-submit.md,journal,2026-07-15,AGENT-436,complete,journal;agent-436;box;rclone;sbatch,staging/upload_jobs/2026-06-16_ethan_runs_box_upload.sbatch;staging/upload_jobs/slurm-3297384.out;staging/upload_jobs/slurm-3297384.err;tmp/2026-06-16_ethan_box_upload_probe/rclone_full_upload.log,.agent/status/2026-07-15_AGENT-436.md;operational_notes/06-26/16/2026-06-16_ethan_box_upload_plan.md,Coordinator/Scheduler/Writer,True
.agent/journal/2026-07-15/recirculation-policy-forward-hydraulic-unblock-plan.md,journal,2026-07-15,AGENT-419,,journal;recirculation-policy;coefficient-labels;forward-v1;hydraulics,"{'task': 'AGENT-419', 'generated_by': 'codex'}",.agent/status/2026-07-15_AGENT-419.md;work_products/2026-07/2026-07-15/2026-07-15_recirculation_policy_forward_hydraulic_unblock_plan/README.md,,True
