time_s,mdot_mean_abs_kg_s
1150.0,0.01359129437
1151.0,0.013590960630000001
1152.0,0.013590499527500001
1153.0,0.013590129199999999
1154.0,0.013590267607500001
1155.0,0.0135908632475
1156.0,0.013591846705
1157.0,0.013593323545
1158.0,0.013594539942500001
1159.0,0.013594553805
1160.0,0.013594157474999998
1161.0,0.0135940406875
1162.0,0.013594125879999999
1163.0,0.01359404074
1164.0,0.0135935546675
1165.0,0.0135927356725
1166.0,0.0135920628625
1167.0,0.0135917186
1168.0,0.0135912748525
1169.0,0.013590869287500001
1170.0,0.0135909496
1171.0,0.013591507235
1172.0,0.013592441307500001
1173.0,0.013593879285
1174.0,0.0135951894575
1175.0,0.013595311835
1176.0,0.0135949036525
1177.0,0.013594756342499998
1178.0,0.013594836275000001
1179.0,0.013594783675
1180.0,0.013594341235
1181.0,0.013593539262500001
1182.0,0.013592826995000001
1183.0,0.013592464535
1184.0,0.013592041152499998
1185.0,0.01359160689
1186.0,0.01359162744
1187.0,0.0135921451775
1188.0,0.0135930357475
1189.0,0.013594428375
1190.0,0.01359581532
1191.0,0.0135960563575
1192.0,0.0135956461075
1193.0,0.0135954663
1194.0,0.0135955366325
1195.0,0.013595515175
1196.0,0.013595115362499998
1197.0,0.0135943384525
1198.0,0.0135935904725
1199.0,0.0135932090925
1200.0,0.01359280281
1201.0,0.013592344385000002
1202.0,0.013592305865
1203.0,0.013592783695
1204.0,0.0135936303
1205.0,0.013594975565
1206.0,0.013596422572500001
1207.0,0.013596790565000001
1208.0,0.013596391285
1209.0,0.013596175844999999
1210.0,0.013596231442499999
1211.0,0.0135962416825
1212.0,0.01359588435
1213.0,0.013595135415
1214.0,0.013594353965
1215.0,0.0135939453825
1216.0,0.013593559322499999
1217.0,0.01359308505
1218.0,0.013592990145
1219.0,0.0135934218375
1220.0,0.01359422767
1221.0,0.013595520072499999
1222.0,0.013597013642500001
1223.0,0.0135975144475
1224.0,0.013597135782499999
1225.0,0.01359688844
1226.0,0.0135969257675
1227.0,0.013596959737499999
1228.0,0.0135966473125
1229.0,0.013595930800000001
1230.0,0.013595124605
1231.0,0.01359468521
1232.0,0.0135943176925
1233.0,0.0135938322075
1234.0,0.0135936797025
1235.0,0.013594062935
1236.0,0.013594830985
1237.0,0.013596069575
1238.0,0.01359759395
1239.0,0.013598230157500002
1240.0,0.01359788511
1241.0,0.013597603955
1242.0,0.013597620825
1243.0,0.013597677477499999
1244.0,0.013597407805000001
1245.0,0.013596725105
1246.0,0.013595899549999999
1247.0,0.013595422624999999
1248.0,0.013595070955
1249.0,0.01359458086
1250.0,0.013594373907499999
1251.0,0.013594708044999999
1252.0,0.013595437585000002
1253.0,0.0135966184525
1254.0,0.013598161405
1255.0,0.0135989306925
1256.0,0.0135986309975
1257.0,0.01359831759
1258.0,0.0135983098
1259.0,0.0135983813475
1260.0,0.013598153427499999
1261.0,0.0135975134275
1262.0,0.0135966751875
1263.0,0.0135961552975
1264.0,0.0135958130925
1265.0,0.0135953253725
1266.0,0.013595065637499999
1267.0,0.0135953458375
1268.0,0.013596038645
1269.0,0.013597164925
1270.0,0.0135987070475
1271.0,0.013599608885000001
1272.0,0.0135993726575
1273.0,0.013599028340000001
1274.0,0.013598990382499999
1275.0,0.0135990738275
1276.0,0.0135988865325
1277.0,0.013598287462499999
1278.0,0.0135974448875
1279.0,0.01359688056
1280.0,0.0135965449775
1281.0,0.013596065257500001
1282.0,0.0135957589775
1283.0,0.0135959845775
1284.0,0.01359663764
1285.0,0.0135977105475
1286.0,0.01359924128
1287.0,0.013600268665
1288.0,0.0136001044525
1289.0,0.01359973332
1290.0,0.0135996720125
1291.0,0.0135997618675
1292.0,0.013599616652499999
1293.0,0.013599062180000001
1294.0,0.01359822087
1295.0,0.01359761199
1296.0,0.01359728139
1297.0,0.0135968138625
1298.0,0.013596461297500001
1299.0,0.0135966322175
1300.0,0.013597250864999999
1301.0,0.013598271654999999
1302.0,0.01359977944
1303.0,0.0136009229525
1304.0,0.01360085012
1305.0,0.0136004578825
1306.0,0.013600366244999999
1307.0,0.013600459087499999
1308.0,0.013600353127500001
1309.0,0.013599838230000001
1310.0,0.0135990092725
1311.0,0.013598356112500001
1312.0,0.013598018239999999
1313.0,0.013597561805
1314.0,0.013597172142499999
1315.0,0.01359728191
1316.0,0.013597861397500001
1317.0,0.013598828545
1318.0,0.013600302495
1319.0,0.0136015492275
1320.0,0.013601580805000001
1321.0,0.013601170752499999
1322.0,0.013601045774999999
1323.0,0.013601134817499999
1324.0,0.013601064612499998
1325.0,0.0136005939325
1326.0,0.0135997758025
1327.0,0.0135990825775
1328.0,0.013598727037500001
1329.0,0.013598289605
1330.0,0.01359786752
1331.0,0.013597916330000001
1332.0,0.0135984520775
1333.0,0.013599370675000002
1334.0,0.01360080265
1335.0,0.013602139867500002
1336.0,0.01360228486
1337.0,0.0136018666725
1338.0,0.0136017078625
1339.0,0.0136017879625
1340.0,0.01360175301
1341.0,0.013601325985
1342.0,0.013600531249999999
1343.0,0.013599795675
1344.0,0.0135994235525
1345.0,0.013599005825000001
1346.0,0.013598556372499999
1347.0,0.0135985447225
1348.0,0.013599039605
1349.0,0.013599912425
1350.0,0.0136012946375
1351.0,0.0136027078125
1352.0,0.013602981225000001
1353.0,0.013602563485000002
1354.0,0.0136023706425
1355.0,0.01360243875
1356.0,0.0136024350425
1357.0,0.0136020536525
1358.0,0.01360128564
1359.0,0.013600517225
1360.0,0.013600119562499999
1361.0,0.01359972249
1362.0,0.01359925155
1363.0,0.01359918093
1364.0,0.0135996302525
1365.0,0.0136004586475
1366.0,0.01360178919
1367.0,0.0136032595125
1368.0,0.013603666055000001
1369.0,0.013603260700000001
1370.0,0.0136030325075
1371.0,0.01360308361
1372.0,0.013603108025000001
1373.0,0.013602770135000001
1374.0,0.0136020345275
1375.0,0.013601232824999998
1376.0,0.0136008063775
1377.0,0.01360042691
1378.0,0.0135999418925
1379.0,0.013599812292500001
1380.0,0.013600213075
1381.0,0.013600999800000001
1382.0,0.013602273305
1383.0,0.0136037868525
1384.0,0.013604331957499998
1385.0,0.0136039521975
1386.0,0.013603688225
1387.0,0.0136037184525
1388.0,0.01360376762
1389.0,0.013603474185
1390.0,0.013602774042500002
1391.0,0.013601950069999999
1392.0,0.01360148561
1393.0,0.013601124675000001
1394.0,0.01360063379
1395.0,0.0136004456725
1396.0,0.013600798555
1397.0,0.013601545
1398.0,0.013602759820000001
1399.0,0.013604300577500002
1400.0,0.0136049864725
1401.0,0.013604646985
1402.0,0.013604349614999999
1403.0,0.013604357395
1404.0,0.01360442511
1405.0,0.013604179464999998
1406.0,0.013603517022499999
1407.0,0.01360267822
1408.0,0.0136021734825
1409.0,0.0136018269975
1410.0,0.01360133433
1411.0,0.013601094434999999
1412.0,0.013601394422500001
1413.0,0.01360210208
1414.0,0.0136032589225
1415.0,0.01360480987
1416.0,0.0136056329475
1417.0,0.0136053487125
1418.0,0.013605017075
1419.0,0.01360499896
1420.0,0.013605082512499998
1421.0,0.01360487759
1422.0,0.013604257072499999
1423.0,0.01360341054
1424.0,0.01360286212
1425.0,0.013602523175
1426.0,0.013602035842499999
1427.0,0.0136017427225
1428.0,0.01360198705
1429.0,0.013602654220000001
1430.0,0.0136037539725
1431.0,0.013605297742500001
1432.0,0.013606256439999999
1433.0,0.013606042042500002
1434.0,0.01360567892
1435.0,0.01360563237
1436.0,0.013605724057500001
1437.0,0.013605561725
1438.0,0.013604983514999999
1439.0,0.013604136945
1440.0,0.0136035423325
1441.0,0.01360320638
1442.0,0.0136027267825
1443.0,0.013602388319999999
1444.0,0.0136025745275
1445.0,0.013603202367500001
1446.0,0.0136042457125
1447.0,0.013605773554999999
1448.0,0.0136068568475
1449.0,0.013606727355
1450.0,0.0136063373925
1451.0,0.0136062609875
1452.0,0.013606354769999999
1453.0,0.0136062349125
1454.0,0.013605700387500001
1455.0,0.0136048594975
1456.0,0.0136042203675
1457.0,0.0136038790475
1458.0,0.01360341554
1459.0,0.0136030364725
1460.0,0.013603161919999999
1461.0,0.01360374999
1462.0,0.0136047398275
1463.0,0.013606234772500002
1464.0,0.013607432925
1465.0,0.013607402344999998
1466.0,0.013606991025
1467.0,0.0136068817
1468.0,0.0136069739425
1469.0,0.0136068918225
1470.0,0.013606401415
1471.0,0.013605576667500001
1472.0,0.0136048920625
1473.0,0.0136045403025
1474.0,0.013604093695000001
1475.0,0.01360367596
1476.0,0.013603741362500001
1477.0,0.0136042871675
1478.0,0.0136052231075
1479.0,0.01360667968
1480.0,0.013607977142500002
1481.0,0.013608059437499999
1482.0,0.0136076359675
1483.0,0.0136074895425
1484.0,0.01360757587
1485.0,0.0136075314775
1486.0,0.013607085615
1487.0,0.0136062798125
1488.0,0.0136055509925
1489.0,0.0136051816725
1490.0,0.013604755415
1491.0,0.013604308425000001
1492.0,0.0136043119375
1493.0,0.0136048146675
1494.0,0.013605701384999998
1495.0,0.0136071093025
1496.0,0.0136084925825
1497.0,0.013608701642500002
1498.0,0.0136082722025
1499.0,0.0136080924775
1500.0,0.013608167115
1501.0,0.013608156639999999
1502.0,0.0136077567175
1503.0,0.01360697676
1504.0,0.013606210774999999
1505.0,0.013605818867500001
1506.0,0.013605412482499999
1507.0,0.013604943795
1508.0,0.01360488581
1509.0,0.013605344395
1510.0,0.0136061860275
1511.0,0.013607540287499999
1512.0,0.013608992125
1513.0,0.013609336125
1514.0,0.0136089148275
1515.0,0.01360869823
1516.0,0.013608758327500001
1517.0,0.01360877784
1518.0,0.013608424032499998
1519.0,0.0136076761625
1520.0,0.013606878235
1521.0,0.0136064583575
1522.0,0.013606070655
1523.0,0.0136055861525
1524.0,0.013605468685
1525.0,0.013605880189999999
1526.0,0.01360667762
1527.0,0.013607974305
1528.0,0.013609477739999999
1529.0,0.01360996208
1530.0,0.0136095616675
1531.0,0.0136093085625
1532.0,0.0136093491575
1533.0,0.013609393190000001
1534.0,0.0136090874725
1535.0,0.013608372990000001
1536.0,0.0136075496225
1537.0,0.013607091797500002
1538.0,0.0136067245
1539.0,0.0136062307525
1540.0,0.013606053915000001
1541.0,0.013606413105
1542.0,0.013607168737500001
1543.0,0.0136084072375
1544.0,0.013609942182500001
1545.0,0.013610570085
1546.0,0.013610205310000002
1547.0,0.0136099134875
1548.0,0.013609931042499999
1549.0,0.01360999722
1550.0,0.0136097357275
1551.0,0.0136090608875
1552.0,0.0136082185
1553.0,0.013607720345
1554.0,0.013607367207499999
1555.0,0.013606869390000002
1556.0,0.013606636682500001
1557.0,0.01360694418
1558.0,0.0136076556525
1559.0,0.01360883412
1560.0,0.013610385565
1561.0,0.0136111578975
1562.0,0.013610840815
1563.0,0.0136105163025
1564.0,0.01361050682
1565.0,0.013610588455000001
1566.0,0.01361037257
1567.0,0.013609738005
1568.0,0.013608887625000001
1569.0,0.013608344745
1570.0,0.01360800227
1571.0,0.0136075081675
1572.0,0.013607222002499999
1573.0,0.0136074725975
1574.0,0.013608147212500001
1575.0,0.01360926573
1576.0,0.0136108165775
1577.0,0.013611727560000002
1578.0,0.013611476415
1579.0,0.01361111922
1580.0,0.0136110818275
1581.0,0.013611174772500002
1582.0,0.0136110013225
1583.0,0.0136104113425
1584.0,0.013609558757500001
1585.0,0.01360896995
1586.0,0.013608632225
1587.0,0.01360814867
1588.0,0.0136078139825
1589.0,0.0136080083275
1590.0,0.01360864134
1591.0,0.01360970064
1592.0,0.013611237865
1593.0,0.013612281720000001
1594.0,0.013612113674999999
1595.0,0.013611727505
1596.0,0.01361165938
1597.0,0.0136117571875
1598.0,0.0136116261875
1599.0,0.0136110812325
1600.0,0.01361023516
1601.0,0.013609598595000001
1602.0,0.013609260762499999
1603.0,0.0136087916225
1604.0,0.013608413980000001
1605.0,0.01360854832
1606.0,0.0136091390725
1607.0,0.01361014298
1608.0,0.013611652847499999
1609.0,0.01361281882
1610.0,0.0136127465625
1611.0,0.0136123374825
1612.0,0.0136122364925
1613.0,0.013612334772500002
1614.0,0.01361224266
1615.0,0.013611745125
1616.0,0.013610911907499999
1617.0,0.01361023191
1618.0,0.013609883730000001
1619.0,0.013609430395
1620.0,0.0136090161875
1621.0,0.013609088575
1622.0,0.013609638077500001
1623.0,0.013610587674999999
1624.0,0.0136120590575
1625.0,0.0136133326325
1626.0,0.01361337335
1627.0,0.013612947665
1628.0,0.01361281153
1629.0,0.0136129021225
1630.0,0.013612849352500001
1631.0,0.0136123982525
1632.0,0.013611583857499998
1633.0,0.013610860412499998
1634.0,0.0136104936525
1635.0,0.013610064352500001
1636.0,0.0136096188425
1637.0,0.013609626549999998
1638.0,0.0136101332875
1639.0,0.013611031832499999
1640.0,0.0136124536675
1641.0,0.013613822245
1642.0,0.0136139871175
1643.0,0.0136135520975
1644.0,0.0136133789725
1645.0,0.013613461700000001
1646.0,0.013613444515
1647.0,0.01361303785
1648.0,0.013612250285
1649.0,0.01361148648
1650.0,0.0136110991975
1651.0,0.013610689602500002
1652.0,0.0136102182875
1653.0,0.01361016519
1654.0,0.013610627585
1655.0,0.0136114765025
1656.0,0.013612846489999999
1657.0,0.0136142875375
1658.0,0.013614590480000001
1659.0,0.0136141580375
1660.0,0.0136139483325
1661.0,0.0136140152175
1662.0,0.01361402918
1663.0,0.013613670435
1664.0,0.013612912665
1665.0,0.013612116422499999
1666.0,0.0136117000675
1667.0,0.0136113097825
1668.0,0.013610824297499999
1669.0,0.0136107078125
1670.0,0.013611121992500001
1671.0,0.01361192426
1672.0,0.013613236530000001
1673.0,0.013614734075
1674.0,0.013615179795000001
1675.0,0.0136147656675
1676.0,0.013614517310000001
1677.0,0.0136145652475
1678.0,0.01361460625
1679.0,0.0136142952325
1680.0,0.013613572432499998
1681.0,0.013612749637500001
1682.0,0.0136122971825
1683.0,0.013611924985
1684.0,0.0136114290025
1685.0,0.0136112543475
1686.0,0.0136116170025
1687.0,0.0136123755375
1688.0,0.013613625854999999
1689.0,0.013615161612500001
1690.0,0.013615755772499998
1691.0,0.013615373375
1692.0,0.01361508737
1693.0,0.0136151108425
1694.0,0.0136151761625
1695.0,0.0136149100825
1696.0,0.013614228225
1697.0,0.013613385152500001
1698.0,0.01361289185
1699.0,0.013612536560000001
1700.0,0.013612037512500001
1701.0,0.013611806515
1702.0,0.013612115237500002
1703.0,0.01361283017
1704.0,0.013614021372500002
1705.0,0.0136155734675
1706.0,0.013616317902500001
1707.0,0.0136159798675
1708.0,0.013615658612500001
1709.0,0.0136156557625
1710.0,0.0136157375625
1711.0,0.0136155181425
1712.0,0.013614878354999999
1713.0,0.01361402493
1714.0,0.013613484674999999
1715.0,0.013613143262499999
1716.0,0.013612646610000001
1717.0,0.0136123604775
1718.0,0.013612612864999998
1719.0,0.0136132862075
1720.0,0.0136144145325
1721.0,0.013615972359999999
1722.0,0.013616858657500001
1723.0,0.013616587360000001
1724.0,0.013616228979999999
1725.0,0.013616111850000001
1726.0,0.0136161694375
1727.0,0.013615939115
1728.0,0.013615284765
1729.0,0.01361436156
1730.0,0.0136137075225
1731.0,0.0136133028875
1732.0,0.0136127523175
1733.0,0.013612362237500002
1734.0,0.01361250823
1735.0,0.0136130980125
1736.0,0.013614133425
1737.0,0.013615643955
1738.0,0.0136166311875
1739.0,0.013616412210000001
1740.0,0.013616005522500002
1741.0,0.013615922322499998
1742.0,0.013616003977500001
1743.0,0.01361587606
1744.0,0.01361531172
1745.0,0.0136144191775
1746.0,0.0136137466375
1747.0,0.0136133729825
1748.0,0.0136128668875
1749.0,0.013612438225
1750.0,0.013612513135
1751.0,0.01361304571
1752.0,0.013613993627500001
1753.0,0.013615444427500002
1754.0,0.0136165286725
1755.0,0.0136163715275
1756.0,0.013615892825
1757.0,0.013615720672500001
1758.0,0.01361574164
1759.0,0.0136155727725
1760.0,0.0136149981775
1761.0,0.013614089385
1762.0,0.0136133394725
1763.0,0.013612924174999999
1764.0,0.013612404665
1765.0,0.0136119251175
1766.0,0.01361193963
1767.0,0.013612438260000002
1768.0,0.0136133420375
1769.0,0.01361477317
1770.0,0.013616007685
1771.0,0.013616005235
1772.0,0.01361555616
1773.0,0.013615397525
1774.0,0.013615464805
1775.0,0.0136153934975
1776.0,0.01361492645
1777.0,0.013614093610000001
1778.0,0.0136133561075
1779.0,0.0136129781025
1780.0,0.01361253226
1781.0,0.013612071965
1782.0,0.01361206816
1783.0,0.0136125635125
1784.0,0.013613448987499999
1785.0,0.013614863122500001
1786.0,0.013616214455
1787.0,0.01361636074
1788.0,0.013615915515
1789.0,0.013615729805
1790.0,0.0136157883325
1791.0,0.013615754042499999
1792.0,0.013615327487499999
1793.0,0.0136145169475
1794.0,0.01361373115
1795.0,0.013613320587499998
1796.0,0.01361288389
1797.0,0.01361238484
1798.0,0.0136123036875
1799.0,0.0136127386175
1800.0,0.013613556740000001
1801.0,0.013614897042499999
1802.0,0.01361630506
1803.0,0.0136165661275
1804.0,0.013616105619999999
1805.0,0.0136158594575
1806.0,0.0136158818625
1807.0,0.013615856875
1808.0,0.013615457095
1809.0,0.0136146558075
1810.0,0.0136138148325
1811.0,0.013613353705000001
1812.0,0.013612916899999999
1813.0,0.01361238207
1814.0,0.013612218442499999
1815.0,0.013612583135
1816.0,0.01361333427
1817.0,0.0136145917375
1818.0,0.0136160347625
1819.0,0.013616423499999999
1820.0,0.0136159546325
1821.0,0.0136156543675
1822.0,0.013615633785000001
1823.0,0.0136156133175
1824.0,0.013615237607499999
1825.0,0.0136144536
1826.0,0.0136135639125
1827.0,0.013613045604999999
1828.0,0.0136126094675
1829.0,0.01361204301
1830.0,0.0136117977275
1831.0,0.013612091805
1832.0,0.0136127779275
1833.0,0.013613954142500002
1834.0,0.0136154154375
1835.0,0.01361593744
1836.0,0.013615482212499998
1837.0,0.013615128322500001
1838.0,0.013615069242500001
1839.0,0.0136150579175
1840.0,0.01361471768
1841.0,0.013613962847500001
1842.0,0.013613046395000002
1843.0,0.0136124826525
1844.0,0.0136120596825
1845.0,0.0136114900725
1846.0,0.0136111904125
1847.0,0.0136114337275
1848.0,0.013612084344999999
1849.0,0.01361320341
1850.0,0.013614694285000001
1851.0,0.013615383764999999
1852.0,0.013614991372500001
1853.0,0.013614615765000001
1854.0,0.0136145480275
1855.0,0.01361457022
1856.0,0.0136142985975
1857.0,0.01361360825
1858.0,0.0136127054125
1859.0,0.0136121182825
1860.0,0.0136117300275
1861.0,0.01361119148
1862.0,0.013610863935
1863.0,0.0136110774375
1864.0,0.013611711452500001
1865.0,0.013612795144999999
1866.0,0.0136143121425
1867.0,0.013615172795
1868.0,0.013614869444999999
1869.0,0.013614484027499998
1870.0,0.01361440874
1871.0,0.013614464115
1872.0,0.0136142578175
1873.0,0.0136136319625
1874.0,0.013612745205
1875.0,0.01361212854
1876.0,0.013611764007499999
1877.0,0.013611251469999999
1878.0,0.0136108881275
1879.0,0.0136110549925
1880.0,0.013611661340000001
1881.0,0.01361269436
1882.0,0.013614206412500001
1883.0,0.0136152128425
1884.0,0.0136150053425
1885.0,0.0136145908325
1886.0,0.0136144933225
1887.0,0.013614558365000001
1888.0,0.0136143994675
1889.0,0.0136138231
1890.0,0.013612946877499999
1891.0,0.013612282370000001
1892.0,0.013611919307500001
1893.0,0.01361142379
1894.0,0.013611018499999999
1895.0,0.0136111258875
1896.0,0.0136116923425
1897.0,0.013612667709999998
1898.0,0.0136141536225
1899.0,0.013615288065
1900.0,0.013615178257499999
1901.0,0.013614743717499999
1902.0,0.0136146133725
1903.0,0.0136146782325
1904.0,0.013614562395
1905.0,0.013614036989999998
1906.0,0.0136131755725
1907.0,0.013612466762499999
1908.0,0.01361209855
1909.0,0.0136116255375
1910.0,0.013611186962499999
1911.0,0.01361123455
1912.0,0.013611762062500001
1913.0,0.013612687867499999
1914.0,0.0136141368075
1915.0,0.0136153894425
1916.0,0.0136154002475
1917.0,0.013614954205
1918.0,0.013614794815
1919.0,0.013614860755000001
1920.0,0.013614789615000001
1921.0,0.013614319265
1922.0,0.0136134846175
1923.0,0.0136127397975
1924.0,0.013612359435
1925.0,0.0136119153075
1926.0,0.01361145181
1927.0,0.01361144555
1928.0,0.01361193716
1929.0,0.013612816037500001
1930.0,0.01361422366
1931.0,0.0136155780475
1932.0,0.013615726427499999
1933.0,0.013615277855
1934.0,0.013615090185000001
1935.0,0.01361515001
1936.0,0.013615122287500002
1937.0,0.013614704675
1938.0,0.013613903742499999
1939.0,0.0136131245075
1940.0,0.0136127269925
1941.0,0.0136123092025
1942.0,0.01361182772
1943.0,0.013611760399999999
1944.0,0.013612211085000001
1945.0,0.013613045727500002
1946.0,0.013614402214999998
1947.0,0.013615838679999999
1948.0,0.013616133145
1949.0,0.01361568989
1950.0,0.0136154671925
1951.0,0.0136155159675
1952.0,0.01361552085
1953.0,0.0136151552075
1954.0,0.013614390875
1955.0,0.013613580745
1956.0,0.0136131522675
1957.0,0.01361275706
1958.0,0.0136122630725
1959.0,0.013612133547499999
1960.0,0.0136125359325
1961.0,0.013613325539999999
1962.0,0.0136146234475
1963.0,0.013616116515
1964.0,0.0136165611025
1965.0,0.01361613675
1966.0,0.013615878885
1967.0,0.013615907444999999
1968.0,0.01361594158
1969.0,0.013615624665
1970.0,0.0136148974875
1971.0,0.013614060090000001
1972.0,0.01361359755
1973.0,0.0136132233175
1974.0,0.013612719375
1975.0,0.0136125294325
1976.0,0.01361288039
1977.0,0.0136136256475
1978.0,0.01361486131
1979.0,0.0136163923575
1980.0,0.013616992497500001
1981.0,0.0136166004825
1982.0,0.0136163061925
1983.0,0.013616311279999998
1984.0,0.0136163686675
1985.0,0.0136161006675
1986.0,0.0136154151625
1987.0,0.01361456006
1988.0,0.0136140543525
1989.0,0.01361369479
1990.0,0.013613193015
1991.0,0.013612946215000001
1992.0,0.013613241917500001
1993.0,0.013613943219999999
1994.0,0.013615115805
1995.0,0.013616666917499999
1996.0,0.0136174211275
1997.0,0.01361708052
1998.0,0.01361675074
1999.0,0.013616727542499998
2000.0,0.0136168030625
2001.0,0.013616583315
2002.0,0.013615943677499999
2003.0,0.013615079497500002
2004.0,0.013614523872500001
2005.0,0.0136141815075
2006.0,0.013613683555
2007.0,0.013613381482499999
2008.0,0.0136136183175
2009.0,0.0136142803025
2010.0,0.013615389795000002
2011.0,0.01361693998
2012.0,0.01361784409
2013.0,0.01361757392
2014.0,0.0136172074675
2015.0,0.013617158897499999
2016.0,0.0136172446675
2017.0,0.013617069505
2018.0,0.013616478447499998
2019.0,0.013615612572500001
2020.0,0.013615010115000001
2021.0,0.013614671174999999
2022.0,0.0136141840625
2023.0,0.013613834627500002
2024.0,0.01361401108
2025.0,0.01361462923
2026.0,0.013615678847500002
2027.0,0.013617210425
2028.0,0.013618258429999999
2029.0,0.0136180744575
2030.0,0.013617678267499999
2031.0,0.0136175974075
2032.0,0.013617687194999999
2033.0,0.01361755775
2034.0,0.0136170145075
2035.0,0.013616158202500001
2036.0,0.013615505299999999
2037.0,0.01361516254
2038.0,0.013614695005
2039.0,0.0136142991
2040.0,0.013614413277500001
2041.0,0.013614991265000001
2042.0,0.0136159801275
2043.0,0.0136174837125
2044.0,0.013618658015
2045.0,0.013618580722499999
2046.0,0.013618160737500001
2047.0,0.013618045712499999
2048.0,0.0136181341825
2049.0,0.013618047795
2050.0,0.0136175544975
2051.0,0.013616713475
2052.0,0.013616013182500001
2053.0,0.0136156608725
2054.0,0.0136152095975
2055.0,0.013614780160000001
2056.0,0.0136148297575
2057.0,0.0136153634875
2058.0,0.013616295714999999
2059.0,0.0136177573875
2060.0,0.013619045392500001
2061.0,0.0136190888925
2062.0,0.013618653097499999
2063.0,0.0136185019
2064.0,0.0136185842275
2065.0,0.01361853696
2066.0,0.013618092929999999
2067.0,0.01361727688
2068.0,0.013616532352499999
2069.0,0.013616159287500002
2070.0,0.0136157334075
2071.0,0.0136152761775
2072.0,0.0136152590225
2073.0,0.0136157468025
2074.0,0.013616625362499999
2075.0,0.0136180344925
2076.0,0.013619420135000001
2077.0,0.013619598864999999
2078.0,0.0136191541525
2079.0,0.0136189670025
2080.0,0.01361903823
2081.0,0.013619026400000001
2082.0,0.0136186311825
2083.0,0.013617844865
2084.0,0.01361706164
2085.0,0.0136166613875
2086.0,0.01361625763
2087.0,0.0136157780525
2088.0,0.01361569641
2089.0,0.013616136725
2090.0,0.01361696433
2091.0,0.013618315615
2092.0,0.0136197754575
2093.0,0.0136201031525
2094.0,0.013619663715
2095.0,0.0136194383575
2096.0,0.013619491054999999
2097.0,0.013619512245
2098.0,0.0136191655975
2099.0,0.0136184133025
2100.0,0.0136175988175
2101.0,0.013617164837499997
2102.0,0.01361678274
2103.0,0.013616289604999998
2104.0,0.0136161437125
2105.0,0.013616533430000001
2106.0,0.013617315065
2107.0,0.0136186026225
2108.0,0.0136201185975
2109.0,0.013620599307499998
2110.0,0.013620181949999997
2111.0,0.0136199171875
2112.0,0.01361994805
2113.0,0.0136199951025
2114.0,0.013619699150000001
2115.0,0.013618988200000001
2116.0,0.013618146757500001
2117.0,0.0136176732825
2118.0,0.013617309090000002
2119.0,0.013616808624999999
2120.0,0.013616602927499999
2121.0,0.013616937019999999
2122.0,0.013617672155
2123.0,0.01361889602
2124.0,0.013620442439999998
2125.0,0.01362108337
2126.0,0.013620701907500001
2127.0,0.013620398595000001
2128.0,0.0136204037175
2129.0,0.013620473167500001
2130.0,0.0136202253425
2131.0,0.013619557389999998
2132.0,0.0136186997
2133.0,0.0136181784
2134.0,0.0136178317125
2135.0,0.0136173328875
2136.0,0.013617068569999998
2137.0,0.013617345474999999
2138.0,0.01361803543
2139.0,0.013619193824999999
2140.0,0.013620753562499999
2141.0,0.0136215514275
2142.0,0.0136212246825
2143.0,0.01362088656
2144.0,0.01362086136
2145.0,0.013620945192500001
2146.0,0.013620745725
2147.0,0.01362012348
2148.0,0.013619259677500002
2149.0,0.013618689735
2150.0,0.01361835076
2151.0,0.01361785775
2152.0,0.01361754122
2153.0,0.0136177554025
2154.0,0.01361840348
2155.0,0.01361949782
2156.0,0.013621049372500001
2157.0,0.01362199783
2158.0,0.01362174718
2159.0,0.013621371492500001
2160.0,0.01362131778
2161.0,0.01362140987
2162.0,0.013621255962499999
2163.0,0.013620681155
2164.0,0.013619819485
2165.0,0.013619196824999999
2166.0,0.0136188597625
2167.0,0.0136183811475
2168.0,0.0136180133225
2169.0,0.0136181660125
2170.0,0.013618770595
2171.0,0.0136198008025
2172.0,0.013621332397500002
2173.0,0.01362241963
2174.0,0.013622263195
2175.0,0.0136218572925
2176.0,0.0136217680475
2177.0,0.0136218610975
2178.0,0.01362175127
2179.0,0.013621225604999999
2180.0,0.013620376027499999
2181.0,0.013619701655
2182.0,0.01361935929
2183.0,0.013618896445
2184.0,0.0136184904775
2185.0,0.01361857532
2186.0,0.013619132927500001
2187.0,0.013620103375
2188.0,0.0136215971125
2189.0,0.0136228130725
2190.0,0.01362276846
2191.0,0.013622335514999999
2192.0,0.0136222123
2193.0,0.013622301734999998
2194.0,0.013622231614999999
2195.0,0.0136217575725
2196.0,0.0136209245175
2197.0,0.013620203757500001
2198.0,0.0136198421825
2199.0,0.013619402949999998
2200.0,0.0136189592325
2201.0,0.013618979215
2202.0,0.0136194916675
2203.0,0.0136204041575
2204.0,0.013621851354999999
2205.0,0.013623176365
2206.0,0.013623261455
2207.0,0.013622813639999998
2208.0,0.0136226522975
2209.0,0.013622731825
2210.0,0.0136227014025
2211.0,0.013622276765
2212.0,0.0136214690775
2213.0,0.013620705442499999
2214.0,0.01362032347
2215.0,0.013619905592499999
2216.0,0.013619435420000001
2217.0,0.013619388515
2218.0,0.0136198533275
2219.0,0.01362071074
2220.0,0.0136221025675
2221.0,0.013623518437500001
2222.0,0.013623745872499999
2223.0,0.013623293897500001
2224.0,0.013623094645
2225.0,0.0136231583
