source_id,base_case_id,variant_label,family,metric,unit,sample_count,time_start_s,time_end_s,duration_s,final_value,last_window_count,last_window_mean,last_window_std,last_window_slope_per_s,last_window_end_minus_start
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,net_total_q_w,W,2432,1.0,2432.0,2431.0,0.36200464559998835,50,0.37152363430699437,0.00896968677473019,0.00010872843719708507,0.0008704741700142904
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_cooling_branch_net_q_w,W,2432,1.0,2432.0,2431.0,-136.3507399,50,-136.3507399,0.0,-2.303934784280602e-16,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_downcomer_net_q_w,W,2432,1.0,2432.0,2431.0,-23.022580644,50,-23.021409043060004,0.0006766139386672501,-4.6647878463348155e-05,-0.002164837999998781
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_heater_net_q_w,W,2432,1.0,2432.0,2431.0,243.59637937000002,50,243.59728701379998,0.0005313032330216205,-3.6801922208633686e-05,-0.0018153999999981352
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_junctions_net_q_w,W,2432,1.0,2432.0,2431.0,-39.3986300572,50,-39.395076823704,0.010214571379726766,0.0003543215963504846,0.012777362699999628
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_lower_transport_net_q_w,W,2432,1.0,2432.0,2431.0,-6.6431023273,50,-6.6428901687619994,0.00016769702498133305,-1.1303923625465725e-05,-0.0005508920000005801
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_other_net_q_w,W,2432,1.0,2432.0,2431.0,0.0,50,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_test_section_net_q_w,W,2432,1.0,2432.0,2431.0,-5.499522598,50,-5.49737284782,0.0012757054352253755,-8.83997086674776e-05,-0.0043237180000001985
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_upcomer_net_q_w,W,2432,1.0,2432.0,2431.0,-20.001287434800002,50,-20.000334668831,0.000558914734181436,-3.872846270690538e-05,-0.0018998604300008992
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,section_upper_transport_net_q_w,W,2432,1.0,2432.0,2431.0,-12.318511763100002,50,-12.317939927315999,0.0003422009897569688,-2.3711263481403925e-05,-0.0011521801000018428
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,heat_balance,total_q_net_w,W,2432,1.0,2432.0,2431.0,0.362005,50,0.37152361999999994,0.00896964858818895,0.00010872993997599394,0.0008710000000000107
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,temperature,tp_mean_k,K,2433,0.0,2432.0,2432.0,447.90233933333326,50,447.89850816,0.008149992254719478,0.0002748472669080775,0.0136593333332371
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,TP1,K,588,0.0,586.560241,586.560241,449.517876,50,449.51787240000004,2.244994426396299e-06,1.2110477824549515e-07,4.9999999873762135e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,TP2,K,588,0.0,586.560241,586.560241,442.971099,50,442.97109467999996,2.6939933116755587e-06,1.4532573333454916e-07,5.999999984851456e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,TP3,K,588,0.0,586.560241,586.560241,440.252947,50,440.25295564,5.3879866233511165e-06,-2.9065146786919477e-07,-1.1999999969702912e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,TP4,K,588,0.0,586.560241,586.560241,447.695726,50,447.69572312,1.7959955411170393e-06,9.688382252781918e-08,3.999999989900971e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,TP5,K,588,0.0,586.560241,586.560241,448.736459,50,448.73645612000007,1.7959955666396726e-06,9.688382264211408e-08,4.00000004674439e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,TP6,K,588,0.0,586.560241,586.560241,450.707305,50,450.70730067999995,2.6939933371981907e-06,1.4532573459179307e-07,6.000000041694875e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW1,K,588,0.0,586.560241,586.560241,442.74574725,50,442.74574347000004,2.35724416047743e-06,1.271600168177426e-07,5.250000015166734e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW10,K,588,0.0,586.560241,586.560241,440.381882,50,440.38187894000004,1.90824527519817e-06,1.0293906110006661e-07,4.250000017691491e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW11,K,588,0.0,586.560241,586.560241,448.48354825,50,448.4835451899999,1.9082452751981716e-06,1.0293906184298346e-07,4.250000017691491e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW2,K,588,0.0,586.560241,586.560241,441.62653925,50,441.62653510999996,2.58174360311706e-06,1.3927049447656447e-07,5.750000013904355e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW3,K,588,0.0,586.560241,586.560241,442.91526125,50,442.91525693000006,2.693993337198191e-06,1.4532573436320328e-07,6.000000041694875e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW4,K,588,0.0,586.560241,586.560241,451.5998035,50,451.59980026000005,2.020494983756669e-06,1.0899429847221757e-07,4.499999988638592e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW5,K,588,0.0,586.560241,586.560241,455.86810575,50,455.8681017899999,2.4694938690359298e-06,1.332152558471696e-07,5.499999986113835e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW6,K,588,0.0,586.560241,586.560241,459.40632175,50,459.40631761000003,2.5817436031170596e-06,1.392704958481033e-07,5.750000013904355e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW7,K,588,0.0,586.560241,586.560241,450.23891875,50,450.23891478999997,2.469493869035929e-06,1.332152551614002e-07,5.499999986113835e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW8,K,588,0.0,586.560241,586.560241,449.95123675,50,449.95123206999995,2.9184927798378205e-06,1.5743621230776244e-07,6.5000000404324965e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,wall_temperature,TW9,K,588,0.0,586.560241,586.560241,439.819349,50,439.81934594000006,1.9082452496755388e-06,1.0293906047144465e-07,4.249999960848072e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,ambient_noncooling_proxy_w,W,587,1.0,586.560241,585.560241,108.08212226599001,50,108.08213394721238,7.284477472514685e-06,-3.9295302445875177e-07,-1.622316997895723e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,ambient_proxy_w,W,587,1.0,586.560241,585.560241,188.09286214599,50,188.09287382721234,7.284477464817629e-06,-3.9295302407300645e-07,-1.622316995053552e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,cooling_branch_excess_w,W,587,1.0,586.560241,585.560241,80.01073987999999,50,80.01073987999999,0.0,-2.571635265225489e-16,0.0
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,cooling_branch_total_removal_w,W,587,1.0,586.560241,585.560241,136.35073988,50,136.35073988,0.0,-3.4288470203006516e-16,0.0
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,flow,mdot_mean_abs_kg_s,kg/s,588,0.0,586.560240964,586.560240964,0.012243562199999999,50,0.0122435612669,7.268295122243645e-10,1.43944400334005e-11,9.274999986791377e-10
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,net_total_q_w,W,587,1.0,586.560241,585.560241,-0.7733511059899865,50,-0.7733622040124044,6.920788395099255e-06,3.733340514518594e-07,1.5413170032729795e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_cooling_branch_net_q_w,W,587,1.0,586.560241,585.560241,-136.35073988,50,-136.35073988,0.0,3.4288470203006516e-16,0.0
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_downcomer_net_q_w,W,587,1.0,586.560241,585.560241,-22.847201978,50,-22.847201191559996,4.904316538377316e-07,-2.6459091224466886e-08,-1.0930000016173835e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_heater_net_q_w,W,587,1.0,586.560241,585.560241,243.65951103999998,50,243.6595116232,3.6368910575389525e-07,-1.9618974493060896e-08,-8.10000017281709e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_junctions_net_q_w,W,587,1.0,586.560241,585.560241,-41.530452608400005,50,-41.53046759234001,9.344083754375137e-06,5.040602384911318e-07,2.0810999998843727e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_lower_transport_net_q_w,W,587,1.0,586.560241,585.560241,-6.6119376016,50,-6.611937472144,8.072999967721563e-08,-4.354927824974232e-09,-1.7979999977768557e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_other_net_q_w,W,587,1.0,586.560241,585.560241,0.0,50,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_test_section_net_q_w,W,587,1.0,586.560241,585.560241,-5.039731247,50,-5.039729807,8.979977725524751e-07,-4.844191132462876e-08,-1.9999999993913775e-06
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_upcomer_net_q_w,W,587,1.0,586.560241,585.560241,-19.80404464489,50,-19.8040440057964,3.9854488222032893e-07,-2.1499246918942625e-08,-8.876300015003835e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,section_upper_transport_net_q_w,W,587,1.0,586.560241,585.560241,-12.248754186100001,50,-12.248753878372,1.9190212477685224e-07,-1.0352036485775677e-08,-4.274000016124546e-07
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,heat_balance,total_q_net_w,W,587,1.0,586.560241,585.560241,-0.773351,50,-0.77336252,7.183982182613152e-06,3.875352907596547e-07,1.6000000000016e-05
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,temperature,tp_mean_k,K,588,0.0,586.560241,586.560241,446.64690199999995,50,446.64690044,9.728308670597993e-07,5.247873360704164e-08,2.1666665475095215e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,TP1,K,2516,0.0,2515.0,2515.0,462.972005,50,462.9388583399999,0.019169940971852054,0.00030270333733600476,0.040784000000030574
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,TP2,K,2516,0.0,2515.0,2515.0,458.836815,50,458.76086693999997,0.04774433600058138,-4.694180071876615e-05,0.05232499999999618
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,TP3,K,2516,0.0,2515.0,2515.0,455.355309,50,455.34975117999994,0.007396489874772371,0.0004772823529405325,0.012961999999959062
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,TP4,K,2516,0.0,2515.0,2515.0,462.612873,50,462.60259879999995,0.006077760005131126,0.00041926482593158775,0.021050000000002456
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,TP5,K,2516,0.0,2515.0,2515.0,463.13541,50,463.12559095999995,0.0062669608901325296,0.0004333511644666434,0.020801000000005843
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,TP6,K,2516,0.0,2515.0,2515.0,464.68647,50,464.6776897799999,0.006197952785524538,0.00038502055222152607,0.0237449999999626
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW1,K,2516,0.0,2515.0,2515.0,455.572588,50,455.57214901,0.01027918152297941,0.0001659661704688113,0.02361350000001039
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW10,K,2516,0.0,2515.0,2515.0,453.28360725,50,453.27516732,0.006140728480409826,0.00041604336134462523,0.017116250000015043
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW11,K,2516,0.0,2515.0,2515.0,460.893363,50,460.88384518500004,0.005659158116015605,0.00039144174069703894,0.018084000000044398
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW2,K,2516,0.0,2515.0,2515.0,454.413409,50,454.41524484999997,0.017154608622540302,0.000869127755101761,0.02049350000004324
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW3,K,2516,0.0,2515.0,2515.0,457.40114925,50,457.40049163000003,0.010441410534529178,0.00039036278511524707,0.019382000000007338
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW4,K,2516,0.0,2515.0,2515.0,464.7453445,50,464.739077615,0.006322854666053288,0.00030979645858346974,0.009562999999957356
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW5,K,2516,0.0,2515.0,2515.0,469.20487149999997,50,469.1918728,0.004700076645382113,0.0002727236974784216,0.021262249999949745
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW6,K,2516,0.0,2515.0,2515.0,472.55166125,50,472.54394131999993,0.005638740179339979,0.00035623438175381224,0.018283749999966403
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW7,K,2516,0.0,2515.0,2515.0,465.00168025,50,464.99245447500005,0.005534165621447872,0.0003822098319329982,0.019104749999996784
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW8,K,2516,0.0,2515.0,2515.0,463.869292,50,463.859673395,0.005700268902447288,0.0003949643577437052,0.019082999999966432
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,wall_temperature,TW9,K,2516,0.0,2515.0,2515.0,452.95293375,50,452.942025755,0.005810392966163027,0.0003960932893161663,0.020524500000021817
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,ambient_noncooling_proxy_w,W,2515,1.0,2515.0,2514.0,121.54335894876999,50,121.525232728107,0.02442440081360674,-0.00024526847195419066,0.0029157010899893976
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,ambient_proxy_w,W,2515,1.0,2515.0,2514.0,211.76299764877,50,211.744871461307,0.024424394659958305,-0.00024526811085005427,0.002915731090013196
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,cooling_branch_excess_w,W,2515,1.0,2515.0,2514.0,90.21963870000003,50,90.21963873320001,4.3286937486622955e-08,3.6110439139372167e-10,3.00000237984932e-08
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,cooling_branch_total_removal_w,W,2515,1.0,2515.0,2514.0,150.76963870000003,50,150.76963873319997,4.328693748663612e-08,3.61104552781765e-10,3.00000237984932e-08
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,flow,mdot_mean_abs_kg_s,kg/s,2516,0.0,2515.0,2515.0,0.014925509112499999,50,0.01492649728585,4.671213680783458e-06,1.9110124981994183e-07,2.9430524999991825e-06
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,net_total_q_w,W,2515,1.0,2515.0,2514.0,0.9724962812299758,50,0.9919051354929991,0.02430015105060456,0.00019769949524384202,-0.0056495910899858615
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_cooling_branch_net_q_w,W,2515,1.0,2515.0,2514.0,-150.76963870000003,50,-150.76963873319997,4.328693748663612e-08,-3.61104552781765e-10,-3.00000237984932e-08
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_downcomer_net_q_w,W,2515,1.0,2515.0,2514.0,-25.193505609,50,-25.1920048599,0.0010407346854286819,-7.006369935181044e-05,-0.0033792779999970435
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_heater_net_q_w,W,2515,1.0,2515.0,2514.0,273.28549393000003,50,273.2867765968,0.0007026356059079648,-4.75686156060939e-05,-0.0027338599999779944
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_junctions_net_q_w,W,2515,1.0,2515.0,2514.0,-43.3883260672,50,-43.37829364016999,0.025517577072573117,0.0005826720686243179,0.013566299400004311
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_lower_transport_net_q_w,W,2515,1.0,2515.0,2514.0,-7.2843608153999995,50,-7.283649542042,0.00032420478244096117,-1.9488158247283184e-05,-0.0012402186999995735
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_other_net_q_w,W,2515,1.0,2515.0,2514.0,0.0,50,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_test_section_net_q_w,W,2515,1.0,2515.0,2514.0,-10.24342229,50,-10.2400064018,0.002137508617292351,-0.00014794265210088758,-0.0070618200000005515
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_upcomer_net_q_w,W,2515,1.0,2515.0,2514.0,-21.94500801107,50,-21.943537294519004,0.0008886150137900511,-6.157003097006822e-05,-0.002980202789998998
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,section_upper_transport_net_q_w,W,2515,1.0,2515.0,2514.0,-13.4887361561,50,-13.487740989675999,0.0005553704132476514,-3.833905600004574e-05,-0.0018204809999993188
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,heat_balance,total_q_net_w,W,2515,1.0,2515.0,2514.0,0.972496,50,0.9919047599999999,0.0242999725691697,0.0001977022809123639,-0.005649999999999933
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,temperature,tp_mean_k,K,2516,0.0,2515.0,2515.0,461.2664803333334,50,461.24255933333336,0.009876662970412058,0.0003284467386959879,0.0286111666666784
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,TP1,K,3299,0.0,3298.0,3298.0,463.418584,50,463.35509116000003,0.0233175060976588,0.00031245454982054666,0.07428600000002916
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,TP2,K,3299,0.0,3298.0,3298.0,458.257959,50,458.24689448,0.04744569341099009,8.366818727448155e-05,-0.014500999999995656
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,TP3,K,3299,0.0,3298.0,3298.0,454.128307,50,454.12206246,0.003738466349776792,0.00025563529411780486,0.011730999999997493
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,TP4,K,3299,0.0,3298.0,3298.0,462.23399,50,462.22694628000005,0.004232157851688824,0.000292536182473192,0.014708999999982098
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,TP5,K,3299,0.0,3298.0,3298.0,463.000843,50,462.99394002,0.004212918382735129,0.0002917321968797397,0.013983999999993557
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,TP6,K,3299,0.0,3298.0,3298.0,464.938716,50,464.9320419200001,0.004073214096209812,0.0002818268427382828,0.013445999999987635
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW1,K,3299,0.0,3298.0,3298.0,456.19949199999996,50,456.19088646500006,0.004181014286329949,0.0002568095198079221,0.01801074999997354
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW10,K,3299,0.0,3298.0,3298.0,453.63018324999996,50,453.623249375,0.004056518911346668,0.00028108166866683704,0.013867249999975684
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW11,K,3299,0.0,3298.0,3298.0,461.61825575,50,461.611727395,0.00385679697939193,0.00026723881152515,0.013027500000021064
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW2,K,3299,0.0,3298.0,3298.0,454.8445505,50,454.8367221000001,0.004314865797159973,0.0002794183913565213,0.012614750000011554
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW3,K,3299,0.0,3298.0,3298.0,457.37687,50,457.3662221799999,0.007158776830237589,0.00029253764706011235,0.014222999999958574
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW4,K,3299,0.0,3298.0,3298.0,465.22301475,50,465.216260785,0.005045225201857231,0.0002699750900359654,0.014491749999990589
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW5,K,3299,0.0,3298.0,3298.0,470.0652605,50,470.05973041,0.0065529005186151625,0.00029636717887281285,0.0042600000000447835
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW6,K,3299,0.0,3298.0,3298.0,473.42503325,50,473.41514529500006,0.005000042007499591,0.0002739225090035296,0.013537250000013046
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW7,K,3299,0.0,3298.0,3298.0,464.843423,50,464.836616295,0.004129370777038489,0.0002860176350552384,0.013824249999970561
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW8,K,3299,0.0,3298.0,3298.0,464.012942,50,464.00618179,0.0040034760032218765,0.00027742192076872426,0.013583999999980279
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,wall_temperature,TW9,K,3299,0.0,3298.0,3298.0,453.15097149999997,50,453.1439293199999,0.004120618166316525,0.00028552400960420377,0.01406749999995327
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,ambient_noncooling_proxy_w,W,3298,1.0,3298.0,3297.0,121.51765852346001,50,121.5123761434502,0.013572932232257829,5.521113961753082e-05,0.027311807960003875
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,ambient_proxy_w,W,3298,1.0,3298.0,3297.0,211.73729728346,50,211.73201490345022,0.013572932232256966,5.521113961822087e-05,0.027311807960018086
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,cooling_branch_excess_w,W,3298,1.0,3298.0,3297.0,90.21963876,50,90.21963875999998,1.4210854715202004e-14,3.462563415136269e-16,0.0
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,cooling_branch_total_removal_w,W,3298,1.0,3298.0,3297.0,150.76963876,50,150.76963876,0.0,-9.822874936556793e-18,0.0
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,flow,mdot_mean_abs_kg_s,kg/s,3299,0.0,3298.0,3298.0,0.0139685385125,50,0.013968956143350001,1.6271777702686675e-06,3.435449039618698e-08,-1.2890624999997713e-06
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,net_total_q_w,W,3298,1.0,3298.0,3297.0,0.868638036540025,50,0.8748829095498073,0.013586020675116248,-9.916979844033517e-05,-0.029288757959951894
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_cooling_branch_net_q_w,W,3298,1.0,3298.0,3297.0,-150.76963876,50,-150.76963876,0.0,9.822874936556793e-18,0.0
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_downcomer_net_q_w,W,3298,1.0,3298.0,3297.0,-25.267407880999997,50,-25.26611298408,0.0007515452467256344,-5.163253195678634e-05,-0.0026547109999981444
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_heater_net_q_w,W,3298,1.0,3298.0,3297.0,273.15593531999997,50,273.156897813,0.0006390321734850871,-4.395865882378568e-05,-0.001976950000027955
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_junctions_net_q_w,W,3298,1.0,3298.0,3297.0,-43.194857487600004,50,-43.195389373088,0.013766599208241848,0.00018490129834333765,-0.01553368500000829
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_lower_transport_net_q_w,W,3298,1.0,3298.0,3297.0,-7.3023636868,50,-7.302107786897999,0.00021379578618570125,-1.4359033301306717e-05,-0.0005758606999997085
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_other_net_q_w,W,3298,1.0,3298.0,3297.0,0.0,50,0.0,0.0,0.0,0.0
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_test_section_net_q_w,W,3298,1.0,3298.0,3297.0,-10.2680828,50,-10.2655720004,0.0014860082702124722,-0.00010297350108043164,-0.0050442900000007285
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_upcomer_net_q_w,W,3298,1.0,3298.0,3297.0,-21.957635345760004,50,-21.9565613109622,0.0006330788162799691,-4.386943170862449e-05,-0.002152202360001354
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,section_upper_transport_net_q_w,W,3298,1.0,3298.0,3297.0,-13.5273113223,50,-13.526632688022,0.0003936836104718904,-2.7277939913574994e-05,-0.001351058899997426
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,heat_balance,total_q_net_w,W,3298,1.0,3298.0,3297.0,0.868638,50,0.8748829199999999,0.01358606669472809,-9.91696518607632e-05,-0.02928900000000001
viscosity_screening_salt_test_3_kirst_coarse_mesh,salt_test_3,kirst,temperature,tp_mean_k,K,3299,0.0,3298.0,3298.0,460.9963998333333,50,460.97949605333343,0.010052891081861672,0.0002529755422180747,0.018942499999923257
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_test_4,jin,temperature,TP1,K,2084,0.0,2083.0,2083.0,478.313132,50,478.380793,0.08469404834319914,0.004105449987996046,0.06531799999999066
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_test_4,jin,temperature,TP2,K,2084,0.0,2083.0,2083.0,474.711383,50,474.58258148,0.20710984444108446,0.0007253449219685947,0.10464799999999741
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_test_4,jin,temperature,TP3,K,2084,0.0,2083.0,2083.0,473.646315,50,473.6923742000001,0.05588140757246661,-0.0035479162545027755,-0.14387199999998757
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_test_4,jin,temperature,TP4,K,2084,0.0,2083.0,2083.0,478.508125,50,478.45769958,0.01994602370507811,0.0006888351980793578,0.027704000000028373
viscosity_screening_salt_test_4_jin_coarse_mesh,salt_test_4,jin,temperature,TP5,K,2084,0.0,2083.0,2083.0,478.816159,50,478.7995056800001,0.015391157799772895,-0.0004781454021617297,-0.014808999999956995
