source_id,base_case_id,variant_label,time_s,patch_name,leg_group,thermal_role,patch_order,q_min_w_m2,q_max_w_m2,q_total_w,q_avg_w_m2,imposed_q_w,ambient_like_component_w,patch_rank_in_leg,patch_count_in_leg,section_progress_0to1,areaAverage_T_k,areaAverage_Nu,areaAverage_wallHeatFlux_w_m2,latest_time,runtime_root,source_root,axial_field_extraction_error
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_lower_right_right_stub,junctions,junction,999,-8590.792298,-6276.068054,-4.118191507,-8150.61138,,4.118191507,12,21,0.55,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_left,junctions,junction,999,-421.3348785,-390.4327779,-1.098993534,-408.9581806,,1.098993534,13,21,0.6,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_left_upper_extension,junctions,junction,999,-420.0370189,-321.9391851,-4.28667348,-403.1381535,,4.28667348,14,21,0.65,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_left_upper_stub,junctions,junction,999,-8730.084672,-7714.503006,-3.248239256,-8396.8337,,3.248239256,15,21,0.7,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_right,junctions,junction,999,-396.6114327,-324.9242884,-1.107806667,-378.7994274,,1.107806667,16,21,0.75,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_right_right_extension,junctions,junction,999,-391.0218943,-236.4814912,-0.7977305071,-365.3704449,,0.7977305071,17,21,0.8,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_right_right_step,junctions,junction,999,0.0,0.0,0.0,0.0,,0.0,18,21,0.85,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_right_right_stub,junctions,junction,999,-9649.252921,-6921.282257,-4.604447621,-9112.99611,,4.604447621,19,21,0.9,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_right_upper_extension,junctions,junction,999,-395.0588098,-285.0510991,-1.989199231,-374.1465772,,1.989199231,20,21,0.95,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,junction_upper_right_upper_stub,junctions,junction,999,-10392.68089,-8922.656876,-3.836672514,-9917.958168,,3.836672514,21,21,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_01_upper,left_leg,transport,1,-356.6985075,-320.0108116,-8.235602953,-333.433133,,8.235602953,1,7,0.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_02_connector,left_leg,transport,2,-368.3564291,-330.0658738,-0.05434170616,-342.6607093,,0.05434170616,2,7,0.16666666666666666,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_03_fitting,left_leg,transport,3,-473.1770498,-421.1292964,-0.9159879138,-441.2774726,,0.9159879138,3,7,0.3333333333333333,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_04_test_section,left_leg,test_section,4,-134.0534964,252.2218968,0.806212777,65.76792622,,0.0,4,7,0.5,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_05_fitting,left_leg,transport,5,-469.9304776,-428.5341334,-0.9189203815,-442.6901898,,0.9189203815,5,7,0.6666666666666666,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_06_connector,left_leg,transport,6,-366.9611238,-334.9370646,-0.05484671727,-345.8451412,,0.05484671727,6,7,0.8333333333333334,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_left_07_lower,left_leg,transport,7,-355.4472428,-314.621,-7.001874464,-331.1361714,,7.001874464,7,7,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_01_fitting,lower_leg,transport,1,-475.5252167,-308.5879468,-0.899654414,-411.7442842,,0.899654414,1,9,0.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_02_straight,lower_leg,transport,2,-422.3559746,-327.4694224,-1.944719555,-357.7464739,,1.944719555,2,9,0.125,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_03_bend,lower_leg,transport,3,-442.7912091,-345.4940688,-0.2531292284,-383.0193274,,0.2531292284,3,9,0.25,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_04_straight,lower_leg,heater,4,4566.03547,4667.870546,70.82480862,4640.55575,,0.0,4,9,0.375,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_05_straight,lower_leg,heater,5,4586.594758,4674.279151,71.00898594,4652.623346,,0.0,5,9,0.5,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_06_straight,lower_leg,heater,6,4611.165459,4724.153509,71.25808511,4668.944724,,0.0,6,9,0.625,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_07_bend,lower_leg,transport,7,-314.5857418,-297.4943649,-0.2033858418,-307.7507433,,0.2033858418,7,9,0.75,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_08_straight,lower_leg,transport,8,-309.8969595,-287.7290788,-1.658400728,-305.0758714,,1.658400728,8,9,0.875,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_lower_09_fitting,lower_leg,transport,9,-365.116818,-328.4721641,-0.7811630434,-357.5144112,,0.7811630434,9,9,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_right_01_lower,right_leg,transport,1,-313.2623753,-305.783746,-6.54111289,-309.3456031,,6.54111289,1,3,0.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_right_02_middle,right_leg,transport,2,-317.2639441,-305.3618906,-6.601074562,-312.1813407,,6.601074562,2,3,0.5,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_right_03_upper,right_leg,transport,3,-324.6333351,-285.4471391,-6.679075223,-315.8701872,,6.679075223,3,3,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_01_straight,upper_leg,transport,1,-333.4092039,-267.2705876,-2.365357338,-310.3731877,,2.365357338,1,9,0.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_02_bend,upper_leg,transport,2,-337.9374339,-269.7792945,-0.2026870742,-306.693412,,0.2026870742,2,9,0.125,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_03_straight,upper_leg,transport,3,-334.3277503,-243.6828564,-2.504628097,-312.9239473,,2.504628097,3,9,0.25,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_04_reducer,upper_leg,cooling_branch,4,-2804.374271,-2804.374271,-16.22051188,-2804.374271,,16.22051188,4,9,0.375,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_05_cooler,upper_leg,cooling_branch,5,-5664.979726,-5664.979726,-103.1621541,-5664.979726,,103.1621541,5,9,0.5,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_06_reducer,upper_leg,cooling_branch,6,-2804.374272,-2804.374272,-16.22051188,-2804.374272,,16.22051188,6,9,0.625,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_07_straight,upper_leg,transport,7,-350.343297,-330.1923172,-2.739419798,-342.2584204,,2.739419798,7,9,0.75,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_08_bend,upper_leg,transport,8,-354.0665698,-334.1216889,-0.2306407484,-348.9911649,,0.2306407484,8,9,0.875,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_1_kirst_coarse_mesh,salt_test_1,kirst,3279.163522,pipeleg_upper_09_straight,upper_leg,transport,9,-352.2168319,-329.7769499,-2.602733374,-341.5207681,,2.602733374,9,9,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_kirst_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_left,junctions,junction,999,-540.1774497,-286.9777126,-1.208123764,-413.1014578,,1.208123764,1,21,0.0,437.0491169,15.8809421,-413.1024762,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_left_left_extension,junctions,junction,999,-443.1957167,-262.5298431,-0.8866522453,-406.0977013,,0.8866522453,2,21,0.05,435.567014,5.765033132,-406.0971051,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_left_left_step,junctions,junction,999,0.0,0.0,0.0,0.0,,0.0,3,21,0.1,437.6881238,0.0,0.0,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_left_left_stub,junctions,junction,999,-10148.54884,-7107.996461,-4.791499129,-9483.203305,,4.791499129,4,21,0.15,420.3953333,15.85689336,-9483.188178,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_left_lower_extension,junctions,junction,999,-274.5847413,-47.05943879,-0.2989563553,-156.4865262,,0.2989563553,5,21,0.2,355.0025705,0.08347553223,-156.5014301,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_left_lower_stub,junctions,junction,999,-1479.991358,-1468.709946,-0.5713392266,-1476.935685,,0.5713392266,6,21,0.25,316.5319462,0.4593718963,-1477.15915,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_right,junctions,junction,999,-430.9110432,-349.4878693,-1.204708649,-411.9337355,,1.204708649,7,21,0.3,436.9521573,2.084649944,-411.9330835,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_right_lower_extension,junctions,junction,999,-381.9732561,-51.12920609,-0.7239681518,-204.2557139,,0.7239681518,8,21,0.35,370.9928454,0.1696724486,-204.2823983,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_right_lower_stub,junctions,junction,999,-1229.89304,-1219.949593,-0.4746940065,-1227.103768,,0.4746940065,9,21,0.4,318.1599551,0.3868113715,-1227.451052,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_test_2,jin,2432.0,junction_lower_right_right_extension,junctions,junction,999,-415.4469935,-258.845621,-0.8503496626,-389.4706693,,0.8503496626,10,21,0.45,430.6924063,1.301592276,-389.4697216,2431,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,
