observation_id,source_id,case_id,run_class,observable_type,span,qoi_name,value,units,time_window_start_s,time_window_end_s,source_path,fit_eligible,validation_eligible,quality_flags,gate_verdict,needs_special_gate_scrutiny,notes
viscosity_screening_salt_test_4_jin_coarse_mesh:upper_leg:distributed_friction_pa,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,pressure_span_term,upper_leg,distributed_friction_pa,6.761584463927169,Pa,,,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,True,True,,admitted_mainline,False,pressure ledger lacks explicit extraction window; join to source-window audit before final fitting
viscosity_screening_salt_test_4_jin_coarse_mesh:upper_leg:development_loss_pa,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,pressure_span_term,upper_leg,development_loss_pa,1.632051335209415,Pa,,,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,False,True,,admitted_mainline,False,pressure ledger lacks explicit extraction window; join to source-window audit before final fitting
viscosity_screening_salt_test_4_jin_coarse_mesh:upper_leg:minor_loss_pa,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,pressure_span_term,upper_leg,minor_loss_pa,0.9034003411668073,Pa,,,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,False,True,,admitted_mainline,False,pressure ledger lacks explicit extraction window; join to source-window audit before final fitting
viscosity_screening_salt_test_4_jin_coarse_mesh:upper_leg:f_debuoyed,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,pressure_span_term,upper_leg,f_debuoyed,1.3261715194456618,dimensionless,,,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,True,True,,admitted_mainline,False,pressure ledger lacks explicit extraction window; join to source-window audit before final fitting
viscosity_screening_salt_test_2_jin_coarse_mesh:cooling_branch:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,cooling_branch,wallHeatFlux_integral_W,-12.3679,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s
viscosity_screening_salt_test_2_jin_coarse_mesh:downcomer:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,downcomer,wallHeatFlux_integral_W,-23.1173,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s
viscosity_screening_salt_test_2_jin_coarse_mesh:lower_leg:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,lower_leg,wallHeatFlux_integral_W,-6.6681,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_2_jin_coarse_mesh:upcomer:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,upcomer,wallHeatFlux_integral_W,-20.0805,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_2_jin_coarse_mesh:cooling_branch:cooler:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,cooling_branch,wallHeatFlux_integral_W,-136.3507,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s
viscosity_screening_salt_test_2_jin_coarse_mesh:lower_leg:heater:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,lower_leg,wallHeatFlux_integral_W,243.5191,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_2_jin_coarse_mesh:junction:junction_other:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,junction,wallHeatFlux_integral_W,-39.1283,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,"wallHeatFlux from t=7915s; junction patches include stubs, extensions, and corner volumes"
viscosity_screening_salt_test_2_jin_coarse_mesh:upcomer:test_section:wallHeatFlux_integral_W,viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,mainline_jin_continuation,patch_heat_flux,upcomer,wallHeatFlux_integral_W,-5.6798,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7915s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_3_jin_coarse_mesh:cooling_branch:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,cooling_branch,wallHeatFlux_integral_W,-13.5707,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s
viscosity_screening_salt_test_3_jin_coarse_mesh:downcomer:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,downcomer,wallHeatFlux_integral_W,-25.3479,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s
viscosity_screening_salt_test_3_jin_coarse_mesh:lower_leg:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,lower_leg,wallHeatFlux_integral_W,-7.3273,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_3_jin_coarse_mesh:upcomer:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,upcomer,wallHeatFlux_integral_W,-22.0739,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_3_jin_coarse_mesh:cooling_branch:cooler:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,cooling_branch,wallHeatFlux_integral_W,-150.7696,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s
viscosity_screening_salt_test_3_jin_coarse_mesh:lower_leg:heater:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,lower_leg,wallHeatFlux_integral_W,273.1554,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_3_jin_coarse_mesh:junction:junction_other:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,junction,wallHeatFlux_integral_W,-43.2347,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,"wallHeatFlux from t=7618s; junction patches include stubs, extensions, and corner volumes"
viscosity_screening_salt_test_3_jin_coarse_mesh:upcomer:test_section:wallHeatFlux_integral_W,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,mainline_jin_continuation,patch_heat_flux,upcomer,wallHeatFlux_integral_W,-10.545,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=7618s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_4_jin_coarse_mesh:cooling_branch:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,cooling_branch,wallHeatFlux_integral_W,-15.0871,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s
viscosity_screening_salt_test_4_jin_coarse_mesh:downcomer:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,downcomer,wallHeatFlux_integral_W,-28.1246,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s
viscosity_screening_salt_test_4_jin_coarse_mesh:lower_leg:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,lower_leg,wallHeatFlux_integral_W,-8.1555,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_4_jin_coarse_mesh:upcomer:ambient_wall:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,upcomer,wallHeatFlux_integral_W,-24.5599,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_4_jin_coarse_mesh:cooling_branch:cooler:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,cooling_branch,wallHeatFlux_integral_W,-169.2268,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s
viscosity_screening_salt_test_4_jin_coarse_mesh:lower_leg:heater:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,lower_leg,wallHeatFlux_integral_W,310.4871,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_4_jin_coarse_mesh:junction:junction_other:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,junction,wallHeatFlux_integral_W,-48.4852,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,"wallHeatFlux from t=10000s; junction patches include stubs, extensions, and corner volumes"
viscosity_screening_salt_test_4_jin_coarse_mesh:upcomer:test_section:wallHeatFlux_integral_W,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,mainline_jin_continuation,patch_heat_flux,upcomer,wallHeatFlux_integral_W,-16.7687,W,,,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,False,True,enthalpy_missing;radiation_label_needs_contract_join,admitted_mainline,False,wallHeatFlux from t=10000s; T_bulk_inlet/outlet not separately available; enthalpy_change_W=NaN
viscosity_screening_salt_test_1_jin_coarse_mesh:mdot::mdot_pipeleg_left_04_test_section:viscosity_screening_salt_test_1_jin_coarse_mesh::mdot::mdot_pipeleg_left_04_test_section::last_0.10,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_left_04_test_section,-0.011286963838148147,kg/s,2907.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:mdot::mdot_pipeleg_lower_05_straight:viscosity_screening_salt_test_1_jin_coarse_mesh::mdot::mdot_pipeleg_lower_05_straight::last_0.10,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_lower_05_straight,-0.011287507133919752,kg/s,2907.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:mdot::mdot_pipeleg_right_02_middle:viscosity_screening_salt_test_1_jin_coarse_mesh::mdot::mdot_pipeleg_right_02_middle::last_0.10,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_right_02_middle,-0.01128815330447531,kg/s,2907.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:mdot::mdot_pipeleg_upper_05_cooler:viscosity_screening_salt_test_1_jin_coarse_mesh::mdot::mdot_pipeleg_upper_05_cooler::last_0.20,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_upper_05_cooler,-0.011314805457310666,kg/s,2584.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:wall_duty::gross:viscosity_screening_salt_test_1_jin_coarse_mesh::wall_duty::gross::last_0.50,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::gross,438.1812467861888,W,1616.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:wall_duty::heat_in:viscosity_screening_salt_test_1_jin_coarse_mesh::wall_duty::heat_in::last_0.50,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_in,213.14403195436205,W,1616.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:wall_duty::heat_out:viscosity_screening_salt_test_1_jin_coarse_mesh::wall_duty::heat_out::last_0.25,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_out,-224.045240679395,W,2423.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,fit_admissible,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:wall_duty::net:viscosity_screening_salt_test_1_jin_coarse_mesh::wall_duty::net::last_0.50,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::net,-11.893182877464719,W,1616.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,diagnostic_only,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_1_jin_coarse_mesh:total_Q_net:viscosity_screening_salt_test_1_jin_coarse_mesh::total_Q_net::last_0.50,viscosity_screening_salt_test_1_jin_coarse_mesh,viscosity_screening_salt_test_1_jin_coarse_mesh,jin_mainline,time_window_qoi,,total_Q_net,-11.893183665634675,W,1616.0,3230.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_1_jin_coarse_mesh,False,True,diagnostic_only,held_or_provisional,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:mdot::mdot_pipeleg_left_04_test_section:viscosity_screening_salt_test_2_jin_coarse_mesh::mdot::mdot_pipeleg_left_04_test_section::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_left_04_test_section,-0.013147977069778143,kg/s,1216.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:mdot::mdot_pipeleg_lower_05_straight:viscosity_screening_salt_test_2_jin_coarse_mesh::mdot::mdot_pipeleg_lower_05_straight::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_lower_05_straight,-0.013147990741133934,kg/s,1216.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:mdot::mdot_pipeleg_right_02_middle:viscosity_screening_salt_test_2_jin_coarse_mesh::mdot::mdot_pipeleg_right_02_middle::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_right_02_middle,-0.01314810147032868,kg/s,1216.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:mdot::mdot_pipeleg_upper_05_cooler:viscosity_screening_salt_test_2_jin_coarse_mesh::mdot::mdot_pipeleg_upper_05_cooler::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_upper_05_cooler,-0.013148085565710763,kg/s,1216.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:wall_duty::gross:viscosity_screening_salt_test_2_jin_coarse_mesh::wall_duty::gross::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::gross,486.9649061015305,W,1217.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:wall_duty::heat_in:viscosity_screening_salt_test_2_jin_coarse_mesh::wall_duty::heat_in::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_in,243.62428740531251,W,1217.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:wall_duty::heat_out:viscosity_screening_salt_test_2_jin_coarse_mesh::wall_duty::heat_out::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_out,-243.34061869621817,W,1217.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:wall_duty::net:viscosity_screening_salt_test_2_jin_coarse_mesh::wall_duty::net::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::net,0.28366870909432096,W,1217.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,False,True,diagnostic_only,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_2_jin_coarse_mesh:total_Q_net:viscosity_screening_salt_test_2_jin_coarse_mesh::total_Q_net::last_0.50,viscosity_screening_salt_test_2_jin_coarse_mesh,viscosity_screening_salt_test_2_jin_coarse_mesh,jin_mainline,time_window_qoi,,total_Q_net,0.2836687098684211,W,1217.0,2432.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_jin_coarse_mesh,False,True,diagnostic_only,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:mdot::mdot_pipeleg_left_04_test_section:viscosity_screening_salt_test_3_jin_coarse_mesh::mdot::mdot_pipeleg_left_04_test_section::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_left_04_test_section,-0.01491343187062003,kg/s,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:mdot::mdot_pipeleg_lower_05_straight:viscosity_screening_salt_test_3_jin_coarse_mesh::mdot::mdot_pipeleg_lower_05_straight::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_lower_05_straight,-0.014913401233648649,kg/s,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:mdot::mdot_pipeleg_right_02_middle:viscosity_screening_salt_test_3_jin_coarse_mesh::mdot::mdot_pipeleg_right_02_middle::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_right_02_middle,-0.01491345216364865,kg/s,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:mdot::mdot_pipeleg_upper_05_cooler:viscosity_screening_salt_test_3_jin_coarse_mesh::mdot::mdot_pipeleg_upper_05_cooler::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_upper_05_cooler,-0.014913591936931637,kg/s,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:wall_duty::gross:viscosity_screening_salt_test_3_jin_coarse_mesh::wall_duty::gross::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::gross,545.6290305416544,W,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:wall_duty::heat_in:viscosity_screening_salt_test_3_jin_coarse_mesh::wall_duty::heat_in::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_in,273.33003226314787,W,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
