case_slug,fluid,group,series,unit,n_window,t_start_s,t_end_s,window_s,verdict,mean,autocorr_corrected_sem,relative_sem_percent,rmse_about_trend,rmse_about_mean,signed_drift_over_window,absolute_drift_over_window,drift_percent_of_mean,drift_ratio,autocorrelation_time,effective_n,near_zero_mean,trend_resolved,presentation_note
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 3 (-0 0.323501 0),K,301,6062.0,6362.0,300,steady,335.6890792458473,0.015805296596102015,0.0047083142,0.16501949570821262,0.1659436088591388,0.0603809783,0.0603809783,0.0179871739,0.3659020894783892,2.7305537780101505,110.23404938003058,False,False,
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 4 (-0 0.574779 0),K,301,6062.0,6362.0,300,steady,335.6730138172756,0.017375317954600712,0.00517626298,0.10828882739024222,0.10864248354427183,0.030241234,0.030241234,0.00900913472,0.2792645812229122,7.698970346502385,39.09613707458209,False,False,
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,temperature,probe 5 (-0 0.949515 0),K,301,6062.0,6362.0,300,steady,335.37349233887034,0.026376025669167,0.00786467216,0.14536175155965828,0.145393600756045,0.010506568,0.010506568,0.0031327962,0.07227876609614965,9.905915629720424,30.38588367307699,False,False,
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,wall_temperature,wall T (spatial mean),K,301,6062.0,6362.0,300,steady,334.42176628662025,0.002854867804435288,0.000853672844,0.020276356642543684,0.020296321620010237,0.00310741337,0.00310741337,0.000929189927,0.15325304353219935,5.955302535828804,50.54319208622868,False,False,
modern_runs__2026-06-18_convergence_and_jin_envelope_wave__water4__val_water_test_4_coarse_mesh_laminar_continuation,water4,heat,total_Q,W,301,6062.0,6362.0,300,steady,0.06350774681063118,0.007975955175945881,12.5590272,0.027404074263724022,0.027458955238833644,-0.00599098981,0.00599098981,9.43347877,0.21861675590392138,25.395916271426437,11.85229927453582,True,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__failed_stage_preserved__2026-06-22_salt4_bracket_repair__salt4_jin_hiq_hiins_job3246562_failed_missing_system_controlDict__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,5476.0,5776.0,300,steady,-0.01707165638916944,9.185079838532477e-06,0.053803097,3.6778928757409913e-05,3.680241357477447e-05,-4.53863466e-06,4.53863466e-06,0.0265857897,0.12340312282503156,18.749071439512253,16.054128385561818,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__failed_stage_preserved__2026-06-22_salt4_bracket_repair__salt4_jin_hiq_hiins_job3246562_failed_missing_system_controlDict__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,5476.0,5776.0,300,steady,476.8332354844462,0.002081731392980085,0.000436574307,0.014134255195069162,0.015203320037896205,0.0193357896,0.0193357896,0.00405504233,1.3680090882576803,5.643376211770549,53.336865859163495,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,mdot,lower (heater),kg/s,302,3318.0,3617.6625,299.6625,steady,-0.011249698157615893,1.1383956119014356e-06,0.0101193436,1.2321971494716171e-06,3.316306969599302e-06,1.06248599e-05,1.06248599e-05,0.0944457335,8.632406245395893,35.58638899752531,8.48639068215101,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 0 (0.887519 0.70409 0),K,302,3318.0,3617.6625,299.6625,steady,431.9658172880799,0.012480864802377522,0.0028893177,0.013057082756137827,0.03900382282053899,-0.126831134,0.126831134,0.0293613822,9.724529023586587,30.92302350945258,9.766186023423108,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 1 (0.887519 -0.245426 0),K,302,3318.0,3617.6625,299.6625,steady,424.66783206291296,0.013295006941675671,0.00313068378,0.014080186026585015,0.041710328436146735,-0.135487853,0.135487853,0.0319044305,9.633427337435872,30.68293221565095,9.842605585327789,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 2 (-0 0 0),K,302,3318.0,3617.6625,299.6625,steady,421.877698675497,0.012695804434569753,0.00300935662,0.018847386210723526,0.045317719067827715,-0.14221905,0.14221905,0.0337109667,7.554322143021774,23.702344453963676,12.741355631995189,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 3 (-0 0.323501 0),K,302,3318.0,3617.6625,299.6625,steady,430.37234874503304,0.011866962738675846,0.00275737109,0.013290049937617825,0.0378962234460768,-0.12246935,0.12246935,0.0284566029,9.225494580639289,29.613806580344296,10.197945987816636,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 4 (-0 0.574779 0),K,302,3318.0,3617.6625,299.6625,steady,431.48514926158975,0.012077219849373632,0.00279898853,0.013100575597053556,0.03793700117684948,-0.122862172,0.122862172,0.0284742527,9.388942210155333,30.606586142374667,9.867157303828881,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 5 (-0 0.949515 0),K,302,3318.0,3617.6625,299.6625,steady,433.4135797947025,0.011599829606577414,0.00267638813,0.012500331891671225,0.03695728357365194,-0.120017995,0.120017995,0.0276913324,9.611998171487878,29.75158297531008,10.150720391940842,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,wall_temperature,wall T (spatial mean),K,302,3318.0,3617.6625,299.6625,steady,429.88396841134863,0.012616971040343514,0.00293497129,0.013170708098027754,0.03929408898971191,-0.127754824,0.127754824,0.0297184434,9.71084538544725,31.135991977098573,9.699385849730747,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__failed_stage_preserved__2026-06-19_job3246927_selfstage_failed_rg_missing__salt1_jin_optins__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,heat,total_Q,W,302,3318.0,3617.6625,299.6625,quasi-steady (bounded drift/oscillation),-9.209124668874155,0.016201795317859015,0.175931979,0.016993522898719863,0.050701385521152484,0.164843652,0.164843652,1.79000348,9.71130654082733,30.83852307512719,9.79294628553655,False,True,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,2132.0,2432.0,300,steady,-0.013160447718637855,3.0200432263968996e-07,0.0022947876,1.4212084772823974e-06,2.374364096116953e-06,-6.56701994e-06,6.56701994e-06,0.0498996697,4.620729502481253,4.869654854505924,61.81136219982463,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,2132.0,2432.0,300,steady,450.325657996678,0.002651943996824499,0.000588894714,0.018135209674954487,0.029469098866044683,0.0801974188,0.0801974188,0.0178087607,4.422194189319168,2.4375946105804482,123.48238656809504,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,2132.0,2432.0,300,steady,444.8900081063123,0.0034991782279817835,0.000786526594,0.03450279448955411,0.0434886792110723,0.0914011718,0.0914011718,0.0205446673,2.6490947519940002,1.948705391279896,154.46152165787632,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,2132.0,2432.0,300,steady,441.2131643687707,0.0015296913757392948,0.000346701209,0.00037598089373172376,0.011850753884939525,0.040895458,0.040895458,0.00926886622,108.77004296633395,5.0151297596054665,60.01838724581261,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,2132.0,2432.0,300,steady,449.091746435216,0.009721679823600768,0.00216474248,0.0005447865881846242,0.024325473528901832,0.0839653573,0.0839653573,0.0186967046,154.12522839387296,48.07579967605014,6.260946297892759,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,2132.0,2432.0,300,steady,449.89697228239186,0.010817506998417038,0.00240444094,0.0004980469820480977,0.024262811473143645,0.0837524239,0.0837524239,0.0186159119,168.16169347046264,59.832702306272694,5.030693724298727,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,2132.0,2432.0,300,steady,451.7831504651162,0.009981556707087237,0.00220936896,0.0005556945875338594,0.024560613496786038,0.0847765622,0.0847765622,0.0187648791,152.55963273654666,49.714677998383834,6.054549926075859,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,2132.0,2432.0,300,steady,448.3858770004531,0.0030738860061642237,0.000685544787,0.000982147910987157,0.02313274260102489,0.0797963674,0.0797963674,0.0177963606,81.24679239142344,5.314810206234886,56.63419545008254,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt2_jin_optins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,heat,total_Q,W,301,2132.0,2432.0,300,not steady (drifting),0.3641558903654488,0.0013079849467106247,0.359182697,0.008800231587144158,0.010665141697442114,0.020802144,0.020802144,5.71242827,2.3638177947069803,4.527294304757418,66.48562689721764,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,2215.0,2515.0,300,steady,-0.014926053517973428,8.172244314432967e-07,0.0054751541,3.886652914865044e-06,4.281090749017967e-06,-6.19709439e-06,6.19709439e-06,0.0415186398,1.5944553139337585,10.968325014310896,27.442658711085876,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,2215.0,2515.0,300,steady,462.89438068770755,0.006067261065781803,0.00131072256,0.022591889159155536,0.041018072958692815,0.118202877,0.118202877,0.0255356042,5.232093521160687,6.585691063771359,45.705150315330684,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,2215.0,2515.0,300,steady,458.70785746843853,0.004617448226977296,0.0010066207,0.04514503130335535,0.05805362980232887,0.126015613,0.126015613,0.0274718671,2.791350664374455,1.9041966925417033,158.07190569070264,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,2215.0,2515.0,300,steady,455.32490679734246,0.0055625698736684,0.00122167046,0.005217120525309161,0.021124423220389106,0.0706751377,0.0706751377,0.0155219134,13.546771120559358,20.871215133023867,14.421776503263443,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,2215.0,2515.0,300,steady,462.55127475083015,0.009148264724578317,0.00197778392,0.0010291454526894614,0.03591808660119122,0.123960303,0.123960303,0.0267992565,120.44974035851985,19.526192020155072,15.415192050211617,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,2215.0,2515.0,300,steady,463.0749118504988,0.01040422205303742,0.00224676867,0.0008474385485244827,0.03553209986016243,0.122643659,0.122643659,0.0264846262,144.72277611038928,25.80738333831319,11.663328902978732,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,2215.0,2515.0,300,steady,464.62702885714276,0.004442044797424874,0.000956045284,0.0029003770072913897,0.035598387363752634,0.122498801,0.122498801,0.0263649752,42.235475142203526,4.686749207513729,64.22361997041385,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,2215.0,2515.0,300,steady,460.84326588938393,0.006229790627408665,0.00135182416,0.0016370510189180453,0.03416972043359356,0.117839315,0.117839315,0.0255703672,71.98267746076058,10.005309939153737,30.084025565474786,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt3_jin_optins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,heat,total_Q,W,301,2215.0,2515.0,300,not steady (drifting),1.0082555581395347,0.003119569893134949,0.309402697,0.022172107534335656,0.02463367468539268,-0.0370598261,0.0370598261,3.67563816,1.6714615873588712,4.827224895904778,62.3546668097764,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,5476.0,5776.0,300,steady,-0.01707165638916944,9.185079838532477e-06,0.053803097,3.6778928757409913e-05,3.680241357477447e-05,-4.53863466e-06,4.53863466e-06,0.0265857897,0.12340312282503156,18.749071439512253,16.054128385561818,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,5476.0,5776.0,300,steady,478.8712173388704,0.010281210483980547,0.00214696773,0.07387724788217957,0.07399257309155409,0.0142577068,0.0142577068,0.00297735722,0.19299185026314128,5.811372796243252,51.79499071107273,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,5476.0,5776.0,300,steady,474.98162490033206,0.03452543311905342,0.00726879342,0.3201470543198829,0.32091632639468715,-0.0766722569,0.0766722569,0.0161421522,0.23949074621009928,3.4838635933886697,86.39833102857641,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,5476.0,5776.0,300,steady,474.2508628405316,0.012755206642574752,0.00268954843,0.05161394499719791,0.05165136570666097,0.00678704948,0.00678704948,0.00143110957,0.13149642954492857,18.35599264660234,16.397914609957887,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,5476.0,5776.0,300,steady,478.96225007641175,0.0036312359591909645,0.000758146589,0.016284664710950605,0.017046191947892593,0.0173945716,0.0173945716,0.00363172079,1.068156570204938,13.659056061986101,22.036661877221473,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,5476.0,5776.0,300,steady,479.2864158372095,0.002751453126237249,0.000574072837,0.011782849036633108,0.012674892568041943,0.0161268289,0.0161268289,0.00336475819,1.36866974078304,14.184112227129123,21.220926285699775,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,5476.0,5776.0,300,steady,480.7094780797339,0.00680411976686895,0.00141543283,0.05296892928599691,0.05308490156826078,-0.0121084363,0.0121084363,0.00251886781,0.22859507370175702,4.945023522445015,60.86927567357125,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,5476.0,5776.0,300,steady,476.8332354844462,0.002081731392980085,0.000436574307,0.014134255195069162,0.015203320037896205,0.0193357896,0.0193357896,0.00405504233,1.3680090882576803,5.643376211770549,53.336865859163495,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__optimum_insulation_wave__salt4_jin_optins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,5476.0,5776.0,300,not steady (drifting),0.18782936710963466,0.006175189373431166,3.28765915,0.04490498211805712,0.045081803257527094,-0.0137722292,0.0137722292,7.33230877,0.3066971303109774,5.64760739221728,53.29690594547966,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,2132.0,2432.0,300,steady,-0.013160447718637855,3.0200432263968996e-07,0.0022947876,1.4212084772823974e-06,2.374364096116953e-06,-6.56701994e-06,6.56701994e-06,0.0498996697,4.620729502481253,4.869654854505924,61.81136219982463,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,2132.0,2432.0,300,steady,450.325657996678,0.002651943996824499,0.000588894714,0.018135209674954487,0.029469098866044683,0.0801974188,0.0801974188,0.0178087607,4.422194189319168,2.4375946105804482,123.48238656809504,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,2132.0,2432.0,300,steady,444.8900081063123,0.0034991782279817835,0.000786526594,0.03450279448955411,0.0434886792110723,0.0914011718,0.0914011718,0.0205446673,2.6490947519940002,1.948705391279896,154.46152165787632,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,2132.0,2432.0,300,steady,441.2131643687707,0.0015296913757392948,0.000346701209,0.00037598089373172376,0.011850753884939525,0.040895458,0.040895458,0.00926886622,108.77004296633395,5.0151297596054665,60.01838724581261,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,2132.0,2432.0,300,steady,449.091746435216,0.009721679823600768,0.00216474248,0.0005447865881846242,0.024325473528901832,0.0839653573,0.0839653573,0.0186967046,154.12522839387296,48.07579967605014,6.260946297892759,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,2132.0,2432.0,300,steady,449.89697228239186,0.010817506998417038,0.00240444094,0.0004980469820480977,0.024262811473143645,0.0837524239,0.0837524239,0.0186159119,168.16169347046264,59.832702306272694,5.030693724298727,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,2132.0,2432.0,300,steady,451.7831504651162,0.009981556707087237,0.00220936896,0.0005556945875338594,0.024560613496786038,0.0847765622,0.0847765622,0.0187648791,152.55963273654666,49.714677998383834,6.054549926075859,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,heat,total_Q,W,301,2132.0,2432.0,300,not steady (drifting),0.3641558903654488,0.0013079849467106247,0.359182697,0.008800231587144158,0.010665141697442114,0.020802144,0.020802144,5.71242827,2.3638177947069803,4.527294304757418,66.48562689721764,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,9159.0,9459.0,300,steady,-0.01320302968797342,1.856577855408718e-07,0.00140617563,1.4517362122993864e-06,1.456877541969179e-06,-4.22210016e-07,4.22210016e-07,0.00319782676,0.29083108383196477,4.8881748297332015,61.577175629871796,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,9159.0,9459.0,300,steady,450.9156684750835,0.0016610736517192175,0.000368377896,0.01857832545127107,0.0186416759545794,0.00530164942,0.00530164942,0.00117575187,0.2853674535179467,2.389870484163144,125.94824782122055,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,9159.0,9459.0,300,steady,445.5553505382058,0.002942039184925531,0.00066030835,0.03646777818183146,0.036609437003551196,0.0111086322,0.0111086322,0.00249321036,0.3046149973251218,1.9439151337806342,154.84215065222446,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,9159.0,9459.0,300,steady,441.72526038538206,0.000247528253842446,5.60366988e-05,0.00047978402836325486,0.0019888284931258706,0.00666385074,0.00666385074,0.00150859626,13.889271727302443,4.662527274540912,64.55726310569143,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,9159.0,9459.0,300,steady,449.71661857807305,0.00023844573986368114,5.30213317e-05,0.00026381954986681586,0.00185787374576282,0.00634951601,0.00634951601,0.00141189268,24.06764778974381,4.958076639609249,60.70902526906524,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,9159.0,9459.0,300,steady,450.50978905647884,0.000235600966295099,5.22965254e-05,0.00011645903934259497,0.001808395513253426,0.0062307276,0.0062307276,0.00138303934,53.50145108461742,5.108975129783574,58.915925866476265,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,9159.0,9459.0,300,steady,452.3799039800661,0.00021700985287097994,4.79707102e-05,0.0002623098432948071,0.0018253164690610725,0.00623669591,0.00623669591,0.00137864124,23.776065114224632,4.254505173286819,70.74853308204169,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,9159.0,9459.0,300,steady,448.9744133630322,0.00023911792783743314,5.32586982e-05,0.0009690914319596498,0.0019443420580400207,0.00581980525,0.00581980525,0.0012962443,6.005424314883963,4.5524525895434005,66.11820641281835,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_hiq_hiins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,heat,total_Q,W,301,9159.0,9459.0,300,not steady (drifting),0.09655677308970098,0.0011657016389931254,1.20727071,0.009146671420268211,0.009442736792237819,-0.00809980136,0.00809980136,8.38864132,0.8855463361412504,4.587177455687937,65.6176925588023,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,7408.0,7708.0,300,steady,-0.013198694072757481,1.891991393543301e-07,0.00143346863,1.4501674673249942e-06,1.48433749102663e-06,-1.09329621e-06,1.09329621e-06,0.00828336655,0.7539103138489214,4.8903449593260575,61.54985026689836,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,7408.0,7708.0,300,steady,450.86991698006653,0.0016958064009739472,0.000376118773,0.018538556493054796,0.018895849508400127,0.0126268644,0.0126268644,0.00280055597,0.6811136759301044,2.424299060232134,124.15959934051138,False,False,
