source_id,case_label,family,profile_name,span_name,span_kind,straight_section_flag,time_sample_count,section_length_m,mean_rho_bulk_kg_m3,mean_bulk_velocity_m_s,mean_mdot_mean_abs_kg_s,mean_hydraulic_diameter_geom_m,mean_dynamic_head_local_pa,loop_reference_dynamic_head_pa,mean_pressure_drop_p_pa,mean_hydro_integral_pa,mean_pressure_loss_hydro_pa,mean_pressure_loss_prgh_endpoint_pa,mean_pressure_loss_prgh_integrated_pa,mean_pressure_closure_residual_vs_prgh_endpoint_pa,mean_pressure_closure_residual_vs_prgh_integrated_pa,mean_apparent_darcy_f_local,mean_apparent_darcy_f_loop_ref,mean_direct_prgh_darcy_existing,mean_shear_darcy_core,mean_direct_prgh_gradient_pa_per_m,mean_direct_p_gradient_pa_per_m,mean_thermal_support_usable_fraction,case_order,net_section_role,hydro_loss_sign,prgh_loss_sign,hydro_vs_prgh_direction_match,direct_to_shear_darcy_ratio,abs_pressure_closure_residual_vs_prgh_endpoint_pa,fit_status,fit_reason
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,salt,salt4_jin_case_v1,left_upper_leg,main_loop_leg,yes,4,0.3599437894736842,1934.0465947574125,0.023638684469448,0.016988683013333325,0.021982731251817298,0.5403604687276945,0.5184860155296908,6681.636469527629,-6829.212471892806,-147.57600236517737,11.697919310252734,nan,-159.2739216754301,nan,-33.358714818790965,-34.7660744694771,1.4111836463930636,0.5917113949005965,29.195225478908686,18857.04812580041,1.0,7,buoyancy_aided_or_net_gain,negative,positive,no,2.3849188279197038,159.2739216754301,screening_only,buoyancy_aided_or_net_gain_section
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,salt,salt4_jin_case_v1,lower_leg,main_loop_leg,yes,4,0.9004136306150922,1936.3281522692105,0.0231292271220399,0.016988949869999995,0.022041740782055636,0.5179301941354914,0.5184860155296908,-4670.821430459481,4688.42034075695,17.5989102974695,9.095087299018534,9.095087299018445,8.503822998450968,8.503822998451056,1.6636004069258814,1.6618145456517108,0.3820426816202574,0.5860182420463532,10.101010235490763,-5187.417506406185,0.7608695652173914,7,dissipative,positive,positive,yes,0.6519296742131764,8.503822998450968,candidate,dissipative_with_agreeing_friction_proxies
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,salt,salt4_jin_case_v1,right_leg,main_loop_leg,yes,4,0.9144000000000002,1938.1036388528887,0.023041686494310605,0.01698846348,0.022082226572606178,0.5144883612456331,0.5184860155296908,-17292.710511187484,17385.30129987105,92.59078868356482,12.212353171434128,12.212353171434126,80.3784355121307,80.3784355121307,8.692186061921927,8.625164288593199,0.5861458910194836,0.9004901581952294,13.355591832277037,-18911.538179338888,0.7311827956989247,7,dissipative,positive,positive,yes,0.65091870875551,80.3784355121307,screening_only,support_fraction_below_floor
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,salt,salt4_jin_case_v1,test_section_span,test_section_leg,no,4,0.2512780000000001,1934.7536344845994,0.0264578316002016,0.016988287784999997,0.020787565883064133,0.6771801148823867,0.5184860155296908,-4659.899945525485,4769.2396431446705,109.33969761918434,7.718780088513487,7.718780088513488,101.62091753067084,101.62091753067084,26.714861457611974,34.891528003598076,0.9462823935072293,0.6533696092812143,30.718089480628965,-18544.798770785677,1.0,7,dissipative,positive,positive,yes,1.4483110020195988,101.62091753067084,candidate,dissipative_with_agreeing_friction_proxies
viscosity_screening_salt_test_4_jin_coarse_mesh,Salt 4 Jin,salt,salt4_jin_case_v1,upper_leg,main_loop_leg,yes,4,0.8940937962820349,1934.203926518275,0.022862720553883345,0.016988635689999997,0.022197541157231646,0.505508084048996,0.5184860155296908,4711.023382515657,-4515.939446630564,195.0839358850933,58.84362936662413,nan,136.24030651846917,nan,19.16219335817849,18.682553986217485,2.7825833391160986,0.6333193199752299,63.63931174128525,5353.576867059839,0.9888888888888889,7,dissipative,positive,positive,yes,4.393649856165654,136.24030651846917,screening_only,direct_to_shear_magnitude_gap
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,salt,salt4_kirst_case_v1,left_lower_leg,main_loop_leg,yes,4,0.30879640909090905,1937.5343631542876,0.022164081557311865,0.0158805434425,0.02195991413590978,0.4759034982252681,0.453006545424991,5709.922833052365,-5869.3588440947215,-159.43601104235609,5.471661803180574,nan,-164.90767284553664,nan,-47.649233088245744,-50.05763588518853,0.9226453397207941,1.0652125768468088,17.590307294448852,18827.757925992257,1.0,8,buoyancy_aided_or_net_gain,negative,positive,no,0.8661607643161373,164.90767284553664,screening_only,buoyancy_aided_or_net_gain_section
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,salt,salt4_kirst_case_v1,left_upper_leg,main_loop_leg,yes,4,0.3599437894736842,1933.8350917362247,0.022099194594076978,0.015880543442499995,0.021982731251817298,0.4722177779966979,0.453006545424991,6680.889175189266,-6828.46564445129,-147.5764692620246,11.87580151369356,nan,-159.45227077571818,nan,-38.172600237066675,-39.79143488900047,1.6677488221215744,0.7237270400658041,30.291384368513256,18854.91467366604,1.0,8,buoyancy_aided_or_net_gain,negative,positive,no,2.304389265281474,159.45227077571818,screening_only,buoyancy_aided_or_net_gain_section
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,salt,salt4_kirst_case_v1,lower_leg,main_loop_leg,yes,4,0.9004136306150922,1936.1883628323642,0.021621782639912622,0.015880550669999997,0.022041740782055636,0.45258546686696566,0.453006545424991,-4671.008393309016,4688.081869388665,17.07347607964857,8.553841140486991,8.5538411404869,8.51963493916158,8.519634939161671,1.846950237665355,1.8452333651053507,0.40272557352865723,0.713504558680582,9.499901878033082,-5187.625147475999,0.75,8,dissipative,positive,positive,yes,0.5644330770266981,8.51963493916158,candidate,dissipative_with_agreeing_friction_proxies
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,salt,salt4_kirst_case_v1,right_leg,main_loop_leg,yes,4,0.9144000000000002,1939.0282520158746,0.021528742596620062,0.0158805537725,0.022082226572606178,0.4493569587787674,0.453006545424991,-17291.960154677166,17393.59532404094,101.63516936377164,12.599390618267304,12.599390618267307,89.03577874550433,89.03577874550433,10.92418920483481,10.836179188561191,0.6906100097314851,1.025214156703437,13.778861131088476,-18910.717579480708,0.7311827956989247,8,dissipative,positive,positive,yes,0.6736251203866837,89.03577874550433,screening_only,support_fraction_below_floor
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,salt,salt4_kirst_case_v1,test_section_span,test_section_leg,no,4,0.2512780000000001,1934.6045869087368,0.024734362213673734,0.0158804432325,0.020787565883064133,0.5917845876384191,0.453006545424991,-4659.181383629875,4768.87223532858,109.69085169870596,7.312530121874904,7.3125301218749055,102.37832157683104,102.37832157683104,30.66803329834763,40.06315055357925,1.0325582259510822,0.784298166605983,29.101354363990886,-18541.939141627492,1.0,8,dissipative,positive,positive,yes,1.3165378550091913,102.37832157683104,candidate,dissipative_with_agreeing_friction_proxies
viscosity_screening_salt_test_4_kirst_coarse_mesh,Salt 4 Kirst,salt,salt4_kirst_case_v1,upper_leg,main_loop_leg,yes,4,0.8940937962820349,1933.9249787982624,0.021374547074921695,0.01588052588500001,0.022197541157231646,0.4417773735198742,0.453006545424991,4709.870675779173,-4515.288165245455,194.58251053371805,61.38203288858195,nan,133.20047764513612,nan,21.87016794094873,21.328047994455407,3.3195225663504,0.7588065074386792,66.23972591097309,5352.259541088821,1.0,8,dissipative,positive,positive,yes,4.374662755008935,133.20047764513612,screening_only,direct_to_shear_magnitude_gap
