candidate_id,case_id,split_role,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP4,TP,507.1900493,449.74,57.45004926,57.45004926,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP5,TP,507.5970274,451.64,55.95702738,55.95702738,test_section,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TP6,TP,506.3266103,456.72,49.60661027,49.60661027,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW1,TW,500.533071,443.86,56.67307101,56.67307101,right_vertical,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW10,TW,722.2779016,389.74,332.5379016,332.5379016,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW11,TW,501.2322793,448.41,52.82227929,52.82227929,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW2,TW,500.0128836,445.08,54.93288356,54.93288356,right_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW3,TW,499.8100537,443.57,56.24005372,56.24005372,right_vertical,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW4,TW,501.1585705,445.49,55.66857046,55.66857046,heated_incline,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW5,TW,502.7813535,471.69,31.09135354,31.09135354,heated_incline,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW6,TW,504.7339007,467.02,37.71390074,37.71390074,heated_incline,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW7,TW,505.880418,453.23,52.65041802,52.65041802,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW8,TW,505.3462405,450.32,55.02624048,55.02624048,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_2,train,TW9,TW,504.5308281,450.67,53.86082812,53.86082812,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,510.5780212,465.81,44.76802117,44.76802117,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,nan,458.52,,,,nan,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,516.3111008,459.32,56.99110084,56.99110084,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,515.6961079,462.57,53.12610794,53.12610794,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,516.0389485,463.65,52.3889485,52.3889485,test_section,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,514.6498794,466.47,48.17987936,48.17987936,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,508.8905004,455,53.89050037,53.89050037,right_vertical,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,738.294516,399.09,339.204516,339.204516,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,509.6226999,460.55,49.07269987,49.07269987,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,508.3275173,456.08,52.24751732,52.24751732,right_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,508.091837,454.9,53.19183702,53.19183702,right_vertical,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,509.455666,458,51.455666,51.455666,heated_incline,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,511.1267834,485.59,25.53678335,25.53678335,heated_incline,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,513.1374197,480.13,33.00741966,33.00741966,heated_incline,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,514.3288794,464.84,49.48887939,49.48887939,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,513.6760056,461.67,52.00600561,52.00600561,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,512.8150091,462.49,50.32500909,50.32500909,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,518.9494003,481.34,37.60940025,37.60940025,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,nan,475.74,,,,nan,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,524.7859232,475.95,48.83592323,48.83592323,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,524.180818,478.89,45.29081805,45.29081805,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,524.4655908,479.32,45.14559077,45.14559077,test_section,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,522.903493,481.36,41.543493,41.543493,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,517.1710226,469.77,47.40102258,47.40102258,right_vertical,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,754.7503635,409.93,344.8203635,344.8203635,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,517.9511502,476.14,41.81115016,41.81115016,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,516.5551993,471.15,45.40519926,45.40519926,right_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,516.2773437,470.42,45.85734369,45.85734369,right_vertical,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,517.6674318,474.86,42.80743185,42.80743185,heated_incline,0.25,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,519.4062524,503.72,15.68625239,15.68625239,heated_incline,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,521.4947489,496.76,24.73474885,24.73474885,heated_incline,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,522.7576855,481.26,41.49768553,41.49768553,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,521.966373,477.37,44.59637301,44.59637301,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
WTD2_upcomer_test_section_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,521.0342531,477.88,43.15425312,43.15425312,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-513 wall-temperature-drive scenario
