case_id,case_key,split_role,time_window_s,admission_caveat,source_id,time_s,harvest_package,harvest_task,harvest_job_id,harvest_package_path,harvest_station_csv,harvest_summary_json,native_case_path,native_case_exists_at_harvest,loop_order_index,branch_flow_index,station_label,station_suffix,source_station_index,cfd_span,physical_location_label,loop_region,one_d_parent_segment,one_d_component_segments,one_d_role,flow_order_note,cfd_span_length_m_reference,one_d_component_length_m,length_basis_note,face_count,mean_p_Pa,mean_p_rgh_Pa,mean_un_m_s,mean_rho_kg_m3,reverse_area_fraction_proxy,relative_p_from_case_loop_start_Pa,relative_p_rgh_from_case_loop_start_Pa,relative_p_from_branch_start_Pa,relative_p_rgh_from_branch_start_Pa,delta_from_previous_case_loop_p_Pa,delta_from_previous_case_loop_p_rgh_Pa,admission_status,fit_eligible,blockers,mapping_status,plane_file,source_path
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,0,0,lower_leg__s04,s04,4,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,3142,-447.0064151,1.21267936,0.0002634807427,1951.297065,0.2374283896,0.0,0.0,0.0,0.0,,,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_lower_leg__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,1,1,lower_leg__s03,s03,3,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,3808,-9726.342321,10.5195034,0.0007735766068,1949.488845,0.2930672269,-9279.3359059,9.306824039999999,-9279.3359059,9.306824039999999,-9279.3359059,9.306824039999999,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_lower_leg__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,2,2,lower_leg__s02,s02,2,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,1372,-6822.026548,11.29966987,0.001762709586,1947.966506,0.4198250729,-6375.0201329,10.08699051,-6375.0201329,10.08699051,2904.3157730000003,0.780166470000001,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_lower_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,3,3,lower_leg__s01,s01,1,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,1192,-7060.013997,11.64857717,0.0002999340485,1946.490192,0.4882550336,-6613.0075819,10.43589781,-6613.0075819,10.43589781,-237.9874490000002,0.3489072999999987,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_lower_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,4,4,lower_leg__s00,s00,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,1380,-7497.113422,3.765188798,-0.001179655106,1944.579417,0.5405797101,-7050.107006900001,2.552509438,-7050.107006900001,2.552509438,-437.09942500000034,-7.883388371999999,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_lower_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,5,0,left_lower_leg__s00,s00,10,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-926.6753171,-2.128891889,0.001018607728,1948.283788,0.5902777778,-479.668902,-3.3415712490000002,0.0,0.0,6570.4381049,-5.894080687000001,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_lower_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,6,1,left_lower_leg__s01,s01,11,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-2102.070164,-2.276198756,0.0004046698336,1947.665633,0.59375,-1655.0637489,-3.488878116,-1175.3948469000002,-0.14730686699999973,-1175.3948469000002,-0.14730686699999973,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_lower_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,7,2,left_lower_leg__s02,s02,12,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-3266.491113,-2.190880965,0.0001586967182,1947.527067,0.609375,-2819.4846979,-3.403560325,-2339.8157959,-0.0619890759999997,-1164.4209489999998,0.08531779100000003,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_lower_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,8,3,left_lower_leg__s03,s03,13,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-4430.828049,-2.030029318,4.646984062e-05,1947.457759,0.6128472222,-3983.8216338999996,-3.242708678,-3504.1527318999997,0.09886257100000018,-1164.3369359999997,0.16085164699999988,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_lower_leg__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,9,4,left_lower_leg__s04,s04,14,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-5605.862101,-1.863996663,-2.762767291e-05,1947.395893,0.609375,-5158.8556859,-3.076676023,-4679.1867839,0.26489522600000015,-1175.034052,0.16603265499999997,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_lower_leg__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,10,0,test_section_span__s00,s00,15,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-10477.54391,1.333664507,0.001810580522,1947.882608,0.3281853282,-10030.5374949,0.12098514699999985,0.0,0.0,-4871.681809000001,3.19766117,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_test_section_span__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,11,1,test_section_span__s01,s01,16,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-9527.5839,1.352607276,0.001736889727,1947.971944,0.3262548263,-9080.577484899999,0.13992791599999999,949.9600100000007,0.018942769000000137,949.9600100000007,0.018942769000000137,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_test_section_span__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,12,2,test_section_span__s02,s02,17,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-8579.42267,1.026140694,0.001646172453,1947.99587,0.3281853282,-8132.4162549,-0.18653866600000013,1898.1212400000004,-0.307523813,948.1612299999997,-0.3264665820000001,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_test_section_span__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,13,3,test_section_span__s03,s03,18,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-7643.213196,0.6805981286,0.001527714096,1948.00571,0.3281853282,-7196.2067809,-0.5320812314000001,2834.3307140000006,-0.6530663783999999,936.2094740000002,-0.34554256539999995,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_test_section_span__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,14,4,test_section_span__s04,s04,19,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-6693.074963,0.1369849129,0.001407256471,1947.934454,0.3416988417,-6246.0685479,-1.0756944471,3784.4689470000003,-1.1966795941,950.1382329999997,-0.5436132157,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_test_section_span__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,15,0,left_upper_leg__s00,s00,20,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,1152,-11638.44518,-0.09031917523,-0.000433237149,1947.49351,0.6614583333,-11191.4387649,-1.3029985352300002,0.0,0.0,-4945.370217000001,-0.22730408813000003,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_upper_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_3,salt3_mainline,validation_or_training_by_declared_scorecard,,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,true,16,1,left_upper_leg__s01,s01,21,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,1152,-13016.77266,-4.197513451,-0.0001829039549,1946.783023,0.6510416667,-12569.7662449,-5.410192811,-1378.32748,-4.1071942757699995,-1378.32748,-4.1071942757699995,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt3_mainline/postProcessing/agent445PressureLadderSurfaces/7618/plane_left_upper_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
