case_key,case_id,split_role,time_s,time_window_s,harvest_package,harvest_task,harvest_job_id,native_case_path,loop_branch_order_index,cfd_span,physical_location_label,loop_region,one_d_parent_segment,one_d_component_segments,one_d_role,station_count,flow_start_station_label,flow_end_station_label,arithmetic_mean_p_Pa,face_count_weighted_mean_p_Pa,min_mean_p_Pa,max_mean_p_Pa,flow_end_minus_start_p_Pa,arithmetic_mean_p_rgh_Pa,face_count_weighted_mean_p_rgh_Pa,min_mean_p_rgh_Pa,max_mean_p_rgh_Pa,flow_end_minus_start_p_rgh_Pa,max_reverse_area_fraction_proxy,mean_reverse_area_fraction_proxy,flow_order_note,length_basis_note,admission_caveat,admission_status,fit_eligible,mapping_status,source_path
salt2_lo5q,salt_2,holdout_perturbation,10275,9975-10275,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3287.84998196,-3287.8499819599997,-5641.610117,-933.8489268,-4707.7611902,-4.0017069484,-4.0017069484,-4.110579534,-3.787982131,-0.32259740300000006,0.6458333333,0.64027777776,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,Salt2 -5%Q holdout only; do not use for training/model selection,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt2_lo5q,salt_2,holdout_perturbation,10275,9975-10275,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8637.8701834,-8637.8701834,-10542.69021,-6735.41371,3807.276500000001,-3.082409467,-3.082409467,-3.16530601,-3.021673958,-0.14363205200000007,0.332046332,0.32277992278,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,Salt2 -5%Q holdout only; do not use for training/model selection,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt2_lo5q,salt_2,holdout_perturbation,10275,9975-10275,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14467.713382,-15026.192716302266,-17216.82809,-11710.56613,-5506.26196,-4.5665591372000005,-3.958993039150197,-20.59865711,4.644311096,-16.554340209000003,0.8453846154,0.77206456768,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,Salt2 -5%Q holdout only; do not use for training/model selection,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt2_lo5q,salt_2,holdout_perturbation,10275,9975-10275,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7346.805230800001,-7473.971557997969,-13158.43063,-3836.900212,6961.590284000001,-1.67908691,-5.712465339109325,-15.10304361,7.309887899,22.412931509,0.5783308931,0.5074848185399999,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,Salt2 -5%Q holdout only; do not use for training/model selection,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt2_lo5q,salt_2,holdout_perturbation,10275,9975-10275,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4413.94849732,-2927.1813614262,-11450.51703,2616.907088,-14067.424118,-3.1291898938,-2.733594357796725,-4.038002781,-1.178281359,-2.41065385,0.6756756757,0.56846846846,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,Salt2 -5%Q holdout only; do not use for training/model selection,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt2_mainline,salt_2,training,7915,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,5,lower_leg__s04,lower_leg__s00,-6344.226506880001,-6142.905122996585,-9777.696733,-450.9593084,-7085.587930600001,4.62053367814,4.056222551710997,-0.6814987012,8.702638631,1.0521998591,0.5405797101,0.39520083452,CFD span lower_leg is the heater; actual flow is s04 -> s00.,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,Mainline Salt2 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt2_mainline,salt_2,training,7915,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3284.41335436,-3284.4133543599996,-5635.927155,-932.6512398,-4703.2759152,-3.6369709274,-3.6369709274,-3.697582074,-3.442308981,-0.255273093,0.640625,0.6340277778,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,Mainline Salt2 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt2_mainline,salt_2,training,7915,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8629.3635782,-8629.3635782,-10532.38993,-6728.689798,3803.700131999999,-2.3717487498,-2.3717487498,-2.576908715,-2.259350841,-0.31755787400000024,0.3359073359,0.32548262548,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,Mainline Salt2 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt2_mainline,salt_2,training,7915,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14453.700944,-15011.648735979748,-17200.22886,-11699.17121,-5501.057649999999,-3.7345944998000005,-2.9976446245976005,-19.74791211,5.766902289,-16.36067698,0.8446153846,0.76980650372,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,Mainline Salt2 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt2_mainline,salt_2,training,7915,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7339.5485404,-7466.61927245337,-13145.69228,-3833.057589,6955.108103999999,-0.9789373242000001,-5.183425274073685,-14.88204511,8.306471016,23.188516126,0.5783308931,0.50964526228,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,Mainline Salt2 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt2_mainline,salt_2,training,7915,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4409.42663028,-2924.0476021068325,-11439.3666,2614.867236,-14054.233836,-2.6316531971,-2.263026483551666,-3.663954384,-0.7974796645,-2.1006755595,0.6756756757,0.56707957958,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,Mainline Salt2 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,7618,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,5,lower_leg__s04,lower_leg__s00,-6310.50054062,-6110.132122751258,-9726.342321,-447.0064151,-7050.107006900001,7.6891237195999995,7.201461270960161,1.21267936,11.64857717,2.552509438,0.5405797101,0.39583108662,CFD span lower_leg is the heater; actual flow is s04 -> s00.,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,7618,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3266.3853488199998,-3266.38534882,-5605.862101,-926.6753171,-4679.1867839,-2.0979995182,-2.0979995182,-2.276198756,-1.863996663,0.26489522600000015,0.6128472222,0.603125,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,7618,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8584.1677278,-8584.1677278,-10477.54391,-6693.074963,3784.4689470000003,0.9059991037,0.9059991036999999,0.1369849129,1.352607276,-1.1966795941,0.3416988417,0.33050193052,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,7618,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14379.015106,-14934.124303067689,-17111.86917,-11638.44518,-5473.423990000001,-0.22888106364599967,0.8273876796158863,-15.2496283,9.5957757,-15.15930912477,0.8361538462,0.76227857468,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,7618,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7301.027824,-7427.556593875531,-13078.0026,-3812.56076,6920.466944,1.410365829,-3.0464515848733145,-12.85212221,10.91809472,23.770216929999997,0.5890625,0.52239553282,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt3_mainline,salt_3,validation_or_training_by_declared_scorecard,7618,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4385.6801566,-2907.8204324624508,-11379.95642,2603.059948,-13983.016368,-0.52420867064,-0.3794520380049689,-2.112270609,0.7654840428,0.1788133308,0.6718146718,0.55137682324,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,Mainline Salt3 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,11399,11099-11399,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,5,lower_leg__s04,lower_leg__s00,-6267.78036616,-6068.789775169966,-9660.565229,-444.0135928,-7002.3834802,9.2571524902,8.802083961765192,1.571581885,13.33466683,4.076280761,0.5405797101,0.39866722108,CFD span lower_leg is the heater; actual flow is s04 -> s00.,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,Salt4 +5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,11399,11099-11399,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3244.35095282,-3244.35095282,-5568.009971,-920.4072111,-4647.602759900001,-2.1112667554,-2.1112667554,-2.28300227,-1.753275491,0.4706416499999999,0.5902777778,0.5706597222400001,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,Salt4 +5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,11399,11099-11399,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8526.3702514,-8526.3702514,-10406.90119,-6647.962049,3758.9391410000007,2.3637786368,2.3637786368,1.173325325,3.084024707,-1.9106993820000002,0.3436293436,0.33281853282,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,Salt4 +5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,11399,11099-11399,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14281.817952,-14833.135950271891,-16996.1805,-11559.9205,-5436.259999999998,1.3303403562000002,2.5848389045895375,-13.98517014,11.67054768,-15.731768753999999,0.8346153846,0.75782960318,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,Salt4 +5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,11399,11099-11399,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7251.6108418,-7377.311791831764,-12989.69974,-3786.725323,6873.940709,2.3220692268,-2.432990285693075,-12.81181803,12.03299996,24.84481799,0.6114583333,0.52849807612,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,Salt4 +5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_hi5q,salt_4,training_perturbation,11399,11099-11399,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4356.101781339999,-2888.177638920158,-11303.1783,2585.64577,-13888.824069999999,0.15294032128000007,0.18762394642360256,-2.215686226,2.333598749,1.8437486846,0.6737451737,0.53492264584,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,Salt4 +5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,11695,11395-11695,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,5,lower_leg__s04,lower_leg__s00,-6278.82402944,-6079.461960630292,-9677.661265,-444.5712832,-7014.9655248,8.4963014672,8.164920207890216,1.675472118,12.23203469,3.1487651899999998,0.5405797101,0.39850965804,CFD span lower_leg is the heater; actual flow is s04 -> s00.,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,Salt4 -5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,11695,11395-11695,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3249.86215346,-3249.86215346,-5577.689878,-921.7907233,-4655.8991547000005,-1.7655963132,-1.7655963131999999,-1.961810797,-1.403208951,0.5126796169999999,0.5946180556,0.58055555554,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,Salt4 -5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,11695,11395-11695,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8541.3122668,-8541.3122668,-10425.2759,-6659.535534,3765.740366000001,2.4777523524,2.4777523524000005,1.269167182,3.179926673,-1.826586613,0.3407335907,0.33088803088,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,Salt4 -5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
