candidate_id,case_id,split_role,sensor,kind,candidate_error_K,candidate_abs_error_K,m3_error_K,m3_abs_error_K,abs_error_delta_vs_m3_K,candidate_predicted_K,target_K,prediction_source_segment,comparison_status,probe_gate
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,-40.7046845,40.7046845,-19.17962826,19.17962826,21.52505624,440.6353155,481.34,top_horizontal_exit,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,-25.41066989,25.41066989,-8.399781171,8.399781171,17.01088872,450.5393301,475.95,left_lower_vertical,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,-28.77242157,28.77242157,-10.40590913,10.40590913,18.36651244,450.1175784,478.89,left_lower_vertical,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,-28.50013842,28.50013842,-11.54172848,11.54172848,16.95840994,450.8198616,479.32,test_section,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,-37.73554482,37.73554482,-13.12994696,13.12994696,24.60559786,443.6244552,481.36,left_upper_vertical,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,-30.25873455,30.25873455,-38.91430014,38.91430014,-8.655565591,439.5112655,469.77,right_vertical,compared,pass
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,186.3646272,186.3646272,,,,596.2946272,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,-36.06456641,36.06456641,-11.6845683,11.6845683,24.37999811,440.0754336,476.14,cooled_incline_post_hx,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,-32.04974496,32.04974496,-34.70669727,34.70669727,-2.656952305,439.100255,471.15,right_vertical,compared,pass
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,-31.52312428,31.52312428,-11.11150205,11.11150205,20.41162223,438.8968757,470.42,right_vertical,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,-33.58828843,33.58828843,-8.331055108,8.331055108,25.25723332,441.2717116,474.86,heated_incline,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,-59.79426982,59.79426982,-6.164728117,6.164728117,53.6295417,443.9257302,503.72,heated_incline,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,-49.96189782,49.96189782,-3.870175098,3.870175098,46.09172272,446.7981022,496.76,heated_incline,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,-32.00615966,32.00615966,-13.74638057,13.74638057,18.25977909,449.2538403,481.26,left_lower_vertical,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,-31.23090913,31.23090913,-13.01897307,13.01897307,18.21193606,446.1390909,477.37,left_upper_vertical,compared,fail
HIW2_heated_incline_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,-35.3929981,35.3929981,2.874608504,2.874608504,32.5183896,442.4870019,477.88,cooled_incline_pre_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP1,TP,-33.76603166,33.76603166,-20.51460024,20.51460024,13.25143142,432.0439683,465.81,top_horizontal_exit,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP2,TP,,,,,,nan,458.52,,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP3,TP,-17.74071991,17.74071991,-8.642879738,8.642879738,9.097840172,441.5792801,459.32,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP4,TP,-21.43889306,21.43889306,-11.25390723,11.25390723,10.18498583,441.1311069,462.57,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP5,TP,-21.66063849,21.66063849,-12.68597574,12.68597574,8.97466275,441.9893615,463.65,test_section,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP6,TP,-31.20126616,31.20126616,-14.32783545,14.32783545,16.87343071,435.2687338,466.47,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW1,TW,-24.03114227,24.03114227,-39.25074637,39.25074637,-15.2196041,430.9688577,455,right_vertical,compared,pass
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW10,TW,179.83191,179.83191,,,,578.92191,399.09,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW11,TW,-29.02402927,29.02402927,-14.11077639,14.11077639,14.91325288,431.5259707,460.55,cooled_incline_post_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW2,TW,-25.49872568,25.49872568,-34.99323507,34.99323507,-9.494509392,430.5812743,456.08,right_vertical,compared,pass
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW3,TW,-24.50571357,24.50571357,-12.18741081,12.18741081,12.31830276,430.3942864,454.9,right_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW4,TW,-25.26563168,25.26563168,-10.35121844,10.35121844,14.91441324,432.7343683,458,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW5,TW,-50.29248663,50.29248663,-8.371969995,8.371969995,41.92051664,435.2975134,485.59,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW6,TW,-42.06114751,42.06114751,-6.406944164,6.406944164,35.65420335,438.0688525,480.13,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW7,TW,-24.52334166,24.52334166,-14.18859116,14.18859116,10.3347505,440.3166583,464.84,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW8,TW,-24.08816761,24.08816761,-14.27661257,14.27661257,9.811555043,437.5818324,461.67,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW9,TW,-28.34989185,28.34989185,0.9395367915,0.9395367915,27.41035506,434.1401082,462.49,cooled_incline_pre_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP1,TP,-47.7299823,47.7299823,-19.17962826,19.17962826,28.55035404,433.6100177,481.34,top_horizontal_exit,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP3,TP,-32.29958799,32.29958799,-8.399781171,8.399781171,23.89980682,443.650412,475.95,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP4,TP,-35.66547252,35.66547252,-10.40590913,10.40590913,25.25956339,443.2245275,478.89,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP5,TP,-35.30616151,35.30616151,-11.54172848,11.54172848,23.76443303,444.0138385,479.32,test_section,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP6,TP,-44.70684203,44.70684203,-13.12994696,13.12994696,31.57689507,436.653158,481.36,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW1,TW,-37.25521103,37.25521103,-38.91430014,38.91430014,-1.659089111,432.514789,469.77,right_vertical,compared,pass
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW10,TW,171.930807,171.930807,,,,581.860807,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW11,TW,-43.05335778,43.05335778,-11.6845683,11.6845683,31.36878948,433.0866422,476.14,cooled_incline_post_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW2,TW,-39.04484622,39.04484622,-34.70669727,34.70669727,4.338148955,432.1051538,471.15,right_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW3,TW,-38.52466729,38.52466729,-11.11150205,11.11150205,27.41316524,431.8953327,470.42,right_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW4,TW,-40.49602924,40.49602924,-8.331055108,8.331055108,32.16497413,434.3639708,474.86,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW5,TW,-66.64486912,66.64486912,-6.164728117,6.164728117,60.480141,437.0751309,503.72,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW6,TW,-56.76716507,56.76716507,-3.870175098,3.870175098,52.89698997,439.9928349,496.76,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW7,TW,-38.85735994,38.85735994,-13.74638057,13.74638057,25.11097937,442.4026401,481.26,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW8,TW,-38.08346423,38.08346423,-13.01897307,13.01897307,25.06449116,439.2865358,477.37,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW9,TW,-42.33157943,42.33157943,2.874608504,2.874608504,39.45697093,435.5484206,477.88,cooled_incline_pre_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,-33.75488508,33.75488508,-20.51460024,20.51460024,13.24028484,432.0551149,465.81,top_horizontal_exit,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,,,,,,nan,458.52,,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,-17.73037031,17.73037031,-8.642879738,8.642879738,9.087490572,441.5896297,459.32,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,-21.42856074,21.42856074,-11.25390723,11.25390723,10.17465351,441.1414393,462.57,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,-21.65041058,21.65041058,-12.68597574,12.68597574,8.96443484,441.9995894,463.65,test_section,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,-31.19114118,31.19114118,-14.32783545,14.32783545,16.86330573,435.2788588,466.47,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,-24.02007444,24.02007444,-39.25074637,39.25074637,-15.23067193,430.9799256,455,right_vertical,compared,pass
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,179.9076976,179.9076976,,,,578.9976976,399.09,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,-29.01293961,29.01293961,-14.11077639,14.11077639,14.90216322,431.5370604,460.55,cooled_incline_post_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,-25.48767937,25.48767937,-34.99323507,34.99323507,-9.505555702,430.5923206,456.08,right_vertical,compared,pass
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,-24.49467218,24.49467218,-12.18741081,12.18741081,12.30726137,430.4053278,454.9,right_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,-25.25479257,25.25479257,-10.35121844,10.35121844,14.90357413,432.7452074,458,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,-50.28184018,50.28184018,-8.371969995,8.371969995,41.90987019,435.3081598,485.59,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,-42.0506765,42.0506765,-6.406944164,6.406944164,35.64373234,438.0793235,480.13,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,-24.51307917,24.51307917,-14.18859116,14.18859116,10.32448801,440.3269208,464.84,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,-24.07806617,24.07806617,-14.27661257,14.27661257,9.801453603,437.5919338,461.67,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,-28.33984277,28.33984277,0.9395367915,0.9395367915,27.40030598,434.1501572,462.49,cooled_incline_pre_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,-47.72044155,47.72044155,-19.17962826,19.17962826,28.54081329,433.6195585,481.34,top_horizontal_exit,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,-32.29075749,32.29075749,-8.399781171,8.399781171,23.89097632,443.6592425,475.95,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,-35.65665604,35.65665604,-10.40590913,10.40590913,25.25074691,443.233344,478.89,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,-35.29742693,35.29742693,-11.54172848,11.54172848,23.75569845,444.0225731,479.32,test_section,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,-44.69820561,44.69820561,-13.12994696,13.12994696,31.56825865,436.6617944,481.36,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,-37.24573829,37.24573829,-38.91430014,38.91430014,-1.668561851,432.5242617,469.77,right_vertical,compared,pass
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,172.0004436,172.0004436,,,,581.9304436,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,-43.04386531,43.04386531,-11.6845683,11.6845683,31.35929701,433.0961347,476.14,cooled_incline_post_hx,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,-39.03539286,39.03539286,-34.70669727,34.70669727,4.328695595,432.1146071,471.15,right_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,-38.51521924,38.51521924,-11.11150205,11.11150205,27.40371719,431.9047808,470.42,right_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,-40.4867613,40.4867613,-8.331055108,8.331055108,32.15570619,434.3732387,474.86,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,-66.63577203,66.63577203,-6.164728117,6.164728117,60.47104391,437.084228,503.72,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,-56.75822419,56.75822419,-3.870175098,3.870175098,52.88804909,440.0017758,496.76,heated_incline,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,-38.84860249,38.84860249,-13.74638057,13.74638057,25.10222192,442.4113975,481.26,left_lower_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,-38.07484162,38.07484162,-13.01897307,13.01897307,25.05586855,439.2951584,477.37,left_upper_vertical,compared,fail
TSC1_test_section_only_pipe_outer_wall_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,-42.32300646,42.32300646,2.874608504,2.874608504,39.44839796,435.5569935,477.88,cooled_incline_pre_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP1,TP,-21.05612717,21.05612717,-20.51460024,20.51460024,0.5415269263,444.7538728,465.81,top_horizontal_exit,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP2,TP,,,,,,nan,458.52,,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP3,TP,-5.906950997,5.906950997,-8.642879738,8.642879738,-2.735928741,453.413049,459.32,left_lower_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP4,TP,-9.623898308,9.623898308,-11.25390723,11.25390723,-1.63000892,452.9461017,462.57,left_lower_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP5,TP,-9.959378689,9.959378689,-12.68597574,12.68597574,-2.726597051,453.6906213,463.65,test_section,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TP6,TP,-18.38513872,18.38513872,-14.32783545,14.32783545,4.057303266,448.0848613,466.47,left_upper_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW1,TW,-11.40994512,11.40994512,-39.25074637,39.25074637,-27.84080125,443.5900549,455,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW10,TW,205.8830418,205.8830418,,,,604.9730418,399.09,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW11,TW,-16.38006191,16.38006191,-14.11077639,14.11077639,2.269285518,444.1699381,460.55,cooled_incline_post_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW2,TW,-12.90116376,12.90116376,-34.99323507,34.99323507,-22.09207131,443.1788362,456.08,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW3,TW,-11.91293507,11.91293507,-12.18741081,12.18741081,-0.2744757369,442.9870649,454.9,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW4,TW,-12.89534885,12.89534885,-10.35121844,10.35121844,2.544130406,445.1046512,458,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW5,TW,-38.13461705,38.13461705,-8.371969995,8.371969995,29.76264706,447.455383,485.59,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW6,TW,-30.09612247,30.09612247,-6.406944164,6.406944164,23.68917831,450.0338775,480.13,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW7,TW,-12.78878324,12.78878324,-14.18859116,14.18859116,-1.399807916,452.0512168,464.84,left_lower_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW8,TW,-11.91048043,11.91048043,-14.27661257,14.27661257,-2.366132137,449.7595196,461.67,left_upper_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_3,validation,TW9,TW,-15.63332921,15.63332921,0.9395367915,0.9395367915,14.69379242,446.8566708,462.49,cooled_incline_pre_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP1,TP,-34.25144682,34.25144682,-19.17962826,19.17962826,15.07181856,447.0885532,481.34,top_horizontal_exit,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP3,TP,-19.7845366,19.7845366,-8.399781171,8.399781171,11.38475543,456.1654634,475.95,left_lower_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP4,TP,-23.1694353,23.1694353,-10.40590913,10.40590913,12.76352617,455.7205647,478.89,left_lower_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP5,TP,-22.92025596,22.92025596,-11.54172848,11.54172848,11.37852748,456.399744,479.32,test_section,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TP6,TP,-31.11979516,31.11979516,-13.12994696,13.12994696,17.9898482,450.2402048,481.36,left_upper_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW1,TW,-23.87171065,23.87171065,-38.91430014,38.91430014,-15.04258949,445.8982894,469.77,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW10,TW,199.5393755,199.5393755,,,,609.4693755,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW11,TW,-29.64412607,29.64412607,-11.6845683,11.6845683,17.95955777,446.4958739,476.14,cooled_incline_post_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW2,TW,-25.68779247,25.68779247,-34.70669727,34.70669727,-9.018904795,445.4622075,471.15,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW3,TW,-25.17421466,25.17421466,-11.11150205,11.11150205,14.06271261,445.2457853,470.42,right_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW4,TW,-27.39006087,27.39006087,-8.331055108,8.331055108,19.05900576,447.4699391,474.86,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW5,TW,-53.77124364,53.77124364,-6.164728117,6.164728117,47.60651552,449.9487564,503.72,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW6,TW,-44.10524711,44.10524711,-3.870175098,3.870175098,40.23507201,452.6547529,496.76,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW7,TW,-26.44565836,26.44565836,-13.74638057,13.74638057,12.69927779,454.8143416,481.26,left_lower_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW8,TW,-25.18002831,25.18002831,-13.01897307,13.01897307,12.16105524,452.1899717,477.37,left_upper_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_LUMPED_UA_NTU,salt_4,holdout,TW9,TW,-28.84820086,28.84820086,2.874608504,2.874608504,25.97359236,449.0317991,477.88,cooled_incline_pre_hx,compared,fail
