source_id,runtime_root,extract_case_root,object_name,target_type,target_name,field_name,operation,selection,faces,area,time_s,value_kind,x,y,z,scalar,raw_value
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_01_straight,patch,pipeleg_upper_01_straight,wallShearStress,areaAverage,patch(pipeleg_upper_01_straight),4656,7.621010548e-03,6747.0,vector,-0.0618684349,0.002868961042,-8.178942619e-09,,(-6.186843490e-02 2.868961042e-03 -8.178942619e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_01_straight,patch,pipeleg_upper_01_straight,wallShearStress,areaAverage,patch(pipeleg_upper_01_straight),4656,7.621010548e-03,6748.0,vector,-0.06186327803,0.00285436746,-6.443516089e-09,,(-6.186327803e-02 2.854367460e-03 -6.443516089e-09)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_02_bend,patch,pipeleg_upper_02_bend,wallShearStress,areaAverage,patch(pipeleg_upper_02_bend),384,6.608784744e-04,6744.0,vector,-0.07631557236,0.006252312129,-5.586434683e-11,,(-7.631557236e-02 6.252312129e-03 -5.586434683e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_02_bend,patch,pipeleg_upper_02_bend,wallShearStress,areaAverage,patch(pipeleg_upper_02_bend),384,6.608784744e-04,6745.0,vector,-0.07631182342,0.006252192727,-1.290772791e-10,,(-7.631182342e-02 6.252192727e-03 -1.290772791e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_02_bend,patch,pipeleg_upper_02_bend,wallShearStress,areaAverage,patch(pipeleg_upper_02_bend),384,6.608784744e-04,6746.0,vector,-0.0763062962,0.006252157988,-5.808287458e-11,,(-7.630629620e-02 6.252157988e-03 -5.808287458e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_02_bend,patch,pipeleg_upper_02_bend,wallShearStress,areaAverage,patch(pipeleg_upper_02_bend),384,6.608784744e-04,6747.0,vector,-0.07630314717,0.006252520563,-8.926355575e-11,,(-7.630314717e-02 6.252520563e-03 -8.926355575e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_02_bend,patch,pipeleg_upper_02_bend,wallShearStress,areaAverage,patch(pipeleg_upper_02_bend),384,6.608784744e-04,6748.0,vector,-0.07630253897,0.006252769386,2.178221391e-11,,(-7.630253897e-02 6.252769386e-03 2.178221391e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_03_straight,patch,pipeleg_upper_03_straight,wallShearStress,areaAverage,patch(pipeleg_upper_03_straight),4896,8.003951501e-03,6744.0,vector,-0.07399932567,0.03217179648,-7.347105778e-11,,(-7.399932567e-02 3.217179648e-02 -7.347105778e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_03_straight,patch,pipeleg_upper_03_straight,wallShearStress,areaAverage,patch(pipeleg_upper_03_straight),4896,8.003951501e-03,6745.0,vector,-0.07399578033,0.03217047951,-1.563591051e-11,,(-7.399578033e-02 3.217047951e-02 -1.563591051e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_03_straight,patch,pipeleg_upper_03_straight,wallShearStress,areaAverage,patch(pipeleg_upper_03_straight),4896,8.003951501e-03,6746.0,vector,-0.0739908823,0.03216858776,-5.450175609e-11,,(-7.399088230e-02 3.216858776e-02 -5.450175609e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_03_straight,patch,pipeleg_upper_03_straight,wallShearStress,areaAverage,patch(pipeleg_upper_03_straight),4896,8.003951501e-03,6747.0,vector,-0.07398820409,0.03216750277,1.057186034e-10,,(-7.398820409e-02 3.216750277e-02 1.057186034e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_03_straight,patch,pipeleg_upper_03_straight,wallShearStress,areaAverage,patch(pipeleg_upper_03_straight),4896,8.003951501e-03,6748.0,vector,-0.07398804614,0.03216734689,3.361350841e-11,,(-7.398804614e-02 3.216734689e-02 3.361350841e-11)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_04_reducer,patch,pipeleg_upper_04_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_04_reducer),3552,5.784003956e-03,6744.0,vector,-0.07927927373,0.04872809359,5.980488331e-10,,(-7.927927373e-02 4.872809359e-02 5.980488331e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_04_reducer,patch,pipeleg_upper_04_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_04_reducer),3552,5.784003956e-03,6745.0,vector,-0.0792755699,0.04872659507,7.239817914e-10,,(-7.927556990e-02 4.872659507e-02 7.239817914e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_04_reducer,patch,pipeleg_upper_04_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_04_reducer),3552,5.784003956e-03,6746.0,vector,-0.0792706292,0.04872454774,6.724392825e-10,,(-7.927062920e-02 4.872454774e-02 6.724392825e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_04_reducer,patch,pipeleg_upper_04_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_04_reducer),3552,5.784003956e-03,6747.0,vector,-0.07926796569,0.04872333921,6.806125746e-10,,(-7.926796569e-02 4.872333921e-02 6.806125746e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_04_reducer,patch,pipeleg_upper_04_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_04_reducer),3552,5.784003956e-03,6748.0,vector,-0.07926768774,0.04872305631,5.333819889e-10,,(-7.926768774e-02 4.872305631e-02 5.333819889e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_05_cooler,patch,pipeleg_upper_05_cooler,wallShearStress,areaAverage,patch(pipeleg_upper_05_cooler),11184,1.821050720e-02,6744.0,vector,-0.07584762851,0.06075953317,7.028772458e-10,,(-7.584762851e-02 6.075953317e-02 7.028772458e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_05_cooler,patch,pipeleg_upper_05_cooler,wallShearStress,areaAverage,patch(pipeleg_upper_05_cooler),11184,1.821050720e-02,6745.0,vector,-0.07584387664,0.06075800684,7.373016844e-10,,(-7.584387664e-02 6.075800684e-02 7.373016844e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_05_cooler,patch,pipeleg_upper_05_cooler,wallShearStress,areaAverage,patch(pipeleg_upper_05_cooler),11184,1.821050720e-02,6746.0,vector,-0.07583903638,0.06075601347,7.009982956e-10,,(-7.583903638e-02 6.075601347e-02 7.009982956e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_05_cooler,patch,pipeleg_upper_05_cooler,wallShearStress,areaAverage,patch(pipeleg_upper_05_cooler),11184,1.821050720e-02,6747.0,vector,-0.07583644508,0.06075486115,7.331133677e-10,,(-7.583644508e-02 6.075486115e-02 7.331133677e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_05_cooler,patch,pipeleg_upper_05_cooler,wallShearStress,areaAverage,patch(pipeleg_upper_05_cooler),11184,1.821050720e-02,6748.0,vector,-0.07583618147,0.06075459944,7.054267775e-10,,(-7.583618147e-02 6.075459944e-02 7.054267775e-10)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_06_reducer,patch,pipeleg_upper_06_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_06_reducer),3552,5.784003954e-03,6744.0,vector,-0.05848930031,0.03926410076,9.486519851e-08,,(-5.848930031e-02 3.926410076e-02 9.486519851e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_06_reducer,patch,pipeleg_upper_06_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_06_reducer),3552,5.784003954e-03,6745.0,vector,-0.05848594542,0.03926275351,9.487353861e-08,,(-5.848594542e-02 3.926275351e-02 9.487353861e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_06_reducer,patch,pipeleg_upper_06_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_06_reducer),3552,5.784003954e-03,6746.0,vector,-0.05848126031,0.03926091354,9.502073932e-08,,(-5.848126031e-02 3.926091354e-02 9.502073932e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_06_reducer,patch,pipeleg_upper_06_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_06_reducer),3552,5.784003954e-03,6747.0,vector,-0.05847882772,0.03925996822,9.489819457e-08,,(-5.847882772e-02 3.925996822e-02 9.489819457e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_06_reducer,patch,pipeleg_upper_06_reducer,wallShearStress,areaAverage,patch(pipeleg_upper_06_reducer),3552,5.784003954e-03,6748.0,vector,-0.05847863884,0.03925990279,9.487920864e-08,,(-5.847863884e-02 3.925990279e-02 9.487920864e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_07_straight,patch,pipeleg_upper_07_straight,wallShearStress,areaAverage,patch(pipeleg_upper_07_straight),4896,8.003951501e-03,6744.0,vector,-0.05198354259,0.02279086107,-1.159502564e-08,,(-5.198354259e-02 2.279086107e-02 -1.159502564e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_07_straight,patch,pipeleg_upper_07_straight,wallShearStress,areaAverage,patch(pipeleg_upper_07_straight),4896,8.003951501e-03,6745.0,vector,-0.05198029943,0.02278947113,-1.155135449e-08,,(-5.198029943e-02 2.278947113e-02 -1.155135449e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_07_straight,patch,pipeleg_upper_07_straight,wallShearStress,areaAverage,patch(pipeleg_upper_07_straight),4896,8.003951501e-03,6746.0,vector,-0.05197578017,0.02278757542,-1.155761084e-08,,(-5.197578017e-02 2.278757542e-02 -1.155761084e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_07_straight,patch,pipeleg_upper_07_straight,wallShearStress,areaAverage,patch(pipeleg_upper_07_straight),4896,8.003951501e-03,6747.0,vector,-0.05197360512,0.0227866979,-1.148316405e-08,,(-5.197360512e-02 2.278669790e-02 -1.148316405e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_07_straight,patch,pipeleg_upper_07_straight,wallShearStress,areaAverage,patch(pipeleg_upper_07_straight),4896,8.003951501e-03,6748.0,vector,-0.05197366801,0.02278687071,-1.1458093e-08,,(-5.197366801e-02 2.278687071e-02 -1.145809300e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_08_bend,patch,pipeleg_upper_08_bend,wallShearStress,areaAverage,patch(pipeleg_upper_08_bend),384,6.608784737e-04,6744.0,vector,-0.05140306875,0.02099221492,-1.449982009e-08,,(-5.140306875e-02 2.099221492e-02 -1.449982009e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_08_bend,patch,pipeleg_upper_08_bend,wallShearStress,areaAverage,patch(pipeleg_upper_08_bend),384,6.608784737e-04,6745.0,vector,-0.0513999907,0.02099139897,-1.427773441e-08,,(-5.139999070e-02 2.099139897e-02 -1.427773441e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_08_bend,patch,pipeleg_upper_08_bend,wallShearStress,areaAverage,patch(pipeleg_upper_08_bend),384,6.608784737e-04,6746.0,vector,-0.05139518103,0.02099038262,-1.312162291e-08,,(-5.139518103e-02 2.099038262e-02 -1.312162291e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_08_bend,patch,pipeleg_upper_08_bend,wallShearStress,areaAverage,patch(pipeleg_upper_08_bend),384,6.608784737e-04,6747.0,vector,-0.0513925718,0.02098979489,-1.305215105e-08,,(-5.139257180e-02 2.098979489e-02 -1.305215105e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_08_bend,patch,pipeleg_upper_08_bend,wallShearStress,areaAverage,patch(pipeleg_upper_08_bend),384,6.608784737e-04,6748.0,vector,-0.05139224261,0.02098977297,-1.361058828e-08,,(-5.139224261e-02 2.098977297e-02 -1.361058828e-08)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_09_straight,patch,pipeleg_upper_09_straight,wallShearStress,areaAverage,patch(pipeleg_upper_09_straight),4656,7.621010543e-03,6744.0,vector,-0.06064229467,-0.0002668690021,3.428942397e-07,,(-6.064229467e-02 -2.668690021e-04 3.428942397e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_09_straight,patch,pipeleg_upper_09_straight,wallShearStress,areaAverage,patch(pipeleg_upper_09_straight),4656,7.621010543e-03,6745.0,vector,-0.06063862278,-0.0002664867708,3.432565791e-07,,(-6.063862278e-02 -2.664867708e-04 3.432565791e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_09_straight,patch,pipeleg_upper_09_straight,wallShearStress,areaAverage,patch(pipeleg_upper_09_straight),4656,7.621010543e-03,6746.0,vector,-0.06063310032,-0.0002665677011,3.432768052e-07,,(-6.063310032e-02 -2.665677011e-04 3.432768052e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_09_straight,patch,pipeleg_upper_09_straight,wallShearStress,areaAverage,patch(pipeleg_upper_09_straight),4656,7.621010543e-03,6747.0,vector,-0.06062979584,-0.0002668426012,3.430114562e-07,,(-6.062979584e-02 -2.668426012e-04 3.430114562e-07)
val_salt_test_2_coarse_mesh_laminar,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/tmp_extract/ethan_streamwise_friction/val_salt_test_2_coarse_mesh_laminar,wallShearStress_areaAverage_pipeleg_upper_09_straight,patch,pipeleg_upper_09_straight,wallShearStress,areaAverage,patch(pipeleg_upper_09_straight),4656,7.621010543e-03,6748.0,vector,-0.06062895715,-0.0002669634165,3.426648744e-07,,(-6.062895715e-02 -2.669634165e-04 3.426648744e-07)
