source_id,family,span_name,landmark_name,landmark_role,time_s,distance_from_wall_m,distance_over_dh,u_tangent_abs_m_s,u_over_ucore,t_k,theta_norm
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.0039253620016152175,0.1782446934685149,0.0502520124,1.5209486561552965,462.307843,-7.657210913296916
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.004088918751519971,0.18567155568898866,0.0507398665,1.5357142546329976,462.107026,-7.403606576117775
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.004252475501424727,0.19309841790946256,0.0513156001,1.553139651217184,461.932961,-7.183786346998208
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.004416032251305595,0.2005252801288517,0.0513102369,1.552977326338177,461.656815,-6.835051811103954
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.0045795890012103315,0.20795214234932471,0.0512043427,1.5497722877040498,461.360179,-6.460441214573398
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.004743145750005493,0.2153790045194136,0.051386082,1.5552728862055656,461.02932,-6.042611661324552
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.004906702499910237,0.22280586673988695,0.0515194458,1.5593093313687003,460.696564,-5.622386457171596
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.005070259249814981,0.23023272896036026,0.0510507124,1.545122448082309,460.340406,-5.172607735643668
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.005233815999719728,0.23765959118083374,0.0505826791,1.5309567543185516,459.984451,-4.723085375282681
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.0053973727561189575,0.24508645369621174,0.0503579452,1.5241548630733457,459.671705,-4.328130057578305
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.005560929506023708,0.2525133159166854,0.050176792,1.5186720037222596,459.370919,-3.9482785800501787
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.00572448625592846,0.2599401781371591,0.0495105501,1.4985072446592107,459.089027,-3.592287633984261
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.0058880429982291526,0.26736704001234407,0.0488953673,1.4798878619068923,458.770562,-3.190110003406335
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.006051599748133907,0.27479390223281785,0.0483562786,1.463571575361251,458.397624,-2.7191404425677517
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.006215156504509249,0.28222076474711116,0.0478172538,1.44725722284003,458.024708,-2.2481986647127
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.00637871325441399,0.2896476269675844,0.0471190364,1.4261246797732723,457.764837,-1.920017222369255
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.006542270004318733,0.2970744891880577,0.0463559786,1.4030296497426178,457.551311,-1.6503631607085327
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.006705826754223479,0.3045013514085311,0.0455941729,1.3799725163000087,457.337956,-1.380925048602198
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.006869383496524164,0.3119282132837157,0.0448816339,1.3584065096318214,457.101129,-1.0818450187186017
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.007032940252923393,0.31935507579909367,0.0441903315,1.3374832588790428,456.859132,-0.77623598768858
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.007196497002828142,0.32678193801956723,0.0433661231,1.3125374189315087,456.713079,-0.5917910738713784
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.007360053752732893,0.3342088002400409,0.0425782345,1.2886908494084526,456.522178,-0.3507092851192252
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.0075236105026376425,0.34163566246051447,0.0417972737,1.265053959609588,456.322722,-0.09882370433468357
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.007687167252542394,0.34906252468098814,0.041016522,1.241423398519741,456.123347,0.15295958455565933
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.007850724008941629,0.3564893871963664,0.0402468809,1.218129115547565,455.956912,0.363144169816993
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.008014280751218426,0.3639162490704663,0.0395120306,1.1958878256393362,455.895817,0.4402987781417524
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.00817783750112317,0.3713431112909396,0.0387778737,1.1736675224687085,455.834698,0.5174836951759625
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.008341394251027916,0.37876997351141306,0.0380437168,1.151447219298081,455.773578,0.5946698750730605
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.00850495100093266,0.38619683573188646,0.0373095599,1.1292269161274533,455.712458,0.6718560549700866
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.008668507757331889,0.3936236982472644,0.0365192187,1.1053061151757253,455.602871,0.8102494106046336
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.008832064507236637,0.4010505604677379,0.0357674296,1.0825521483841944,455.553162,0.8730250620526758
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.008995621250186775,0.4084774223724132,0.0350455167,1.060702427294892,455.503457,0.935795662049095
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.009159178003671638,0.41590428475545427,0.0343236037,1.038852703178947,455.453751,0.9985675249084739
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.009322734753354472,0.423331146965851,0.0336016907,1.0170029790630022,455.404045,1.0613393877678527
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.009486291503037307,0.43075800917624785,0.0328798511,0.9951554765024944,455.354359,1.1240859933694038
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.009649848254106112,0.4381848714495794,0.0322259113,0.9753630579999377,455.347014,1.1333617213036806
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.00981340500378894,0.44561173365997586,0.031607014,0.9566312506199582,455.361536,1.1150224264007795
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.009976961754232174,0.4530385959049012,0.0309881167,0.9378994432399786,455.376058,1.0966831314978784
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.010140518503915005,0.46046545811529777,0.0303692194,0.9191676358599992,455.39058,1.0783438365949776
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.01030407525435824,0.4678923203602232,0.0297503221,0.9004358284800197,455.405102,1.0600045416920765
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_midpoint_midpoint,midpoint,8598.0,0.010467632004041072,0.47531918257061984,0.0291314247,0.8817040180733978,455.419624,1.0416652467891756
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,2.5002501942861337e-10,1.64569361129009e-08,1.64754227e-16,6.552300456680826e-15,462.121077,-1.7413400662490552
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0001657653506863174,0.01091086720925635,0.0069073831,0.27470766768611904,462.296043,-1.8089370159148885
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0003315306588312515,0.02182173161838962,0.0109780937,0.4366004422089571,462.442408,-1.8654841595761757
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0004972958042828502,0.03273258531885928,0.0148785256,0.5917212071506812,462.608779,-1.929760488193491
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0006630611049249891,0.04364344923414989,0.0185985102,0.7396655557556227,462.743652,-1.981867774136353
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.000828826419477876,0.05455431406506203,0.0216140979,0.8595959334076089,462.875532,-2.0328187344482567
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0009945917276228382,0.06546517847419715,0.0245087761,0.9747177220085413,463.028681,-2.0919868313606433
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.001160357035767815,0.07637604288333323,0.0271256555,1.0787914104347487,463.157882,-2.1419027778518123
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.001326122343912802,0.08728690729246998,0.0296296687,1.1783763930640248,463.310741,-2.2009588351942266
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0014918876584657577,0.09819777212338665,0.0319637942,1.2712049162411592,463.450557,-2.2549758162904325
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0016576529591080076,0.10910863603868456,0.0342905858,1.3637417691091656,463.578392,-2.304364017772623
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0018234182672530095,0.1200195004478223,0.0362077735,1.4399886130960748,463.703778,-2.3528060644033992
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.001989183412704757,0.13093035414830176,0.0381247439,1.5162268150292104,463.780177,-2.3823223096025763
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0021549487208497157,0.14184121855743664,0.0398981685,1.5867561788461946,463.801492,-2.3905572179969408
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.002320714035402636,0.15275208338835097,0.0412345096,1.6399026659454987,463.819207,-2.3974012903500324
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0024864793435476094,0.16366294779748683,0.0423582913,1.6845956336477452,463.792361,-2.3870295169156073
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0026522446516925972,0.17457381220662366,0.0437606441,1.740367416012198,463.780843,-2.3825796142702207
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.002818009952334833,0.18548467612192066,0.0448581973,1.784017272313557,463.74578,-2.3690332575715938
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0029837752604798197,0.19639554053105737,0.0454894483,1.809122219791355,463.610256,-2.3166744621112447
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.003149540575032763,0.2073064053619732,0.0460671961,1.8320993369355867,463.455816,-2.257007595940732
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.003315305883177765,0.21821726977111094,0.0466879292,1.8567859859440332,463.321164,-2.2049856918770523
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.00348107119132276,0.22912813418024822,0.0473691907,1.8838798585496148,463.214373,-2.1637276997427874
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.00364683633677449,0.24003898788072653,0.0474855637,1.8885080303114554,462.982429,-2.0741176789770766
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.003812601637416714,0.25094985179602275,0.0477667301,1.8996900604460956,462.730503,-1.9767877454956113
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.003978366951969644,0.2618607166269377,0.0479145605,1.9055692977504672,462.409041,-1.8525930411903182
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.004144132260114623,0.2727715810360739,0.0479088898,1.9053437731561895,462.03139,-1.7066900906841918
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.004309897568259605,0.2836824454452104,0.0478872616,1.904483616380138,461.621906,-1.548488672483146
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0044756628764046,0.2945933098543477,0.0475205743,1.8899004071538943,461.124163,-1.356188977013598
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.004641428184549587,0.3055041742634844,0.0470647513,1.871772257694848,460.664772,-1.178706321503736
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.0048071934915997795,0.3164150386005605,0.0467978288,1.8611567096115302,460.249491,-1.018265270932866
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.004972958799744772,0.3273259030096976,0.046330952,1.8425889488593057,459.838292,-0.8594012738954961
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.005138723945196512,0.33823675671017656,0.0455533922,1.8116652783386296,459.434454,-0.7033811502191601
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.005304489253341487,0.3491476211193125,0.0448435414,1.7834344049600956,458.934337,-0.5101642756490726
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.005470254567894416,0.3600584859502275,0.0441665724,1.756511245726926,458.387464,-0.29888353164962705
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.005636019876039406,0.3709693503593644,0.0433214102,1.722899017562186,458.062412,-0.173301854736499
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.005801785184184388,0.3818802147685008,0.0424483015,1.6881753528774432,457.771525,-0.06091959819838917
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.005967550484826623,0.39279107868379776,0.041652304,1.6565184122469196,457.399444,0.08283141987720208
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.006133315792971609,0.40370194309293445,0.0408714581,1.625464053033621,457.014808,0.2314329786467338
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.006299081107524558,0.41461280792385063,0.0399583192,1.5891483812573635,456.82012,0.30664939175868583
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.006464846415669546,0.42552367233298755,0.0390274002,1.5521255922224402,456.562512,0.40617452812526034
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.006630611723814536,0.43643453674212446,0.0380789816,1.5144068414561573,456.242776,0.5297024038174474
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.006796376869266269,0.44734539044260296,0.0371548668,1.4776546564814708,455.939402,0.6469089297020518
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.006962142169908498,0.4582562543578995,0.0363715641,1.4465025899616277,455.851528,0.6808584647827872
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.007127907484461431,0.4691671191888147,0.0355839653,1.4151796668968297,455.763481,0.7148748372621575
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.007293672792606413,0.48007798359795106,0.0347730494,1.3829294192482533,455.655632,0.7565415806552183
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.007459438100751405,0.4909888480070882,0.0338523553,1.3463132760284904,455.449123,0.8363249584460207
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.007625203408896389,0.5018997124162247,0.0330894394,1.315971995619466,455.378531,0.8635977078419568
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.007790968717041375,0.5128105768253614,0.0322626795,1.2830916297012345,455.289444,0.8980158773999343
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.007956734031594316,0.5237214416562771,0.0313904004,1.248400958333615,455.180194,0.9402238878190733
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.008122499332236554,0.5346323055715743,0.0305197056,1.2137732948159463,455.07251,0.9818268845602278
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.008288264477688292,0.5455431592720531,0.0297919486,1.1848302891627278,455.020156,1.0020535040337704
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.008454029785833272,0.5564540236811893,0.029192368,1.160984878269586,455.016862,1.0033261190115266
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.00861979509397826,0.5673648880903263,0.0286129481,1.1379412614561615,455.021537,1.0015199638745904
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.008785560408531195,0.5782757529212414,0.0280333042,1.1148887361289523,455.025861,0.9998494152516872
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.008951325716676178,0.589186617330378,0.0273247329,1.0867087486583975,454.991099,1.0132794826035383
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.00911709101795921,0.6000974812878529,0.0267291841,1.063023683059348,454.972786,1.0203545882768283
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.009282856329636609,0.611008345929497,0.0260692704,1.036778815679527,454.970009,1.0214274637453233
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.009448621637562644,0.6219192103242221,0.0254913058,1.0137930763665965,454.979814,1.017639367249595
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.009614386945488673,0.6328300747189468,0.0249852234,0.9936661029892268,454.999455,1.0100511976144133
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.009780152254805772,0.6437409392052335,0.0244809146,0.9736096659513586,455.018899,1.0025391376181845
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.009945917400038546,0.6546517928912997,0.0239973546,0.9543784118189071,455.036041,0.9959164400016521
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.01011168270871484,0.6655626573354078,0.0235137947,0.9351471616634709,455.053184,0.9892933560417978
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.010277448016640864,0.6764735217301321,0.0230302347,0.9159159075310195,455.070326,0.9826706584252655
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.010443213325317162,0.6873843861742404,0.0225466748,0.8966846573755832,455.087469,0.9760475744654111
val_salt_test_2_coarse_mesh_laminar,salt,test_section_span,test_section_span_start_TP4,start,8598.0,0.010608978633243525,0.698295250568987,0.0220633755,0.8774637713214517,455.104646,0.9694113548318231
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,2.6925821109444267e-10,1.1946777354026696e-08,1.1063860583040054e-15,3.303191317305169e-14,444.69998,0.3108605532818938
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.00017226849625862948,0.007643419160921939,0.0012551520202200499,0.037473422807264796,446.628826,0.4141541288325554
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0003445368110245763,0.015286830269154743,0.0023599224230065477,0.07045709947880663,448.43208,0.510722000651264
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0005168051258564493,0.022930241380312643,0.003423248749041626,0.1022034348674253,450.241132,0.6076003670097365
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.000689073806381327,0.030573668716984657,0.0045105704032015375,0.13466616720377247,452.067538,0.7054080749071953
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0008613421212130585,0.03821707982813628,0.005399446963470428,0.16120418541178494,453.569338,0.7858324798425722
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0010336104359795202,0.045860490936391926,0.006446140825438258,0.19245394719953465,455.052746,0.8652719562551288
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0012058791165042574,0.05350391827305771,0.0072636756637672354,0.21686200946039103,456.225616,0.9280814993477873
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0013781474313361451,0.06114732938421626,0.008259940993514705,0.24660619289667374,457.110568,0.9754724555312814
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0015504157461026034,0.06879074049247176,0.009094177173238011,0.27151288513815064,457.822554,1.0136007351772536
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0017226840609344998,0.07643415160363069,0.009949290731360883,0.297042885803843,458.34914,1.0418004726238488
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0018949527414591303,0.08407757894029175,0.01092167928163695,0.3260742116436006,458.659308,1.0584105917009552
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.00206722105622569,0.09172099004855175,0.011672215960013076,0.34848199797391133,458.901668,1.0713894562502526
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.002239489371057572,0.09936440115971004,0.012497239727374723,0.37311364733775915,459.077945,1.0808294434847683
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.002411758051582219,0.10700782849637182,0.013449107821391458,0.4015323209081374,459.140054,1.0841555051215597
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0025840263664141817,0.1146512396075337,0.014227677555981495,0.42477705332239696,459.191566,1.0869140761343652
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.002756294681180651,0.12229465071578968,0.014930873740849891,0.44577145681099517,459.23847,1.0894258794963891
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.002928563361705308,0.12993807805245192,0.015714561822398304,0.4691690009775809,459.248623,1.0899695930290225
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0031008316765371666,0.13758148916360918,0.016552031777650186,0.4941722398012199,459.233758,1.0891735424368245
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.003273099991303733,0.14522490027186946,0.017319239356337522,0.5170777472727754,459.221284,1.0885055346946726
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.003445368671828397,0.152868327608532,0.017994483619820853,0.5372376270132828,459.211941,1.088005198288153
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0036176369866602553,0.16051173871968924,0.01866972873025854,0.5573975320401922,459.202598,1.0875048618816332
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0037899053014268376,0.16815514982795024,0.019405112241762338,0.5793529102000756,459.15699,1.0850624619213893
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.0039621739819514865,0.1757985771646121,0.020144908502184387,0.6014400339997636,459.108394,1.082460048562592
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.004134442296783344,0.18344198827576932,0.020840966365203623,0.6222213180028505,459.06347,1.080054278175513
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.004306710611615224,0.19108539938692753,0.021442178510896425,0.6401709181863083,459.026509,1.0780749424245353
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.004478979292074576,0.19872882672069223,0.02204339066025425,0.6581205184791878,458.989548,1.076095606673561
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.004651247606906433,0.2063722378318494,0.022635095157200254,0.6757862613006274,458.952216,1.0740964031277846
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.00482351592173831,0.2140156489430075,0.023184067279771386,0.6921761998316612,458.912229,1.0719550190019684
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.004995785530632377,0.22165911747069822,0.023724590276505014,0.7083138839267702,458.871413,1.0697692402618946
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.005168053845464256,0.22930252858185635,0.024265113183861955,0.7244515653534771,458.830598,1.0675835150738282
val_salt_test_2_coarse_mesh_laminar,salt,upper_leg,upper_leg_anchor_TW10,anchor,8598.0,0.005340322160296151,0.23694593969301525,0.024817409173451828,0.7409407402097862,458.792415,1.065538738769628
