source_id,case_label,family,time_s,span_name,landmark_name,landmark_role,hydraulic_diameter_geom_m,delta99_u_m,delta99_t_m,delta99_u_over_dh,delta99_t_over_dh,delta99_t_over_delta99_u,shape_factor_u,profile_status
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_lower_leg,left_lower_leg_end_TP4,end,0.025556327022980427,0.0016443920048646397,4.499999765178453e-12,0.06434383170108877,1.7608163180616768e-10,2.736573610103922e-09,2.7882332816271833,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,0.02034334474934594,0.00988696796364524,3.5002892857644576e-10,0.48600503434731973,1.7206065811164096e-08,3.5403060863908486e-08,3.5240853695078216,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_lower_leg,left_lower_leg_start_TP3,start,nan,0.003634050931336426,nan,nan,nan,nan,4.278761074066447,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_upper_leg,left_upper_leg_anchor_TW8,anchor,0.022706509601626068,0.01000039509091567,1.001012070491365e-10,0.4404197415792834,4.4084805989718474e-09,1.0009725229762986e-08,4.746598044065299,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_upper_leg,left_upper_leg_end_TP6,end,nan,0.019149293491608856,nan,nan,nan,nan,6.29926656443236,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,0.02270650960162625,0.009985748939827573,5.000201799385446e-10,0.43977472165569603,2.2021005813360808e-08,5.00733778659549e-08,4.796313238817039,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,left_upper_leg,left_upper_leg_start_TP5,start,0.02537548773121182,0.0047059657250823,4.499999766548003e-12,0.18545321275909774,1.7733648370482387e-10,9.56233009212855e-10,2.941707096304338,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,lower_leg_anchor_TW1,anchor,0.022660671370737438,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,lower_leg_anchor_TW2,anchor,0.022660671324776033,0.43367870904234485,7.071066434312949e-11,19.137946216455752,3.1204134833295084e-09,1.630485031171434e-10,5.865487992272356,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,lower_leg_anchor_TW3,anchor,0.0210537426332994,0.14884539143672842,0.11239963530355802,7.06978298486982,5.338700926541321,0.7551435366498206,5.954627762431444,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,lower_leg_end_TP2,end,0.02082686107793599,0.01881234451789498,3.535533648931765e-10,0.9032731551575387,1.6975835368092576e-08,1.8793689673122018e-08,5.740372735291759,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,lower_leg_midpoint_midpoint,midpoint,0.022660671324776033,0.43367870904004235,7.071066434312949e-11,19.137946216354145,3.1204134833295084e-09,1.6304850311800907e-10,5.865487992491135,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,lower_leg,lower_leg_start_TP1,start,0.020826860943534864,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,right_leg_anchor_TW4,anchor,0.022572942718664092,0.21978662040883973,0.19286072115169206,9.736728753008908,8.54388918429444,0.8774907262004348,7.853912547196723,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,right_leg_anchor_TW5,anchor,0.022572942718664224,0.41227722970973996,0.40077225438016634,18.26422167672682,17.754541770435257,0.9720940801468139,5.854279876073822,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,0.6174156824145965,0.5998522798795836,27.35202450605132,26.573951272361196,0.9715533585633493,16.79867610907714,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,0.7186078092976909,0.7145876370231017,35.814284627486316,35.6139255550816,0.9944056100941651,647.6439075377673,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,0.41227758433066014,0.40077259982093993,18.264237386726382,17.754557073746742,0.972094081883208,5.854280283740007,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,right_leg,right_leg_start_TP2,start,0.02006483816963443,0.016147143252479058,0.0073436750612658214,0.8047482424710356,0.3659972235599456,0.45479717039968376,3.16912124951139,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,test_section_span,test_section_span_end_TP5,end,0.015192683359365885,0.0023075633647068605,2.5002501942861337e-10,0.15188649102492544,1.6456936112900663e-08,1.0835022918661005e-07,2.411961067742389,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,test_section_span,test_section_span_midpoint_midpoint,midpoint,0.02202232181632152,0.0024056001324792827,0.0019538946688648466,0.1092346280534511,0.08872337281969726,0.8122275362743288,2.545130609568404,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,test_section_span,test_section_span_start_TP4,start,0.015192683359365662,0.001700338616903215,2.5002501942861337e-10,0.11191825543148876,1.64569361129009e-08,1.4704425162323127e-07,2.247505549638961,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,upper_leg_anchor_TW10,anchor,0.022538145904568013,0.009737313752444661,0.0015057083174993713,0.43203703595117426,0.06680710666595674,0.15463282336171477,2.5846698435633115,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,upper_leg_anchor_TW11,anchor,0.023478897116209197,0.009712102343586663,0.001510047303776316,0.41365240860831104,0.06431508670540662,0.1554809916900709,2.5670078695819756,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,upper_leg_anchor_TW9,anchor,0.02347889716530896,0.0029782851334655127,5.830954521032149e-10,0.12684944750582458,2.4834873972051913e-08,1.9578227938999547e-07,2.4209547746576563,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,upper_leg_end_TP1,end,nan,0.01653610854431834,nan,nan,nan,nan,2.5092507325183724,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,upper_leg_midpoint_midpoint,midpoint,0.022538145904568013,0.009737313247312534,0.001505708872555427,0.43203701353885476,0.06680713129336212,0.15463288838643427,2.584670302088714,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3228.0,upper_leg,upper_leg_start_TP6,start,nan,0.0018703741789448355,nan,nan,nan,nan,2.11309477776616,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_lower_leg,left_lower_leg_anchor_TW7,anchor,0.02034334474934594,0.001183603967254748,4.5002250891229754e-10,0.05818138471515615,2.2121362758047262e-08,3.802137550755935e-07,2.2797595563488424,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_lower_leg,left_lower_leg_end_TP4,end,0.025556327022980427,0.001644401064232434,4.499999765178453e-12,0.06434418618738824,1.7608163180616768e-10,2.73655853371692e-09,2.7882341224005427,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,0.02034334474934594,0.009886967524008177,3.5002892857644576e-10,0.4860050127364653,1.7206065811164096e-08,3.540306243815232e-08,3.524092349885176,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_lower_leg,left_lower_leg_start_TP3,start,nan,0.0036340571570340832,nan,nan,nan,nan,4.278714242625101,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_upper_leg,left_upper_leg_anchor_TW8,anchor,0.022706509601626068,0.010000395475713759,1.001012070491365e-10,0.44041975852588133,4.4084805989718474e-09,1.0009724844605905e-08,4.746471934288501,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_upper_leg,left_upper_leg_end_TP6,end,nan,0.01914929388407683,nan,nan,nan,nan,6.29927987665209,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,0.02270650960162625,0.009985749360906928,5.000201799385446e-10,0.4397747402001294,2.2021005813360808e-08,5.007337575445932e-08,4.796177581990162,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,left_upper_leg,left_upper_leg_start_TP5,start,0.02537548773121182,0.004705976832541591,4.499999766548003e-12,0.18545365048307014,1.7733648370482387e-10,9.562307522278335e-10,2.9417098465645526,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,lower_leg_anchor_TW1,anchor,0.022660671370737438,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,lower_leg_anchor_TW2,anchor,0.022660671324776033,0.43367233370645714,7.071066434312949e-11,19.137664877222843,3.1204134833295084e-09,1.6305090006270013e-10,5.86539229056993,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,lower_leg_anchor_TW3,anchor,0.0210537426332994,0.1488455311580028,0.11240040003077745,7.069789621280116,5.338737249167314,0.7551479655204559,5.9545759615446325,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,lower_leg_end_TP2,end,0.02082686107793599,0.018812356132705915,3.535533648931765e-10,0.9032737128417184,1.6975835368092576e-08,1.8793678069835818e-08,5.7402420244515415,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,lower_leg_midpoint_midpoint,midpoint,0.022660671324776033,0.43367233370544195,7.071066434312949e-11,19.137664877178043,3.1204134833295084e-09,1.6305090006308183e-10,5.865392290773643,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,lower_leg,lower_leg_start_TP1,start,0.020826860943534864,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,right_leg_anchor_TW4,anchor,0.022572942718664092,0.219786600236204,0.192860462825794,9.736727859344489,8.543877740243866,0.8774896313903006,7.853942815142592,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,right_leg_anchor_TW5,anchor,0.022572942718664224,0.4122772273751078,0.40077224357439367,18.264221573300688,17.754541291730604,0.9720940594415941,5.854294416381403,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,0.6174156822396816,0.5998522629079008,27.35202449830244,26.57395052050164,0.9715533313503323,16.79851197610985,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,0.7186078092976909,0.7145874659463339,35.814284627486316,35.61391702888418,0.9944053720272173,647.662544199562,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,0.4122775819957757,0.40077258903503604,18.26423728328907,17.754556595922296,0.9720940612267938,5.854294824842419,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,right_leg,right_leg_start_TP2,start,0.02006483816963443,0.016146399776791075,0.007343771610196527,0.8047111888112105,0.36600203540691334,0.4548240915446987,3.1691109734163727,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,test_section_span,test_section_span_end_TP5,end,0.015192683359365885,0.00230756792276292,2.5002501942861337e-10,0.15188679104144995,1.6456936112900663e-08,1.083500151662929e-07,2.4119633232913236,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,test_section_span,test_section_span_midpoint_midpoint,midpoint,0.02202232181632152,0.0024056029232721768,0.00195400582068932,0.10923475477909417,0.08872842005428952,0.8122727993826262,2.5451346524106406,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,test_section_span,test_section_span_start_TP4,start,0.015192683359365662,0.0017003680179664272,2.5002501942861337e-10,0.11192019064349291,1.64569361129009e-08,1.4704170908109256e-07,2.2475083455457345,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,upper_leg_anchor_TW10,anchor,0.022538145904568013,0.009737317002636888,0.0015057087175303523,0.4320371801596748,0.06680712441502015,0.1546328128295097,2.5847055833418278,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,upper_leg_anchor_TW11,anchor,0.023478897116209197,0.009712105379177424,0.0015100475612967535,0.41365253789848794,0.06431509767357246,0.15548096960873878,2.5670458920576276,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,upper_leg_anchor_TW9,anchor,0.02347889716530896,0.002978281232089126,5.830954521032149e-10,0.12684928134059292,2.4834873972051913e-08,1.9578253585347297e-07,2.4209695461458733,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,upper_leg_end_TP1,end,nan,0.016537734998923144,nan,nan,nan,nan,2.509234543070375,no_thermal_contrast
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,upper_leg_midpoint_midpoint,midpoint,0.022538145904568013,0.00973731646918676,0.0015057092725830532,0.4320371564909076,0.06680714904227669,0.15463287830356476,2.5847060418748935,usable
viscosity_screening_salt_test_1_jin_coarse_mesh,Salt 1 Jin,salt,3229.0,upper_leg,upper_leg_start_TP6,start,nan,0.0018704187026771036,nan,nan,nan,nan,2.113070521023548,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_lower_leg,left_lower_leg_anchor_TW7,anchor,0.02034334474934594,0.001357776484175784,4.5002250891229754e-10,0.06674303075060645,2.2121362758047262e-08,3.3144078878746843e-07,2.3321347839272994,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_lower_leg,left_lower_leg_end_TP4,end,0.025556327022980427,0.001861309179766626,4.499999765178453e-12,0.07283163883812115,1.7608163180616768e-10,2.4176530229881904e-09,2.8036569886195903,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,0.02034334474934594,0.009879279980799112,3.5002892857644576e-10,0.4856271229005614,1.7206065811164096e-08,3.5430611264863933e-08,3.92020873726611,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_lower_leg,left_lower_leg_start_TP3,start,nan,0.0039027452970549718,nan,nan,nan,nan,4.436477396003316,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_upper_leg,left_upper_leg_anchor_TW8,anchor,0.022706509601626068,0.010000843181887821,1.001012070491365e-10,0.44043947561062563,4.4084805989718474e-09,1.0009276740827844e-08,4.9269235953987724,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_upper_leg,left_upper_leg_end_TP6,end,nan,0.019142170552647844,nan,nan,nan,nan,6.310457346489734,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,0.02270650960162625,0.009985958540918454,5.000201799385446e-10,0.43978395253682034,2.2021005813360808e-08,5.007232684670804e-08,4.981356391169268,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,left_upper_leg,left_upper_leg_start_TP5,start,0.02537548773121182,0.005638044837522197,4.499999766548003e-12,0.22218468851684015,1.7733648370482387e-10,7.981489853716132e-10,2.913293252035406,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,lower_leg_anchor_TW1,anchor,0.022660671370737438,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,lower_leg_anchor_TW2,anchor,0.022660671324776033,0.431848249473829,7.071066434312949e-11,19.057169281726793,3.1204134833295084e-09,1.637396109149094e-10,5.971429212143702,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,lower_leg_anchor_TW3,anchor,0.0210537426332994,0.14785458802302465,0.11416998091477015,7.022722306350046,5.422787905376718,0.7721774646383719,6.117429559187013,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,lower_leg_end_TP2,end,0.02082686107793599,0.018581082792320673,3.535533648931765e-10,0.8921691426657424,1.6975835368092576e-08,1.902759752188907e-08,5.357095307503374,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,lower_leg_midpoint_midpoint,midpoint,0.022660671324776033,0.4318482494708542,7.071066434312949e-11,19.057169281595517,3.1204134833295084e-09,1.6373961091603733e-10,5.971429212442316,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,lower_leg,lower_leg_start_TP1,start,0.020826860943534864,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,right_leg_anchor_TW4,anchor,0.022572942718664092,0.21975378329057443,0.18508302492200154,9.735274041557478,8.199330819590859,0.8422290717847224,7.98568786036184,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,right_leg_anchor_TW5,anchor,0.022572942718664224,0.4122865511483194,0.4006295598920611,18.264634624152222,17.748220286795146,0.9717259968248038,5.803813741409734,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,0.6174163723668995,0.5996391725368195,27.352055071508005,26.56451044112266,0.9712071130185128,17.478946571447263,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,0.7186078092976909,0.7140257485226608,35.814284627486316,35.58592191467673,0.9936236974943145,765.3677823226813,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,0.4122869057890696,0.40062990537060095,18.26465033503027,17.748235591779707,0.9717259989226228,5.803813994831753,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,right_leg,right_leg_start_TP2,start,0.02006483816963443,0.015498268103726478,0.008243259108690101,0.7724093248447489,0.4108310786759906,0.5318825983342005,3.1580126028469704,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,test_section_span,test_section_span_end_TP5,end,0.015192683359365885,0.0027628563799068336,2.5002501942861337e-10,0.18185440415985543,1.6456936112900663e-08,9.049511992260867e-08,2.4307581282832,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,test_section_span,test_section_span_midpoint_midpoint,midpoint,0.02202232181632152,0.0028529145008504226,3.5355335851468113e-12,0.12954649035852464,1.605431804436943e-10,1.2392707822449315e-09,2.570694234178856,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,test_section_span,test_section_span_start_TP4,start,0.015192683359365662,0.0021132344596435397,2.5002501942861337e-10,0.13909553761224266,1.64569361129009e-08,1.1831390420861658e-07,2.298192701798501,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,upper_leg_anchor_TW10,anchor,0.022538145904568013,0.009755688779246341,0.0015086607557001936,0.43285232159532105,0.06693810405204713,0.15464420707122462,2.5854414039614806,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,upper_leg_anchor_TW11,anchor,0.023478897116209197,0.009722933070312922,0.0015160451508116441,0.414113704838396,0.06457054363788696,0.1559246720972082,2.566807299827113,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,upper_leg_anchor_TW9,anchor,0.02347889716530896,0.0028642272017939023,5.830954521032149e-10,0.1219915561462536,2.4834873972051913e-08,2.0357863082161037e-07,2.4288045111888286,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,upper_leg_end_TP1,end,nan,0.015896589138881985,nan,nan,nan,nan,2.4980314483226183,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,upper_leg_midpoint_midpoint,midpoint,0.022538145904568013,0.009755688343285825,0.001508661286336266,0.4328523022520921,0.06693812759595685,0.15464426837441714,2.5854418478255647,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3276.0,upper_leg,upper_leg_start_TP6,start,nan,0.0016298909363273663,nan,nan,nan,nan,2.073718898656926,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_lower_leg,left_lower_leg_anchor_TW7,anchor,0.02034334474934594,0.0013577764845168518,4.5002250891229754e-10,0.06674303076737201,2.2121362758047262e-08,3.314407887042119e-07,2.332134810595195,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_lower_leg,left_lower_leg_end_TP4,end,0.025556327022980427,0.0018613091864213946,4.499999765178453e-12,0.07283163909851727,1.7608163180616768e-10,2.4176530143443168e-09,2.8036569700314713,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_lower_leg,left_lower_leg_midpoint_midpoint,midpoint,0.02034334474934594,0.009879279966009886,3.5002892857644576e-10,0.48562712217358045,1.7206065811164096e-08,3.5430611317903356e-08,3.920208860581982,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_lower_leg,left_lower_leg_start_TP3,start,nan,0.003902719427119202,nan,nan,nan,nan,4.436488590432962,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_upper_leg,left_upper_leg_anchor_TW8,anchor,0.022706509601626068,0.010000843181984697,1.001012070491365e-10,0.44043947561489205,4.4084805989718474e-09,1.0009276740730886e-08,4.926923989031121,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_upper_leg,left_upper_leg_end_TP6,end,nan,0.019142170551194153,nan,nan,nan,nan,6.310457229704504,no_thermal_contrast
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_upper_leg,left_upper_leg_midpoint_midpoint,midpoint,0.02270650960162625,0.009985958539796166,5.000201799385446e-10,0.43978395248739455,2.2021005813360808e-08,5.0072326852335504e-08,4.981356794162673,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,left_upper_leg,left_upper_leg_start_TP5,start,0.02537548773121182,0.005638044842942131,4.499999766548003e-12,0.2221846887304295,1.7733648370482387e-10,7.98148984604341e-10,2.9132931863914306,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,lower_leg_anchor_TW1,anchor,0.022660671370737438,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,lower_leg_anchor_TW2,anchor,0.022660671324776033,0.4318482504454224,7.071066434312949e-11,19.057169324602548,3.1204134833295084e-09,1.6373961054651998e-10,5.971429259844707,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,lower_leg_anchor_TW3,anchor,0.0210537426332994,0.14785458811278238,0.11416998091477015,7.022722310613313,5.422787905376718,0.772177464169608,6.1174295272562755,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,lower_leg_end_TP2,end,0.02082686107793599,0.01858108280141995,3.535533648931765e-10,0.8921691431026435,1.6975835368092576e-08,1.9027597512571133e-08,5.357095390429172,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,lower_leg_midpoint_midpoint,midpoint,0.022660671324776033,0.4318482504424476,7.071066434312949e-11,19.057169324471275,3.1204134833295084e-09,1.637396105476479e-10,5.971429260143322,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,lower_leg,lower_leg_start_TP1,start,0.020826860943534864,nan,nan,nan,nan,nan,nan,insufficient_samples
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,right_leg,right_leg_anchor_TW4,anchor,0.022572942718664092,0.219753783143467,0.18508302492200154,9.735274035040497,8.199330819590859,0.8422290723485268,7.985687749573628,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,right_leg,right_leg_anchor_TW5,anchor,0.022572942718664224,0.41228655114585633,0.4006295598920611,18.264634624043108,17.748220286795146,0.971725996830609,5.803813753473532,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,right_leg,right_leg_anchor_TW6,anchor,0.022572942718664224,0.6174163723670472,0.5996391725368195,27.35205507151455,26.56451044112266,0.9712071130182806,17.478946724367983,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,right_leg,right_leg_end_TP3,end,0.020064837725285247,0.7186078092976909,0.7140257485226608,35.814284627486316,35.58592191467673,0.9936236974943145,765.3348885646897,usable
viscosity_screening_salt_test_1_kirst_coarse_mesh,Salt 1 Kirst,salt,3277.0,right_leg,right_leg_midpoint_midpoint,midpoint,0.022572942718664224,0.41228690578627974,0.40062990537060095,18.264650334906676,17.748235591779707,0.9717259989291983,5.803814007743625,usable
