candidate_id,case_id,split_role,fluid_case_name,segment_name,n_segments,cell_index,ua_W_K,ntu,epsilon,q_cell_W,q_cumulative_W,T_fluid_in_K,T_fluid_out_K,T_air_in_K,T_air_out_K,mdot_kg_s,cp_fluid_J_kg_K,mdot_air_kg_s,cp_air_J_kg_K,T_fluid_solver_guess_out_K
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,1,0.01908561652,0.03430326568,0.03371244941,2.443680124,2.443680124,530.3771854,530.3058337,400.0955138,404.4876281,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,2,0.01908561652,0.03430326568,0.03371244941,2.359959344,4.803639469,530.3058337,530.2369265,404.4876281,408.7292679,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,3,0.01908561652,0.03430326568,0.03371244941,2.279106849,7.082746317,530.2369265,530.17038,408.7292679,412.8255887,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,4,0.01908561652,0.03430326568,0.03371244941,2.20102437,9.283770687,530.17038,530.1061135,412.8255887,416.7815691,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,5,0.01908561652,0.03430326568,0.03371244941,2.125617006,11.40938769,530.1061135,530.0440487,416.7815691,420.602017,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,6,0.01908561652,0.03430326568,0.03371244941,2.052793107,13.4621808,530.0440487,529.9841103,420.602017,424.291576,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,7,0.01908561652,0.03430326568,0.03371244941,1.982464164,15.44464496,529.9841103,529.9262253,424.291576,427.8547302,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s02,8,8,0.01908561652,0.03430326568,0.03371244941,1.9145447,17.35918966,529.9262253,529.8703236,427.8547302,431.2958103,0.02405977294,1423.47,0.0005440174985,1022.72261,529.8713131
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,1,0.03052063101,0.05905124729,0.05731722533,2.920225658,2.920225658,529.8708183,529.7855522,431.2958103,436.9458563,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,2,0.03052063101,0.05905124729,0.05731722533,2.750320468,5.670546125,529.7855522,529.705247,436.9458563,442.26717,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,3,0.03052063101,0.05905124729,0.05731722533,2.590300737,8.260846862,529.705247,529.6296142,442.26717,447.278878,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,4,0.03052063101,0.05905124729,0.05731722533,2.439591309,10.70043817,529.6296142,529.5583818,447.278878,451.9989937,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,5,0.03052063101,0.05905124729,0.05731722533,2.297650488,12.99808866,529.5583818,529.491294,451.9989937,456.4444826,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,6,0.03052063101,0.05905124729,0.05731722533,2.163968099,15.16205676,529.491294,529.4281094,456.4444826,460.6313232,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,7,0.03052063101,0.05905124729,0.05731722533,2.038063647,17.20012041,529.4281094,529.368601,460.6313232,464.5745641,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_3,validation,Salt 3,cooled_incline_hx_active__s03,8,8,0.03052063101,0.05905124729,0.05731722533,1.919484594,19.119605,529.368601,529.312555,464.5745641,468.2883785,0.02405977294,1423.47,0.000504162656,1025.164973,529.3136449
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,1,0.02971348604,0.04029747928,0.03948119815,7.227078589,7.227078589,548.22427,548.0314416,299.97,309.771376,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,2,0.02971348604,0.04029747928,0.03948119815,6.936131323,14.16320991,548.0314416,547.846376,309.771376,319.1781689,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,3,0.02971348604,0.04029747928,0.03948119815,6.656896993,20.8201069,547.846376,547.6687608,319.1781689,328.2062637,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,4,0.02971348604,0.04029747928,0.03948119815,6.388904061,27.20901097,547.6687608,547.498296,328.2062637,336.870906,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,5,0.02971348604,0.04029747928,0.03948119815,6.131699972,33.34071094,547.498296,547.3346938,336.870906,345.1867277,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,6,0.02971348604,0.04029747928,0.03948119815,5.884850388,39.22556133,547.3346938,547.1776778,345.1867277,353.1677716,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,7,0.02971348604,0.04029747928,0.03948119815,5.647938459,44.87349978,547.1776778,547.026983,353.1677716,360.8275152,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s00,8,8,0.02971348604,0.04029747928,0.03948119815,5.420564115,50.2940639,547.026983,546.8823549,360.8275152,368.1788933,0.02632954584,1423.47,0.0007251249608,1016.863998,546.8849724
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,1,0.0190331604,0.03148964894,0.03099134749,3.347493127,3.347493127,546.8836637,546.7943479,368.1788933,373.7171949,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,2,0.0190331604,0.03148964894,0.03099134749,3.242076744,6.589569871,546.7943479,546.7078448,373.7171949,379.0810891,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,3,0.0190331604,0.03148964894,0.03099134749,3.139980044,9.729549915,546.7078448,546.6240658,379.0810891,384.2760681,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,4,0.0190331604,0.03148964894,0.03099134749,3.041098485,12.7706484,546.6240658,546.5429251,384.2760681,389.3074513,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,5,0.0190331604,0.03148964894,0.03099134749,2.945330819,15.71597922,546.5429251,546.4643396,389.3074513,394.1803905,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,6,0.0190331604,0.03148964894,0.03099134749,2.852578987,18.56855821,546.4643396,546.3882289,394.1803905,398.8998753,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,7,0.0190331604,0.03148964894,0.03099134749,2.762748016,21.33130622,546.3882289,546.3145149,398.8998753,403.4707381,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s01,8,8,0.0190331604,0.03148964894,0.03099134749,2.675745924,24.00705215,546.3145149,546.2431223,403.4707381,407.8976593,0.02632954584,1423.47,0.0005916793321,1021.543087,546.2443726
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,1,0.01921215735,0.03515175979,0.03453251681,2.611104053,2.611104053,546.2437475,546.1740796,407.8976593,412.6750979,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,2,0.01921215735,0.03515175979,0.03453251681,2.519621167,5.13072522,546.1740796,546.1068527,412.6750979,417.2851537,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,3,0.01921215735,0.03515175979,0.03453251681,2.431343484,7.562068704,546.1068527,546.041981,417.2851537,421.7336912,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,4,0.01921215735,0.03515175979,0.03453251681,2.346158707,9.908227411,546.041981,545.9793823,421.7336912,426.0263693,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,5,0.01921215735,0.03515175979,0.03453251681,2.263958471,12.17218588,545.9793823,545.9189768,426.0263693,430.1686487,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,6,0.01921215735,0.03515175979,0.03453251681,2.18463821,14.35682409,545.9189768,545.8606876,430.1686487,434.1657989,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,7,0.01921215735,0.03515175979,0.03453251681,2.108097022,16.46492111,545.8606876,545.8044406,434.1657989,438.0229045,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s02,8,8,0.01921215735,0.03515175979,0.03453251681,2.034237537,18.49915865,545.8044406,545.7501644,438.0229045,441.7448722,0.02632954584,1423.47,0.0005334286886,1024.59609,545.751128
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,1,0.03070771634,0.06071260335,0.05888339769,3.097554642,3.097554642,545.7506462,545.6679991,441.7448722,447.8690856,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,2,0.03070771634,0.06071260335,0.05888339769,2.912698662,6.010253304,545.6679991,545.5902843,447.8690856,453.6278179,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,3,0.03070771634,0.06071260335,0.05888339769,2.738874525,8.749127829,545.5902843,545.5172074,453.6278179,459.0428804,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,4,0.03070771634,0.06071260335,0.05888339769,2.575423871,11.3245517,545.5172074,545.4484915,459.0428804,464.1347826,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,5,0.03070771634,0.06071260335,0.05888339769,2.421727631,13.74627933,545.4484915,545.3838765,464.1347826,468.92281,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,6,0.03070771634,0.06071260335,0.05888339769,2.277203681,16.02348301,545.3838765,545.3231175,468.92281,473.4250974,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,7,0.03070771634,0.06071260335,0.05888339769,2.141304636,18.16478765,545.3231175,545.2659846,473.4250974,477.6586971,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N8,salt_4,holdout,Salt 4,cooled_incline_hx_active__s03,8,8,0.03070771634,0.06071260335,0.05888339769,2.013515779,20.17830343,545.2659846,545.2122612,477.6586971,481.6396439,0.02632954584,1423.47,0.0004923141228,1027.368794,545.2133124
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,1,0.0146943295,0.01991694469,0.01971529693,3.145135534,3.145135534,515.4165337,515.3146446,299.19,303.4529703,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,2,0.0146943295,0.01991694469,0.01971529693,3.08164622,6.226781753,515.3146446,515.2148124,303.4529703,307.6298861,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,3,0.0146943295,0.01991694469,0.01971529693,3.019438533,9.246220287,515.2148124,515.1169954,307.6298861,311.7224846,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,4,0.0146943295,0.01991694469,0.01971529693,2.958486603,12.20470689,515.1169954,515.0211529,311.7224846,315.7324678,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,5,0.0146943295,0.01991694469,0.01971529693,2.89876508,15.10347197,515.0211529,514.9272452,315.7324678,319.6615034,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,6,0.0146943295,0.01991694469,0.01971529693,2.840249126,17.9437211,514.9272452,514.8352332,319.6615034,323.5112255,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,7,0.0146943295,0.01991694469,0.01971529693,2.782914405,20.7266355,514.8352332,514.7450786,323.5112255,327.2832351,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,8,0.0146943295,0.01991694469,0.01971529693,2.726737072,23.45337257,514.7450786,514.6567439,327.2832351,330.979101,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,9,0.0146943295,0.01991694469,0.01971529693,2.671693763,26.12506634,514.6567439,514.5701923,330.979101,334.6003603,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,10,0.0146943295,0.01991694469,0.01971529693,2.617761586,28.74282792,514.5701923,514.4853879,334.6003603,338.1485189,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,11,0.0146943295,0.01991694469,0.01971529693,2.564918113,31.30774603,514.4853879,514.4022955,338.1485189,341.6250527,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,12,0.0146943295,0.01991694469,0.01971529693,2.513141364,33.8208874,514.4022955,514.3208804,341.6250527,345.0314073,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,13,0.0146943295,0.01991694469,0.01971529693,2.462409807,36.28329721,514.3208804,514.2411087,345.0314073,348.3689995,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,14,0.0146943295,0.01991694469,0.01971529693,2.412702344,38.69599955,514.2411087,514.1629474,348.3689995,351.6392174,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,15,0.0146943295,0.01991694469,0.01971529693,2.363998301,41.05999785,514.1629474,514.0863639,351.6392174,354.843421,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s00,16,16,0.0146943295,0.01991694469,0.01971529693,2.316277422,43.37627527,514.0863639,514.0113263,354.843421,357.9829429,0.02168520416,1423.47,0.000727010147,1014.814314,514.014067
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,1,0.009393655183,0.01515763516,0.01504107645,1.45441889,1.45441889,514.0126967,513.9655797,357.9829429,360.3297984,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,2,0.009393655183,0.01515763516,0.01504107645,1.432103667,2.886522556,513.9655797,513.9191856,360.3297984,362.6406459,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,3,0.009393655183,0.01515763516,0.01504107645,1.410130827,4.296653383,513.9191856,513.8735033,362.6406459,364.916038,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,4,0.009393655183,0.01515763516,0.01504107645,1.388495118,5.685148501,513.8735033,513.828522,364.916038,367.1565186,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,5,0.009393655183,0.01515763516,0.01504107645,1.367191367,7.052339868,513.828522,513.7842308,367.1565186,369.3626234,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,6,0.009393655183,0.01515763516,0.01504107645,1.34621448,8.398554348,513.7842308,513.7406191,369.3626234,371.5348799,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,7,0.009393655183,0.01515763516,0.01504107645,1.325559443,9.72411379,513.7406191,513.6976766,371.5348799,373.6738073,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,8,0.009393655183,0.01515763516,0.01504107645,1.305221316,11.02933511,513.6976766,513.655393,373.6738073,375.779917,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,9,0.009393655183,0.01515763516,0.01504107645,1.285195239,12.31453035,513.655393,513.6137581,375.779917,377.8537126,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,10,0.009393655183,0.01515763516,0.01504107645,1.265476423,13.58000677,513.6137581,513.572762,377.8537126,379.8956898,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,11,0.009393655183,0.01515763516,0.01504107645,1.246060154,14.82606692,513.572762,513.532395,379.8956898,381.9063368,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,12,0.009393655183,0.01515763516,0.01504107645,1.22694179,16.05300871,513.532395,513.4926473,381.9063368,383.8861344,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,13,0.009393655183,0.01515763516,0.01504107645,1.208116759,17.26112547,513.4926473,513.4535094,383.8861344,385.8355559,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,14,0.009393655183,0.01515763516,0.01504107645,1.189580562,18.45070603,513.4535094,513.414972,385.8355559,387.7550673,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,15,0.009393655183,0.01515763516,0.01504107645,1.171328767,19.6220348,513.414972,513.377026,387.7550673,389.6451275,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s01,16,16,0.009393655183,0.01515763516,0.01504107645,1.15335701,20.77539181,513.377026,513.3396621,389.6451275,391.5061885,0.02168520416,1423.47,0.0006084992426,1018.457997,513.3409757
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,1,0.009471437759,0.01668357413,0.01654267104,1.14419861,1.14419861,513.3403189,513.3032517,391.5061885,393.5216504,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,2,0.009471437759,0.01668357413,0.01654267104,1.124922394,2.269121004,513.3032517,513.266809,393.5216504,395.5031581,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,3,0.009471437759,0.01668357413,0.01654267104,1.105970923,3.375091927,513.266809,513.2309802,395.5031581,397.4512834,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,4,0.009471437759,0.01668357413,0.01654267104,1.087338726,4.462430653,513.2309802,513.1957551,397.4512834,399.3665888,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,5,0.009471437759,0.01668357413,0.01654267104,1.069020424,5.531451078,513.1957551,513.1611234,399.3665888,401.2496273,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,6,0.009471437759,0.01668357413,0.01654267104,1.051010729,6.582461807,513.1611234,513.1270751,401.2496273,403.1009423,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,7,0.009471437759,0.01668357413,0.01654267104,1.033304442,7.615766248,513.1270751,513.0936004,403.1009423,404.9210685,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,8,0.009471437759,0.01668357413,0.01654267104,1.01589645,8.631662699,513.0936004,513.0606896,404.9210685,406.7105311,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,9,0.009471437759,0.01668357413,0.01654267104,0.9987817302,9.630444429,513.0606896,513.0283333,406.7105311,408.4698468,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,10,0.009471437759,0.01668357413,0.01654267104,0.9819553403,10.61239977,513.0283333,512.9965222,408.4698468,410.1995234,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,11,0.009471437759,0.01668357413,0.01654267104,0.965412423,11.57781219,512.9965222,512.9652469,410.1995234,411.9000603,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,12,0.009471437759,0.01668357413,0.01654267104,0.9491482029,12.52696039,512.9652469,512.9344985,411.9000603,413.5719485,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,13,0.009471437759,0.01668357413,0.01654267104,0.9331579847,13.46011838,512.9344985,512.9042682,413.5719485,415.2156705,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,14,0.009471437759,0.01668357413,0.01654267104,0.9174371524,14.37755553,512.9042682,512.8745471,415.2156705,416.8317008,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,15,0.009471437759,0.01668357413,0.01654267104,0.9019811675,15.2795367,512.8745471,512.8453267,416.8317008,418.420506,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s02,16,16,0.009471437759,0.01668357413,0.01654267104,0.8867855683,16.16632227,512.8453267,512.8165986,418.420506,419.9825447,0.02168520416,1423.47,0.0005561485844,1020.788992,512.817621
HX_SEGMENTED_UA_NTU_N16,salt_2,train,Salt 2,cooled_incline_hx_active__s03,16,1,0.01514245558,0.02858680415,0.02817531883,1.385508671,1.385508671,512.8171098,512.7722252,419.9825447,422.5981882,0.02168520416,1423.47,0.0005178422269,1022.900145,512.2356071
