case_id,source_id,path_id,path_family,one_d_segment,fluid_parent_segment,model_source_W,model_cooler_loss_W,model_external_loss_W,model_total_loss_W,model_net_to_fluid_W,cfd_imposed_source_W,cfd_imposed_loss_W,cfd_imposed_net_to_fluid_W,cfd_realized_source_W,cfd_realized_loss_W,cfd_realized_net_to_fluid_W,model_minus_cfd_realized_net_W,model_minus_cfd_imposed_net_W,realized_residual_fraction_of_heater,imposed_residual_fraction_of_heater,sign_match_vs_realized,sign_match_vs_imposed,location_match_status,magnitude_status_vs_realized,evidence_class,admissibility_status,source_paths,notes
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,downcomer,right_vertical,0.0,0.0,25.347860491,25.347860491,-25.347860491,0.0,0.0,0.0,0.0,25.347860491,-25.347860491,0.0,-25.347860491,0.0,-0.085202892,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,junction,top_horizontal_exit,0.0,0.0,43.234690515,43.234690515,-43.234690515,0.0,0.0,0.0,0.0,43.234690515,-43.234690515,0.0,-43.234690515,0.0,-0.145326691,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,lower_leg,heated_incline,297.5,0.0,0.0,0.0,297.5,297.5,0.0,297.5,273.15537485,7.327263296,265.828111554,31.671888446,0.0,0.106460129,0.0,match,match,same_segment_heat_path_present,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,upcomer,left_upper_vertical,37.0,0.0,0.0,0.0,37.0,37.0,0.0,37.0,0.0,32.618906683,-32.618906683,69.618906683,0.0,0.234013132,0.0,opposite_sign,match,same_segment_heat_path_present,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,cooling_branch,cooled_incline_hx_active,0.0,150.769638673,0.0,150.769638673,-150.769638673,0.0,150.769638673,-150.769638673,0.0,164.340347847,-164.340347847,13.570709174,0.0,0.045615829,0.0,match,match,same_segment_heat_path_present,within_screen_threshold,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,downcomer,right_vertical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.347860491,-25.347860491,25.347860491,0.0,0.085202892,0.0,zero_mismatch,match,model_missing_heat_path,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,junction,top_horizontal_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.234690515,-43.234690515,43.234690515,0.0,0.145326691,0.0,zero_mismatch,match,model_missing_heat_path,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,lower_leg,,297.5,0.0,62.028397589,62.028397589,235.471602411,297.5,0.0,297.5,273.15537485,7.327263296,265.828111554,-30.356509143,-62.028397589,-0.102038686,-0.208498815,match,match,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,upcomer,,37.0,0.0,55.216675242,55.216675242,-18.216675242,37.0,0.0,37.0,0.0,32.618906683,-32.618906683,14.402231441,-55.216675242,0.048410862,-0.18560227,match,opposite_sign,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,53.865975865,0.0,53.865975865,-53.865975865,0.0,150.769638673,-150.769638673,0.0,164.340347847,-164.340347847,110.474371982,96.903662808,0.371342427,0.325726598,match,match,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,60.071148112,60.071148112,-60.071148112,0.0,0.0,0.0,0.0,25.347860491,-25.347860491,-34.723287621,-60.071148112,-0.116716933,-0.201919826,match,zero_mismatch,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,1.670238311,1.670238311,-1.670238311,0.0,0.0,0.0,0.0,43.234690515,-43.234690515,41.564452204,-1.670238311,0.139712444,-0.005614246,match,zero_mismatch,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,lower_leg,,297.5,0.0,35.716306829,35.716306829,261.783693171,297.5,0.0,297.5,273.15537485,7.327263296,265.828111554,-4.044418383,-35.716306829,-0.013594684,-0.120054813,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,upcomer,,0.0,0.0,34.503391946,34.503391946,-34.503391946,37.0,0.0,37.0,0.0,32.618906683,-32.618906683,-1.884485263,-71.503391946,-0.006334404,-0.240347536,match,opposite_sign,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,150.769638673,0.0,150.769638673,-150.769638673,0.0,150.769638673,-150.769638673,0.0,164.340347847,-164.340347847,13.570709174,-0.0,0.045615829,-0.0,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,33.961472183,33.961472183,-33.961472183,0.0,0.0,0.0,0.0,25.347860491,-25.347860491,-8.613611692,-33.961472183,-0.028953317,-0.114156209,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,0.941942194,0.941942194,-0.941942194,0.0,0.0,0.0,0.0,43.234690515,-43.234690515,42.292748321,-0.941942194,0.142160499,-0.003166192,match,zero_mismatch,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,lower_leg,,297.5,0.0,35.715276044,35.715276044,261.784723956,297.5,0.0,297.5,273.15537485,7.327263296,265.828111554,-4.043387598,-35.715276044,-0.013591219,-0.120051348,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,upcomer,,37.0,0.0,41.679275619,41.679275619,-4.679275619,37.0,0.0,37.0,0.0,32.618906683,-32.618906683,27.939631064,-41.679275619,0.093914726,-0.140098405,match,opposite_sign,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,150.769638673,19.140061978,169.909700651,-169.909700651,0.0,150.769638673,-150.769638673,0.0,164.340347847,-164.340347847,-5.569352804,-19.140061978,-0.018720514,-0.064336343,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,29.969506412,29.969506412,-29.969506412,0.0,0.0,0.0,0.0,25.347860491,-25.347860491,-4.621645921,-29.969506412,-0.015534944,-0.100737837,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,57.222063704,57.222063704,-57.222063704,0.0,0.0,0.0,0.0,43.234690515,-43.234690515,-13.987373189,-57.222063704,-0.04701638,-0.192343071,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,lower_leg,,273.15537485,0.0,7.327263296,7.327263296,265.828111554,297.5,0.0,297.5,273.15537485,7.327263296,265.828111554,0.0,-31.671888446,0.0,-0.106460129,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,upcomer,,0.0,0.0,32.618906683,32.618906683,-32.618906683,37.0,0.0,37.0,0.0,32.618906683,-32.618906683,0.0,-69.618906683,0.0,-0.234013132,match,opposite_sign,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,0.0,164.340347847,164.340347847,-164.340347847,0.0,150.769638673,-150.769638673,0.0,164.340347847,-164.340347847,0.0,-13.570709174,0.0,-0.045615829,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,25.347860491,25.347860491,-25.347860491,0.0,0.0,0.0,0.0,25.347860491,-25.347860491,0.0,-25.347860491,0.0,-0.085202892,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,43.234690515,43.234690515,-43.234690515,0.0,0.0,0.0,0.0,43.234690515,-43.234690515,0.0,-43.234690515,0.0,-0.145326691,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,lower_leg,heated_incline,302.331577987,0.0,0.0,0.0,302.331577987,337.6,0.0,337.6,310.4870585,8.155480513,302.331577987,0.0,-35.268422013,0.0,-0.104468075,match,match,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,upcomer,left_upper_vertical,0.0,0.0,41.328587353,41.328587353,-41.328587353,37.0,0.0,37.0,0.0,41.328587353,-41.328587353,0.0,-78.328587353,0.0,-0.232015958,match,opposite_sign,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,cooling_branch,cooled_incline_hx_active,0.0,184.313905416,0.0,184.313905416,-184.313905416,0.0,169.226815038,-169.226815038,0.0,184.313905416,-184.313905416,0.0,-15.087090378,0.0,-0.044689249,match,match,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,downcomer,right_vertical,0.0,0.0,28.124643037,28.124643037,-28.124643037,0.0,0.0,0.0,0.0,28.124643037,-28.124643037,0.0,-28.124643037,0.0,-0.083307592,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B2_realized_wallflux_roles,patch_boundary_fixed_mdot,junction,top_horizontal_exit,0.0,0.0,48.485215891,48.485215891,-48.485215891,0.0,0.0,0.0,0.0,48.485215891,-48.485215891,0.0,-48.485215891,0.0,-0.143617346,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,diagnostic_realized_wallflux,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q diagnostic from realized CFD wallHeatFlux; not a predictive runtime input.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,lower_leg,heated_incline,337.6,0.0,0.0,0.0,337.6,337.6,0.0,337.6,310.4870585,8.155480513,302.331577987,35.268422013,0.0,0.104468075,0.0,match,match,same_segment_heat_path_present,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,upcomer,left_upper_vertical,37.0,0.0,0.0,0.0,37.0,37.0,0.0,37.0,0.0,41.328587353,-41.328587353,78.328587353,0.0,0.232015958,0.0,opposite_sign,match,same_segment_heat_path_present,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
